country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id,path_scope_stratum
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,83.0,0.30120481927710846,0.4457831325301205,0.5903614457831325,2.1877831019364553,0.852953722291674,8.91542659849577,broad_network_transition_distribution,0.12048192771084337,0.2208835341365462,0.321285140562249,3.3038342059361954,0.8282395134625317,27.21679390999291,-0.024714208829142326,0.024714208829142326,broad_corridor_observation_distribution,network_and_physical_both_broad,0.1686746987951807,True,True,True,True,True,auditable,,31.0,13.0,1.0,0.0,service_country_cross_layer_distribution_audit,NO,E-Root,all_publicly_visible
NO,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,83.0,0.30120481927710846,0.49397590361445787,0.6385542168674699,2.0459764629468085,0.8532384571404285,7.73670946083041,broad_network_transition_distribution,0.13012048192771086,0.24016064257028114,0.3502008032128514,3.18893579477527,0.8070713987544558,24.262593320551396,-0.04616705838597268,0.04616705838597268,broad_corridor_observation_distribution,network_and_physical_both_broad,0.1927710843373494,True,True,True,True,True,auditable,,32.0,13.0,1.0,0.0,country_cross_layer_distribution_audit,,,
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,43.0,0.27906976744186046,0.5348837209302326,0.6744186046511628,1.8253392116597413,0.877802609533893,6.204899436399594,broad_network_transition_distribution,0.12713178294573643,0.22015503875968992,0.3085271317829458,3.0977462747052726,0.8712919863625275,22.147979529599795,-0.006510623171365526,0.006510623171365526,broad_corridor_observation_distribution,network_and_physical_both_broad,0.046511627906976744,True,True,True,True,True,auditable,,17.0,8.0,1.0,0.0,service_country_cross_layer_distribution_audit,NO,E-Root,resolved_entry_only
CA,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,58.0,0.27586206896551724,0.4482758620689655,0.5862068965517242,2.157643085020668,0.8412029963648214,8.65072458961188,broad_network_transition_distribution,0.10344827586206896,0.18505747126436783,0.26666666666666666,2.951232344603042,0.8856696326984653,19.12951336100614,0.044466636333643894,-0.044466636333643894,broad_corridor_observation_distribution,network_and_physical_both_broad,0.05172413793103448,True,True,True,True,True,auditable,,22.0,10.0,0.7241379310344828,0.27586206896551724,country_cross_layer_distribution_audit,,,
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,56.0,0.2857142857142857,0.42857142857142855,0.5357142857142857,2.2599405970047615,0.856343881447332,9.582519919471899,broad_network_transition_distribution,0.16071428571428573,0.2571428571428572,0.3416666666666667,2.8846243784244874,0.848120251408279,17.896843892115637,-0.00822363003905302,0.00822363003905302,broad_corridor_observation_distribution,network_and_physical_both_broad,0.14285714285714285,True,True,True,True,True,auditable,,21.0,15.0,0.6607142857142857,0.3392857142857143,service_country_cross_layer_distribution_audit,CA,E-Root,all_publicly_visible
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,147.0,0.14965986394557823,0.29931972789115646,0.435374149659864,2.504673283704516,0.8840397737639691,12.239559448961417,broad_network_transition_distribution,0.35374149659863946,0.5136054421768708,0.6190476190476191,2.043563382141251,0.7546253689497688,7.718062662895689,-0.1294144048142003,0.1294144048142003,broad_corridor_observation_distribution,network_and_physical_both_broad,0.14965986394557823,True,True,True,True,True,auditable,,65.0,26.0,0.5510204081632653,0.4489795918367347,service_country_cross_layer_distribution_audit,SE,E-Root,all_publicly_visible
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,121.0,0.32231404958677684,0.4214876033057851,0.5041322314049587,2.4614029094788066,0.8084692952104992,11.721243854867984,broad_network_transition_distribution,0.5199921290830382,0.6522235340417158,0.7513970877607241,1.928856535095167,0.4982579126375055,6.881636830750922,-0.31021138257299363,0.31021138257299363,broad_corridor_observation_distribution,network_and_physical_both_broad,0.1487603305785124,True,True,True,True,True,auditable,,32.0,18.0,0.7107438016528925,0.2892561983471074,service_country_cross_layer_distribution_audit,PH,E-Root,all_publicly_visible
SE,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,215.0,0.19069767441860466,0.3488372093023256,0.46976744186046515,2.5140655072252245,0.8257667856457468,12.355057670613961,broad_network_transition_distribution,0.3395348837209302,0.555813953488372,0.6604651162790698,1.916953536902093,0.7263781333547463,6.800210291347801,-0.09938865229100047,0.09938865229100047,broad_corridor_observation_distribution,network_and_physical_both_broad,0.2186046511627907,True,True,True,True,True,auditable,,100.0,34.0,0.4418604651162791,0.5581395348837209,country_cross_layer_distribution_audit,,,
PH,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,131.0,0.3435114503816794,0.4351145038167939,0.5267175572519084,2.403224110750522,0.7893599603580391,11.058773676090976,broad_network_transition_distribution,0.5108324245728826,0.6558705925118139,0.770374409305707,1.8982832704611046,0.490360295193225,6.674426416362203,-0.29899966516481413,0.29899966516481413,broad_corridor_observation_distribution,network_and_physical_both_broad,0.16793893129770993,True,True,True,True,True,auditable,,36.0,20.0,0.6870229007633588,0.31297709923664124,country_cross_layer_distribution_audit,,,
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,87.0,0.4482758620689655,0.5862068965517242,0.6781609195402298,1.876036311511709,0.7549725506476321,6.527580222949434,broad_network_transition_distribution,0.4977011494252873,0.6586206896551724,0.7735632183908046,1.85565507899931,0.5065166791883272,6.395886689644248,-0.24845587145930492,0.24845587145930492,broad_corridor_observation_distribution,network_and_physical_both_broad,0.1724137931034483,True,True,True,True,True,auditable,,21.0,11.0,0.655172413793104,0.34482758620689674,service_country_cross_layer_distribution_audit,PH,E-Root,resolved_entry_only
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,84.0,0.21428571428571427,0.39285714285714285,0.5476190476190477,2.3118718478785714,0.8338315125263047,10.093300105906916,broad_network_transition_distribution,0.3115079365079365,0.5591269841269841,0.7515873015873016,1.8043465407949046,0.6507804516124912,6.07599973302894,-0.1830510609138135,0.1830510609138135,broad_corridor_observation_distribution,network_and_physical_both_broad,0.19047619047619047,True,True,True,True,True,auditable,,28.0,17.0,0.9761904761904762,0.023809523809523808,service_country_cross_layer_distribution_audit,US,E-Root,resolved_entry_only
,5013,dns-root_e-root_msm5013_20260701T000000Z_010000Z.json,48.0,0.4583333333333333,0.6666666666666666,0.8541666666666666,1.41838272121104,0.7916144692245566,4.13043497070725,weak_network_transition_concentration,0.28125,0.5625,0.7083333333333334,1.7317897832427995,0.8328148440488533,5.650758496085534,0.041200374824296726,-0.041200374824296726,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,17.0,9.0,1.0,0.0,service_country_cross_layer_distribution_audit,SE,E-Root,resolved_entry_only
