probe_country,service_id,service_class,deployment_type,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_feasible_submarine_corridor_candidates,submarine_candidate_exposure_rate,any_candidate_exposure_rate,inter_region_candidate_exposure_rate,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,country_fallback_share,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds
IL,E-Root,dns_root,anycast,resolved_entry_only,23,23,21,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.0,0.9130434782608695,21,0.9130434782608695,1.0,12,7,1,1,1.0,False,0.29411764705882354,True,True,auditable,
DK,E-Root,dns_root,anycast,all_publicly_visible,220,209,197,0.8954545454545455,0.8954545454545455,0.8954545454545455,0.8954545454545455,0.1318181818181818,0.8772727272727273,197,0.8954545454545455,0.95,110,36,1,1,0.08636363636363636,True,0.09731543624161074,True,True,auditable,
IL,E-Root,dns_root,anycast,all_publicly_visible,70,66,62,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.0,0.8857142857142857,62,0.8857142857142857,0.9428571428571428,35,13,1,1,0.32857142857142857,True,0.125,True,True,auditable,
MV,E-Root,dns_root,anycast,all_publicly_visible,24,24,21,0.875,0.875,0.875,0.875,0.8333333333333334,0.875,21,0.875,1.0,12,4,1,1,0.125,False,0.29411764705882354,True,True,auditable,
NO,E-Root,dns_root,anycast,all_publicly_visible,188,177,163,0.8670212765957447,0.8670212765957447,0.8670212765957447,0.8670212765957447,0.0,0.21808510638297873,163,0.8670212765957447,0.9414893617021277,93,35,1,1,0.4521276595744681,True,0.23076923076923078,True,True,auditable,
PT,E-Root,dns_root,anycast,all_publicly_visible,209,145,115,0.5502392344497608,0.569377990430622,0.5502392344497608,0.5502392344497608,0.0,0.019138755980861243,115,0.5502392344497608,0.69377990430622,105,23,1,1,0.07655502392344497,True,0.021052631578947368,True,True,auditable,
PH,E-Root,dns_root,anycast,all_publicly_visible,132,115,45,0.3409090909090909,0.3409090909090909,0.3409090909090909,0.16666666666666666,0.26515151515151514,0.23484848484848486,45,0.3409090909090909,0.8712121212121212,66,35,1,1,0.44696969696969696,True,0.26229508196721313,True,True,auditable,
SE,E-Root,dns_root,anycast,all_publicly_visible,465,441,116,0.24946236559139784,0.2537634408602151,0.24946236559139784,0.18494623655913978,0.16774193548387098,0.16344086021505377,116,0.24946236559139784,0.9483870967741935,233,78,1,1,0.4967741935483871,True,0.1492063492063492,True,True,auditable,
CA,E-Root,dns_root,anycast,all_publicly_visible,622,602,154,0.24758842443729903,0.24758842443729903,0.24758842443729903,0.2282958199356913,0.03536977491961415,0.21543408360128619,154,0.24758842443729903,0.9678456591639871,311,96,1,1,0.34887459807073956,True,0.21345707656612528,True,True,auditable,
SE,E-Root,dns_root,anycast,resolved_entry_only,231,231,32,0.13852813852813853,0.13852813852813853,0.13852813852813853,0.13852813852813853,0.0,0.09523809523809523,32,0.13852813852813853,1.0,122,39,1,1,1.0,True,0.06172839506172839,True,True,auditable,
US,E-Root,dns_root,anycast,all_publicly_visible,3781,3593,293,0.07749272679185401,0.0790796085691616,0.07749272679185401,0.07352552234858503,0.003967204443268976,0.05977254694525258,293,0.07749272679185401,0.9502777043110289,1890,513,1,1,0.3181697963501719,True,0.24220963172804533,True,True,auditable,
ES,E-Root,dns_root,anycast,all_publicly_visible,501,460,29,0.05788423153692615,0.05788423153692615,0.05788423153692615,0.04590818363273453,0.011976047904191617,0.0,29,0.05788423153692615,0.9181636726546906,251,79,1,1,0.32934131736526945,True,0.0,True,True,auditable,
