country_geography_type,path_scope_stratum,num_countries,num_geography_summary_eligible_countries,total_valid_traces,traces_with_inter_region_candidates,trace_weighted_candidate_dependency_proxy_rate,eligible_trace_weighted_candidate_dependency_proxy_rate,median_country_candidate_dependency_proxy_rate,country_candidate_dependency_proxy_rate_p25,country_candidate_dependency_proxy_rate_p75,high_or_very_high_country_share,num_service_country_units,num_auditable_service_country_units,auditable_corridor_concentrated_unit_share,auditable_network_broad_physical_concentrated_unit_share,interpretation_boundary
coastal_mainland_or_mixed,all_publicly_visible,94,49,20853,728,0.03491104397448808,0.033807391368535014,0.0045871559633027525,0.0,0.043478260869565216,0.10204081632653061,94,5,0.8,0.8,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
island_or_archipelagic,all_publicly_visible,50,9,3442,448,0.13015688553166763,0.11725239616613418,0.08854166666666667,0.0,0.30303030303030304,0.4444444444444444,50,1,0.0,0.0,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
landlocked,all_publicly_visible,40,13,2739,9,0.0032858707557502738,0.0,0.0,0.0,0.0,0.0,40,0,,,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
unknown,all_publicly_visible,2,0,10,0,0.0,,,,,,2,0,,,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
coastal_mainland_or_mixed,resolved_entry_only,79,29,8156,248,0.030407062285434036,0.024284589131005514,0.0,0.0,0.013300083125519535,0.10344827586206896,79,3,1.0,1.0,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
island_or_archipelagic,resolved_entry_only,24,7,1254,187,0.14912280701754385,0.15156646909398813,0.10909090909090909,0.011049723756906077,0.33990198080457423,0.2857142857142857,24,0,,,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
landlocked,resolved_entry_only,33,9,1016,6,0.005905511811023622,0.0,0.0,0.0,0.0,0.0,33,0,,,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
unknown,resolved_entry_only,1,0,6,0,0.0,,,,,,1,0,,,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
