total_traces_processed,empty_trace_count,total_links_seen,same_city_filtered,links_without_landing_candidates,links_without_segment_candidates,links_with_ls_candidates,links_with_geo_candidates,candidate_segments_considered,rtt_infeasible_filtered,candidates_rtt_infeasible,candidates_rtt_feasible,candidates_support_below_threshold,candidates_support_above_threshold,links_with_any_match,links_with_feasible_candidates,links_with_no_feasible_candidate,links_with_only_low_support_feasible_candidates,total_candidates_generated,total_candidates_after_threshold,links_with_parallel_ambiguity,links_with_domestic_candidates
27044,0,81702,48629,27225,2870,5848,5848,20178,356,356,18529,16471,2058,487,2714,30359,2227,18529,2058,137,344
