probe_country,service_id,path_scope_stratum,msm_id,file_name,network_transition_key,network_transition_representation,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
AU,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,-1->-1,as_transition,5,5,0.03875968992248062,6,False,False,False,False,129,73,32,5,0
AU,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,137409->7578,as_transition,2,2,0.015503875968992248,7,False,False,False,False,129,73,32,0,2
AU,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,4804->7474,as_transition,1,1,0.007751937984496124,8,False,False,False,False,129,73,32,1,0
AU,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,-1->7545,as_transition,1,1,0.007751937984496124,9,False,False,False,False,129,73,32,1,0
AU,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,20940->20940,as_transition,1,1,0.007751937984496124,10,False,False,False,False,129,73,32,0,1
AX,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,3238->3238,as_transition,1,1,0.5,1,True,False,False,False,2,2,2,0,1
AX,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1299->1299,as_transition,1,1,0.5,2,False,True,False,False,2,2,2,0,1
BJ,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,28683->174,as_transition,4,4,0.5,1,True,False,False,False,8,4,2,0,4
BJ,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1299->1299,as_transition,3,3,0.375,2,False,True,False,False,8,4,2,0,3
BJ,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,174->3356,as_transition,1,1,0.125,3,False,False,True,False,8,4,2,0,1
BR,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,7195->7195,as_transition,3,3,1.0,1,True,False,False,False,3,2,2,1,2
CA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,852->2914,as_transition,16,16,0.47058823529411764,1,True,False,False,False,34,34,12,0,16
CA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,6327->6327,as_transition,4,4,0.11764705882352941,2,False,True,False,False,34,34,12,0,4
CA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,6939->6939,as_transition,4,4,0.11764705882352941,3,False,False,True,False,34,34,12,4,0
CA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1299->1299,as_transition,2,2,0.058823529411764705,4,False,False,False,False,34,34,12,0,2
CA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,174->174,as_transition,2,2,0.058823529411764705,5,False,False,False,False,34,34,12,0,2
CA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,6461->6461,as_transition,2,2,0.058823529411764705,6,False,False,False,False,34,34,12,0,2
CA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,394256->-1,as_transition,1,1,0.029411764705882353,7,False,False,False,False,34,34,12,0,1
CA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,3356->3356,as_transition,1,1,0.029411764705882353,8,False,False,False,False,34,34,12,0,1
CA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,63479->63479,as_transition,1,1,0.029411764705882353,9,False,False,False,False,34,34,12,1,0
CA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,855->3356,as_transition,1,1,0.029411764705882353,10,False,False,False,False,34,34,12,0,1
CG,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1299->1299,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
CM,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,60171->60171,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
CO,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,23520->23520,as_transition,2,2,0.6666666666666666,1,True,False,False,False,3,3,3,0,2
CO,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,52320->52320,as_transition,1,1,0.3333333333333333,2,False,True,False,False,3,3,3,0,1
CR,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1299->1299,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,1,0
CV,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1299->1299,as_transition,3,3,1.0,1,True,False,False,False,3,3,1,0,3
CY,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,5504->1299,as_transition,2,2,1.0,1,True,False,False,False,2,2,1,0,2
DJ,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,30990->3356,as_transition,2,2,1.0,1,True,False,False,False,2,2,2,0,2
DK,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1299->1299,as_transition,13,13,0.9285714285714286,1,True,False,False,False,14,12,8,13,0
DK,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,9158->1299,as_transition,1,1,0.07142857142857142,2,False,True,False,False,14,12,8,0,1
DO,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,23520->23520,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
EC,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,23520->23520,as_transition,3,3,1.0,1,True,False,False,False,3,3,3,0,3
EE,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1299->1299,as_transition,5,5,0.35714285714285715,1,True,False,False,False,14,14,10,0,5
EE,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1257->1257,as_transition,4,4,0.2857142857142857,2,False,True,False,False,14,14,10,0,4
EE,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,2586->6667,as_transition,3,3,0.21428571428571427,3,False,False,True,False,14,14,10,0,3
EE,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,3327->3327,as_transition,2,2,0.14285714285714285,4,False,False,False,False,14,14,10,0,2
ES,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1299->1299,as_transition,28,28,0.717948717948718,1,True,False,False,False,39,39,20,0,28
ES,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,6453->6453,as_transition,5,5,0.1282051282051282,2,False,True,False,False,39,39,20,0,5
ES,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,3356->3356,as_transition,3,3,0.07692307692307693,3,False,False,True,False,39,39,20,0,3
ES,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,3352->3352,as_transition,1,1,0.02564102564102564,4,False,False,False,False,39,39,20,1,0
ES,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,3352->12956,as_transition,1,1,0.02564102564102564,5,False,False,False,False,39,39,20,1,0
ES,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,3257->3257,as_transition,1,1,0.02564102564102564,6,False,False,False,False,39,39,20,0,1
FI,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1299->1299,as_transition,30,30,0.5660377358490566,1,True,False,False,False,53,48,28,0,30
FI,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,16086->3356,as_transition,8,8,0.1509433962264151,2,False,True,False,False,53,48,28,0,8
FI,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,42708->42708,as_transition,3,3,0.05660377358490566,3,False,False,True,False,53,48,28,3,0
FI,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,49282->42708,as_transition,2,2,0.03773584905660377,4,False,False,False,False,53,48,28,0,2
FI,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1741->1741,as_transition,2,2,0.03773584905660377,5,False,False,False,False,53,48,28,0,2
FI,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,2603->2603,as_transition,2,2,0.03773584905660377,6,False,False,False,False,53,48,28,0,2
FI,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,719->6667,as_transition,2,2,0.03773584905660377,7,False,False,False,False,53,48,28,2,0
FI,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,202246->1299,as_transition,1,1,0.018867924528301886,8,False,False,False,False,53,48,28,0,1
FI,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1759->1299,as_transition,1,1,0.018867924528301886,9,False,False,False,False,53,48,28,0,1
FI,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,719->719,as_transition,1,1,0.018867924528301886,10,False,False,False,False,53,48,28,1,0
FI,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,39699->6667,as_transition,1,1,0.018867924528301886,11,False,False,False,False,53,48,28,1,0
FR,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1299->1299,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
GH,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,37468->37468,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
GU,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,6939->6939,as_transition,4,4,0.5714285714285714,1,True,False,False,False,7,4,3,2,2
GU,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,4229->4229,as_transition,2,2,0.2857142857142857,2,False,True,False,False,7,4,3,0,2
GU,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,17456->17456,as_transition,1,1,0.14285714285714285,3,False,False,True,False,7,4,3,1,0
HK,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,2914->2914,as_transition,10,10,0.8333333333333334,1,True,False,False,False,12,12,7,0,10
HK,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1299->1299,as_transition,1,1,0.08333333333333333,2,False,True,False,False,12,12,7,0,1
HK,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,955->6939,as_transition,1,1,0.08333333333333333,3,False,False,True,False,12,12,7,0,1
HN,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,263725->54082,as_transition,4,4,1.0,1,True,False,False,False,4,4,3,0,4
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,38158->38158,as_transition,9,9,0.21951219512195122,1,True,False,False,False,41,35,31,9,0
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,7713->7713,as_transition,4,4,0.0975609756097561,2,False,True,False,False,41,35,31,4,0
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,4800->4800,as_transition,3,3,0.07317073170731707,3,False,False,True,False,41,35,31,3,0
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,17451->17451,as_transition,2,2,0.04878048780487805,4,False,False,False,False,41,35,31,1,1
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,137366->137366,as_transition,2,2,0.04878048780487805,5,False,False,False,False,41,35,31,0,2
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,45296->9002,as_transition,2,2,0.04878048780487805,6,False,False,False,False,41,35,31,0,2
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,-1->2914,as_transition,2,2,0.04878048780487805,7,False,False,False,False,41,35,31,0,2
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,136106->136106,as_transition,2,2,0.04878048780487805,8,False,False,False,False,41,35,31,2,0
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,4229->4229,as_transition,1,1,0.024390243902439025,9,False,False,False,False,41,35,31,0,1
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,23700->7632,as_transition,1,1,0.024390243902439025,10,False,False,False,False,41,35,31,1,0
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,24203->6453,as_transition,1,1,0.024390243902439025,11,False,False,False,False,41,35,31,0,1
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,136106->3356,as_transition,1,1,0.024390243902439025,12,False,False,False,False,41,35,31,0,1
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,24521->24521,as_transition,1,1,0.024390243902439025,13,False,False,False,False,41,35,31,1,0
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,6453->6453,as_transition,1,1,0.024390243902439025,14,False,False,False,False,41,35,31,0,1
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,138115->149391,as_transition,1,1,0.024390243902439025,15,False,False,False,False,41,35,31,1,0
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,149728->58389,as_transition,1,1,0.024390243902439025,16,False,False,False,False,41,35,31,1,0
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,17451->6453,as_transition,1,1,0.024390243902439025,17,False,False,False,False,41,35,31,0,1
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,135659->58389,as_transition,1,1,0.024390243902439025,18,False,False,False,False,41,35,31,1,0
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,55818->55818,as_transition,1,1,0.024390243902439025,19,False,False,False,False,41,35,31,1,0
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,138840->2914,as_transition,1,1,0.024390243902439025,20,False,False,False,False,41,35,31,0,1
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,142360->142360,as_transition,1,1,0.024390243902439025,21,False,False,False,False,41,35,31,1,0
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,142360->136106,as_transition,1,1,0.024390243902439025,22,False,False,False,False,41,35,31,1,0
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,23947->6939,as_transition,1,1,0.024390243902439025,23,False,False,False,False,41,35,31,0,1
IL,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,12400->12400,as_transition,2,2,0.6666666666666666,1,True,False,False,False,3,3,2,0,2
IL,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1680->1680,as_transition,1,1,0.3333333333333333,2,False,True,False,False,3,3,2,0,1
IN,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,64049->64049,as_transition,13,13,0.4482758620689655,1,True,False,False,False,29,28,13,0,13
IN,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,9498->9498,as_transition,6,6,0.20689655172413793,2,False,True,False,False,29,28,13,0,6
IN,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,-1->3356,as_transition,4,4,0.13793103448275862,3,False,False,True,False,29,28,13,0,4
IN,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,6453->6453,as_transition,2,2,0.06896551724137931,4,False,False,False,False,29,28,13,0,2
IN,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,-1->1299,as_transition,1,1,0.034482758620689655,5,False,False,False,False,29,28,13,0,1
IN,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,4755->6453,as_transition,1,1,0.034482758620689655,6,False,False,False,False,29,28,13,1,0
IN,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,9498->-1,as_transition,1,1,0.034482758620689655,7,False,False,False,False,29,28,13,1,0
IN,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,9498->3356,as_transition,1,1,0.034482758620689655,8,False,False,False,False,29,28,13,0,1
IT,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,34428->34428,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,1,0
KR,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,6453->6453,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
LC,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,23520->23520,as_transition,2,2,1.0,1,True,False,False,False,2,2,2,0,2
LK,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,18001->8966,as_transition,4,4,0.26666666666666666,1,True,False,False,False,15,8,4,0,4
LK,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,8966->5384,as_transition,4,4,0.26666666666666666,2,False,True,False,False,15,8,4,4,0
LK,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,45489->45489,as_transition,3,3,0.2,3,False,False,True,False,15,8,4,0,3
LK,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,5384->8966,as_transition,2,2,0.13333333333333333,4,False,False,False,False,15,8,4,2,0
LK,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,6453->6453,as_transition,1,1,0.06666666666666667,5,False,False,False,False,15,8,4,0,1
LK,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,5384->5384,as_transition,1,1,0.06666666666666667,6,False,False,False,False,15,8,4,1,0
MM,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,136168->136168,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
MN,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,2914->2914,as_transition,4,4,0.8,1,True,False,False,False,5,5,5,0,4
MN,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,6453->6453,as_transition,1,1,0.2,2,False,True,False,False,5,5,5,0,1
MT,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,15735->1299,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
MX,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,265539->23520,as_transition,2,2,1.0,1,True,False,False,False,2,2,2,0,2
MY,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,45352->45352,as_transition,2,2,0.6666666666666666,1,True,False,False,False,3,3,3,0,2
MY,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,38466->6453,as_transition,1,1,0.3333333333333333,2,False,True,False,False,3,3,3,0,1
NA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,7578->7578,as_transition,25,25,0.2,1,True,False,False,False,125,98,1,20,5
NA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1299->1299,as_transition,11,11,0.088,2,False,True,False,False,125,98,1,3,8
NA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,2914->2914,as_transition,7,7,0.056,3,False,False,True,False,125,98,1,0,7
NA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,136557->136557,as_transition,6,6,0.048,4,False,False,False,False,125,98,1,6,0
