probe_country,service_id,path_scope_stratum,msm_id,file_name,as_boundary_transition_key,as_boundary_observation_count,share_of_as_boundary_observations,rank_within_unit,is_top1_as_boundary_transition,is_top2_as_boundary_transition,is_top3_as_boundary_transition,group_total_hop_pair_segments,group_cross_as_boundary_segments,group_intra_as_hop_pair_segments,group_country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,group_unique_probes,group_unique_probe_asns
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,149728->58389,1,0.08333333333333333,6,False,False,False,41,12,27,2,0.2926829268292683,0.6585365853658537,0.04878048780487805,11,11
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,17451->6453,1,0.08333333333333333,7,False,False,False,41,12,27,2,0.2926829268292683,0.6585365853658537,0.04878048780487805,11,11
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,135659->58389,1,0.08333333333333333,8,False,False,False,41,12,27,2,0.2926829268292683,0.6585365853658537,0.04878048780487805,11,11
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,138840->2914,1,0.08333333333333333,9,False,False,False,41,12,27,2,0.2926829268292683,0.6585365853658537,0.04878048780487805,11,11
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,142360->136106,1,0.08333333333333333,10,False,False,False,41,12,27,2,0.2926829268292683,0.6585365853658537,0.04878048780487805,11,11
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,23947->6939,1,0.08333333333333333,11,False,False,False,41,12,27,2,0.2926829268292683,0.6585365853658537,0.04878048780487805,11,11
IN,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,4755->6453,1,0.5,1,True,False,False,29,2,21,6,0.06896551724137931,0.7241379310344828,0.20689655172413793,2,2
IN,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,9498->3356,1,0.5,2,False,True,False,29,2,21,6,0.06896551724137931,0.7241379310344828,0.20689655172413793,2,2
LK,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,18001->8966,4,0.4,1,True,False,False,15,10,5,0,0.6666666666666666,0.3333333333333333,0.0,4,2
LK,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,8966->5384,4,0.4,2,False,True,False,15,10,5,0,0.6666666666666666,0.3333333333333333,0.0,4,2
LK,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,5384->8966,2,0.2,3,False,False,True,15,10,5,0,0.6666666666666666,0.3333333333333333,0.0,4,2
MT,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,15735->1299,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
MX,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,265539->23520,2,1.0,1,True,False,False,2,2,0,0,1.0,0.0,0.0,2,2
MY,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,38466->6453,1,1.0,1,True,False,False,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,1,1
NA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,8966->5384,4,0.23529411764705882,1,True,False,False,125,17,102,6,0.136,0.816,0.048,16,0
NA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,852->2914,2,0.11764705882352941,2,False,True,False,125,17,102,6,0.136,0.816,0.048,16,0
NA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,39699->6667,2,0.11764705882352941,3,False,False,True,125,17,102,6,0.136,0.816,0.048,16,0
NA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,719->6667,1,0.058823529411764705,4,False,False,False,125,17,102,6,0.136,0.816,0.048,16,0
NA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,983->3491,1,0.058823529411764705,5,False,False,False,125,17,102,6,0.136,0.816,0.048,16,0
NA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,45147->1299,1,0.058823529411764705,6,False,False,False,125,17,102,6,0.136,0.816,0.048,16,0
NA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,4804->7474,1,0.058823529411764705,7,False,False,False,125,17,102,6,0.136,0.816,0.048,16,0
NA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,8346->174,1,0.058823529411764705,8,False,False,False,125,17,102,6,0.136,0.816,0.048,16,0
NA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,174->3356,1,0.058823529411764705,9,False,False,False,125,17,102,6,0.136,0.816,0.048,16,0
NA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,18041->7539,1,0.058823529411764705,10,False,False,False,125,17,102,6,0.136,0.816,0.048,16,0
NA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,5786->20080,1,0.058823529411764705,11,False,False,False,125,17,102,6,0.136,0.816,0.048,16,0
NA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,17476->2914,1,0.058823529411764705,12,False,False,False,125,17,102,6,0.136,0.816,0.048,16,0
NC,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,18200->38195,4,1.0,1,True,False,False,6,4,0,2,0.6666666666666666,0.0,0.3333333333333333,4,2
NO,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,49409->57829,1,0.3333333333333333,1,True,False,False,21,3,18,0,0.14285714285714285,0.8571428571428571,0.0,2,2
NO,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,57829->3356,1,0.3333333333333333,2,False,True,False,21,3,18,0,0.14285714285714285,0.8571428571428571,0.0,2,2
NO,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,25400->1299,1,0.3333333333333333,3,False,False,True,21,3,18,0,0.14285714285714285,0.8571428571428571,0.0,2,2
NZ,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,64073->137409,7,0.4117647058823529,1,True,False,False,145,17,128,0,0.11724137931034483,0.8827586206896552,0.0,15,7
NZ,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,137409->7578,4,0.23529411764705882,2,False,True,False,145,17,128,0,0.11724137931034483,0.8827586206896552,0.0,15,7
NZ,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,135069->2914,3,0.17647058823529413,3,False,False,True,145,17,128,0,0.11724137931034483,0.8827586206896552,0.0,15,7
NZ,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,4049->55850,2,0.11764705882352941,4,False,False,False,145,17,128,0,0.11724137931034483,0.8827586206896552,0.0,15,7
NZ,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,55785->55850,1,0.058823529411764705,5,False,False,False,145,17,128,0,0.11724137931034483,0.8827586206896552,0.0,15,7
PA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,11556->23520,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
PG,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,17828->4826,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
PH,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,4775->1299,3,0.3333333333333333,1,True,False,False,29,9,20,0,0.3103448275862069,0.6896551724137931,0.0,8,7
PH,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,135607->15412,2,0.2222222222222222,2,False,True,False,29,9,20,0,0.3103448275862069,0.6896551724137931,0.0,8,7
PH,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,137818->132021,1,0.1111111111111111,3,False,False,True,29,9,20,0,0.3103448275862069,0.6896551724137931,0.0,8,7
PH,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,132021->4775,1,0.1111111111111111,4,False,False,False,29,9,20,0,0.3103448275862069,0.6896551724137931,0.0,8,7
PH,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,21859->4229,1,0.1111111111111111,5,False,False,False,29,9,20,0,0.3103448275862069,0.6896551724137931,0.0,8,7
PH,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,45209->17639,1,0.1111111111111111,6,False,False,False,29,9,20,0,0.3103448275862069,0.6896551724137931,0.0,8,7
PT,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,2860->6453,1,0.5,1,True,False,False,16,2,14,0,0.125,0.875,0.0,2,2
PT,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,3257->3356,1,0.5,2,False,True,False,16,2,14,0,0.125,0.875,0.0,2,2
SG,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,7473->2914,1,1.0,1,True,False,False,10,1,9,0,0.1,0.9,0.0,1,1
SL,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,329109->60171,1,1.0,1,True,False,False,1,1,0,0,1.0,0.0,0.0,1,1
TL,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,7699->4826,1,1.0,1,True,False,False,2,1,0,1,0.5,0.0,0.5,1,1
TO,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,24390->7575,1,1.0,1,True,False,False,2,1,1,0,0.5,0.5,0.0,1,1
TW,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,18041->7539,2,0.5,1,True,False,False,22,4,7,11,0.18181818181818182,0.3181818181818182,0.5,4,2
TW,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,7539->3491,2,0.5,2,False,True,False,22,4,7,11,0.18181818181818182,0.3181818181818182,0.5,4,2
US,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,174->3356,1,0.5,1,True,False,False,8,2,5,1,0.25,0.625,0.125,2,2
US,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,14638->23520,1,0.5,2,False,True,False,8,2,5,1,0.25,0.625,0.125,2,2
ZA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,37640->60171,3,1.0,1,True,False,False,6,3,3,0,0.5,0.5,0.0,3,1
