analysis_scope,country,network_atomic_segments,corridor_atomic_segments,shared_atomic_segments,network_only_atomic_segments,corridor_only_atomic_segments,segment_population_aligned,probe_country,service_id,path_scope_stratum
probe_country_service,,1,1,1,0,0,True,PG,A-Root,all_publicly_visible
probe_country_service,,29,29,29,0,0,True,PH,A-Root,all_publicly_visible
probe_country_service,,16,16,16,0,0,True,PT,A-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,RU,A-Root,all_publicly_visible
probe_country_service,,31,31,31,0,0,True,SE,A-Root,all_publicly_visible
probe_country_service,,10,10,10,0,0,True,SG,A-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,SL,A-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,SV,A-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,TH,A-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,TL,A-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,TO,A-Root,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,TV,A-Root,all_publicly_visible
probe_country_service,,22,22,22,0,0,True,TW,A-Root,all_publicly_visible
probe_country_service,,8,8,8,0,0,True,US,A-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,VI,A-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,VN,A-Root,all_publicly_visible
probe_country_service,,6,6,6,0,0,True,ZA,A-Root,all_publicly_visible
