probe_country,service_id,path_scope_stratum,msm_id,file_name,total_hop_pair_segments,cross_as_boundary_segments,intra_as_hop_pair_segments,country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,unique_as_boundary_transitions,top1_as_boundary_transition_key,top1_as_boundary_transition_share,top2_as_boundary_transition_share,top3_as_boundary_transition_share,effective_as_boundary_transition_count,as_boundary_transition_concentration_tier,auditable_as_boundary_case,as_boundary_observation_sufficiency_reason,unique_probes,unique_probe_asns
HK,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,12,1,11,0,0.08333333333333333,0.9166666666666666,0.0,1,955->6939,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
HN,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,4,4,0,0,1.0,0.0,0.0,1,263725->54082,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",4,3
ID,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,41,12,27,2,0.2926829268292683,0.6585365853658537,0.04878048780487805,11,45296->9002,0.16666666666666666,0.25,0.3333333333333333,10.690784617684074,broad_as_boundary_transition_distribution,False,insufficient_minimum_mappable_segments,11,11
IN,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,29,2,21,6,0.06896551724137931,0.7241379310344828,0.20689655172413793,2,4755->6453,0.5,1.0,1.0,2.0,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2
LK,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,15,10,5,0,0.6666666666666666,0.3333333333333333,0.0,3,18001->8966,0.4,0.8,1.0,2.8717458874925876,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",4,2
MT,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,15735->1299,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
MX,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,2,2,0,0,1.0,0.0,0.0,1,265539->23520,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2
MY,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,1,38466->6453,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
NA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,125,17,102,6,0.136,0.816,0.048,12,8966->5384,0.23529411764705882,0.3529411764705882,0.47058823529411764,10.422146167709412,broad_as_boundary_transition_distribution,False,"insufficient_minimum_mappable_segments,minimum_unique_probe_asns",16,0
NC,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,6,4,0,2,0.6666666666666666,0.0,0.3333333333333333,1,18200->38195,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",4,2
NO,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,21,3,18,0,0.14285714285714285,0.8571428571428571,0.0,3,49409->57829,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2
NZ,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,145,17,128,0,0.11724137931034483,0.8827586206896552,0.0,5,64073->137409,0.4117647058823529,0.6470588235294117,0.8235294117647058,4.1801612878808525,weak_as_boundary_transition_concentration,False,insufficient_minimum_mappable_segments,15,7
PA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,11556->23520,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
PG,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,17828->4826,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
PH,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,29,9,20,0,0.3103448275862069,0.6896551724137931,0.0,6,4775->1299,0.3333333333333333,0.5555555555555556,0.6666666666666666,5.349418023423783,broad_as_boundary_transition_distribution,False,"insufficient_minimum_mappable_segments,minimum_unique_probes",8,7
PT,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,16,2,14,0,0.125,0.875,0.0,2,2860->6453,0.5,1.0,1.0,2.0,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2
SG,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,10,1,9,0,0.1,0.9,0.0,1,7473->2914,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
SL,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1,1,0,0,1.0,0.0,0.0,1,329109->60171,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
TL,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,2,1,0,1,0.5,0.0,0.5,1,7699->4826,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
TO,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,2,1,1,0,0.5,0.5,0.0,1,24390->7575,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1
TW,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,22,4,7,11,0.18181818181818182,0.3181818181818182,0.5,2,18041->7539,0.5,1.0,1.0,2.0,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",4,2
US,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,8,2,5,1,0.25,0.625,0.125,2,174->3356,0.5,1.0,1.0,2.0,moderate_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2
ZA,A-Root,all_publicly_visible,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,6,3,3,0,0.5,0.5,0.0,1,37640->60171,1.0,1.0,1.0,1.0,severe_as_boundary_transition_concentration,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,1
