country,msm_id,file_name,total_mappable_segments,unique_network_transitions_observed,top1_network_transition_key,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,cross_as_boundary_segments,intra_as_hop_pair_segments,country_fallback_segments,cross_as_boundary_share,intra_as_hop_pair_share,country_fallback_share,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share
ID,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,44,24,38158->38158,0.22727272727272727,0.3181818181818182,0.38636363636363635,17.44425822954755,broad_network_transition_distribution,13,29,2,0.29545454545454547,0.6590909090909091,0.045454545454545456,True,True,auditable,,39,31,0.6590909090909091,0.3409090909090909
IL,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,4,2,12400->12400,0.75,1.0,1.0,1.7547653506033232,moderate_network_transition_concentration,0,4,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",4,2,0.0,1.0
IN,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,35,7,64049->64049,0.45714285714285713,0.6857142857142857,0.8285714285714285,4.430407375289202,weak_network_transition_concentration,2,27,6,0.05714285714285714,0.7714285714285715,0.17142857142857143,True,True,auditable,,34,14,0.05714285714285714,0.9428571428571428
IT,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1,1,34428->34428,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,1,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
JP,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,6,1,6453->6453,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,6,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",6,4,0.0,1.0
LC,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,2,1,23520->23520,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,2,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
LK,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,7,2,18001->8966,0.5714285714285714,1.0,1.0,1.9796263300525183,moderate_network_transition_concentration,4,3,0,0.5714285714285714,0.42857142857142855,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",7,3,0.0,1.0
MM,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1,1,136168->136168,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,1,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
MT,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1,1,15735->1299,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
MX,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,2,1,265539->23520,1.0,1.0,1.0,1.0,severe_network_transition_concentration,2,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
MY,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,4,3,45352->45352,0.5,0.75,1.0,2.82842712474619,weak_network_transition_concentration,1,3,0,0.25,0.75,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,4,0.0,1.0
NC,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,4,1,18200->38195,1.0,1.0,1.0,1.0,severe_network_transition_concentration,4,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",4,2,0.0,1.0
NG,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,2,1,37282->37282,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,2,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
NO,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,21,8,29695->29695,0.2857142857142857,0.47619047619047616,0.6190476190476191,6.6103185807441065,broad_network_transition_distribution,3,18,0,0.14285714285714285,0.8571428571428571,0.0,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,18,7,1.0,0.0
NZ,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,104,11,7578->7578,0.2980769230769231,0.5384615384615384,0.6634615384615384,6.940447507837503,broad_network_transition_distribution,13,91,0,0.125,0.875,0.0,True,True,auditable,,60,15,0.4807692307692308,0.5192307692307693
PA,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1,1,11556->23520,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
PG,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1,1,17828->4826,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
PH,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,22,11,137074->137074,0.18181818181818182,0.36363636363636365,0.5,9.469579531522093,broad_network_transition_distribution,8,14,0,0.36363636363636365,0.6363636363636364,0.0,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,20,14,0.18181818181818182,0.8181818181818182
PR,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,2,2,5786->20080,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,2,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.0,1.0
PT,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,18,4,6453->6453,0.7777777777777778,0.8888888888888888,0.9444444444444444,2.1398917833868305,moderate_network_transition_concentration,4,14,0,0.2222222222222222,0.7777777777777778,0.0,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,17,4,0.05555555555555555,0.9444444444444444
SE,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,61,6,1299->1299,0.639344262295082,0.7704918032786886,0.9016393442622952,3.1026758241790144,weak_network_transition_concentration,0,61,0,0.0,1.0,0.0,True,True,auditable,,58,21,0.8688524590163934,0.13114754098360656
SG,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,8,3,7473->7473,0.75,0.875,1.0,2.0867794400977164,moderate_network_transition_concentration,0,8,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",8,5,0.0,1.0
SL,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1,1,329109->60171,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
SN,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1,1,8346->174,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1,0,0,1.0,0.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0,0.0,1.0
TH,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1,1,58453->58453,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,1,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
TO,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1,1,24390->24390,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,1,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
TW,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,29,8,COUNTRY_FALLBACK:TW->TW,0.5172413793103449,0.6206896551724138,0.6896551724137931,5.022432572172455,broad_network_transition_distribution,5,9,15,0.1724137931034483,0.3103448275862069,0.5172413793103449,False,False,"insufficient_minimum_mappable_segments,maximum_country_fallback_share","minimum_mappable_segments,maximum_country_fallback_share",27,7,0.8620689655172413,0.13793103448275862
US,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,27,11,6939->6939,0.3333333333333333,0.5555555555555556,0.6666666666666666,7.329062692566198,broad_network_transition_distribution,7,19,1,0.25925925925925924,0.7037037037037037,0.037037037037037035,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,27,14,0.7407407407407407,0.25925925925925924
VI,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,1,1,14434->14434,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0,1,0,0.0,1.0,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
ZA,5009,dns-root_a-root_msm5009_20260701T000000Z_010000Z.json,6,2,37640->60171,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,3,3,0,0.5,0.5,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",6,3,0.0,1.0
