country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,58,0.2413793103448276,0.4827586206896552,0.6551724137931034,5.585491044669026,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,22,9,0.3793103448275862,0.6206896551724138,service_country_cross_layer_distribution_audit,DK,L-Root
DK,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,38,0.3684210526315789,0.631578947368421,0.8421052631578947,4.217211448451205,weak_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,20,8,0.0,1.0,country_cross_layer_distribution_audit,,
HK,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,130,0.18461538461538463,0.3615384615384616,0.5307692307692308,10.74694140709387,broad_network_transition_distribution,0.9846153846153847,1.0,1.0,1.0827314873966858,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,81,35,0.0,1.0,country_cross_layer_distribution_audit,,
,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,98,0.2857142857142857,0.4897959183673469,0.6938775510204082,6.715226218343649,broad_network_transition_distribution,0.9795918367346939,1.0,1.0,1.1047547774326025,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,34,14,0.9795918367346939,0.02040816326530612,service_country_cross_layer_distribution_audit,SE,L-Root
,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,57,0.2807017543859649,0.45614035087719296,0.5964912280701754,7.070997000897232,broad_network_transition_distribution,0.9473684210526315,0.9824561403508771,1.0,1.2708586779010536,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,29,15,0.03508771929824561,0.9649122807017544,service_country_cross_layer_distribution_audit,HK,L-Root
SG,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,120,0.25833333333333336,0.4666666666666667,0.6416666666666667,7.400098772932977,broad_network_transition_distribution,0.875,0.9333333333333333,0.9666666666666667,1.6642014303369146,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,67,34,0.0,1.0,country_cross_layer_distribution_audit,,
SE,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,265,0.44528301886792454,0.6226415094339622,0.7207547169811321,5.998650012995224,broad_network_transition_distribution,0.7924528301886793,0.9924528301886792,1.0,1.7213513445013464,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,92,36,0.7924528301886793,0.20754716981132076,country_cross_layer_distribution_audit,,
PH,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,89,0.3146067415730337,0.42696629213483145,0.5393258426966292,11.7333524422843,broad_network_transition_distribution,0.7134831460674157,0.8258426966292134,0.8932584269662921,2.748147024671295,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,37,20,0.15730337078651685,0.8426966292134831,country_cross_layer_distribution_audit,,
NO,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,62,0.2903225806451613,0.4516129032258065,0.5806451612903226,8.237571007670258,broad_network_transition_distribution,0.6774193548387096,0.8064516129032258,0.8870967741935484,2.843123465023937,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,15,8,1.0,0.0,country_cross_layer_distribution_audit,,
TW,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,77,0.45454545454545453,0.5584415584415584,0.6363636363636364,6.4882839345109025,broad_network_transition_distribution,0.6363636363636364,0.8311688311688312,0.8961038961038961,2.977579492368793,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,22,10,0.7402597402597403,0.2597402597402597,country_cross_layer_distribution_audit,,
ZA,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,39,0.5641025641025641,0.717948717948718,0.8461538461538461,3.5260318938976773,weak_network_transition_concentration,0.5641025641025641,0.8717948717948718,0.9743589743589743,2.754197120811181,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,11,7,0.0,1.0,country_cross_layer_distribution_audit,,
