country,total_mappable_segments,unique_network_transitions_observed,top1_network_transition_key,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,country_fallback_share,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,analysis_scope
MX,4,1,265539->23520,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0,transition_near_country
MY,103,4,2914->2914,0.7281553398058253,0.9514563106796117,0.9805825242718447,0.74531047649451,0.5376278641806099,2.1070955370697577,moderate_network_transition_concentration,0.22330097087378642,True,True,auditable,,67,36,0.038834951456310676,0.9611650485436893,transition_near_country
NC,9,1,18200->38195,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",5,2,0.0,1.0,transition_near_country
NG,7,3,37282->6453,0.5714285714285714,0.8571428571428571,1.0,0.9556998911125343,0.8699155297736259,2.6004900059896596,moderate_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",5,4,0.0,1.0,transition_near_country
NO,85,11,29695->29695,0.5294117647058824,0.6235294117647059,0.6941176470588235,1.71774340023434,0.7163546380529431,5.571940626849433,broad_network_transition_distribution,0.0,True,True,auditable,,38,14,1.0,0.0,transition_near_country
NU,2,1,55885->38800,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0,0.0,1.0,transition_near_country
NZ,212,14,7578->7578,0.3443396226415094,0.6084905660377358,0.7311320754716981,1.8992442042038375,0.7196676566631175,6.680843180467882,broad_network_transition_distribution,0.0047169811320754715,True,True,auditable,,63,13,0.5141509433962265,0.4858490566037736,transition_near_country
PA,6,3,12956->12956,0.3333333333333333,0.6666666666666666,1.0,1.0986122886681096,0.9999999999999998,2.9999999999999996,weak_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,0.3333333333333333,0.6666666666666666,transition_near_country
PE,50,5,12956->12956,0.5,0.8,0.96,1.157459385994609,0.7191699518523689,3.181839173307862,moderate_network_transition_concentration,0.0,True,True,auditable,,27,16,0.0,1.0,transition_near_country
PG,2,1,17828->4826,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
PH,167,25,9299->9299,0.2874251497005988,0.4251497005988024,0.5149700598802395,2.534025056855582,0.78723914643689,12.604136539374384,broad_network_transition_distribution,0.059880239520958084,True,True,auditable,,48,27,0.562874251497006,0.437125748502994,transition_near_country
PK,4,1,COUNTRY_FALLBACK:PK->SG,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",2,0,0.0,1.0,transition_near_country
PR,4,2,5786->20080,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,moderate_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.0,1.0,transition_near_country
PT,88,7,COUNTRY_FALLBACK:PT->FR,0.625,0.7727272727272727,0.8636363636363636,1.218505462957166,0.6261879375821734,3.3821292370792087,weak_network_transition_concentration,0.625,False,False,insufficient_maximum_country_fallback_share,maximum_country_fallback_share,48,14,0.2159090909090909,0.7840909090909091,transition_near_country
SA,4,1,35819->35819,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.25,0.75,transition_near_country
SE,169,19,8473->8473,0.17751479289940827,0.33136094674556216,0.4378698224852071,2.5708536793673455,0.8731217381503164,13.07698322801261,broad_network_transition_distribution,0.047337278106508875,True,True,auditable,,72,29,0.6745562130177515,0.3254437869822485,transition_near_country
SG,135,7,2914->2914,0.8592592592592593,0.9333333333333333,0.9481481481481482,0.6090711447883678,0.31300065169198865,1.8387226981758105,severe_network_transition_concentration,0.07407407407407407,True,True,auditable,,91,29,0.11851851851851852,0.8814814814814815,transition_near_country
SL,1,1,329109->60171,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
SN,2,1,8346->6453,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
TH,59,15,38082->38082,0.1694915254237288,0.30508474576271183,0.423728813559322,2.502213078310033,0.9239906547122358,12.209484629065326,broad_network_transition_distribution,0.0847457627118644,True,True,auditable,,26,15,0.3220338983050847,0.6779661016949152,transition_near_country
TO,2,1,24390->24390,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
TW,162,12,COUNTRY_FALLBACK:TW->HK,0.2839506172839506,0.4567901234567901,0.5864197530864197,2.1162276401261164,0.8516326519978777,8.299768643410093,broad_network_transition_distribution,0.41358024691358025,False,False,insufficient_maximum_country_fallback_share,maximum_country_fallback_share,54,16,0.46296296296296297,0.5370370370370371,transition_near_country
TZ,4,2,37035->37662,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,moderate_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0,transition_near_country
US,451,48,7922->7922,0.164079822616408,0.2660753880266076,0.34811529933481156,3.1434098629769998,0.8119986159643499,23.182782347988244,broad_network_transition_distribution,0.10643015521064302,True,True,auditable,,181,67,0.9201773835920177,0.07982261640798226,transition_near_country
VE,2,1,21826->21826,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,transition_near_country
VI,8,1,14434->14434,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.5,0.5,transition_near_country
VN,20,5,18403->18403,0.5,0.7,0.9,1.2899219826090118,0.8014735906513751,3.63250314627929,weak_network_transition_concentration,0.0,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,11,8,0.0,1.0,transition_near_country
ZA,52,15,37662->37662,0.19230769230769232,0.3269230769230769,0.4423076923076923,2.511761229994025,0.9275164946985499,12.326620968138945,broad_network_transition_distribution,0.038461538461538464,True,True,auditable,,21,14,0.4807692307692308,0.5192307692307693,transition_near_country
