country,msm_id,file_name,network_transition_key,network_transition_representation,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
FI,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,719->6667,as_transition,7,7,0.03271028037383177,6,False,False,False,False,214,146,60,7,0
FI,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,719->719,as_transition,5,5,0.02336448598130841,7,False,False,False,False,214,146,60,5,0
FI,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,6939->8240,as_transition,4,4,0.018691588785046728,8,False,False,False,False,214,146,60,0,4
FI,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,6667->6667,as_transition,3,3,0.014018691588785047,9,False,False,False,False,214,146,60,0,3
FI,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,202246->-1,as_transition,2,2,0.009345794392523364,10,False,False,False,False,214,146,60,0,2
FI,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,6939->1299,as_transition,2,2,0.009345794392523364,11,False,False,False,False,214,146,60,0,2
FI,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,1759->1759,as_transition,2,2,0.009345794392523364,12,False,False,False,False,214,146,60,2,0
FI,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,60354->12552,as_transition,2,2,0.009345794392523364,13,False,False,False,False,214,146,60,0,2
FI,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,47605->6939,as_transition,1,1,0.004672897196261682,14,False,False,False,False,214,146,60,0,1
FI,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,199508->6939,as_transition,1,1,0.004672897196261682,15,False,False,False,False,214,146,60,0,1
FI,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,-1->-1,as_transition,1,1,0.004672897196261682,16,False,False,False,False,214,146,60,0,1
FI,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,42708->42708,as_transition,1,1,0.004672897196261682,17,False,False,False,False,214,146,60,0,1
FJ,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,38442->38442,as_transition,2,2,0.3333333333333333,1,True,False,False,False,6,3,3,0,2
FJ,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,9241->-1,as_transition,2,2,0.3333333333333333,2,False,True,False,False,6,3,3,0,2
FJ,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,24390->7575,as_transition,2,2,0.3333333333333333,3,False,False,True,False,6,3,3,0,2
FR,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,1299->1299,as_transition,175,175,0.6862745098039216,1,True,False,False,False,255,189,84,0,175
FR,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,174->174,as_transition,80,80,0.3137254901960784,2,False,True,False,False,255,189,84,0,80
GH,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,37468->37468,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
GP,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,21351->21351,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
GQ,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,37529->37529,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,2,0
HK,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,2914->2914,as_transition,4,4,0.4444444444444444,1,True,False,False,False,9,5,3,0,4
HK,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,8888->8888,as_transition,2,2,0.2222222222222222,2,False,True,False,False,9,5,3,0,2
HK,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,983->6939,as_transition,2,2,0.2222222222222222,3,False,False,True,False,9,5,3,0,2
HK,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,21859->4229,as_transition,1,1,0.1111111111111111,4,False,False,False,False,9,5,3,0,1
HN,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,263725->54082,as_transition,7,7,0.875,1,True,False,False,False,8,5,4,0,7
HN,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,23520->23520,as_transition,1,1,0.125,2,False,True,False,False,8,5,4,0,1
ID,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,23700->7632,as_transition,5,5,0.18518518518518517,1,True,False,False,False,27,15,12,5,0
ID,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,149697->58495,as_transition,4,4,0.14814814814814814,2,False,True,False,False,27,15,12,4,0
ID,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,38158->38158,as_transition,2,2,0.07407407407407407,3,False,False,True,False,27,15,12,2,0
ID,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,24521->24521,as_transition,2,2,0.07407407407407407,4,False,False,False,False,27,15,12,2,0
ID,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,17451->-1,as_transition,2,2,0.07407407407407407,5,False,False,False,False,27,15,12,0,2
ID,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,135659->58389,as_transition,2,2,0.07407407407407407,6,False,False,False,False,27,15,12,2,0
ID,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,55666->55666,as_transition,2,2,0.07407407407407407,7,False,False,False,False,27,15,12,2,0
ID,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,147094->6939,as_transition,2,2,0.07407407407407407,8,False,False,False,False,27,15,12,0,2
ID,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,7713->7713,as_transition,2,2,0.07407407407407407,9,False,False,False,False,27,15,12,2,0
ID,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,9905->7632,as_transition,2,2,0.07407407407407407,10,False,False,False,False,27,15,12,2,0
ID,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,138074->4787,as_transition,1,1,0.037037037037037035,11,False,False,False,False,27,15,12,1,0
ID,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,141082->-1,as_transition,1,1,0.037037037037037035,12,False,False,False,False,27,15,12,1,0
IL,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,12400->12400,as_transition,16,16,0.7619047619047619,1,True,False,False,False,21,11,5,0,16
IL,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,1680->1680,as_transition,5,5,0.23809523809523808,2,False,True,False,False,21,11,5,0,5
IN,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,9498->9498,as_transition,14,14,0.35,1,True,False,False,False,40,25,13,0,14
IN,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,-1->-1,as_transition,13,13,0.325,2,False,True,False,False,40,25,13,0,13
IN,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,9498->-1,as_transition,5,5,0.125,3,False,False,True,False,40,25,13,5,0
IN,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,55410->-1,as_transition,4,4,0.1,4,False,False,False,False,40,25,13,4,0
IN,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,4637->4637,as_transition,2,2,0.05,5,False,False,False,False,40,25,13,1,1
IN,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,-1->9498,as_transition,1,1,0.025,6,False,False,False,False,40,25,13,0,1
IN,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,55836->4755,as_transition,1,1,0.025,7,False,False,False,False,40,25,13,1,0
IT,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,-1->6939,as_transition,15,15,0.5555555555555556,1,True,False,False,False,27,22,12,0,15
IT,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,1267->6939,as_transition,5,5,0.18518518518518517,2,False,True,False,False,27,22,12,0,5
IT,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,6939->6939,as_transition,3,3,0.1111111111111111,3,False,False,True,False,27,22,12,0,3
IT,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,34428->34428,as_transition,2,2,0.07407407407407407,4,False,False,False,False,27,22,12,2,0
IT,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,8978->6939,as_transition,1,1,0.037037037037037035,5,False,False,False,False,27,22,12,0,1
IT,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,34428->6939,as_transition,1,1,0.037037037037037035,6,False,False,False,False,27,22,12,0,1
KE,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,6939->6939,as_transition,8,8,0.8888888888888888,1,True,False,False,False,9,5,5,0,8
KE,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,37100->37100,as_transition,1,1,0.1111111111111111,2,False,True,False,False,9,5,5,0,1
KY,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,36549->3855,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
LC,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,23520->23520,as_transition,2,2,1.0,1,True,False,False,False,2,2,2,0,2
LK,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,45489->45489,as_transition,1,1,1.0,1,True,False,False,False,1,1,1,0,1
MM,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,136168->136168,as_transition,4,4,1.0,1,True,False,False,False,4,3,3,0,4
MP,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,7131->7131,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
MT,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,15735->1299,as_transition,4,4,1.0,1,True,False,False,False,4,2,2,0,4
MV,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,7642->6939,as_transition,10,10,0.5,1,True,False,False,False,20,10,3,0,10
MV,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,7642->-1,as_transition,8,8,0.4,2,False,True,False,False,20,10,3,0,8
MV,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,24016->45489,as_transition,2,2,0.1,3,False,False,True,False,20,10,3,0,2
MX,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,265539->23520,as_transition,4,4,1.0,1,True,False,False,False,4,2,2,0,4
MY,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,45352->45352,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
NC,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,18200->-1,as_transition,10,10,1.0,1,True,False,False,False,10,5,2,0,10
NG,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,37271->37271,as_transition,3,3,0.3333333333333333,1,True,False,False,False,9,6,5,0,3
NG,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,37282->3356,as_transition,2,2,0.2222222222222222,2,False,True,False,False,9,6,5,0,2
NG,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,30844->36937,as_transition,2,2,0.2222222222222222,3,False,False,True,False,9,6,5,0,2
NG,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,37721->37721,as_transition,2,2,0.2222222222222222,4,False,False,False,False,9,6,5,0,2
NO,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,29695->29695,as_transition,20,20,0.3125,1,True,False,False,False,64,26,10,20,0
NO,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,2119->2119,as_transition,10,10,0.15625,2,False,True,False,False,64,26,10,10,0
NO,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,56655->56655,as_transition,8,8,0.125,3,False,False,True,False,64,26,10,8,0
NO,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,224->224,as_transition,6,6,0.09375,4,False,False,False,False,64,26,10,6,0
NO,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,49409->57829,as_transition,4,4,0.0625,5,False,False,False,False,64,26,10,4,0
NO,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,57829->-1,as_transition,4,4,0.0625,6,False,False,False,False,64,26,10,4,0
NO,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,50304->50304,as_transition,2,2,0.03125,7,False,False,False,False,64,26,10,2,0
NO,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,25400->25400,as_transition,2,2,0.03125,8,False,False,False,False,64,26,10,2,0
NO,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,25400->-1,as_transition,2,2,0.03125,9,False,False,False,False,64,26,10,2,0
NO,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,48144->50304,as_transition,2,2,0.03125,10,False,False,False,False,64,26,10,2,0
NO,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,50304->-1,as_transition,2,2,0.03125,11,False,False,False,False,64,26,10,2,0
NO,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,56655->-1,as_transition,2,2,0.03125,12,False,False,False,False,64,26,10,2,0
NZ,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,-1->38022,as_transition,181,181,0.8872549019607843,1,True,False,False,False,204,98,30,181,0
NZ,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,38022->38022,as_transition,8,8,0.0392156862745098,2,False,True,False,False,204,98,30,8,0
NZ,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,-1->6939,as_transition,5,5,0.024509803921568627,3,False,False,True,False,204,98,30,0,5
NZ,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,55850->55850,as_transition,5,5,0.024509803921568627,4,False,False,False,False,204,98,30,5,0
NZ,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,24324->24324,as_transition,2,2,0.00980392156862745,5,False,False,False,False,204,98,30,2,0
NZ,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,23838->-1,as_transition,2,2,0.00980392156862745,6,False,False,False,False,204,98,30,2,0
NZ,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,14593->-1,as_transition,1,1,0.004901960784313725,7,False,False,False,False,204,98,30,1,0
PA,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,11556->23520,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
PE,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,3356->3549,as_transition,4,4,1.0,1,True,False,False,False,4,3,3,0,4
PG,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,17828->6939,as_transition,2,2,1.0,1,True,False,False,False,2,1,1,0,2
PH,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,9299->9299,as_transition,30,30,0.3488372093023256,1,True,False,False,False,86,43,23,4,26
PH,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,17639->17639,as_transition,18,18,0.20930232558139536,2,False,True,False,False,86,43,23,0,18
PH,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,-1->-1,as_transition,9,9,0.10465116279069768,3,False,False,True,False,86,43,23,0,9
PH,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,45754->-1,as_transition,6,6,0.06976744186046512,4,False,False,False,False,86,43,23,0,6
PH,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,55821->55821,as_transition,4,4,0.046511627906976744,5,False,False,False,False,86,43,23,0,4
PH,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,137074->137074,as_transition,4,4,0.046511627906976744,6,False,False,False,False,86,43,23,0,4
PH,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,137818->132021,as_transition,2,2,0.023255813953488372,7,False,False,False,False,86,43,23,2,0
PH,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,4229->-1,as_transition,2,2,0.023255813953488372,8,False,False,False,False,86,43,23,0,2
PH,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,18187->6939,as_transition,2,2,0.023255813953488372,9,False,False,False,False,86,43,23,0,2
PH,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,45209->9821,as_transition,2,2,0.023255813953488372,10,False,False,False,False,86,43,23,2,0
PH,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,132400->134707,as_transition,2,2,0.023255813953488372,11,False,False,False,False,86,43,23,2,0
PH,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,18187->-1,as_transition,2,2,0.023255813953488372,12,False,False,False,False,86,43,23,0,2
PH,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,4775->-1,as_transition,1,1,0.011627906976744186,13,False,False,False,False,86,43,23,0,1
PH,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,4775->6939,as_transition,1,1,0.011627906976744186,14,False,False,False,False,86,43,23,0,1
PH,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,6939->6939,as_transition,1,1,0.011627906976744186,15,False,False,False,False,86,43,23,0,1
PK,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,-1->-1,as_transition,8,8,0.6666666666666666,1,True,False,False,False,12,6,4,0,8
PK,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,-1->6939,as_transition,4,4,0.3333333333333333,2,False,True,False,False,12,6,4,0,4
PR,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,5786->20080,as_transition,2,2,0.3333333333333333,1,True,False,False,False,6,3,3,0,2
