analysis_scope,country,network_atomic_segments,corridor_atomic_segments,shared_atomic_segments,network_only_atomic_segments,corridor_only_atomic_segments,segment_population_aligned,probe_country,service_id,path_scope_stratum
transition_near_country,PT,1,1,1,0,0,True,,,
transition_near_country,QA,2,2,2,0,0,True,,,
transition_near_country,RE,51,51,51,0,0,True,,,
transition_near_country,SA,4,4,4,0,0,True,,,
transition_near_country,SE,43,43,43,0,0,True,,,
transition_near_country,SG,51,51,51,0,0,True,,,
transition_near_country,SL,2,2,2,0,0,True,,,
transition_near_country,SN,2,2,2,0,0,True,,,
transition_near_country,TH,2,2,2,0,0,True,,,
transition_near_country,TO,2,2,2,0,0,True,,,
transition_near_country,TW,165,165,165,0,0,True,,,
transition_near_country,US,207,207,207,0,0,True,,,
transition_near_country,VI,4,4,4,0,0,True,,,
transition_near_country,ZA,221,221,221,0,0,True,,,
probe_country_service,,6,6,6,0,0,True,AD,M-Root,all_publicly_visible
probe_country_service,,6,6,6,0,0,True,AD,M-Root,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,AE,M-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,AE,M-Root,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,AF,M-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,AF,M-Root,resolved_entry_only
probe_country_service,,12,12,12,0,0,True,AL,M-Root,all_publicly_visible
probe_country_service,,12,12,12,0,0,True,AL,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,AO,M-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,AO,M-Root,resolved_entry_only
probe_country_service,,173,173,173,0,0,True,AU,M-Root,all_publicly_visible
probe_country_service,,173,173,173,0,0,True,AU,M-Root,resolved_entry_only
probe_country_service,,5,5,5,0,0,True,AX,M-Root,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,AX,M-Root,resolved_entry_only
probe_country_service,,11,11,11,0,0,True,BE,M-Root,all_publicly_visible
probe_country_service,,11,11,11,0,0,True,BE,M-Root,resolved_entry_only
probe_country_service,,7,7,7,0,0,True,BH,M-Root,all_publicly_visible
probe_country_service,,7,7,7,0,0,True,BH,M-Root,resolved_entry_only
probe_country_service,,15,15,15,0,0,True,BJ,M-Root,all_publicly_visible
probe_country_service,,15,15,15,0,0,True,BJ,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,BW,M-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,BW,M-Root,resolved_entry_only
probe_country_service,,151,151,151,0,0,True,CA,M-Root,all_publicly_visible
probe_country_service,,151,151,151,0,0,True,CA,M-Root,resolved_entry_only
probe_country_service,,5,5,5,0,0,True,CD,M-Root,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,CD,M-Root,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,CH,M-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,CH,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,CI,M-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,CI,M-Root,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,CL,M-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,CL,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,CM,M-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,CM,M-Root,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,CN,M-Root,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,CN,M-Root,resolved_entry_only
probe_country_service,,10,10,10,0,0,True,CO,M-Root,all_publicly_visible
probe_country_service,,8,8,8,0,0,True,CO,M-Root,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,CU,M-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,CU,M-Root,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,CY,M-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,CY,M-Root,resolved_entry_only
probe_country_service,,5,5,5,0,0,True,CZ,M-Root,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,CZ,M-Root,resolved_entry_only
probe_country_service,,25,25,25,0,0,True,DE,M-Root,all_publicly_visible
probe_country_service,,25,25,25,0,0,True,DE,M-Root,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,DJ,M-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,DJ,M-Root,resolved_entry_only
probe_country_service,,41,41,41,0,0,True,DK,M-Root,all_publicly_visible
probe_country_service,,40,40,40,0,0,True,DK,M-Root,resolved_entry_only
probe_country_service,,17,17,17,0,0,True,DO,M-Root,all_publicly_visible
probe_country_service,,17,17,17,0,0,True,DO,M-Root,resolved_entry_only
probe_country_service,,28,28,28,0,0,True,EE,M-Root,all_publicly_visible
probe_country_service,,28,28,28,0,0,True,EE,M-Root,resolved_entry_only
probe_country_service,,37,37,37,0,0,True,ES,M-Root,all_publicly_visible
probe_country_service,,37,37,37,0,0,True,ES,M-Root,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,ET,M-Root,all_publicly_visible
probe_country_service,,143,143,143,0,0,True,FI,M-Root,all_publicly_visible
probe_country_service,,142,142,142,0,0,True,FI,M-Root,resolved_entry_only
probe_country_service,,26,26,26,0,0,True,FR,M-Root,all_publicly_visible
probe_country_service,,26,26,26,0,0,True,FR,M-Root,resolved_entry_only
probe_country_service,,17,17,17,0,0,True,GB,M-Root,all_publicly_visible
probe_country_service,,17,17,17,0,0,True,GB,M-Root,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,GH,M-Root,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,GH,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,GP,M-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,GP,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,GQ,M-Root,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,GU,M-Root,all_publicly_visible
probe_country_service,,8,8,8,0,0,True,HN,M-Root,all_publicly_visible
probe_country_service,,8,8,8,0,0,True,HN,M-Root,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,HR,M-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,HR,M-Root,resolved_entry_only
probe_country_service,,25,25,25,0,0,True,ID,M-Root,all_publicly_visible
probe_country_service,,25,25,25,0,0,True,ID,M-Root,resolved_entry_only
probe_country_service,,17,17,17,0,0,True,IL,M-Root,all_publicly_visible
probe_country_service,,17,17,17,0,0,True,IL,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,IM,M-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,IM,M-Root,resolved_entry_only
probe_country_service,,34,34,34,0,0,True,IN,M-Root,all_publicly_visible
probe_country_service,,34,34,34,0,0,True,IN,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,IR,M-Root,all_publicly_visible
probe_country_service,,31,31,31,0,0,True,IT,M-Root,all_publicly_visible
probe_country_service,,31,31,31,0,0,True,IT,M-Root,resolved_entry_only
probe_country_service,,11,11,11,0,0,True,KE,M-Root,all_publicly_visible
probe_country_service,,11,11,11,0,0,True,KE,M-Root,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,KY,M-Root,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,KY,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,LC,M-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,LC,M-Root,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,LS,M-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,LS,M-Root,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,LT,M-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,LT,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,MD,M-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,MD,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,MG,M-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,MG,M-Root,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,MK,M-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,MK,M-Root,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,ML,M-Root,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,ML,M-Root,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,MM,M-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,MM,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,MP,M-Root,all_publicly_visible
probe_country_service,,10,10,10,0,0,True,MT,M-Root,all_publicly_visible
probe_country_service,,10,10,10,0,0,True,MT,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,MU,M-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,MU,M-Root,resolved_entry_only
probe_country_service,,21,21,21,0,0,True,MV,M-Root,all_publicly_visible
probe_country_service,,21,21,21,0,0,True,MV,M-Root,resolved_entry_only
probe_country_service,,5,5,5,0,0,True,MX,M-Root,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,MX,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,MY,M-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,MY,M-Root,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,MZ,M-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,MZ,M-Root,resolved_entry_only
probe_country_service,,393,393,393,0,0,True,NA,M-Root,all_publicly_visible
probe_country_service,,390,390,390,0,0,True,NA,M-Root,resolved_entry_only
probe_country_service,,10,10,10,0,0,True,NC,M-Root,all_publicly_visible
probe_country_service,,10,10,10,0,0,True,NC,M-Root,resolved_entry_only
probe_country_service,,7,7,7,0,0,True,NG,M-Root,all_publicly_visible
probe_country_service,,7,7,7,0,0,True,NG,M-Root,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,NL,M-Root,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,NL,M-Root,resolved_entry_only
probe_country_service,,61,61,61,0,0,True,NO,M-Root,all_publicly_visible
probe_country_service,,61,61,61,0,0,True,NO,M-Root,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,NP,M-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,NP,M-Root,resolved_entry_only
probe_country_service,,178,178,178,0,0,True,NZ,M-Root,all_publicly_visible
probe_country_service,,178,178,178,0,0,True,NZ,M-Root,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,PA,M-Root,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,PA,M-Root,resolved_entry_only
probe_country_service,,11,11,11,0,0,True,PE,M-Root,all_publicly_visible
probe_country_service,,11,11,11,0,0,True,PE,M-Root,resolved_entry_only
probe_country_service,,6,6,6,0,0,True,PG,M-Root,all_publicly_visible
probe_country_service,,6,6,6,0,0,True,PG,M-Root,resolved_entry_only
probe_country_service,,91,91,91,0,0,True,PH,M-Root,all_publicly_visible
probe_country_service,,91,91,91,0,0,True,PH,M-Root,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,PK,M-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,PK,M-Root,resolved_entry_only
probe_country_service,,19,19,19,0,0,True,PL,M-Root,all_publicly_visible
probe_country_service,,19,19,19,0,0,True,PL,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,PR,M-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,PR,M-Root,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,PT,M-Root,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,PT,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,QA,M-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,QA,M-Root,resolved_entry_only
probe_country_service,,96,96,96,0,0,True,RE,M-Root,all_publicly_visible
probe_country_service,,96,96,96,0,0,True,RE,M-Root,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,RO,M-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,RO,M-Root,resolved_entry_only
probe_country_service,,24,24,24,0,0,True,RU,M-Root,all_publicly_visible
probe_country_service,,24,24,24,0,0,True,RU,M-Root,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,SA,M-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,SA,M-Root,resolved_entry_only
probe_country_service,,51,51,51,0,0,True,SE,M-Root,all_publicly_visible
probe_country_service,,51,51,51,0,0,True,SE,M-Root,resolved_entry_only
probe_country_service,,21,21,21,0,0,True,SG,M-Root,all_publicly_visible
probe_country_service,,21,21,21,0,0,True,SG,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,SL,M-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,SL,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,SN,M-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,SN,M-Root,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,SS,M-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,SS,M-Root,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,TH,M-Root,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,TH,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,TL,M-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,TL,M-Root,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,TO,M-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,TO,M-Root,resolved_entry_only
probe_country_service,,6,6,6,0,0,True,TV,M-Root,all_publicly_visible
probe_country_service,,6,6,6,0,0,True,TV,M-Root,resolved_entry_only
probe_country_service,,132,132,132,0,0,True,TW,M-Root,all_publicly_visible
probe_country_service,,132,132,132,0,0,True,TW,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,UA,M-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,UA,M-Root,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,UG,M-Root,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,UG,M-Root,resolved_entry_only
probe_country_service,,34,34,34,0,0,True,US,M-Root,all_publicly_visible
probe_country_service,,32,32,32,0,0,True,US,M-Root,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,VA,M-Root,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,VA,M-Root,resolved_entry_only
probe_country_service,,6,6,6,0,0,True,VE,M-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,VE,M-Root,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,VI,M-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,VI,M-Root,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,VN,M-Root,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,VN,M-Root,resolved_entry_only
probe_country_service,,97,97,97,0,0,True,ZA,M-Root,all_publicly_visible
probe_country_service,,97,97,97,0,0,True,ZA,M-Root,resolved_entry_only
