probe_country,service_id,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,analysis_scope
BJ,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,3,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,probe_country_service
BR,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,4,0.5,0.75,1.0,2.82842712474619,weak_network_transition_concentration,0.5,0.75,1.0,2.82842712474619,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.25,0.75,probe_country_service
BT,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,8,0.5,0.75,1.0,2.82842712474619,weak_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,probe_country_service
CA,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,303,0.15181518151815182,0.29042904290429045,0.3795379537953796,18.43622409865168,broad_network_transition_distribution,0.31353135313531355,0.603960396039604,0.8250825082508251,4.241458352451021,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,42,14,0.45874587458745875,0.5412541254125413,probe_country_service
CH,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,120,0.275,0.5083333333333333,0.6833333333333333,7.331043185124722,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,36,10,1.0,0.0,probe_country_service
CI,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,probe_country_service
CK,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,6,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,probe_country_service
CM,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,3,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,probe_country_service
CN,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,69,0.18840579710144928,0.34782608695652173,0.5072463768115942,9.73310303183,broad_network_transition_distribution,0.8115942028985508,0.9130434782608696,0.9855072463768116,1.9215214565889327,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,15,7,0.8840579710144928,0.11594202898550725,probe_country_service
CO,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,16,0.375,0.5625,0.75,4.551298231586873,broad_network_transition_distribution,0.375,0.5625,0.6875,5.128221559132068,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,3,0.375,0.625,probe_country_service
CU,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,probe_country_service
CV,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,9,0.4444444444444444,0.7777777777777777,0.8888888888888888,3.369922186199325,weak_network_transition_concentration,0.5555555555555556,0.8888888888888888,1.0,2.552027924280892,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,0.8888888888888888,0.1111111111111111,probe_country_service
CW,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,probe_country_service
CY,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,16,0.625,0.875,1.0,2.4602329762891006,moderate_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",9,4,0.0,1.0,probe_country_service
DE,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,40,0.575,0.625,0.6749999999999999,5.354975484260894,broad_network_transition_distribution,0.75,0.95,1.0,1.9886096983055768,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,insufficient_minimum_unique_probes,minimum_unique_probes,9,3,1.0,0.0,probe_country_service
DK,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,428,0.14719626168224298,0.23831775700934577,0.2967289719626168,25.30164248236204,broad_network_transition_distribution,0.9345794392523364,0.9906542056074766,1.0,1.3079473118690466,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,88,28,0.9485981308411215,0.0514018691588785,probe_country_service
DO,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,7,0.2857142857142857,0.5714285714285714,0.8571428571428571,3.8643132978583434,weak_network_transition_concentration,0.5714285714285714,1.0,1.0,1.9796263300525183,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0,probe_country_service
