probe_country,service_id,service_class,deployment_type,total_valid_traces,mappable_traces,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
AZ,G-Root,dns_root,anycast,18,14,8,0.4444444444444444,0.7777777777777778,9,8,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
BA,G-Root,dns_root,anycast,29,27,0,0.0,0.9310344827586207,15,6,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
BB,G-Root,dns_root,anycast,2,2,1,0.5,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BD,G-Root,dns_root,anycast,16,16,16,1.0,1.0,9,6,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
BE,G-Root,dns_root,anycast,279,279,0,0.0,1.0,146,25,1,1,0.0,True,True,auditable,,probe_country_service
BF,G-Root,dns_root,anycast,8,6,0,0.0,0.75,4,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
BG,G-Root,dns_root,anycast,148,146,0,0.0,0.9864864864864865,83,51,1,1,0.0,True,True,auditable,,probe_country_service
BH,G-Root,dns_root,anycast,9,9,5,0.5555555555555556,1.0,5,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BI,G-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BJ,G-Root,dns_root,anycast,13,13,3,0.23076923076923078,1.0,7,4,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
BL,G-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BO,G-Root,dns_root,anycast,32,32,0,0.0,1.0,18,9,1,1,0.0,True,True,auditable,,probe_country_service
BR,G-Root,dns_root,anycast,163,146,4,0.024539877300613498,0.8957055214723927,87,58,1,1,0.0,True,True,auditable,,probe_country_service
BT,G-Root,dns_root,anycast,4,2,2,0.5,0.5,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BW,G-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BY,G-Root,dns_root,anycast,43,43,0,0.0,1.0,23,14,1,1,0.0,True,True,auditable,,probe_country_service
BZ,G-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CA,G-Root,dns_root,anycast,497,479,161,0.323943661971831,0.9637826961770624,270,85,1,1,0.0,True,True,auditable,,probe_country_service
CD,G-Root,dns_root,anycast,6,6,0,0.0,1.0,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
CG,G-Root,dns_root,anycast,3,3,0,0.0,1.0,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CH,G-Root,dns_root,anycast,609,582,65,0.10673234811165845,0.9556650246305419,323,81,1,1,0.0,True,True,auditable,,probe_country_service
CI,G-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CK,G-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CL,G-Root,dns_root,anycast,140,137,0,0.0,0.9785714285714285,75,33,1,1,0.0,True,True,auditable,,probe_country_service
CM,G-Root,dns_root,anycast,4,4,3,0.75,1.0,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CN,G-Root,dns_root,anycast,94,90,28,0.2978723404255319,0.9574468085106383,49,22,1,1,0.0425531914893617,True,True,auditable,,probe_country_service
CO,G-Root,dns_root,anycast,60,58,10,0.16666666666666666,0.9666666666666667,31,22,1,1,0.0,True,True,auditable,,probe_country_service
CR,G-Root,dns_root,anycast,30,20,0,0.0,0.6666666666666666,16,8,1,1,0.0,True,True,auditable,,probe_country_service
CU,G-Root,dns_root,anycast,2,2,1,0.5,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CV,G-Root,dns_root,anycast,7,7,5,0.7142857142857143,1.0,4,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CW,G-Root,dns_root,anycast,4,4,1,0.25,1.0,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CY,G-Root,dns_root,anycast,25,23,16,0.64,0.92,13,6,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
CZ,G-Root,dns_root,anycast,520,514,0,0.0,0.9884615384615385,276,112,1,1,0.0,True,True,auditable,,probe_country_service
DE,G-Root,dns_root,anycast,2984,2903,19,0.006367292225201072,0.9728552278820375,1594,376,1,1,0.0,True,True,auditable,,probe_country_service
DJ,G-Root,dns_root,anycast,6,6,0,0.0,1.0,3,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
DK,G-Root,dns_root,anycast,195,186,157,0.8051282051282052,0.9538461538461539,108,35,1,1,0.0,True,True,auditable,,probe_country_service
DO,G-Root,dns_root,anycast,17,17,7,0.4117647058823529,1.0,9,7,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
DZ,G-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
EC,G-Root,dns_root,anycast,43,39,2,0.046511627906976744,0.9069767441860465,23,19,1,1,0.0,True,True,auditable,,probe_country_service
EE,G-Root,dns_root,anycast,73,63,47,0.6438356164383562,0.863013698630137,38,22,1,1,0.0,True,True,auditable,,probe_country_service
EG,G-Root,dns_root,anycast,4,4,0,0.0,1.0,2,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
ES,G-Root,dns_root,anycast,422,404,10,0.023696682464454975,0.957345971563981,229,73,1,1,0.0,True,True,auditable,,probe_country_service
ET,G-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
FI,G-Root,dns_root,anycast,269,257,46,0.17100371747211895,0.9553903345724907,141,49,1,1,0.0,True,True,auditable,,probe_country_service
FJ,G-Root,dns_root,anycast,2,1,1,0.5,0.5,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
FM,G-Root,dns_root,anycast,4,2,2,0.5,0.5,2,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
FR,G-Root,dns_root,anycast,1774,1702,0,0.0,0.9594137542277339,950,162,1,1,0.0,True,True,auditable,,probe_country_service
GB,G-Root,dns_root,anycast,972,929,2,0.00205761316872428,0.9557613168724279,524,186,1,1,0.0,True,True,auditable,,probe_country_service
GE,G-Root,dns_root,anycast,19,19,0,0.0,1.0,10,6,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
GF,G-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GG,G-Root,dns_root,anycast,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GH,G-Root,dns_root,anycast,6,6,2,0.3333333333333333,1.0,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
GP,G-Root,dns_root,anycast,3,3,2,0.6666666666666666,1.0,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GQ,G-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GR,G-Root,dns_root,anycast,138,128,2,0.014492753623188406,0.927536231884058,73,26,1,1,0.0,True,True,auditable,,probe_country_service
GT,G-Root,dns_root,anycast,8,4,0,0.0,0.5,4,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
GU,G-Root,dns_root,anycast,17,17,17,1.0,1.0,9,5,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
HK,G-Root,dns_root,anycast,94,92,85,0.9042553191489362,0.9787234042553191,49,32,1,1,0.0,True,True,auditable,,probe_country_service
HN,G-Root,dns_root,anycast,16,12,9,0.5625,0.75,9,6,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
HR,G-Root,dns_root,anycast,72,58,0,0.0,0.8055555555555556,42,20,1,1,0.0,True,True,auditable,,probe_country_service
HT,G-Root,dns_root,anycast,1,1,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
HU,G-Root,dns_root,anycast,97,89,0,0.0,0.9175257731958762,55,23,1,1,0.0,True,True,auditable,,probe_country_service
ID,G-Root,dns_root,anycast,154,153,145,0.9415584415584416,0.9935064935064936,79,57,1,1,0.0,True,True,auditable,,probe_country_service
IE,G-Root,dns_root,anycast,167,163,0,0.0,0.9760479041916168,88,25,1,1,0.0,True,True,auditable,,probe_country_service
IL,G-Root,dns_root,anycast,52,52,29,0.5576923076923077,1.0,30,12,1,1,0.0,True,True,auditable,,probe_country_service
IM,G-Root,dns_root,anycast,6,6,4,0.6666666666666666,1.0,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
IN,G-Root,dns_root,anycast,252,218,165,0.6547619047619048,0.8650793650793651,135,59,1,1,0.0,True,True,auditable,,probe_country_service
IQ,G-Root,dns_root,anycast,16,16,0,0.0,1.0,8,6,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
IR,G-Root,dns_root,anycast,87,35,0,0.0,0.40229885057471265,44,22,1,1,0.0,True,True,auditable,,probe_country_service
IS,G-Root,dns_root,anycast,20,20,2,0.1,1.0,11,8,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
IT,G-Root,dns_root,anycast,581,553,2,0.0034423407917383822,0.9518072289156626,306,102,1,1,0.0,True,True,auditable,,probe_country_service
JO,G-Root,dns_root,anycast,3,3,0,0.0,1.0,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
JP,G-Root,dns_root,anycast,428,405,4,0.009345794392523364,0.9462616822429907,224,99,1,1,0.0,True,True,auditable,,probe_country_service
KE,G-Root,dns_root,anycast,27,25,6,0.2222222222222222,0.9259259259259259,15,10,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
KG,G-Root,dns_root,anycast,40,36,0,0.0,0.9,20,13,1,1,0.0,True,True,auditable,,probe_country_service
KH,G-Root,dns_root,anycast,6,6,2,0.3333333333333333,1.0,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
KI,G-Root,dns_root,anycast,4,4,4,1.0,1.0,2,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KN,G-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KR,G-Root,dns_root,anycast,42,37,0,0.0,0.8809523809523809,22,12,1,1,0.0,True,True,auditable,,probe_country_service
KW,G-Root,dns_root,anycast,4,2,0,0.0,0.5,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KY,G-Root,dns_root,anycast,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KZ,G-Root,dns_root,anycast,99,98,0,0.0,0.98989898989899,54,20,1,1,0.0,True,True,auditable,,probe_country_service
LA,G-Root,dns_root,anycast,2,2,1,0.5,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LB,G-Root,dns_root,anycast,4,2,0,0.0,0.5,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LC,G-Root,dns_root,anycast,4,4,3,0.75,1.0,2,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LI,G-Root,dns_root,anycast,4,4,0,0.0,1.0,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
LK,G-Root,dns_root,anycast,26,24,22,0.8461538461538461,0.9230769230769231,13,6,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
LS,G-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LT,G-Root,dns_root,anycast,65,61,2,0.03076923076923077,0.9384615384615385,36,21,1,1,0.0,True,True,auditable,,probe_country_service
LU,G-Root,dns_root,anycast,72,68,0,0.0,0.9444444444444444,38,20,1,1,0.0,True,True,auditable,,probe_country_service
LV,G-Root,dns_root,anycast,58,57,9,0.15517241379310345,0.9827586206896551,30,19,1,1,0.0,True,True,auditable,,probe_country_service
MA,G-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MD,G-Root,dns_root,anycast,46,46,0,0.0,1.0,25,15,1,1,0.0,True,True,auditable,,probe_country_service
ME,G-Root,dns_root,anycast,12,12,0,0.0,1.0,6,5,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MG,G-Root,dns_root,anycast,4,4,0,0.0,1.0,2,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MH,G-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MK,G-Root,dns_root,anycast,19,17,0,0.0,0.8947368421052632,10,8,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
ML,G-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MM,G-Root,dns_root,anycast,4,4,4,1.0,1.0,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MN,G-Root,dns_root,anycast,13,13,5,0.38461538461538464,1.0,7,7,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MP,G-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MT,G-Root,dns_root,anycast,15,15,15,1.0,1.0,8,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MU,G-Root,dns_root,anycast,15,14,10,0.6666666666666666,0.9333333333333333,8,4,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MV,G-Root,dns_root,anycast,20,20,20,1.0,1.0,11,4,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
MW,G-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MX,G-Root,dns_root,anycast,79,74,6,0.0759493670886076,0.9367088607594937,43,22,1,1,0.0,True,True,auditable,,probe_country_service
MY,G-Root,dns_root,anycast,65,63,20,0.3076923076923077,0.9692307692307692,33,18,1,1,0.0,True,True,auditable,,probe_country_service
MZ,G-Root,dns_root,anycast,6,6,2,0.3333333333333333,1.0,3,3,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NA,G-Root,dns_root,anycast,3312,3086,454,0.13707729468599034,0.9317632850241546,1747,4,1,1,0.002717391304347826,True,True,auditable,,probe_country_service
NC,G-Root,dns_root,anycast,9,9,9,1.0,1.0,5,2,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
NG,G-Root,dns_root,anycast,16,16,7,0.4375,1.0,9,6,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NI,G-Root,dns_root,anycast,12,8,0,0.0,0.6666666666666666,6,4,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NL,G-Root,dns_root,anycast,1097,1029,0,0.0,0.9380127620783957,575,159,1,1,0.0,True,True,auditable,,probe_country_service
NO,G-Root,dns_root,anycast,169,158,140,0.8284023668639053,0.9349112426035503,89,33,1,1,0.0,True,True,auditable,,probe_country_service
NP,G-Root,dns_root,anycast,28,28,13,0.4642857142857143,1.0,15,9,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
NZ,G-Root,dns_root,anycast,185,181,168,0.9081081081081082,0.9783783783783784,97,32,1,1,0.0,True,True,auditable,,probe_country_service
OM,G-Root,dns_root,anycast,1,1,1,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PA,G-Root,dns_root,anycast,34,32,4,0.11764705882352941,0.9411764705882353,18,11,1,1,0.0,True,True,auditable,,probe_country_service
PE,G-Root,dns_root,anycast,35,34,2,0.05714285714285714,0.9714285714285714,19,14,1,1,0.0,True,True,auditable,,probe_country_service
PF,G-Root,dns_root,anycast,10,10,0,0.0,1.0,5,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PG,G-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PH,G-Root,dns_root,anycast,110,107,51,0.4636363636363636,0.9727272727272728,59,33,1,1,0.0,True,True,auditable,,probe_country_service
PK,G-Root,dns_root,anycast,10,6,4,0.4,0.6,6,5,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
PL,G-Root,dns_root,anycast,376,358,0,0.0,0.9521276595744681,203,119,1,1,0.0,True,True,auditable,,probe_country_service
PR,G-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PS,G-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PT,G-Root,dns_root,anycast,176,165,78,0.4431818181818182,0.9375,95,21,1,1,0.0,True,True,auditable,,probe_country_service
PW,G-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PY,G-Root,dns_root,anycast,19,19,0,0.0,1.0,10,8,1,1,0.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
QA,G-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
RE,G-Root,dns_root,anycast,72,72,2,0.027777777777777776,1.0,36,4,1,1,0.0,True,True,auditable,,probe_country_service
