country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,120,0.275,0.5083333333333333,0.6833333333333333,7.331043185124722,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,36,10,1.0,0.0,service_country_cross_layer_distribution_audit,CH,G-Root
CH,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,138,0.3115942028985507,0.5289855072463768,0.6956521739130435,6.941398638013779,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,39,11,1.0,0.0,country_cross_layer_distribution_audit,,
IL,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,60,0.35,0.6833333333333333,0.7666666666666666,5.535739769828737,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,20,10,1.0,0.0,country_cross_layer_distribution_audit,,
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,56,0.35714285714285715,0.6964285714285714,0.7857142857142857,5.1523587336448635,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,17,9,1.0,0.0,service_country_cross_layer_distribution_audit,IL,G-Root
PT,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,195,0.19487179487179487,0.36923076923076925,0.46153846153846156,14.577520310978908,broad_network_transition_distribution,0.9794871794871794,1.0,1.0,1.1052021564199161,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,60,19,1.0,0.0,country_cross_layer_distribution_audit,,
HK,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,742,0.16846361185983827,0.2884097035040431,0.4056603773584906,23.2380563817746,broad_network_transition_distribution,0.9757412398921833,1.0,1.0,1.120953755603635,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,183,107,0.9757412398921833,0.02425876010781671,country_cross_layer_distribution_audit,,
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,148,0.25675675675675674,0.46621621621621623,0.5743243243243243,11.100609313513685,broad_network_transition_distribution,0.972972972972973,1.0,1.0,1.1322998585211326,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,44,11,1.0,0.0,service_country_cross_layer_distribution_audit,PT,G-Root
SG,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,1480,0.062162162162162166,0.11824324324324326,0.16891891891891891,51.487795667095085,broad_network_transition_distribution,0.970945945945946,0.995945945945946,0.9979729729729729,1.1586783409056949,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,385,177,0.970945945945946,0.029054054054054056,country_cross_layer_distribution_audit,,
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,123,0.4715447154471545,0.7073170731707317,0.7723577235772358,5.469105448483572,broad_network_transition_distribution,0.959349593495935,0.983739837398374,1.0,1.218187249454985,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,30,18,0.983739837398374,0.016260162601626018,service_country_cross_layer_distribution_audit,TH,G-Root
,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,252,0.25396825396825395,0.35317460317460314,0.4325396825396825,20.850594902923575,broad_network_transition_distribution,0.9365079365079365,0.9841269841269842,1.0,1.312814988431914,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,43,27,0.9920634920634921,0.007936507936507936,service_country_cross_layer_distribution_audit,HK,G-Root
