probe_country,service_id,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,analysis_scope
AE,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,14,14.0,5,landing_region_0132::landing_region_0132,0.2857142857142857,0.5714285714285714,0.7142857142857142,4.710650674213248,broad_corridor_observation_distribution,False,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,1,0.5714285714285714,0.42857142857142855,probe_country_service
AF,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,4,4.0,1,landing_region_0460::landing_region_0485,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1,0.0,1.0,probe_country_service
AO,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,13,13.0,1,landing_region_0174::landing_region_0370,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",8,3,1,0.0,1.0,probe_country_service
AT,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0376::landing_region_0376,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
AU,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,854,854.0,8,landing_region_0041::landing_region_0041,0.8407494145199064,0.9320843091334895,0.9543325526932085,1.918453267341261,severe_corridor_observation_concentration,True,True,True,True,auditable,,137,55,1,0.9871194379391101,0.01288056206088993,probe_country_service
AX,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,6,6.0,2,landing_region_0415::landing_region_0415,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.6666666666666666,0.3333333333333333,probe_country_service
AZ,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,8,8.0,1,landing_region_0351::landing_region_0512,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,4,1,0.0,1.0,probe_country_service
BB,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_0174::landing_region_0603,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,probe_country_service
BD,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,16,16.0,2,landing_region_0132::landing_region_0132,0.9375,1.0,1.0,1.2633812503027273,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",8,6,1,0.9375,0.0625,probe_country_service
BH,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,9,9.0,2,landing_region_0035::landing_region_0431,0.5555555555555556,1.0,1.0,1.9876669750024174,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,1,1,0.4444444444444444,0.5555555555555556,probe_country_service
BJ,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,3,3.0,2,landing_region_0239::landing_region_0297,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,probe_country_service
BR,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,4,4.0,3,landing_region_0174::landing_region_0370,0.5,0.75,1.0,2.82842712474619,weak_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.25,0.75,probe_country_service
BT,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,8,8.0,1,landing_region_0132::landing_region_0132,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
CA,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,303,303.0,7,landing_region_0200::landing_region_0944,0.31353135313531355,0.603960396039604,0.8250825082508251,4.241458352451021,weak_corridor_observation_concentration,True,True,True,True,auditable,,42,14,1,0.45874587458745875,0.5412541254125413,probe_country_service
CH,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,120,120.0,1,landing_region_0376::landing_region_0376,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,36,10,1,1.0,0.0,probe_country_service
CI,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0006::landing_region_0556,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,probe_country_service
CK,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,6,6.0,1,landing_region_0041::landing_region_0041,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,probe_country_service
CM,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,3,3.0,2,landing_region_0333::landing_region_0556,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,probe_country_service
CN,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,69,69.0,4,landing_region_0230::landing_region_0230,0.8115942028985508,0.9130434782608696,0.9855072463768116,1.9215214565889327,severe_corridor_observation_concentration,True,True,True,True,auditable,,15,7,1,0.8840579710144928,0.11594202898550725,probe_country_service
CO,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,16,16.0,6,landing_region_0174::landing_region_0465,0.375,0.5625,0.6875,5.128221559132068,broad_corridor_observation_distribution,False,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,3,1,0.375,0.625,probe_country_service
CU,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_0174::landing_region_0213,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,probe_country_service
CV,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,9,9.0,3,landing_region_0239::landing_region_0239,0.5555555555555556,0.8888888888888888,1.0,2.552027924280892,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,1,0.8888888888888888,0.1111111111111111,probe_country_service
CW,G-Root,5014,dns-root_g-root_msm5014_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_0174::landing_region_0603,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,probe_country_service
