unit_id,physical_level,feasible_candidate_count,feasible_corridor_count,candidate_entropy_uniform,corridor_entropy_uniform,effective_candidate_count_uniform,effective_corridor_count_uniform,physical_candidate_diversity_upper_bound,num_feasible_links,num_probes,candidate_identifier_column,diversity_weighting,physical_candidate_diversity_score,candidate_entropy,effective_num_candidates,dominant_candidate_support_share
src_country=AE|msm_id=5001|file_name=root_dns_traces.json,corridor,3,3,1.0986122886681098,1.0986122886681098,3.0,3.0,3.0,18,7,corridor_id,uniform_feasible_set,3.0,1.0986122886681098,3.0,0.3333333333333333
src_country=AE|msm_id=5004|file_name=root_dns_traces.json,corridor,4,4,1.3862943611198906,1.3862943611198906,4.0,4.0,4.0,16,8,corridor_id,uniform_feasible_set,4.0,1.3862943611198906,4.0,0.25
src_country=AE|msm_id=5005|file_name=root_dns_traces.json,corridor,1,1,0.0,0.0,1.0,1.0,1.0,6,5,corridor_id,uniform_feasible_set,1.0,0.0,1.0,1.0
src_country=AE|msm_id=5006|file_name=root_dns_traces.json,corridor,3,3,1.0986122886681098,1.0986122886681098,3.0,3.0,3.0,7,4,corridor_id,uniform_feasible_set,3.0,1.0986122886681098,3.0,0.3333333333333333
src_country=AE|msm_id=5008|file_name=root_dns_traces.json,corridor,3,3,1.0986122886681098,1.0986122886681098,3.0,3.0,3.0,9,5,corridor_id,uniform_feasible_set,3.0,1.0986122886681098,3.0,0.3333333333333333
src_country=AE|msm_id=5009|file_name=root_dns_traces.json,corridor,5,5,1.6094379124341003,1.6094379124341003,5.0,5.0,5.0,13,11,corridor_id,uniform_feasible_set,5.0,1.6094379124341003,5.0,0.2
src_country=AE|msm_id=5010|file_name=root_dns_traces.json,corridor,4,4,1.3862943611198906,1.3862943611198906,4.0,4.0,4.0,12,9,corridor_id,uniform_feasible_set,4.0,1.3862943611198906,4.0,0.25
src_country=AE|msm_id=5011|file_name=root_dns_traces.json,corridor,9,9,2.1972245773362196,2.1972245773362196,9.0,9.0,9.0,16,9,corridor_id,uniform_feasible_set,9.0,2.1972245773362196,9.0,0.1111111111111111
src_country=AE|msm_id=5012|file_name=root_dns_traces.json,corridor,3,3,1.0986122886681098,1.0986122886681098,3.0,3.0,3.0,8,5,corridor_id,uniform_feasible_set,3.0,1.0986122886681098,3.0,0.3333333333333333
src_country=AE|msm_id=5013|file_name=root_dns_traces.json,corridor,3,3,1.0986122886681098,1.0986122886681098,3.0,3.0,3.0,5,4,corridor_id,uniform_feasible_set,3.0,1.0986122886681098,3.0,0.3333333333333333
src_country=AE|msm_id=5014|file_name=root_dns_traces.json,corridor,2,2,0.6931471805599453,0.6931471805599453,2.0,2.0,2.0,11,6,corridor_id,uniform_feasible_set,2.0,0.6931471805599453,2.0,0.5
src_country=AE|msm_id=5015|file_name=root_dns_traces.json,corridor,1,1,0.0,0.0,1.0,1.0,1.0,4,3,corridor_id,uniform_feasible_set,1.0,0.0,1.0,1.0
src_country=AE|msm_id=5016|file_name=root_dns_traces.json,corridor,4,4,1.3862943611198906,1.3862943611198906,4.0,4.0,4.0,8,7,corridor_id,uniform_feasible_set,4.0,1.3862943611198906,4.0,0.25
src_country=AL|msm_id=5005|file_name=root_dns_traces.json,corridor,1,1,0.0,0.0,1.0,1.0,1.0,4,2,corridor_id,uniform_feasible_set,1.0,0.0,1.0,1.0
src_country=AL|msm_id=5006|file_name=root_dns_traces.json,corridor,1,1,0.0,0.0,1.0,1.0,1.0,8,4,corridor_id,uniform_feasible_set,1.0,0.0,1.0,1.0
src_country=AL|msm_id=5009|file_name=root_dns_traces.json,corridor,1,1,0.0,0.0,1.0,1.0,1.0,4,2,corridor_id,uniform_feasible_set,1.0,0.0,1.0,1.0
src_country=AL|msm_id=5010|file_name=root_dns_traces.json,corridor,1,1,0.0,0.0,1.0,1.0,1.0,4,2,corridor_id,uniform_feasible_set,1.0,0.0,1.0,1.0
src_country=AO|msm_id=5001|file_name=root_dns_traces.json,corridor,1,1,0.0,0.0,1.0,1.0,1.0,2,1,corridor_id,uniform_feasible_set,1.0,0.0,1.0,1.0
src_country=AO|msm_id=5006|file_name=root_dns_traces.json,corridor,3,3,1.0986122886681098,1.0986122886681098,3.0,3.0,3.0,2,1,corridor_id,uniform_feasible_set,3.0,1.0986122886681098,3.0,0.3333333333333333
src_country=AO|msm_id=5008|file_name=root_dns_traces.json,corridor,1,1,0.0,0.0,1.0,1.0,1.0,1,1,corridor_id,uniform_feasible_set,1.0,0.0,1.0,1.0
src_country=AO|msm_id=5016|file_name=root_dns_traces.json,corridor,4,4,1.3862943611198906,1.3862943611198906,4.0,4.0,4.0,2,1,corridor_id,uniform_feasible_set,4.0,1.3862943611198906,4.0,0.25
src_country=AT|msm_id=5004|file_name=root_dns_traces.json,corridor,1,1,0.0,0.0,1.0,1.0,1.0,2,1,corridor_id,uniform_feasible_set,1.0,0.0,1.0,1.0
src_country=AT|msm_id=5005|file_name=root_dns_traces.json,corridor,1,1,0.0,0.0,1.0,1.0,1.0,1,1,corridor_id,uniform_feasible_set,1.0,0.0,1.0,1.0
src_country=AT|msm_id=5006|file_name=root_dns_traces.json,corridor,1,1,0.0,0.0,1.0,1.0,1.0,2,1,corridor_id,uniform_feasible_set,1.0,0.0,1.0,1.0
src_country=AT|msm_id=5008|file_name=root_dns_traces.json,corridor,2,2,0.6931471805599453,0.6931471805599453,2.0,2.0,2.0,1,1,corridor_id,uniform_feasible_set,2.0,0.6931471805599453,2.0,0.5
src_country=AT|msm_id=5010|file_name=root_dns_traces.json,corridor,2,2,0.6931471805599453,0.6931471805599453,2.0,2.0,2.0,2,1,corridor_id,uniform_feasible_set,2.0,0.6931471805599453,2.0,0.5
src_country=AT|msm_id=5011|file_name=root_dns_traces.json,corridor,2,2,0.6931471805599453,0.6931471805599453,2.0,2.0,2.0,2,1,corridor_id,uniform_feasible_set,2.0,0.6931471805599453,2.0,0.5
src_country=AT|msm_id=5012|file_name=root_dns_traces.json,corridor,2,2,0.6931471805599453,0.6931471805599453,2.0,2.0,2.0,1,1,corridor_id,uniform_feasible_set,2.0,0.6931471805599453,2.0,0.5
src_country=AT|msm_id=5013|file_name=root_dns_traces.json,corridor,2,2,0.6931471805599453,0.6931471805599453,2.0,2.0,2.0,1,1,corridor_id,uniform_feasible_set,2.0,0.6931471805599453,2.0,0.5
src_country=AT|msm_id=5014|file_name=root_dns_traces.json,corridor,2,2,0.6931471805599453,0.6931471805599453,2.0,2.0,2.0,1,1,corridor_id,uniform_feasible_set,2.0,0.6931471805599453,2.0,0.5
src_country=AU|msm_id=5001|file_name=root_dns_traces.json,corridor,18,18,2.8903717578961645,2.8903717578961645,18.0,18.0,18.0,361,161,corridor_id,uniform_feasible_set,18.0,2.8903717578961645,18.0,0.05555555555555555
src_country=AU|msm_id=5004|file_name=root_dns_traces.json,corridor,4,4,1.3862943611198906,1.3862943611198906,4.0,4.0,4.0,4,2,corridor_id,uniform_feasible_set,4.0,1.3862943611198906,4.0,0.25
src_country=AU|msm_id=5005|file_name=root_dns_traces.json,corridor,31,31,3.4339872044851463,3.4339872044851463,31.0,31.0,31.0,247,98,corridor_id,uniform_feasible_set,31.0,3.4339872044851463,31.0,0.03225806451612903
src_country=AU|msm_id=5006|file_name=root_dns_traces.json,corridor,25,25,3.2188758248682006,3.2188758248682006,25.0,25.0,25.0,294,134,corridor_id,uniform_feasible_set,25.0,3.2188758248682006,25.0,0.04
src_country=AU|msm_id=5008|file_name=root_dns_traces.json,corridor,25,25,3.2188758248682006,3.2188758248682006,25.0,25.0,25.0,684,304,corridor_id,uniform_feasible_set,25.0,3.2188758248682006,25.0,0.04
src_country=AU|msm_id=5009|file_name=root_dns_traces.json,corridor,26,26,3.258096538021482,3.258096538021482,26.0,26.0,26.0,510,206,corridor_id,uniform_feasible_set,26.0,3.258096538021482,26.0,0.038461538461538464
src_country=AU|msm_id=5010|file_name=root_dns_traces.json,corridor,25,25,3.2188758248682006,3.2188758248682006,25.0,25.0,25.0,354,133,corridor_id,uniform_feasible_set,25.0,3.2188758248682006,25.0,0.04
src_country=AU|msm_id=5011|file_name=root_dns_traces.json,corridor,20,20,2.995732273553991,2.995732273553991,20.0,20.0,20.0,207,96,corridor_id,uniform_feasible_set,20.0,2.995732273553991,20.0,0.05
src_country=AU|msm_id=5012|file_name=root_dns_traces.json,corridor,11,11,2.3978952727983707,2.3978952727983707,11.0,11.0,11.0,64,28,corridor_id,uniform_feasible_set,11.0,2.3978952727983707,11.0,0.09090909090909091
src_country=AU|msm_id=5013|file_name=root_dns_traces.json,corridor,4,4,1.3862943611198906,1.3862943611198906,4.0,4.0,4.0,3,2,corridor_id,uniform_feasible_set,4.0,1.3862943611198906,4.0,0.25
