unit_id,src_country,service_id,msm_id,file_name,num_measurements,num_probes,num_probe_asns,num_files_or_targets,num_egress_links,num_egress_asns,num_next_asns_after_egress,num_egress_transitions,egress_transition_entropy,effective_egress_transitions,num_src_dst_as_pairs,src_dst_as_pair_entropy,effective_as_pair_transitions,network_effective_diversity,physical_level,num_feasible_candidates,num_feasible_corridors,effective_feasible_candidates,effective_feasible_corridors,physical_candidate_diversity_upper_bound,best_case_physical_candidate_diversity_upper_bound,physical_candidate_concentration_tier,is_physical_candidate_concentrated,physical_candidate_exposure_class,sufficient_observation_for_physical_concentration,concentration_interpretation,network_to_physical_compression_ratio,log_network_physical_compression_gap,physical_coverage_ratio,absolute_compression_tier,network_physical_compression_tier,joint_cross_layer_risk_class,is_network_physical_mismatch,is_physical_candidate_concentration_only,is_joint_physical_concentration_and_mismatch,network_percentile,physical_upper_bound_percentile,rank_gap_upper_bound,strict_upper_bound_mismatch_75_25,upper_bound_mismatch_category,pdb_interconnection_footprint_score,pdb_interconnection_footprint_percentile,pdb_interconnection_footprint_tier
NA,DO,msm_5006,5006,root_dns_traces.json,1,2,2,1,3,2,2,2,0.6365141682948128,1.8898815748423097,2,0.6365141682948128,1.8898815748423097,1.8898815748423097,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.8898815748423097,0.36806834316157755,0.5291336839893999,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.6431818181818182,0.11079545454545454,-124.0,False,network_high_physical_upper_low,9.743785580711078,0.6467391304347826,medium
NA,DO,msm_5008,5008,root_dns_traces.json,1,2,2,1,3,2,2,2,0.6365141682948128,1.8898815748423097,2,0.6365141682948128,1.8898815748423097,1.8898815748423097,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.8898815748423097,0.36806834316157755,0.5291336839893999,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.6431818181818182,0.11079545454545454,-124.0,False,network_high_physical_upper_low,9.743785580711078,0.6467391304347826,medium
NA,DO,msm_5009,5009,root_dns_traces.json,1,2,2,1,3,2,2,2,0.6365141682948128,1.8898815748423097,2,0.6365141682948128,1.8898815748423097,1.8898815748423097,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.8898815748423097,0.36806834316157755,0.5291336839893999,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.6431818181818182,0.11079545454545454,-124.0,False,network_high_physical_upper_low,9.743785580711078,0.6467391304347826,medium
NA,DO,msm_5010,5010,root_dns_traces.json,1,2,2,1,3,2,2,2,0.6365141682948128,1.8898815748423097,2,0.6365141682948128,1.8898815748423097,1.8898815748423097,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.8898815748423097,0.36806834316157755,0.5291336839893999,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.6431818181818182,0.11079545454545454,-124.0,False,network_high_physical_upper_low,9.743785580711078,0.6467391304347826,medium
NA,DO,msm_5011,5011,root_dns_traces.json,1,4,3,1,8,3,3,3,1.0397207708399179,2.82842712474619,3,1.0397207708399179,2.82842712474619,2.82842712474619,corridor,2,3,2.0,3.0,3.0,3.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.9428090415820632,-0.04384031466636462,1.0606601717798214,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.7863636363636364,0.4414772727272727,-80.0,False,network_high_physical_upper_low,9.743785580711078,0.6467391304347826,medium
NA,DO,msm_5012,5012,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,9.743785580711078,0.6467391304347826,medium
NA,DO,msm_5013,5013,root_dns_traces.json,1,2,2,1,3,2,2,2,0.6365141682948128,1.8898815748423097,2,0.6365141682948128,1.8898815748423097,1.8898815748423097,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.8898815748423097,0.36806834316157755,0.5291336839893999,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.6431818181818182,0.11079545454545454,-124.0,False,network_high_physical_upper_low,9.743785580711078,0.6467391304347826,medium
NA,DO,msm_5014,5014,root_dns_traces.json,1,3,3,1,7,3,2,3,1.0789922078775833,2.941713421083178,3,1.0789922078775833,2.941713421083178,2.941713421083178,corridor,2,3,2.0,3.0,3.0,3.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.9805711403610594,-0.014678853894767308,1.0198138195580453,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.8085227272727272,0.4414772727272727,-70.0,False,network_high_physical_upper_low,9.743785580711078,0.6467391304347826,medium
NA,DO,msm_5015,5015,root_dns_traces.json,1,1,1,1,3,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,9.743785580711078,0.6467391304347826,medium
NA,DO,msm_5016,5016,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,9.743785580711078,0.6467391304347826,medium
NA,EE,msm_5001,5001,root_dns_traces.json,1,4,3,1,3,2,1,2,0.6365141682948128,1.8898815748423097,3,0.9556998911125343,2.6004900059896596,1.8898815748423097,corridor,6,6,6.0,6.0,6.0,6.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.3149802624737183,-0.8846946253337904,3.174802103936399,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.6431818181818182,0.6465909090909091,-129.0,False,network_high_physical_upper_high,11.361068767453204,0.7065217391304348,high
NA,EE,msm_5004,5004,root_dns_traces.json,1,6,2,1,10,1,1,1,-0.0,1.0,2,0.30463609734923813,1.3561314133862727,1.0,corridor,11,8,11.0,8.0,8.0,8.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.125,-1.5040773967762742,8.0,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.2596590909090909,0.6840909090909091,-181.0,False,network_low_physical_upper_high,11.361068767453204,0.7065217391304348,high
NA,EE,msm_5005,5005,root_dns_traces.json,1,5,3,1,4,2,2,2,0.6931471805599453,2.0,3,1.0397207708399179,2.82842712474619,2.0,corridor,6,6,6.0,6.0,6.0,6.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.3333333333333333,-0.8472978603872034,3.0,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.7085227272727272,0.6465909090909091,-121.0,False,network_high_physical_upper_high,11.361068767453204,0.7065217391304348,high
NA,EE,msm_5006,5006,root_dns_traces.json,1,17,5,1,17,4,4,5,1.3130105920403288,3.7173483019134355,6,1.5112947083564419,4.532595386149822,3.7173483019134355,corridor,12,9,12.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.4130387002126039,-0.751338251707649,2.4210806384129833,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.8522727272727273,0.7164772727272727,-43.0,False,network_high_physical_upper_high,11.361068767453204,0.7065217391304348,high
NA,EE,msm_5008,5008,root_dns_traces.json,1,11,5,1,14,4,4,5,1.450805020083924,4.2665477897156645,6,1.5990147122062977,4.948154665398354,4.2665477897156645,corridor,6,6,6.0,6.0,6.0,6.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.7110912982859441,-0.2845350695182187,1.4062891817273793,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.8863636363636364,0.6465909090909091,-17.0,False,network_high_physical_upper_high,11.361068767453204,0.7065217391304348,high
NA,EE,msm_5009,5009,root_dns_traces.json,1,11,3,1,21,3,3,3,0.5010469137590966,1.6504482435214092,3,0.5010469137590966,1.6504482435214092,1.6504482435214092,corridor,11,8,11.0,8.0,8.0,8.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.20630603044017615,-1.222495803143438,4.847168053528985,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.5698863636363637,0.6840909090909091,-149.0,False,network_high_physical_upper_high,11.361068767453204,0.7065217391304348,high
NA,EE,msm_5010,5010,root_dns_traces.json,1,22,5,1,39,5,5,5,1.5016237649354807,4.4889721913402285,5,1.5016237649354807,4.4889721913402285,4.4889721913402285,corridor,5,5,5.0,5.0,5.0,5.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.8977944382680457,-0.0890184459255996,1.113840716065385,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9,0.615909090909091,-4.0,False,network_high_physical_upper_high,11.361068767453204,0.7065217391304348,high
NA,EE,msm_5011,5011,root_dns_traces.json,1,22,4,1,39,3,3,3,0.7269106259754277,2.0686797998814446,4,0.8256447094635728,2.2833523897875905,2.0686797998814446,corridor,12,9,12.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.22985331109793827,-1.181337656497388,4.350600803718288,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.7386363636363636,0.7164772727272727,-121.0,False,network_high_physical_upper_high,11.361068767453204,0.7065217391304348,high
NA,EE,msm_5012,5012,root_dns_traces.json,1,9,4,1,14,4,4,4,1.277034259466139,3.5859888270569535,4,1.277034259466139,3.5859888270569535,3.5859888270569535,corridor,11,8,11.0,8.0,8.0,8.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.4482486033821192,-0.6742188292190103,2.2309048872764214,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.8465909090909091,0.6840909090909091,-47.0,False,network_high_physical_upper_high,11.361068767453204,0.7065217391304348,high
NA,EE,msm_5013,5013,root_dns_traces.json,1,5,1,1,11,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,5,5,5.0,5.0,5.0,5.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.2,-1.0986122886681096,5.0,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.2596590909090909,0.615909090909091,-178.0,False,network_low_physical_upper_high,11.361068767453204,0.7065217391304348,high
NA,EE,msm_5014,5014,root_dns_traces.json,1,21,5,1,36,4,4,4,1.0834081759860832,2.954732658847315,5,1.1783777113220362,3.249098948616066,2.954732658847315,corridor,12,9,12.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.32830362876081276,-0.9276720897993729,3.045960849639451,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.8113636363636364,0.7164772727272727,-74.0,False,network_high_physical_upper_high,11.361068767453204,0.7065217391304348,high
NA,EE,msm_5015,5015,root_dns_traces.json,1,13,4,1,21,3,3,3,0.5010469137590966,1.6504482435214092,4,0.8605492869589841,2.3644591036240032,1.6504482435214092,corridor,6,6,6.0,6.0,6.0,6.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.2750747072535682,-0.9711813748625318,3.6353760401467383,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.5698863636363637,0.6465909090909091,-147.0,False,network_high_physical_upper_high,11.361068767453204,0.7065217391304348,high
NA,EE,msm_5016,5016,root_dns_traces.json,1,3,3,1,3,2,2,2,0.6365141682948128,1.8898815748423097,3,1.0549201679861442,2.8717458874925876,1.8898815748423097,corridor,12,9,12.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.20998684164914552,-1.241369569272523,4.762203155904599,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.6431818181818182,0.7164772727272727,-132.0,False,network_high_physical_upper_high,11.361068767453204,0.7065217391304348,high
NA,ES,msm_5001,5001,root_dns_traces.json,1,10,4,1,10,4,3,4,1.2206072645530173,3.389245277339831,4,1.2206072645530173,3.389245277339831,3.389245277339831,corridor,3,1,3.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,3.389245277339831,0.7860101131460328,0.2950509385336919,moderate_compression,moderate_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.8392045454545455,0.11079545454545454,-45.0,True,network_high_physical_upper_low,18.4605300158446,0.907608695652174,high
NA,ES,msm_5004,5004,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,18.4605300158446,0.907608695652174,high
NA,ES,msm_5005,5005,root_dns_traces.json,1,4,2,1,6,2,2,2,0.6365141682948128,1.8898815748423097,2,0.6365141682948128,1.8898815748423097,1.8898815748423097,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.9449407874211548,-0.03739676494658695,1.0582673679787997,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.6431818181818182,0.29375,-125.0,False,network_high_physical_upper_low,18.4605300158446,0.907608695652174,high
NA,ES,msm_5006,5006,root_dns_traces.json,1,8,4,1,13,4,3,4,1.072016968563193,2.9212656628855114,4,1.072016968563193,2.9212656628855114,2.9212656628855114,corridor,3,1,3.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,2.9212656628855114,0.6732672943151753,0.34231737726045747,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.8045454545454546,0.11079545454545454,-71.0,True,network_high_physical_upper_low,18.4605300158446,0.907608695652174,high
NA,ES,msm_5008,5008,root_dns_traces.json,1,2,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,3,1,3.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,18.4605300158446,0.907608695652174,high
NA,ES,msm_5009,5009,root_dns_traces.json,1,47,4,1,62,4,4,4,0.8393377485790241,2.3148334672996804,4,0.8393377485790241,2.3148334672996804,2.3148334672996804,corridor,4,2,4.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.1574167336498402,0.09979509759914684,0.8639930380534274,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.7488636363636364,0.29375,-105.0,False,network_high_physical_upper_low,18.4605300158446,0.907608695652174,high
NA,ES,msm_5010,5010,root_dns_traces.json,1,7,2,1,13,2,2,2,0.5402041423888608,1.7163572076839733,2,0.5402041423888608,1.7163572076839733,1.7163572076839733,corridor,4,2,4.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.8581786038419866,-0.09932056785380405,1.1652586017911564,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.5784090909090909,0.29375,-139.0,False,network_high_physical_upper_low,18.4605300158446,0.907608695652174,high
NA,ES,msm_5011,5011,root_dns_traces.json,1,2,2,1,3,2,2,2,0.6365141682948128,1.8898815748423097,2,0.6365141682948128,1.8898815748423097,1.8898815748423097,corridor,3,2,3.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.9449407874211548,-0.03739676494658695,1.0582673679787997,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.6431818181818182,0.29375,-125.0,False,network_high_physical_upper_low,18.4605300158446,0.907608695652174,high
NA,ES,msm_5012,5012,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,18.4605300158446,0.907608695652174,high
NA,ES,msm_5013,5013,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,18.4605300158446,0.907608695652174,high
NA,ES,msm_5014,5014,root_dns_traces.json,1,3,1,1,6,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,3,1,3.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,18.4605300158446,0.907608695652174,high
NA,ES,msm_5015,5015,root_dns_traces.json,1,11,2,1,16,2,2,2,0.5623351446188083,1.7547653506033232,2,0.5623351446188083,1.7547653506033232,1.7547653506033232,corridor,3,1,3.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.7547653506033232,0.3201850862227741,0.5698767642386945,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.5909090909090909,0.11079545454545454,-134.0,False,network_high_physical_upper_low,18.4605300158446,0.907608695652174,high
NA,ES,msm_5016,5016,root_dns_traces.json,1,24,3,1,32,3,3,3,0.7029189307735104,2.01963929931604,3,0.7029189307735104,2.01963929931604,2.01963929931604,corridor,4,2,4.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.00981964965802,0.006525098272895269,0.9902758382040342,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.7375,0.29375,-115.0,False,network_high_physical_upper_low,18.4605300158446,0.907608695652174,high
NA,FI,msm_5001,5001,root_dns_traces.json,1,50,8,1,73,4,5,6,1.2621313211782252,3.5329433057015933,11,1.7950084191534414,6.019525400901907,3.5329433057015933,corridor,14,18,14.0,18.0,18.0,18.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.19627462809453297,-1.4330675143008116,5.094902024312403,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.8443181818181819,0.834659090909091,-59.0,False,network_high_physical_upper_high,17.104080742172474,0.8858695652173914,high
NA,FI,msm_5004,5004,root_dns_traces.json,1,41,8,1,0,0,0,0,0.0,0.0,11,1.9832400457447432,7.266247861625193,7.266247861625193,corridor,12,9,12.0,9.0,9.0,9.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.8073608735139104,-0.19040439167475487,1.238603495420404,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9761363636363637,0.7164772727272727,51.0,False,network_high_physical_upper_high,17.104080742172474,0.8858695652173914,high
NA,FI,msm_5005,5005,root_dns_traces.json,1,25,12,1,31,6,5,7,1.4941837957135382,4.455698308216027,15,2.3231189886990458,10.207461665677648,4.455698308216027,corridor,13,13,13.0,13.0,13.0,13.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.34274602370892515,-0.9423967060178964,2.917612257550925,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.8965909090909091,0.7806818181818181,-15.0,False,network_high_physical_upper_high,17.104080742172474,0.8858695652173914,high
NA,FI,msm_5006,5006,root_dns_traces.json,1,71,11,1,81,7,4,8,1.465548381750275,4.329917036851146,14,2.0299839603462524,7.61396423245061,4.329917036851146,corridor,14,17,14.0,17.0,17.0,17.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.25470100216771446,-1.2170360851582864,3.9261722234666516,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.8909090909090909,0.8227272727272728,-24.0,False,network_high_physical_upper_high,17.104080742172474,0.8858695652173914,high
NA,FI,msm_5008,5008,root_dns_traces.json,1,25,8,1,21,3,3,4,1.172066000114454,3.2286561567329675,9,1.90829891164846,6.741610963013127,3.2286561567329675,corridor,13,13,13.0,13.0,13.0,13.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.24835816590253595,-1.1971730804760676,4.026443005672837,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.8295454545454546,0.7806818181818181,-65.0,False,network_high_physical_upper_high,17.104080742172474,0.8858695652173914,high
NA,FI,msm_5009,5009,root_dns_traces.json,1,46,10,1,58,4,4,4,0.5632698073755757,1.7564062311389053,11,1.5348078354027086,4.640433717192764,1.7564062311389053,corridor,13,14,13.0,14.0,14.0,14.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.12545758793849324,-1.694122459996207,7.970821186919833,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.6,0.790340909090909,-146.0,False,network_high_physical_upper_high,17.104080742172474,0.8858695652173914,high
NA,FI,msm_5010,5010,root_dns_traces.json,1,110,10,1,180,6,6,6,1.1003020880344925,3.005073683645561,12,1.5089706239624938,4.522073483579625,3.005073683645561,corridor,14,19,14.0,19.0,19.0,19.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.15816177282345056,-1.60817029528891,6.322640307757921,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.8181818181818182,0.8465909090909091,-81.0,False,network_high_physical_upper_high,17.104080742172474,0.8858695652173914,high
NA,FI,msm_5011,5011,root_dns_traces.json,1,117,12,1,197,5,5,5,1.0628942656446905,2.8947370145698104,15,1.6303685143291946,5.1057559161077615,2.8947370145698104,corridor,13,14,13.0,14.0,14.0,14.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.2067669296121293,-1.348424042783044,4.836363348219581,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.8022727272727272,0.790340909090909,-86.0,False,network_high_physical_upper_high,17.104080742172474,0.8858695652173914,high
NA,FI,msm_5012,5012,root_dns_traces.json,1,18,8,1,18,3,3,3,0.9809896824453153,2.66709451280821,8,1.8798962443234104,6.552824934133946,2.66709451280821,corridor,13,13,13.0,13.0,13.0,13.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.2051611163698623,-1.3396576669808689,4.874217969243307,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.7693181818181818,0.7806818181818181,-98.0,False,network_high_physical_upper_high,17.104080742172474,0.8858695652173914,high
NA,FI,msm_5013,5013,root_dns_traces.json,1,41,8,1,8,2,2,2,0.6931471805599453,2.0,10,1.8287275324642434,6.225959284862622,2.0,corridor,13,13,13.0,13.0,13.0,13.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.15384615384615385,-1.5404450409471486,6.5,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.7085227272727272,0.7806818181818181,-128.0,False,network_high_physical_upper_high,17.104080742172474,0.8858695652173914,high
NA,FI,msm_5014,5014,root_dns_traces.json,1,17,7,1,16,3,3,3,0.46341355882643,1.589490554357095,8,1.7419239030304052,5.708315109794962,1.589490554357095,corridor,13,12,13.0,12.0,12.0,12.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.13245754619642458,-1.6134881982569365,7.5495887453409045,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.5539772727272727,0.7704545454545455,-159.0,False,network_high_physical_upper_high,17.104080742172474,0.8858695652173914,high
NA,FI,msm_5015,5015,root_dns_traces.json,1,41,10,1,54,6,6,6,1.4166091080285392,4.1231156695169755,11,2.0039415030760575,7.418237557899986,4.1231156695169755,corridor,13,12,13.0,12.0,12.0,12.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.34359297245974796,-0.9311865742864012,2.910420410641985,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.8795454545454545,0.7704545454545455,-29.0,False,network_high_physical_upper_high,17.104080742172474,0.8858695652173914,high
NA,FI,msm_5016,5016,root_dns_traces.json,1,6,6,1,0,0,0,0,0.0,0.0,6,1.7480673485460894,5.743491774985174,5.743491774985174,corridor,12,8,12.0,8.0,8.0,8.0,broad_physical_candidate_space,False,broad_best_case_physical_candidate_space,True,broad_physical_candidate_space,0.7179364718731468,-0.28864671905742445,1.3928809012737988,no_compression,no_network_physical_compression,broad_physical_candidate_space_no_compression,False,False,False,0.9528409090909091,0.6840909090909091,32.0,False,network_high_physical_upper_high,17.104080742172474,0.8858695652173914,high
NA,FJ,msm_5001,5001,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,4,3,4.0,3.0,3.0,3.0,weak_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,0.3333333333333333,-0.6931471805599453,3.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.4414772727272727,-176.0,False,network_low_physical_upper_low,2.079441541679836,0.1005434782608695,low
