unit_id,num_links,num_links_with_feasible_candidates,avg_feasible_candidates_per_link,median_feasible_candidates_per_link,max_feasible_candidates_per_link,avg_feasible_corridors_per_link,median_feasible_corridors_per_link,max_feasible_corridors_per_link,share_links_with_parallel_ambiguity,share_links_with_many_candidates,share_links_with_large_landing_radius,share_links_with_rtt_inconclusive,share_links_with_multi_segment_possible,share_links_with_domestic_submarine_candidate,share_links_with_only_low_support_feasible_candidates
src_country=AE|msm_id=5001|file_name=root_dns_traces.json,18,18,1.1111111111111112,1.0,3,1.0555555555555556,1.0,2,0.05555555555555555,0.0,0.6666666666666666,0.2222222222222222,0.05555555555555555,0.9444444444444444,0.8888888888888888
src_country=AE|msm_id=5004|file_name=root_dns_traces.json,16,16,1.125,1.0,3,1.0625,1.0,2,0.0625,0.0,0.5625,0.625,0.0625,0.875,1.0
src_country=AE|msm_id=5005|file_name=root_dns_traces.json,6,6,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,1.0
src_country=AE|msm_id=5006|file_name=root_dns_traces.json,7,7,1.5714285714285714,1.0,3,1.2857142857142858,1.0,2,0.2857142857142857,0.0,1.0,0.0,0.2857142857142857,0.7142857142857143,1.0
src_country=AE|msm_id=5008|file_name=root_dns_traces.json,9,9,1.4444444444444444,1.0,3,1.2222222222222223,1.0,2,0.2222222222222222,0.0,1.0,0.4444444444444444,0.1111111111111111,0.7777777777777778,1.0
src_country=AE|msm_id=5009|file_name=root_dns_traces.json,13,13,1.4615384615384615,1.0,7,1.1538461538461537,1.0,3,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.0,0.07692307692307693,0.8461538461538461,1.0
src_country=AE|msm_id=5010|file_name=root_dns_traces.json,12,12,1.5,1.0,3,1.25,1.0,2,0.25,0.0,0.3333333333333333,0.0,0.25,0.6666666666666666,1.0
src_country=AE|msm_id=5011|file_name=root_dns_traces.json,16,16,2.0,1.0,7,1.75,1.0,5,0.25,0.25,0.3125,0.0,0.125,0.75,1.0
src_country=AE|msm_id=5012|file_name=root_dns_traces.json,8,8,3.625,1.0,8,1.375,1.0,2,0.375,0.375,0.5,0.625,0.0,0.625,0.75
src_country=AE|msm_id=5013|file_name=root_dns_traces.json,5,5,1.4,1.0,3,1.2,1.0,2,0.2,0.0,0.2,0.8,0.2,0.8,0.8
