unit_id,src_country,service_id,msm_id,file_name,num_measurements,num_probes,num_probe_asns,num_files_or_targets,num_egress_links,num_egress_asns,num_next_asns_after_egress,num_egress_transitions,egress_transition_entropy,effective_egress_transitions,num_src_dst_as_pairs,src_dst_as_pair_entropy,effective_as_pair_transitions,network_effective_diversity,physical_level,num_feasible_candidates,num_feasible_corridors,effective_feasible_candidates,effective_feasible_corridors,physical_candidate_diversity_upper_bound,best_case_physical_candidate_diversity_upper_bound,physical_candidate_concentration_tier,is_physical_candidate_concentrated,physical_candidate_exposure_class,sufficient_observation_for_physical_concentration,concentration_interpretation,network_to_physical_compression_ratio,log_network_physical_compression_gap,physical_coverage_ratio,absolute_compression_tier,network_physical_compression_tier,joint_cross_layer_risk_class,is_network_physical_mismatch,is_physical_candidate_concentration_only,is_joint_physical_concentration_and_mismatch,network_percentile,physical_upper_bound_percentile,rank_gap_upper_bound,strict_upper_bound_mismatch_75_25,upper_bound_mismatch_category,pdb_interconnection_footprint_score,pdb_interconnection_footprint_percentile,pdb_interconnection_footprint_tier,paper_case_scope
NA,PG,msm_5013,5013,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,1,2.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,5.948623303169729,0.4293478260869565,medium,paper_service_country_cross_layer_audit
NA,PG,msm_5014,5014,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,1,2.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,5.948623303169729,0.4293478260869565,medium,paper_service_country_cross_layer_audit
NA,PG,msm_5015,5015,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,1,2.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,5.948623303169729,0.4293478260869565,medium,paper_service_country_cross_layer_audit
NA,PG,msm_5016,5016,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,1,2.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,5.948623303169729,0.4293478260869565,medium,paper_service_country_cross_layer_audit
NA,SL,msm_5001,5001,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,4.777068542554243,0.3423913043478261,medium,paper_service_country_cross_layer_audit
NA,SL,msm_5004,5004,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,4.777068542554243,0.3423913043478261,medium,paper_service_country_cross_layer_audit
NA,SL,msm_5005,5005,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,4.777068542554243,0.3423913043478261,medium,paper_service_country_cross_layer_audit
NA,SL,msm_5006,5006,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,4.777068542554243,0.3423913043478261,medium,paper_service_country_cross_layer_audit
NA,SL,msm_5008,5008,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,4.777068542554243,0.3423913043478261,medium,paper_service_country_cross_layer_audit
NA,SL,msm_5009,5009,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,4.777068542554243,0.3423913043478261,medium,paper_service_country_cross_layer_audit
NA,SL,msm_5011,5011,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,4.777068542554243,0.3423913043478261,medium,paper_service_country_cross_layer_audit
NA,SL,msm_5012,5012,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,4.777068542554243,0.3423913043478261,medium,paper_service_country_cross_layer_audit
NA,SL,msm_5013,5013,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,4.777068542554243,0.3423913043478261,medium,paper_service_country_cross_layer_audit
NA,SL,msm_5014,5014,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,4.777068542554243,0.3423913043478261,medium,paper_service_country_cross_layer_audit
NA,SL,msm_5015,5015,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,4.777068542554243,0.3423913043478261,medium,paper_service_country_cross_layer_audit
NA,TG,msm_5001,5001,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,1,2.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.8712010109078903,0.3016304347826087,low,paper_service_country_cross_layer_audit
NA,TG,msm_5004,5004,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,1,2.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.8712010109078903,0.3016304347826087,low,paper_service_country_cross_layer_audit
NA,VE,msm_5010,5010,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,10.687555239970893,0.6739130434782609,high,paper_service_country_cross_layer_audit
NA,VE,msm_5011,5011,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,10.687555239970893,0.6739130434782609,high,paper_service_country_cross_layer_audit
NA,VE,msm_5012,5012,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,10.687555239970893,0.6739130434782609,high,paper_service_country_cross_layer_audit
NA,VE,msm_5014,5014,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,10.687555239970893,0.6739130434782609,high,paper_service_country_cross_layer_audit
NA,VE,msm_5016,5016,root_dns_traces.json,1,1,1,1,2,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,10.687555239970893,0.6739130434782609,high,paper_service_country_cross_layer_audit
NA,AO,msm_5008,5008,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,8.921789641462196,0.5815217391304348,medium,paper_service_country_cross_layer_audit
NA,AT,msm_5005,5005,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,15.343277073578498,0.8315217391304348,high,paper_service_country_cross_layer_audit
NA,FJ,msm_5016,5016,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,2.079441541679836,0.1005434782608695,low,paper_service_country_cross_layer_audit
NA,MM,msm_5004,5004,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,9.650234821625356,0.6413043478260869,medium,paper_service_country_cross_layer_audit
NA,MM,msm_5006,5006,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,9.650234821625356,0.6413043478260869,medium,paper_service_country_cross_layer_audit
NA,MM,msm_5008,5008,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,9.650234821625356,0.6413043478260869,medium,paper_service_country_cross_layer_audit
NA,MM,msm_5010,5010,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,9.650234821625356,0.6413043478260869,medium,paper_service_country_cross_layer_audit
NA,MM,msm_5011,5011,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,9.650234821625356,0.6413043478260869,medium,paper_service_country_cross_layer_audit
NA,MV,msm_5006,5006,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,1,2.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.6888794541139367,0.2826086956521739,low,paper_service_country_cross_layer_audit
NA,MV,msm_5009,5009,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,1,2.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.6888794541139367,0.2826086956521739,low,paper_service_country_cross_layer_audit
NA,MY,msm_5004,5004,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,3,1,3.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,14.76306167553276,0.8043478260869565,high,paper_service_country_cross_layer_audit
NA,MZ,msm_5014,5014,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,6.990363323427645,0.4891304347826087,medium,paper_service_country_cross_layer_audit
NA,OM,msm_5010,5010,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,8.00356017151394,0.5434782608695652,medium,paper_service_country_cross_layer_audit
NA,SA,msm_5014,5014,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,6,1,6.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,13.06514137643638,0.7445652173913043,high,paper_service_country_cross_layer_audit
NA,SL,msm_5016,5016,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,4.777068542554243,0.3423913043478261,medium,paper_service_country_cross_layer_audit
NA,TG,msm_5008,5008,root_dns_traces.json,1,1,1,1,1,1,1,1,-0.0,1.0,1,-0.0,1.0,1.0,corridor,2,1,2.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,3.8712010109078903,0.3016304347826087,low,paper_service_country_cross_layer_audit
NA,RU,MULTI,MULTI,root_dns_traces.json,6,1,1,1,0,0,0,0,0.0,0.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.13793103448275862,0.05747126436781609,-31.0,False,network_low_physical_upper_low,20.908351445954416,0.9456521739130436,high,paper_country_cross_layer_audit
NA,DE,msm_5015,5015,root_dns_traces.json,1,1,1,1,0,0,0,0,0.0,0.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,24.754048429722108,0.9945652173913044,high,paper_service_country_cross_layer_audit
NA,IN,msm_5004,5004,root_dns_traces.json,1,1,1,1,0,0,0,0,0.0,0.0,1,-0.0,1.0,1.0,corridor,6,1,6.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,23.211385950065583,0.9782608695652174,high,paper_service_country_cross_layer_audit
NA,IN,msm_5013,5013,root_dns_traces.json,1,1,1,1,0,0,0,0,0.0,0.0,1,-0.0,1.0,1.0,corridor,6,1,6.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,23.211385950065583,0.9782608695652174,high,paper_service_country_cross_layer_audit
NA,RU,msm_5005,5005,root_dns_traces.json,1,1,1,1,0,0,0,0,0.0,0.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,20.908351445954416,0.9456521739130436,high,paper_service_country_cross_layer_audit
NA,RU,msm_5009,5009,root_dns_traces.json,1,1,1,1,0,0,0,0,0.0,0.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,20.908351445954416,0.9456521739130436,high,paper_service_country_cross_layer_audit
NA,RU,msm_5010,5010,root_dns_traces.json,1,1,1,1,0,0,0,0,0.0,0.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,20.908351445954416,0.9456521739130436,high,paper_service_country_cross_layer_audit
NA,RU,msm_5011,5011,root_dns_traces.json,1,1,1,1,0,0,0,0,0.0,0.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,20.908351445954416,0.9456521739130436,high,paper_service_country_cross_layer_audit
NA,RU,msm_5012,5012,root_dns_traces.json,1,1,1,1,0,0,0,0,0.0,0.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,20.908351445954416,0.9456521739130436,high,paper_service_country_cross_layer_audit
NA,RU,msm_5013,5013,root_dns_traces.json,1,1,1,1,0,0,0,0,0.0,0.0,1,-0.0,1.0,1.0,corridor,1,1,1.0,1.0,1.0,1.0,severe_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,False,low_observation_concentration_signal,1.0,0.0,1.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.11079545454545454,-174.0,False,network_low_physical_upper_low,20.908351445954416,0.9456521739130436,high,paper_service_country_cross_layer_audit
NA,CH,MULTI,MULTI,root_dns_traces.json,13,234,35,1,22,6,3,6,1.5311533190671125,4.623506126287459,63,2.5277111554368767,12.524805970038917,4.623506126287459,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,2.3117530631437293,0.6283430466015154,0.4325721531174745,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.7471264367816092,0.1724137931034483,8.0,False,network_high_physical_upper_low,19.17669877499184,0.9239130434782608,high,paper_country_cross_layer_audit
NA,CH,msm_5005,5005,root_dns_traces.json,1,137,22,1,3,1,1,1,-0.0,1.0,23,1.6237027395323071,5.071835276274453,1.0,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,0.5,-0.4054651081081645,2.0,no_compression,no_network_physical_compression,physical_concentration_without_compression,False,True,False,0.2596590909090909,0.29375,-175.0,False,network_low_physical_upper_low,19.17669877499184,0.9239130434782608,high,paper_service_country_cross_layer_audit
NA,CH,msm_5015,5015,root_dns_traces.json,1,107,18,1,0,0,0,0,0.0,0.0,19,1.7481612961551245,5.74403138765221,5.74403138765221,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,2.872015693826105,0.8100455861801945,0.34818751239753776,moderate_compression,moderate_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.9545454545454546,0.29375,39.0,False,network_high_physical_upper_low,19.17669877499184,0.9239130434782608,high,paper_service_country_cross_layer_audit
NA,CH,msm_5011,5011,root_dns_traces.json,1,98,25,1,6,3,2,3,1.0986122886681096,2.9999999999999996,30,2.4892906413279263,12.052723383470115,2.9999999999999996,corridor,2,2,2.0,2.0,2.0,2.0,moderate_physical_candidate_concentration,True,concentrated_best_case_physical_candidate_space,True,auditable_physical_candidate_concentration,1.4999999999999998,0.2876820724517808,0.6666666666666667,weak_compression,weak_network_physical_compression,physical_concentration_with_network_physical_compression,True,False,True,0.8142045454545455,0.29375,-66.0,False,network_high_physical_upper_low,19.17669877499184,0.9239130434782608,high,paper_service_country_cross_layer_audit
