country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,97,0.4845360824742268,0.6494845360824743,0.7731958762886598,5.762391687722811,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,19,11,1.0,0.0,service_country_cross_layer_distribution_audit,CH,Netflix-Assets
CH,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,116,0.5344827586206896,0.7068965517241379,0.8103448275862069,5.016288641577819,weak_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,21,12,1.0,0.0,country_cross_layer_distribution_audit,,
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,72,0.3888888888888889,0.7777777777777778,0.8472222222222222,4.123096067583711,weak_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,13,7,1.0,0.0,service_country_cross_layer_distribution_audit,IL,Netflix-Assets
IL,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,82,0.3780487804878049,0.7195121951219512,0.8048780487804879,4.8015677380003385,weak_network_transition_concentration,0.9878048780487805,1.0,1.0,1.0680781755519222,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,16,8,0.9878048780487805,0.012195121951219513,country_cross_layer_distribution_audit,,
PT,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,252,0.3888888888888889,0.5595238095238095,0.6547619047619048,8.808126562898767,broad_network_transition_distribution,0.9761904761904762,1.0,1.0,1.119090088486072,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,39,10,1.0,0.0,country_cross_layer_distribution_audit,,
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,228,0.4298245614035088,0.5789473684210527,0.6842105263157895,7.777950638515932,broad_network_transition_distribution,0.9736842105263158,1.0,1.0,1.1294066458851535,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,36,8,1.0,0.0,service_country_cross_layer_distribution_audit,PT,Netflix-Assets
SG,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,1006,0.08648111332007952,0.1610337972166998,0.21073558648111332,56.561770333916606,broad_network_transition_distribution,0.9701789264413518,0.9970178926441351,1.0,1.1546692904167304,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,199,101,0.9701789264413518,0.02982107355864811,country_cross_layer_distribution_audit,,
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,588,0.12755102040816327,0.24489795918367346,0.3231292517006803,31.107310587938674,broad_network_transition_distribution,0.923469387755102,0.9523809523809523,0.977891156462585,1.4330876824345506,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,73,33,0.9744897959183674,0.025510204081632654,service_country_cross_layer_distribution_audit,SG,Netflix-Assets
CN,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,40,0.35,0.6499999999999999,0.875,4.2332327397970255,weak_network_transition_concentration,0.9,0.975,1.0,1.4642109370627328,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,14,5,0.45,0.55,country_cross_layer_distribution_audit,,
DK,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,778,0.2634961439588689,0.3624678663239075,0.4537275064267352,15.143982490088218,broad_network_transition_distribution,0.8946015424164524,0.9595115681233932,0.9826478149100256,1.5444016053288345,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,47,26,0.9627249357326478,0.037275064267352186,country_cross_layer_distribution_audit,,
HK,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,530,0.1490566037735849,0.28867924528301886,0.33584905660377357,33.60418690513442,broad_network_transition_distribution,0.8886792452830189,0.9962264150943396,1.0,1.4415919009178946,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,145,81,0.8886792452830189,0.11132075471698114,country_cross_layer_distribution_audit,,
AU,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,1056,0.22727272727272727,0.33049242424242425,0.4100378787878788,27.778551595819987,broad_network_transition_distribution,0.8787878787878788,0.9526515151515151,0.9706439393939394,1.6521543546745827,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,180,61,1.0,0.0,country_cross_layer_distribution_audit,,
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,812,0.25,0.3448275862068966,0.43226600985221675,16.386819137417735,broad_network_transition_distribution,0.8620689655172413,0.9242610837438423,0.9747536945812807,1.7636964521248197,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,45,23,0.9630541871921182,0.03694581280788178,service_country_cross_layer_distribution_audit,DK,Netflix-Assets
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,735,0.291156462585034,0.36462585034013606,0.4136054421768708,24.786579550600887,broad_network_transition_distribution,0.8489795918367347,0.945578231292517,0.9687074829931972,1.7953871129353733,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,106,49,1.0,0.0,service_country_cross_layer_distribution_audit,AU,Netflix-Assets
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,43,0.23255813953488372,0.4418604651162791,0.5348837209302326,9.798604134537896,broad_network_transition_distribution,0.7906976744186046,0.8837209302325582,0.9767441860465116,2.0441863137779945,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,10,7,0.7674418604651163,0.23255813953488372,service_country_cross_layer_distribution_audit,CN,Netflix-Assets
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,177,0.13559322033898305,0.23728813559322035,0.3163841807909605,21.975167360022013,broad_network_transition_distribution,0.7796610169491526,0.9152542372881356,1.0,1.962352052586821,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,21,17,0.9943502824858758,0.005649717514124294,service_country_cross_layer_distribution_audit,HK,Netflix-Assets
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,64,0.25,0.34375,0.40625,12.94702592438759,broad_network_transition_distribution,0.75,0.921875,0.96875,2.160167521076552,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,12,8,0.515625,0.484375,service_country_cross_layer_distribution_audit,MY,Netflix-Assets
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,141,0.23404255319148937,0.46099290780141844,0.6382978723404256,9.041507069784828,broad_network_transition_distribution,0.7304964539007093,0.8936170212765958,0.9432624113475178,2.402194600907534,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,55,18,0.24113475177304963,0.7588652482269503,service_country_cross_layer_distribution_audit,FI,Netflix-Assets
US,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,1004,0.18127490039840638,0.29880478087649404,0.34362549800796816,32.30217447100819,broad_network_transition_distribution,0.7280876494023905,0.9093625498007969,0.9352589641434264,2.5782732797192596,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,136,50,0.9890438247011952,0.010956175298804782,country_cross_layer_distribution_audit,,
FI,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,201,0.24875621890547264,0.46766169154228854,0.5920398009950248,10.162614198073564,broad_network_transition_distribution,0.7213930348258707,0.8756218905472637,0.955223880597015,2.4890925851160413,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,72,20,0.24875621890547264,0.7512437810945274,country_cross_layer_distribution_audit,,
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,85,0.27058823529411763,0.5411764705882353,0.6823529411764706,5.799591725762226,broad_network_transition_distribution,0.7176470588235294,0.9764705882352942,1.0,1.9662945960717548,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,27,16,0.0,1.0,service_country_cross_layer_distribution_audit,EE,Netflix-Assets
GU,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,81,0.48148148148148145,0.728395061728395,0.8518518518518519,4.017840367788947,weak_network_transition_concentration,0.7160493827160493,0.9753086419753085,1.0,1.9749361450607519,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,10,4,0.7160493827160493,0.2839506172839506,country_cross_layer_distribution_audit,,
NZ,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,842,0.3087885985748218,0.43705463182897863,0.5617577197149644,12.912364166582032,broad_network_transition_distribution,0.7125890736342043,0.820665083135392,0.9263657957244656,2.718865108658092,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,103,27,1.0,0.0,country_cross_layer_distribution_audit,,
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,701,0.31098430813124106,0.4393723252496433,0.5549215406562054,13.606287498946488,broad_network_transition_distribution,0.7118402282453637,0.8202567760342367,0.9258202567760342,2.7464516591172896,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,88,26,1.0,0.0,service_country_cross_layer_distribution_audit,NZ,Netflix-Assets
MY,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,40,0.4,0.5,0.6000000000000001,6.947237144441912,broad_network_transition_distribution,0.7,1.0,1.0,1.8420227750373133,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,11,7,0.175,0.825,country_cross_layer_distribution_audit,,
MV,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,80,0.55,0.7125,0.8125,4.128846493620397,weak_network_transition_concentration,0.7,0.8624999999999999,0.9624999999999999,2.4555089848912517,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,10,3,0.7,0.3,country_cross_layer_distribution_audit,,
TW,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,584,0.15753424657534246,0.2962328767123288,0.4023972602739726,17.54241528931685,broad_network_transition_distribution,0.6917808219178082,0.8527397260273972,0.9554794520547945,2.6442519991938385,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,51,16,0.8852739726027398,0.11472602739726027,country_cross_layer_distribution_audit,,
EE,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,96,0.3229166666666667,0.5625,0.71875,5.5673881816639765,broad_network_transition_distribution,0.6875,1.0,1.0,1.8609486313308101,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,30,16,0.0,1.0,country_cross_layer_distribution_audit,,
CA,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,360,0.24166666666666667,0.39722222222222225,0.5305555555555556,11.977937277439203,broad_network_transition_distribution,0.6805555555555556,0.9444444444444444,0.9833333333333334,2.24337631732474,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,46,11,0.6805555555555556,0.3194444444444444,country_cross_layer_distribution_audit,,
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,797,0.19824341279799249,0.32747804265997493,0.3764115432873275,29.509921787090995,broad_network_transition_distribution,0.6775407779171895,0.890840652446675,0.9121706398996235,3.0880113703511407,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,97,43,0.9836888331242158,0.01631116687578419,service_country_cross_layer_distribution_audit,US,Netflix-Assets
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,311,0.22186495176848875,0.4212218649517685,0.5819935691318328,8.1767193423282,broad_network_transition_distribution,0.6752411575562701,0.9903536977491962,1.0,1.9617315722613866,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,35,14,1.0,0.0,service_country_cross_layer_distribution_audit,SE,Netflix-Assets
