country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
CH,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,116,116.0,1,landing_region_0376::landing_region_0376,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,21,12,1,1.0,0.0,country_corridor_concentration_summary,,
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,97,97.0,1,landing_region_0376::landing_region_0376,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,19,11,1,1.0,0.0,service_country_corridor_concentration_summary,CH,Netflix-Assets
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,72,72.0,1,landing_region_0083::landing_region_0083,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,13,7,1,1.0,0.0,service_country_corridor_concentration_summary,IL,Netflix-Assets
IL,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,82,82.0,2,landing_region_0083::landing_region_0083,0.9878048780487805,1.0,1.0,1.0680781755519222,severe_corridor_observation_concentration,True,True,True,True,auditable,,16,8,1,0.9878048780487805,0.012195121951219513,country_corridor_concentration_summary,,
PT,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,252,252.0,2,landing_region_0239::landing_region_0239,0.9761904761904762,1.0,1.0,1.119090088486072,severe_corridor_observation_concentration,True,True,True,True,auditable,,39,10,1,1.0,0.0,country_corridor_concentration_summary,,
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,228,228.0,2,landing_region_0239::landing_region_0239,0.9736842105263158,1.0,1.0,1.1294066458851535,severe_corridor_observation_concentration,True,True,True,True,auditable,,36,8,1,1.0,0.0,service_country_corridor_concentration_summary,PT,Netflix-Assets
SG,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,1006,1006.0,3,landing_region_0132::landing_region_0132,0.9701789264413518,0.9970178926441351,1.0,1.1546692904167304,severe_corridor_observation_concentration,True,True,True,True,auditable,,199,101,1,0.9701789264413518,0.02982107355864811,country_corridor_concentration_summary,,
,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,588,588.0,5,landing_region_0132::landing_region_0132,0.923469387755102,0.9523809523809523,0.977891156462585,1.4330876824345506,severe_corridor_observation_concentration,True,True,True,True,auditable,,73,33,1,0.9744897959183674,0.025510204081632654,service_country_corridor_concentration_summary,SG,Netflix-Assets
CN,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,40,40.0,3,landing_region_0230::landing_region_0230,0.9,0.975,1.0,1.4642109370627328,severe_corridor_observation_concentration,True,True,True,True,auditable,,14,5,1,0.45,0.55,country_corridor_concentration_summary,,
DK,176517335,edge-localization-extension_netflix-assets_msm176517335_20260701T000000Z_010000Z.json,778,778.0,4,landing_region_0051::landing_region_0051,0.8946015424164524,0.9595115681233932,0.9826478149100256,1.5444016053288345,severe_corridor_observation_concentration,True,True,True,True,auditable,,47,26,1,0.9627249357326478,0.037275064267352186,country_corridor_concentration_summary,,
