unit_id,num_links,num_links_with_feasible_candidates,avg_feasible_candidates_per_link,median_feasible_candidates_per_link,max_feasible_candidates_per_link,avg_feasible_corridors_per_link,median_feasible_corridors_per_link,max_feasible_corridors_per_link,share_links_with_parallel_ambiguity,share_links_with_many_candidates,share_links_with_large_landing_radius,share_links_with_rtt_inconclusive,share_links_with_multi_segment_possible,share_links_with_domestic_submarine_candidate,share_links_with_only_low_support_feasible_candidates
probe_country=AE|service_id=Netflix-Assets,16,16,7.6875,8.0,14,1.0,1.0,1,0.5625,0.5,0.0,0.6875,0.0625,0.8125,0.625
probe_country=AF|service_id=Netflix-Assets,6,6,3.0,3.0,3,1.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0
probe_country=AL|service_id=Netflix-Assets,5,5,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=AT|service_id=Netflix-Assets,3,3,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=AU|service_id=Netflix-Assets,735,735,2.707482993197279,3.0,3,1.0,1.0,1,0.09659863945578231,0.8489795918367347,0.0,0.8448979591836735,0.0027210884353741495,1.0,0.6884353741496598
probe_country=AX|service_id=Netflix-Assets,7,7,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.8571428571428571,0.0,0.5714285714285714,0.5714285714285714
probe_country=AZ|service_id=Netflix-Assets,1,1,3.0,3.0,3,1.0,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
probe_country=BB|service_id=Netflix-Assets,3,3,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666
probe_country=BD|service_id=Netflix-Assets,8,8,14.0,14.0,14,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0
probe_country=BH|service_id=Netflix-Assets,3,3,4.0,4.0,4,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0
probe_country=BJ|service_id=Netflix-Assets,8,8,1.75,1.0,4,1.0,1.0,1,0.25,0.0,0.0,1.0,0.0,0.0,0.75
probe_country=BR|service_id=Netflix-Assets,3,3,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=BT|service_id=Netflix-Assets,3,3,14.0,14.0,14,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0
probe_country=CA|service_id=Netflix-Assets,334,334,1.8952095808383234,2.0,3,1.0,1.0,1,0.0,0.6826347305389222,0.0,0.6766467065868264,0.0,0.718562874251497,0.7365269461077845
probe_country=CH|service_id=Netflix-Assets,97,97,1.5051546391752577,2.0,2,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=CI|service_id=Netflix-Assets,3,3,6.0,6.0,6,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0
probe_country=CK|service_id=Netflix-Assets,3,3,3.0,3.0,3,1.0,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
probe_country=CM|service_id=Netflix-Assets,3,3,3.0,4.0,4,1.0,1.0,1,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0
probe_country=CN|service_id=Netflix-Assets,43,43,3.86046511627907,2.0,14,1.0,1.0,1,0.18604651162790697,0.18604651162790697,0.0,0.6744186046511628,0.0,0.7674418604651163,0.9069767441860465
probe_country=CO|service_id=Netflix-Assets,18,18,1.6111111111111112,2.0,2,1.0,1.0,1,0.3333333333333333,0.0,0.0,0.2777777777777778,0.0,0.0,0.7777777777777778
probe_country=CU|service_id=Netflix-Assets,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
probe_country=CW|service_id=Netflix-Assets,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.5
probe_country=CY|service_id=Netflix-Assets,8,8,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.25,0.0,0.0,0.75
probe_country=DE|service_id=Netflix-Assets,54,54,2.814814814814815,2.0,14,1.0,1.0,1,0.09259259259259259,0.09259259259259259,0.0,0.5555555555555556,0.0,1.0,0.9629629629629629
probe_country=DK|service_id=Netflix-Assets,812,812,5.238916256157635,6.0,10,1.0184729064039408,1.0,2,0.8694581280788177,0.8448275862068966,0.0,0.8140394088669951,0.0,0.9630541871921182,0.37192118226600984
probe_country=DO|service_id=Netflix-Assets,11,11,1.6363636363636365,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.9090909090909091
probe_country=EC|service_id=Netflix-Assets,7,7,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.7142857142857143
probe_country=EE|service_id=Netflix-Assets,85,85,3.0588235294117645,2.0,6,1.0,1.0,1,0.2823529411764706,0.25882352941176473,0.0,0.5058823529411764,0.0,0.0,0.5882352941176471
probe_country=ES|service_id=Netflix-Assets,26,26,1.2307692307692308,1.0,3,1.1538461538461537,1.0,2,0.038461538461538464,0.0,0.0,0.23076923076923078,0.0,0.5384615384615384,0.8846153846153846
probe_country=FI|service_id=Netflix-Assets,141,141,2.4609929078014185,3.0,3,1.0,1.0,1,0.7304964539007093,0.0,0.0,0.4326241134751773,0.0,0.24113475177304963,0.9645390070921985
probe_country=FJ|service_id=Netflix-Assets,5,5,3.0,3.0,3,1.0,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
probe_country=FM|service_id=Netflix-Assets,16,16,2.75,2.0,14,1.0,1.0,1,0.0625,0.0625,0.0,0.6875,0.0,1.0,1.0
probe_country=GB|service_id=Netflix-Assets,3,3,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
probe_country=GG|service_id=Netflix-Assets,3,3,3.0,3.0,3,1.0,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
probe_country=GH|service_id=Netflix-Assets,3,3,6.0,6.0,6,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0
probe_country=GP|service_id=Netflix-Assets,3,3,3.0,3.0,3,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
probe_country=GQ|service_id=Netflix-Assets,1,1,6.0,6.0,6,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
probe_country=GU|service_id=Netflix-Assets,69,69,2.318840579710145,2.0,14,1.0,1.0,1,0.028985507246376812,0.028985507246376812,0.0,0.5942028985507246,0.2898550724637681,0.6956521739130435,0.927536231884058
probe_country=HK|service_id=Netflix-Assets,177,177,3.1920903954802258,2.0,14,1.0,1.0,1,0.0847457627118644,0.22033898305084745,0.0,0.9491525423728814,0.0,0.9943502824858758,0.7401129943502824
probe_country=HN|service_id=Netflix-Assets,16,16,3.0,3.0,3,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=ID|service_id=Netflix-Assets,505,505,7.295049504950495,2.0,14,1.0,1.0,1,0.49306930693069306,0.4891089108910891,0.0,0.7326732673267327,0.005940594059405941,0.7722772277227723,0.6594059405940594
probe_country=IL|service_id=Netflix-Assets,72,72,1.3611111111111112,1.0,2,1.0,1.0,1,0.0,0.8055555555555556,0.0,0.8888888888888888,0.0,1.0,0.5694444444444444
probe_country=IM|service_id=Netflix-Assets,15,15,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.6,0.0,1.0,1.0
probe_country=IN|service_id=Netflix-Assets,31,31,4.451612903225806,4.0,14,1.0,1.0,1,0.7741935483870968,0.25806451612903225,0.0,0.9032258064516129,0.0,0.7741935483870968,0.6774193548387096
probe_country=JP|service_id=Netflix-Assets,43,43,4.0,2.0,14,1.0,1.0,1,0.18604651162790697,0.7209302325581395,0.0,0.9302325581395349,0.0,0.9302325581395349,0.4883720930232558
probe_country=KE|service_id=Netflix-Assets,3,3,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
probe_country=KH|service_id=Netflix-Assets,3,3,14.0,14.0,14,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666
probe_country=KI|service_id=Netflix-Assets,1,1,3.0,3.0,3,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
probe_country=KN|service_id=Netflix-Assets,3,3,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=KR|service_id=Netflix-Assets,18,18,2.2222222222222223,2.0,3,1.0,1.0,1,0.0,0.2222222222222222,0.0,0.8888888888888888,0.0,1.0,0.1111111111111111
probe_country=KY|service_id=Netflix-Assets,3,3,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=LA|service_id=Netflix-Assets,2,2,14.0,14.0,14,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0
probe_country=LC|service_id=Netflix-Assets,1,1,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=LK|service_id=Netflix-Assets,22,22,1.7727272727272727,1.0,5,1.0,1.0,1,0.3181818181818182,0.0,0.0,0.09090909090909091,0.6363636363636364,0.045454545454545456,0.09090909090909091
probe_country=LT|service_id=Netflix-Assets,5,5,14.0,14.0,14,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0
probe_country=LV|service_id=Netflix-Assets,4,4,6.0,6.0,6,1.0,1.0,1,1.0,1.0,0.0,0.5,0.0,0.0,0.5
probe_country=ML|service_id=Netflix-Assets,6,6,2.5,2.5,4,1.0,1.0,1,0.5,0.0,0.0,0.8333333333333334,0.0,0.5,0.5
probe_country=MM|service_id=Netflix-Assets,10,10,10.1,14.0,14,1.0,1.0,1,0.7,0.7,0.0,1.0,0.0,0.7,1.0
probe_country=MN|service_id=Netflix-Assets,7,7,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=MP|service_id=Netflix-Assets,3,3,3.0,2.0,5,1.0,1.0,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666
probe_country=MT|service_id=Netflix-Assets,48,48,1.0625,1.0,2,1.0,1.0,1,0.0625,0.0,0.0,0.9166666666666666,0.0,0.9375,1.0
probe_country=MV|service_id=Netflix-Assets,83,83,1.9759036144578312,2.0,3,1.0,1.0,1,1.0,0.6746987951807228,0.0,0.6987951807228916,0.07228915662650602,0.6746987951807228,0.42168674698795183
probe_country=MX|service_id=Netflix-Assets,9,9,4.222222222222222,3.0,10,1.0,1.0,1,0.6666666666666666,0.2222222222222222,0.0,0.5555555555555556,0.0,0.3333333333333333,0.4444444444444444
probe_country=MY|service_id=Netflix-Assets,64,64,10.84375,14.0,14,1.0,1.0,1,0.90625,0.78125,0.0,0.828125,0.0,0.515625,0.40625
probe_country=NC|service_id=Netflix-Assets,43,43,1.6511627906976745,1.0,3,1.0,1.0,1,0.0,0.32558139534883723,0.0,0.8837209302325582,0.0,0.6976744186046512,0.627906976744186
probe_country=NG|service_id=Netflix-Assets,12,12,5.0,5.0,6,1.0,1.0,1,1.0,0.5,0.0,0.0,0.8333333333333334,0.0,0.4166666666666667
probe_country=NO|service_id=Netflix-Assets,411,411,1.0973236009732361,1.0,6,1.1094890510948905,1.0,2,0.0072992700729927005,0.0170316301703163,0.0,0.805352798053528,0.0,1.0,0.8004866180048662
probe_country=NZ|service_id=Netflix-Assets,701,701,1.1169757489300998,1.0,3,1.0,1.0,1,0.0,0.11269614835948645,0.0,0.8487874465049928,0.0,1.0,0.9514978601997147
probe_country=None|service_id=Netflix-Assets,1331,1331,3.889556724267468,2.0,14,1.0045078888054095,1.0,3,0.2667167543200601,0.48760330578512395,0.0,0.7851239669421488,0.014274981217129978,0.845229151014275,0.740045078888054
probe_country=PA|service_id=Netflix-Assets,8,8,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.5,0.0,0.625,0.75
probe_country=PE|service_id=Netflix-Assets,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
probe_country=PG|service_id=Netflix-Assets,3,3,1.0,1.0,1,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_country=PH|service_id=Netflix-Assets,211,211,3.706161137440758,2.0,14,1.009478672985782,1.0,2,0.1943127962085308,0.1943127962085308,0.0,0.4786729857819905,0.0,0.5213270142180095,0.7582938388625592
probe_country=PK|service_id=Netflix-Assets,15,15,12.533333333333333,14.0,14,1.0,1.0,1,1.0,0.8666666666666667,0.0,0.8666666666666667,0.13333333333333333,0.8666666666666667,0.3333333333333333
probe_country=PR|service_id=Netflix-Assets,6,6,2.0,2.0,3,1.0,1.0,1,0.5,0.0,0.0,0.5,0.0,0.5,1.0
probe_country=PT|service_id=Netflix-Assets,228,228,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.6929824561403509,0.0,1.0,0.7850877192982456
probe_country=RO|service_id=Netflix-Assets,9,9,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.5555555555555556,0.0,0.6666666666666666,1.0
probe_country=RU|service_id=Netflix-Assets,29,29,2.7586206896551726,3.0,3,1.0,1.0,1,0.7586206896551724,0.0,0.0,0.6551724137931034,0.0,0.2413793103448276,0.27586206896551724
probe_country=SE|service_id=Netflix-Assets,311,311,3.0160771704180065,4.0,4,1.0,1.0,1,0.6752411575562701,0.6655948553054662,0.0,0.6527331189710611,0.0,1.0,0.6109324758842444
probe_country=SG|service_id=Netflix-Assets,588,588,13.27721088435374,14.0,14,1.0,1.0,1,0.9489795918367347,0.9710884353741497,0.0,0.9812925170068028,0.0,0.9744897959183674,0.3826530612244898
probe_country=SL|service_id=Netflix-Assets,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
probe_country=SV|service_id=Netflix-Assets,2,2,3.0,3.0,3,1.0,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
probe_country=TH|service_id=Netflix-Assets,44,44,10.522727272727273,14.0,14,1.0,1.0,1,0.7954545454545454,0.7727272727272727,0.0,0.8636363636363636,0.0,0.8636363636363636,0.5909090909090909
probe_country=TJ|service_id=Netflix-Assets,62,62,7.741935483870968,10.0,14,1.0,1.0,1,0.5806451612903226,0.5806451612903226,0.0,0.5483870967741935,0.0,0.6612903225806451,0.3064516129032258
probe_country=TL|service_id=Netflix-Assets,28,28,8.535714285714286,14.0,14,1.0,1.0,1,0.6071428571428571,0.8214285714285714,0.0,0.8928571428571429,0.0,1.0,0.42857142857142855
probe_country=TO|service_id=Netflix-Assets,18,18,2.6666666666666665,3.0,3,1.0,1.0,1,0.16666666666666666,0.6666666666666666,0.0,0.5,0.0,0.6666666666666666,0.7222222222222222
probe_country=TV|service_id=Netflix-Assets,4,4,3.0,3.0,3,1.0,1.0,1,0.5,0.5,0.0,0.5,0.0,0.5,1.0
probe_country=TW|service_id=Netflix-Assets,503,503,1.4990059642147118,1.0,14,1.0,1.0,1,0.09145129224652088,0.09542743538767395,0.0,0.7176938369781312,0.0,0.9105367793240556,0.8548707753479126
probe_country=US|service_id=Netflix-Assets,797,797,2.3914680050188206,3.0,10,1.0,1.0,1,0.011292346298619825,0.6386449184441656,0.0,0.8707653701380176,0.002509410288582183,0.9836888331242158,0.93099121706399
probe_country=UZ|service_id=Netflix-Assets,56,56,8.160714285714286,10.0,14,1.0,1.0,1,0.6071428571428571,0.6071428571428571,0.0,0.5714285714285714,0.0,0.6607142857142857,0.23214285714285715
probe_country=VE|service_id=Netflix-Assets,35,35,1.2285714285714286,1.0,2,1.0,1.0,1,0.2,0.0,0.0,0.5714285714285714,0.0,0.7142857142857143,0.7142857142857143
probe_country=VI|service_id=Netflix-Assets,5,5,1.4,1.0,2,1.0,1.0,1,0.0,0.0,0.0,0.6,0.0,0.6,1.0
probe_country=VN|service_id=Netflix-Assets,54,54,7.5,2.0,14,1.0,1.0,1,0.46296296296296297,0.46296296296296297,0.0,0.9444444444444444,0.0,0.9444444444444444,0.5370370370370371
probe_country=VU|service_id=Netflix-Assets,2,2,3.0,3.0,3,1.0,1.0,1,0.5,0.5,0.0,0.5,0.0,0.5,1.0
probe_country=ZA|service_id=Netflix-Assets,2,2,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
