probe_country,service_id,service_class,deployment_type,total_valid_traces,mappable_traces,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
BB,Netflix-Assets,edge_localized_application,distributed,3,3,3,1.0,1.0,1,1,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BD,Netflix-Assets,edge_localized_application,distributed,27,27,8,0.2962962962962963,1.0,9,6,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
BE,Netflix-Assets,edge_localized_application,distributed,425,422,0,0.0,0.9929411764705882,146,25,3,2,0.9929411764705882,True,True,auditable,,probe_country_service
BF,Netflix-Assets,edge_localized_application,distributed,10,8,0,0.0,0.8,4,3,3,2,0.8,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
BG,Netflix-Assets,edge_localized_application,distributed,235,228,0,0.0,0.9702127659574468,83,51,3,2,0.9702127659574468,True,True,auditable,,probe_country_service
BH,Netflix-Assets,edge_localized_application,distributed,14,14,3,0.21428571428571427,1.0,5,2,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BI,Netflix-Assets,edge_localized_application,distributed,3,3,0,0.0,1.0,1,1,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BJ,Netflix-Assets,edge_localized_application,distributed,20,20,8,0.4,1.0,7,4,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
BL,Netflix-Assets,edge_localized_application,distributed,3,2,0,0.0,0.6666666666666666,1,1,2,2,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BO,Netflix-Assets,edge_localized_application,distributed,45,45,0,0.0,1.0,17,9,2,1,1.0,True,True,auditable,,probe_country_service
BR,Netflix-Assets,edge_localized_application,distributed,245,234,2,0.00816326530612245,0.9551020408163265,87,58,4,2,0.9551020408163265,True,True,auditable,,probe_country_service
BT,Netflix-Assets,edge_localized_application,distributed,6,3,3,0.5,0.5,2,2,2,1,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BW,Netflix-Assets,edge_localized_application,distributed,3,3,0,0.0,1.0,1,1,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
BY,Netflix-Assets,edge_localized_application,distributed,68,68,0,0.0,1.0,23,14,2,1,1.0,True,True,auditable,,probe_country_service
BZ,Netflix-Assets,edge_localized_application,distributed,3,3,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CA,Netflix-Assets,edge_localized_application,distributed,785,770,147,0.18726114649681527,0.9808917197452229,269,85,3,2,0.9707006369426752,True,True,auditable,,probe_country_service
CD,Netflix-Assets,edge_localized_application,distributed,9,9,0,0.0,1.0,3,3,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
CG,Netflix-Assets,edge_localized_application,distributed,4,4,0,0.0,1.0,2,2,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CH,Netflix-Assets,edge_localized_application,distributed,931,912,47,0.050483351235230935,0.9795918367346939,323,81,3,2,0.9795918367346939,True,True,auditable,,probe_country_service
CI,Netflix-Assets,edge_localized_application,distributed,3,3,3,1.0,1.0,1,1,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CK,Netflix-Assets,edge_localized_application,distributed,3,3,3,1.0,1.0,1,1,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CL,Netflix-Assets,edge_localized_application,distributed,207,198,0,0.0,0.9565217391304348,76,33,2,1,0.9565217391304348,True,True,auditable,,probe_country_service
CM,Netflix-Assets,edge_localized_application,distributed,4,4,3,0.75,1.0,2,2,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CN,Netflix-Assets,edge_localized_application,distributed,143,127,25,0.17482517482517482,0.8881118881118881,50,23,3,2,0.8881118881118881,True,True,auditable,,probe_country_service
CO,Netflix-Assets,edge_localized_application,distributed,83,80,12,0.14457831325301204,0.963855421686747,30,21,2,1,0.963855421686747,True,True,auditable,,probe_country_service
CR,Netflix-Assets,edge_localized_application,distributed,41,35,0,0.0,0.8536585365853658,15,8,2,1,0.8536585365853658,True,True,auditable,,probe_country_service
CU,Netflix-Assets,edge_localized_application,distributed,3,3,2,0.6666666666666666,1.0,1,1,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CV,Netflix-Assets,edge_localized_application,distributed,10,8,0,0.0,0.8,4,2,2,1,0.8,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CW,Netflix-Assets,edge_localized_application,distributed,5,5,2,0.4,1.0,2,2,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CY,Netflix-Assets,edge_localized_application,distributed,34,34,8,0.23529411764705882,1.0,12,6,2,1,1.0,True,True,auditable,,probe_country_service
CZ,Netflix-Assets,edge_localized_application,distributed,795,782,0,0.0,0.9836477987421384,275,111,4,2,0.979874213836478,True,True,auditable,,probe_country_service
DE,Netflix-Assets,edge_localized_application,distributed,4605,4489,31,0.006731813246471227,0.9748099891422367,1581,375,3,2,0.9715526601520087,True,True,auditable,,probe_country_service
DJ,Netflix-Assets,edge_localized_application,distributed,7,7,0,0.0,1.0,3,2,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
DK,Netflix-Assets,edge_localized_application,distributed,312,300,172,0.5512820512820513,0.9615384615384616,107,35,3,2,0.9615384615384616,True,True,auditable,,probe_country_service
DO,Netflix-Assets,edge_localized_application,distributed,22,22,11,0.5,1.0,9,7,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
DZ,Netflix-Assets,edge_localized_application,distributed,3,3,0,0.0,1.0,1,1,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
EC,Netflix-Assets,edge_localized_application,distributed,65,60,7,0.1076923076923077,0.9230769230769231,24,19,2,1,0.9230769230769231,True,True,auditable,,probe_country_service
EE,Netflix-Assets,edge_localized_application,distributed,104,92,83,0.7980769230769231,0.8846153846153846,39,22,2,1,0.8846153846153846,True,True,auditable,,probe_country_service
EG,Netflix-Assets,edge_localized_application,distributed,6,5,0,0.0,0.8333333333333334,2,1,3,2,0.8333333333333334,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
ES,Netflix-Assets,edge_localized_application,distributed,661,630,26,0.039334341906202726,0.9531013615733737,229,73,3,2,0.9515885022692889,True,True,auditable,,probe_country_service
ET,Netflix-Assets,edge_localized_application,distributed,3,3,0,0.0,1.0,1,1,2,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
FI,Netflix-Assets,edge_localized_application,distributed,394,381,123,0.31218274111675126,0.9670050761421319,141,50,3,2,0.9619289340101523,True,True,auditable,,probe_country_service
FJ,Netflix-Assets,edge_localized_application,distributed,6,3,3,0.5,0.5,2,2,2,1,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
FM,Netflix-Assets,edge_localized_application,distributed,6,6,6,1.0,1.0,3,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
FR,Netflix-Assets,edge_localized_application,distributed,2779,2682,0,0.0,0.9650953580424613,947,163,4,3,0.964735516372796,True,True,auditable,,probe_country_service
GB,Netflix-Assets,edge_localized_application,distributed,1503,1441,3,0.001996007984031936,0.9587491683300067,519,185,3,2,0.9587491683300067,True,True,auditable,,probe_country_service
GE,Netflix-Assets,edge_localized_application,distributed,29,29,0,0.0,1.0,10,6,2,1,1.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
GF,Netflix-Assets,edge_localized_application,distributed,3,3,0,0.0,1.0,1,1,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GG,Netflix-Assets,edge_localized_application,distributed,3,3,3,1.0,1.0,1,1,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GH,Netflix-Assets,edge_localized_application,distributed,8,8,3,0.375,1.0,3,3,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
GP,Netflix-Assets,edge_localized_application,distributed,6,6,3,0.5,1.0,2,2,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GQ,Netflix-Assets,edge_localized_application,distributed,3,3,1,0.3333333333333333,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GR,Netflix-Assets,edge_localized_application,distributed,207,184,0,0.0,0.8888888888888888,73,26,3,2,0.8888888888888888,True,True,auditable,,probe_country_service
GT,Netflix-Assets,edge_localized_application,distributed,10,10,0,0.0,1.0,4,3,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
GU,Netflix-Assets,edge_localized_application,distributed,24,24,24,1.0,1.0,9,5,3,2,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
HK,Netflix-Assets,edge_localized_application,distributed,142,129,83,0.5845070422535211,0.9084507042253521,48,31,4,2,0.9084507042253521,True,True,auditable,,probe_country_service
HN,Netflix-Assets,edge_localized_application,distributed,25,25,16,0.64,1.0,9,6,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
HR,Netflix-Assets,edge_localized_application,distributed,119,117,0,0.0,0.9831932773109243,42,20,3,2,0.9831932773109243,True,True,auditable,,probe_country_service
HT,Netflix-Assets,edge_localized_application,distributed,3,3,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
HU,Netflix-Assets,edge_localized_application,distributed,161,151,0,0.0,0.937888198757764,55,23,4,2,0.937888198757764,True,True,auditable,,probe_country_service
ID,Netflix-Assets,edge_localized_application,distributed,213,207,169,0.7934272300469484,0.971830985915493,77,56,3,2,0.971830985915493,True,True,auditable,,probe_country_service
IE,Netflix-Assets,edge_localized_application,distributed,258,252,0,0.0,0.9767441860465116,88,25,2,1,0.9767441860465116,True,True,auditable,,probe_country_service
IL,Netflix-Assets,edge_localized_application,distributed,84,84,36,0.42857142857142855,1.0,29,12,2,1,1.0,True,True,auditable,,probe_country_service
IM,Netflix-Assets,edge_localized_application,distributed,7,7,6,0.8571428571428571,1.0,3,3,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
IN,Netflix-Assets,edge_localized_application,distributed,377,347,29,0.07692307692307693,0.9204244031830239,131,58,3,2,0.9204244031830239,True,True,auditable,,probe_country_service
IQ,Netflix-Assets,edge_localized_application,distributed,22,22,0,0.0,1.0,8,6,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
IR,Netflix-Assets,edge_localized_application,distributed,119,71,0,0.0,0.5966386554621849,42,21,3,2,0.5966386554621849,True,True,auditable,,probe_country_service
IS,Netflix-Assets,edge_localized_application,distributed,30,30,0,0.0,1.0,11,8,2,1,1.0,True,True,auditable,,probe_country_service
IT,Netflix-Assets,edge_localized_application,distributed,875,832,0,0.0,0.9508571428571428,303,101,3,2,0.9508571428571428,True,True,auditable,,probe_country_service
JO,Netflix-Assets,edge_localized_application,distributed,6,3,0,0.0,0.5,2,2,2,1,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
JP,Netflix-Assets,edge_localized_application,distributed,647,600,30,0.04636785162287481,0.9273570324574961,222,99,3,2,0.9273570324574961,True,True,auditable,,probe_country_service
KE,Netflix-Assets,edge_localized_application,distributed,39,36,3,0.07692307692307693,0.9230769230769231,14,9,2,1,0.8717948717948718,True,True,auditable,,probe_country_service
KG,Netflix-Assets,edge_localized_application,distributed,47,40,0,0.0,0.851063829787234,20,13,2,1,0.851063829787234,True,True,auditable,,probe_country_service
KH,Netflix-Assets,edge_localized_application,distributed,8,6,3,0.375,0.75,3,3,2,1,0.75,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
KI,Netflix-Assets,edge_localized_application,distributed,6,6,1,0.16666666666666666,1.0,2,1,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KN,Netflix-Assets,edge_localized_application,distributed,3,3,3,1.0,1.0,1,1,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KR,Netflix-Assets,edge_localized_application,distributed,60,51,16,0.26666666666666666,0.85,22,12,3,2,0.85,True,True,auditable,,probe_country_service
KW,Netflix-Assets,edge_localized_application,distributed,6,3,0,0.0,0.5,2,2,2,1,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KY,Netflix-Assets,edge_localized_application,distributed,3,3,3,1.0,1.0,1,1,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KZ,Netflix-Assets,edge_localized_application,distributed,134,134,0,0.0,1.0,54,20,2,1,1.0,True,True,auditable,,probe_country_service
LA,Netflix-Assets,edge_localized_application,distributed,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LB,Netflix-Assets,edge_localized_application,distributed,6,6,0,0.0,1.0,2,2,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LC,Netflix-Assets,edge_localized_application,distributed,6,6,1,0.16666666666666666,1.0,2,2,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LI,Netflix-Assets,edge_localized_application,distributed,9,9,0,0.0,1.0,3,3,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
LK,Netflix-Assets,edge_localized_application,distributed,26,26,22,0.8461538461538461,1.0,12,6,2,1,1.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
LS,Netflix-Assets,edge_localized_application,distributed,3,3,0,0.0,1.0,1,1,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LT,Netflix-Assets,edge_localized_application,distributed,99,96,3,0.030303030303030304,0.9696969696969697,36,21,2,1,0.9696969696969697,True,True,auditable,,probe_country_service
LU,Netflix-Assets,edge_localized_application,distributed,105,98,0,0.0,0.9333333333333333,38,20,3,2,0.9333333333333333,True,True,auditable,,probe_country_service
LV,Netflix-Assets,edge_localized_application,distributed,86,86,4,0.046511627906976744,1.0,30,19,2,1,1.0,True,True,auditable,,probe_country_service
MA,Netflix-Assets,edge_localized_application,distributed,3,3,0,0.0,1.0,1,1,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MD,Netflix-Assets,edge_localized_application,distributed,68,66,0,0.0,0.9705882352941176,25,15,3,2,0.9705882352941176,True,True,auditable,,probe_country_service
ME,Netflix-Assets,edge_localized_application,distributed,16,16,0,0.0,1.0,6,5,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MG,Netflix-Assets,edge_localized_application,distributed,6,6,0,0.0,1.0,2,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MH,Netflix-Assets,edge_localized_application,distributed,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MK,Netflix-Assets,edge_localized_application,distributed,25,23,0,0.0,0.92,10,8,2,1,0.92,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
ML,Netflix-Assets,edge_localized_application,distributed,3,3,3,1.0,1.0,1,1,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MM,Netflix-Assets,edge_localized_application,distributed,7,7,7,1.0,1.0,3,3,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MN,Netflix-Assets,edge_localized_application,distributed,16,16,7,0.4375,1.0,7,7,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MP,Netflix-Assets,edge_localized_application,distributed,2,2,2,1.0,1.0,1,1,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MT,Netflix-Assets,edge_localized_application,distributed,24,24,24,1.0,1.0,8,2,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MU,Netflix-Assets,edge_localized_application,distributed,22,20,0,0.0,0.9090909090909091,8,4,3,2,0.9090909090909091,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MV,Netflix-Assets,edge_localized_application,distributed,28,28,26,0.9285714285714286,1.0,11,4,2,1,1.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
MW,Netflix-Assets,edge_localized_application,distributed,3,3,0,0.0,1.0,1,1,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MX,Netflix-Assets,edge_localized_application,distributed,115,111,7,0.06086956521739131,0.9652173913043478,43,22,3,2,0.9652173913043478,True,True,auditable,,probe_country_service
MY,Netflix-Assets,edge_localized_application,distributed,89,87,37,0.4157303370786517,0.9775280898876404,33,18,2,1,0.9775280898876404,True,True,auditable,,probe_country_service
MZ,Netflix-Assets,edge_localized_application,distributed,8,8,0,0.0,1.0,3,3,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NA,Netflix-Assets,edge_localized_application,distributed,4998,4729,605,0.1210484193677471,0.9461784713885554,1729,4,12,4,0.9441776710684273,True,True,auditable,,probe_country_service
NC,Netflix-Assets,edge_localized_application,distributed,14,14,14,1.0,1.0,5,2,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
NG,Netflix-Assets,edge_localized_application,distributed,23,23,12,0.5217391304347826,1.0,9,6,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NI,Netflix-Assets,edge_localized_application,distributed,18,18,0,0.0,1.0,6,4,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NL,Netflix-Assets,edge_localized_application,distributed,1635,1444,0,0.0,0.8831804281345565,569,158,3,2,0.8831804281345565,True,True,auditable,,probe_country_service
NO,Netflix-Assets,edge_localized_application,distributed,251,238,179,0.7131474103585658,0.9482071713147411,89,33,3,2,0.9482071713147411,True,True,auditable,,probe_country_service
NP,Netflix-Assets,edge_localized_application,distributed,33,33,0,0.0,1.0,15,9,2,1,1.0,True,True,auditable,,probe_country_service
NZ,Netflix-Assets,edge_localized_application,distributed,279,279,245,0.8781362007168458,1.0,97,31,2,1,1.0,True,True,auditable,,probe_country_service
OM,Netflix-Assets,edge_localized_application,distributed,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PA,Netflix-Assets,edge_localized_application,distributed,49,49,5,0.10204081632653061,1.0,17,10,2,1,1.0,True,True,auditable,,probe_country_service
PE,Netflix-Assets,edge_localized_application,distributed,49,49,1,0.02040816326530612,1.0,19,14,2,1,1.0,True,True,auditable,,probe_country_service
PF,Netflix-Assets,edge_localized_application,distributed,15,15,0,0.0,1.0,5,1,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PG,Netflix-Assets,edge_localized_application,distributed,3,3,3,1.0,1.0,1,1,2,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
