country,corridor_id,corridor_label,observation_mass,raw_segment_count_with_corridor_feasible,unique_atomic_segments,unique_traceroutes,unique_probes,unique_probe_asns,group_unique_probes,group_unique_probe_asns,share_of_country_observation_mass,rank_within_country,is_top1_corridor,is_top2_corridor,is_top3_corridor,domestic_segment_mass,international_segment_mass
OM,landing_region_1b3a8d836a7d::landing_region_fcffffdae613,"Karachi, Pakistan -> Muscat, Oman",0.5,1,1,1,1,1,8,8,0.0625,6,False,False,False,0.0,0.5
OM,landing_region_6fa1e5de30e2::landing_region_ca49ab31c10b,"Al Seeb, Oman -> Amwaj Island, Bahrain",0.5,1,1,1,1,1,8,8,0.0625,7,False,False,False,0.0,0.5
PA,landing_region_466f092d0a6e::landing_region_af7df63397a0,"Fort Amador, Panama -> Jacksonville, FL, United States",4.0,4,4,4,1,1,4,4,0.5714285714285714,1,True,False,False,0.0,4.0
PA,landing_region_466f092d0a6e::landing_region_803335e8283c,"Fort Amador, Panama -> Unqui, Costa Rica",1.0,1,1,1,1,1,4,4,0.14285714285714285,2,False,True,False,0.0,1.0
PA,landing_region_466f092d0a6e::landing_region_9e23da50dbe5,"Fort Amador, Panama -> Colón, Panama",1.0,1,1,1,1,1,4,4,0.14285714285714285,3,False,False,True,1.0,0.0
PA,landing_region_466f092d0a6e::landing_region_a7a807763bb3,"Fort Amador, Panama -> Puerto Colombia, Colombia",1.0,1,1,1,1,1,4,4,0.14285714285714285,4,False,False,False,0.0,1.0
PE,landing_region_4d0efd9bb45b::landing_region_5113b57f1083,"Lurin, Peru -> Praia Grande, Brazil",3.0,3,3,3,3,3,6,6,0.5,1,True,False,False,0.0,3.0
PE,landing_region_4d0efd9bb45b::landing_region_7f124bf07cd8,"Lurin, Peru -> Rio de Janeiro, Brazil",1.0,1,1,1,1,1,6,6,0.16666666666666666,2,False,True,False,0.0,1.0
PE,landing_region_4d0efd9bb45b::landing_region_8c0e5886c6bc,"Lurin, Peru -> Valparaíso, Chile",1.0,1,1,1,1,1,6,6,0.16666666666666666,3,False,False,True,0.0,1.0
PE,landing_region_4d0efd9bb45b::landing_region_a33078e57a08,"Lurin, Peru -> Fortaleza, Brazil",1.0,1,1,1,1,1,6,6,0.16666666666666666,4,False,False,False,0.0,1.0
PG,landing_region_58084817cbe7::landing_region_a4275bfd77b7,"Paddington, NSW, Australia -> Port Moresby, Papua New Guinea",3.0,3,3,3,1,1,1,1,1.0,1,True,False,False,0.0,3.0
PH,landing_region_76da986d22a9::landing_region_85e39fb7d29e,"Cavite, Philippines -> Chai Wan, China",50.333333333333336,51,51,51,31,15,53,28,0.41944444444444445,1,True,False,False,0.0,50.333333333333336
PH,landing_region_76da986d22a9::landing_region_9430e1a9028b,"Cavite, Philippines -> Changi North, Singapore",46.0,46,46,46,26,18,53,28,0.38333333333333336,2,False,True,False,0.0,46.0
PH,landing_region_0e9a6c8bd7c7::landing_region_76da986d22a9,"Batangas, Philippines -> Cavite, Philippines",11.0,11,11,11,5,4,53,28,0.09166666666666666,3,False,False,True,11.0,0.0
PH,landing_region_11a5fc08eb7a::landing_region_73f9243dcd5b,"Caticlan, Philippines -> Roxas City, Philippines",3.0,3,3,3,1,1,53,28,0.025,4,False,False,False,3.0,0.0
PH,landing_region_00c458c2b5c8::landing_region_2d3c79b37946,"Palompon, Philippines -> Talisay, Philippines",2.0,4,4,4,1,1,53,28,0.016666666666666666,5,False,False,False,2.0,0.0
PH,landing_region_00c458c2b5c8::landing_region_d931c6f5e934,"Palompon, Philippines -> Liloan, Philippines",2.0,4,4,4,1,1,53,28,0.016666666666666666,6,False,False,False,2.0,0.0
PH,landing_region_2d3c79b37946::landing_region_d931c6f5e934,"Talisay, Philippines -> Liloan, Philippines",2.0,2,2,1,1,1,53,28,0.016666666666666666,7,False,False,False,2.0,0.0
PH,landing_region_0e9a6c8bd7c7::landing_region_5d023e72c246,"Batangas, Philippines -> Singapore, Singapore",0.6666666666666666,2,2,2,2,2,53,28,0.005555555555555555,8,False,False,False,0.0,0.6666666666666666
PH,landing_region_0e9a6c8bd7c7::landing_region_9430e1a9028b,"Batangas, Philippines -> Changi North, Singapore",0.6666666666666666,2,2,2,2,2,53,28,0.005555555555555555,9,False,False,False,0.0,0.6666666666666666
PH,landing_region_0e9a6c8bd7c7::landing_region_af2b1cb46785,"Batangas, Philippines -> Tuas, Singapore",0.6666666666666666,2,2,2,2,2,53,28,0.005555555555555555,10,False,False,False,0.0,0.6666666666666666
PH,landing_region_2d3c79b37946::landing_region_44c1453a4e71,"Talisay, Philippines -> Bacong, Philippines",0.5,1,1,1,1,1,53,28,0.004166666666666667,11,False,False,False,0.5,0.0
PH,landing_region_44c1453a4e71::landing_region_d931c6f5e934,"Bacong, Philippines -> Liloan, Philippines",0.5,1,1,1,1,1,53,28,0.004166666666666667,12,False,False,False,0.5,0.0
PH,landing_region_0e9a6c8bd7c7::landing_region_7a7da5f2aeb1,"Batangas, Philippines -> Lantau Island, China",0.3333333333333333,1,1,1,1,1,53,28,0.0027777777777777775,13,False,False,False,0.0,0.3333333333333333
PH,landing_region_0e9a6c8bd7c7::landing_region_85e39fb7d29e,"Batangas, Philippines -> Chai Wan, China",0.3333333333333333,1,1,1,1,1,53,28,0.0027777777777777775,14,False,False,False,0.0,0.3333333333333333
PK,landing_region_1b3a8d836a7d::landing_region_ea98b74befe5,"Karachi, Pakistan -> Isola delle Femmine, Italy",5.0,5,5,5,3,2,5,4,0.625,1,True,False,False,0.0,5.0
PK,landing_region_1b3a8d836a7d::landing_region_af2b1cb46785,"Karachi, Pakistan -> Tuas, Singapore",2.0,2,2,2,2,2,5,4,0.25,2,False,True,False,0.0,2.0
PK,landing_region_1b3a8d836a7d::landing_region_6fa1e5de30e2,"Karachi, Pakistan -> Al Seeb, Oman",0.5,1,1,1,1,1,5,4,0.0625,3,False,False,True,0.0,0.5
PK,landing_region_1b3a8d836a7d::landing_region_fcffffdae613,"Karachi, Pakistan -> Muscat, Oman",0.5,1,1,1,1,1,5,4,0.0625,4,False,False,False,0.0,0.5
PR,landing_region_822747b0ce7e::landing_region_bd03623e84bf,"Miramar, PR, United States -> Hollywood, FL, United States",10.0,10,10,10,3,3,6,6,0.7692307692307693,1,True,False,False,0.0,10.0
PR,landing_region_222235fff376::landing_region_822747b0ce7e,"Ponce, PR, United States -> Miramar, PR, United States",1.0,1,1,1,1,1,6,6,0.07692307692307693,2,False,True,False,1.0,0.0
PR,landing_region_814467d5622c::landing_region_822747b0ce7e,"Canefield, Dominica -> Miramar, PR, United States",1.0,1,1,1,1,1,6,6,0.07692307692307693,3,False,False,True,0.0,1.0
PR,landing_region_822747b0ce7e::landing_region_83c1ffe3b901,"Miramar, PR, United States -> Mahuma, Curaçao",1.0,1,1,1,1,1,6,6,0.07692307692307693,4,False,False,False,0.0,1.0
PT,landing_region_343850da3642::landing_region_f7627feb3284,"Carcavelos, Portugal -> Seixal, Portugal",633.0,633,633,388,279,188,337,228,0.8053435114503816,1,True,False,False,633.0,0.0
PT,landing_region_1a00bf1d418e::landing_region_f7627feb3284,"Bilbao, Spain -> Seixal, Portugal",32.0,32,32,32,30,20,337,228,0.04071246819338423,2,False,True,False,0.0,32.0
