probe_country,service_id,path_scope_stratum,total_atomic_segments,uniquely_resolved_segments,bounded_candidate_set_segments,no_matched_corridor_segments,insufficiently_resolved_segments,rtt_conclusive_segments,rtt_inconclusive_segments,uniquely_resolved_share,bounded_candidate_set_share,no_matched_corridor_share,insufficiently_resolved_share
PH,Topology-IPv4-UDP,resolved_entry_only,755,67,67,446,175,558,197,0.08874172185430464,0.08874172185430464,0.590728476821192,0.23178807947019867
PK,Topology-IPv4-UDP,all_publicly_visible,361,11,2,195,153,261,100,0.030470914127423823,0.00554016620498615,0.5401662049861495,0.42382271468144045
PK,Topology-IPv4-UDP,resolved_entry_only,182,6,1,104,71,131,51,0.03296703296703297,0.005494505494505495,0.5714285714285714,0.3901098901098901
PL,Topology-IPv4-UDP,all_publicly_visible,6899,38,33,5645,1183,5241,1658,0.005508044644151326,0.004783301927815626,0.8182345267430062,0.17147412668502682
PL,Topology-IPv4-UDP,resolved_entry_only,3104,17,15,2548,524,2345,759,0.00547680412371134,0.004832474226804124,0.8208762886597938,0.16881443298969073
PR,Topology-IPv4-UDP,all_publicly_visible,69,1,8,48,12,51,18,0.014492753623188406,0.11594202898550725,0.6956521739130435,0.17391304347826086
PR,Topology-IPv4-UDP,resolved_entry_only,25,0,2,20,3,18,7,0.0,0.08,0.8,0.12
PS,Topology-IPv4-UDP,all_publicly_visible,39,2,0,19,18,26,13,0.05128205128205128,0.0,0.48717948717948717,0.46153846153846156
PS,Topology-IPv4-UDP,resolved_entry_only,27,2,0,13,12,17,10,0.07407407407407407,0.0,0.48148148148148145,0.4444444444444444
PT,Topology-IPv4-UDP,all_publicly_visible,2859,98,17,2059,685,2185,674,0.03427771948233648,0.005946135012242042,0.7201818817768451,0.23959426372857642
PT,Topology-IPv4-UDP,resolved_entry_only,1066,31,11,799,225,831,235,0.029080675422138838,0.010318949343339587,0.7495309568480301,0.21106941838649157
PW,Topology-IPv4-UDP,all_publicly_visible,18,0,0,18,0,15,3,0.0,0.0,1.0,0.0
