country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,analysis_scope
CW,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,21,21.0,4,landing_region_83c1ffe3b901::landing_region_bd03623e84bf,0.7142857142857143,0.9047619047619048,0.9523809523809523,0.8461447967228176,0.6103644510530045,2.330644402002197,moderate_corridor_observation_concentration,True,False,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,15,13,1,0.0,1.0,transition_near_country
CY,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,21,21.0,2,landing_region_08ea81d123b5::landing_region_3e7b4a85e943,0.9047619047619048,1.0,1.0,0.31449220128141064,0.4537163391869449,1.3695636716720743,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",9,5,1,0.0,1.0,transition_near_country
DJ,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,23,23.0,8,landing_region_173727a59ebb::landing_region_af2b1cb46785,0.4782608695652174,0.6086956521739131,0.6956521739130435,1.6645564789662768,0.8004824591614139,5.283329462295047,broad_corridor_observation_distribution,False,False,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,22,21,1,0.0,1.0,transition_near_country
DK,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,814,814.0,3,landing_region_d073d559153a::landing_region_e2b0cd002b0c,0.902948402948403,0.952088452088452,1.0,0.38581921208970416,0.351187781230308,1.4708187405304527,severe_corridor_observation_concentration,True,True,True,True,auditable,,225,131,1,0.7592137592137592,0.24078624078624078,transition_near_country
DO,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,14,14.0,4,landing_region_508245093782::landing_region_bd03623e84bf,0.5714285714285714,0.7857142857142857,0.9285714285714285,1.1163670752893367,0.805288621665821,3.0537400194437296,weak_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",8,8,1,0.21428571428571427,0.7857142857142857,transition_near_country
EE,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,59,59.0,3,landing_region_5631d1801aee::landing_region_65aa8d7cf62e,0.4067796610169492,0.7033898305084746,1.0,1.0868540072805994,0.9892971510433719,2.964931731159604,weak_corridor_observation_concentration,True,True,True,True,auditable,,30,19,1,0.0,1.0,transition_near_country
ES,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,133,133.0,13,landing_region_08ea81d123b5::landing_region_8eb611963dd1,0.3609022556390977,0.7218045112781954,0.7894736842105263,1.6730284945746223,0.6522657025206825,5.3282800541610005,broad_corridor_observation_distribution,False,False,True,True,auditable,,117,71,1,0.11278195488721804,0.8872180451127819,transition_near_country
FI,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,361,361.0,8,landing_region_3c99e4792a25::landing_region_65aa8d7cf62e,0.36426592797783935,0.7285318559556787,0.8365650969529086,1.4829691213415845,0.7131573990503225,4.406008252275803,weak_corridor_observation_concentration,True,True,True,True,auditable,,182,88,1,0.1440443213296399,0.8559556786703602,transition_near_country
FJ,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,8,8.0,1,landing_region_1cece50a3587::landing_region_58084817cbe7,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,3,1,0.0,1.0,transition_near_country
FR,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,955,955.0,32,landing_region_08ea81d123b5::landing_region_af2b1cb46785,0.27486910994764396,0.5424083769633508,0.6732984293193717,2.2686139820411926,0.6545836283164385,9.66599428370618,broad_corridor_observation_distribution,False,False,True,True,auditable,,907,504,1,0.0,1.0,transition_near_country
