probe_country,service_id,path_scope_stratum,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,analysis_scope
AD,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,7.0,0.42857142857142855,0.5714285714285714,0.7142857142857142,1.475076311054695,0.9165164431996026,4.371369344007118,broad_network_transition_distribution,0.42857142857142855,0.5714285714285714,0.7142857142857142,1.574097336848973,0.87852045092143,4.826383053113432,-0.03799599227817252,0.03799599227817252,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3.0,1.0,0.0,1.0,probe_country_service
AD,Topology-IPv4-UDP,resolved_entry_only,,,0.0,,,,,,,,,,,,,,,,,unknown_cross_layer_distribution_class,,False,False,False,False,False,insufficient_no_inter_region_projection_segments,"minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",0.0,0.0,,,probe_country_service
AE,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,28.0,0.14285714285714285,0.2857142857142857,0.39285714285714285,2.6203698959093824,0.9450986635307989,13.740805312841667,broad_network_transition_distribution,0.4642857142857143,0.5446428571428572,0.6160714285714286,2.1133040150806752,0.7177272241107688,8.27553866887203,-0.22737143942003002,0.22737143942003002,broad_corridor_observation_distribution,network_and_physical_both_broad,0.14285714285714285,False,False,False,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,11.0,9.0,0.6071428571428571,0.39285714285714285,probe_country_service
AE,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,11.0,0.18181818181818182,0.36363636363636365,0.4545454545454546,2.1458417525947544,0.9766146686727132,8.54923454974006,broad_network_transition_distribution,0.2727272727272727,0.38636363636363635,0.47727272727272724,2.293463347963164,0.8941554114085686,9.909197318755941,-0.0824592572641446,0.0824592572641446,broad_corridor_observation_distribution,network_and_physical_both_broad,0.09090909090909091,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",6.0,6.0,0.45454545454545453,0.5454545454545454,probe_country_service
AF,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,8.0,0.375,0.625,0.75,1.4941751382893085,0.9283832117695865,4.455659733512512,broad_network_transition_distribution,0.25,0.5,0.625,1.9927981441098428,0.90696152075897,7.33603234563737,-0.021421691010616528,0.021421691010616528,broad_corridor_observation_distribution,network_and_physical_both_broad,0.25,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",5.0,2.0,0.375,0.625,probe_country_service
AF,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,1.0,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,1.0,-1.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1.0,1.0,1.0,0.0,probe_country_service
AL,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,28.0,0.2857142857142857,0.39285714285714285,0.5,2.40364041061495,0.8875907875107479,11.063378400479639,broad_network_transition_distribution,0.2857142857142857,0.3571428571428571,0.42857142857142855,2.6782934827819767,0.8664693297473475,14.560224808331157,-0.021121457763400464,0.021121457763400464,broad_corridor_observation_distribution,network_and_physical_both_broad,0.03571428571428571,False,False,False,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,13.0,9.0,0.39285714285714296,0.6071428571428572,probe_country_service
AL,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,11.0,0.2727272727272727,0.36363636363636365,0.45454545454545453,2.0982737395252498,0.9549655329584326,8.152085136711108,broad_network_transition_distribution,0.2727272727272727,0.36363636363636365,0.45454545454545453,2.3503272597288665,0.916325015498522,10.489001790990606,-0.038640517459910595,0.038640517459910595,broad_corridor_observation_distribution,network_and_physical_both_broad,0.09090909090909091,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",8.0,7.0,0.2727272727272727,0.7272727272727273,probe_country_service
AM,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,8.0,0.25,0.5,0.625,1.7328679513998633,0.967132018086354,5.656854249492381,broad_network_transition_distribution,0.125,0.25,0.375,2.252728336819822,0.9783474859079387,9.513656920021766,0.01121546782158478,-0.01121546782158478,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",5.0,3.0,0.25,0.75,probe_country_service
AM,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,2.0,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,moderate_network_transition_concentration,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,0.0,0.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1.0,1.0,0.0,1.0,probe_country_service
