probe_country,service_id,path_scope_stratum,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,analysis_scope
?,Topology-IPv4-UDP,all_publicly_visible,,,0.0,,,,,,,,,,,,,,,,,unknown_cross_layer_distribution_class,,False,False,False,False,False,insufficient_no_inter_region_projection_segments,"minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",0.0,0.0,,,probe_country_service
?,Topology-IPv4-UDP,resolved_entry_only,,,0.0,,,,,,,,,,,,,,,,,unknown_cross_layer_distribution_class,,False,False,False,False,False,insufficient_no_inter_region_projection_segments,"minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",0.0,0.0,,,probe_country_service
AD,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,6.0,0.5,0.6666666666666666,0.8333333333333333,1.2424533248940002,0.8962406251802891,3.464101615137755,weak_network_transition_concentration,0.5,0.6666666666666666,0.8333333333333333,1.2424533248940002,0.8962406251802891,3.464101615137755,0.0,0.0,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3.0,1.0,0.0,1.0,probe_country_service
AD,Topology-IPv4-UDP,resolved_entry_only,,,0.0,,,,,,,,,,,,,,,,,unknown_cross_layer_distribution_class,,False,False,False,False,False,insufficient_no_inter_region_projection_segments,"minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",0.0,0.0,,,probe_country_service
AE,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,39.0,0.10256410256410256,0.1794871794871795,0.2564102564102564,2.9566503841044973,0.9565220888157631,19.233439102696998,broad_network_transition_distribution,0.28205128205128205,0.5128205128205128,0.5897435897435898,2.3956717470831754,0.7996948753504822,10.975568389356077,-0.15682721346528083,0.15682721346528083,broad_corridor_observation_distribution,network_and_physical_both_broad,0.1794871794871795,True,True,True,True,True,auditable,,16.0,9.0,0.5641025641025641,0.4358974358974359,probe_country_service
AE,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,14.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,2.3419942522324253,0.9766874637103278,10.401960023958644,broad_network_transition_distribution,0.14285714285714285,0.21428571428571427,0.2857142857142857,2.5400363038209806,0.9902871167541444,12.680131299694692,0.013599653043816606,-0.013599653043816606,broad_corridor_observation_distribution,network_and_physical_both_broad,0.07142857142857142,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",8.0,5.0,0.2857142857142857,0.7142857142857143,probe_country_service
AF,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,8.0,0.25,0.5,0.625,1.7328679513998633,0.967132018086354,5.656854249492381,broad_network_transition_distribution,0.5,0.75,0.875,1.2130075659799042,0.875,3.363585661014858,-0.09213201808635396,0.09213201808635396,weak_corridor_observation_concentration,network_and_physical_both_broad,0.375,False,False,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",6.0,2.0,0.625,0.375,probe_country_service
AF,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,1.0,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1.0,1.0,1.0,0.0,probe_country_service
AL,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,32.0,0.25,0.46875,0.5625,2.3738910714262857,0.8562002190893226,10.739097688296978,broad_network_transition_distribution,0.34375,0.625,0.71875,1.8681833247877255,0.7518122763070836,6.476519972258593,-0.10438794278223906,0.10438794278223906,broad_corridor_observation_distribution,network_and_physical_both_broad,0.125,True,True,True,True,True,auditable,,17.0,14.0,0.4062500000000001,0.5937500000000001,probe_country_service
AL,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,10.0,0.3,0.5,0.6,1.8343719702816237,0.94268071481726,6.261200690295415,broad_network_transition_distribution,0.3,0.5,0.6,1.9036866883376182,0.9154797815570053,6.710588743472546,-0.027200933260254745,0.027200933260254745,broad_corridor_observation_distribution,network_and_physical_both_broad,0.1,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",8.0,7.0,0.2,0.8,probe_country_service
AM,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,15.0,0.13333333333333333,0.26666666666666666,0.4,2.338371704803573,0.9751767440930257,10.364346599758322,broad_network_transition_distribution,0.4,0.5,0.6000000000000001,1.9564632038266847,0.8496811734686861,7.074262542540828,-0.12549557062433958,0.12549557062433958,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,10.0,7.0,0.6666666666666666,0.3333333333333333,probe_country_service
AM,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,8.0,0.25,0.5,0.625,1.7328679513998633,0.967132018086354,5.656854249492381,broad_network_transition_distribution,0.5,0.625,0.75,1.3862943611198906,0.8613531161467861,4.0,-0.10577890193956785,0.10577890193956785,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",6.0,5.0,0.75,0.25,probe_country_service
AO,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,17.0,0.17647058823529413,0.29411764705882354,0.4117647058823529,2.3947004058583334,0.963698336942612,10.964912543382482,broad_network_transition_distribution,0.4117647058823529,0.6470588235294117,0.7058823529411764,1.787316042482871,0.7762214946674688,5.973398584018784,-0.18747684227514316,0.18747684227514316,broad_corridor_observation_distribution,network_and_physical_both_broad,0.058823529411764705,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",6.0,3.0,0.5294117647058824,0.47058823529411764,probe_country_service
AO,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,2.0,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,moderate_network_transition_concentration,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,0.0,0.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2.0,1.0,1.0,0.0,probe_country_service
AR,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,46.0,0.1956521739130435,0.34782608695652173,0.4347826086956522,2.759752736586996,0.892822657155231,15.79593670812312,broad_network_transition_distribution,0.3695652173913043,0.43478260869565216,0.5,2.5214331576054314,0.8157225905668093,12.44642157131089,-0.07710006658842172,0.07710006658842172,broad_corridor_observation_distribution,network_and_physical_both_broad,0.06521739130434782,True,True,True,True,True,auditable,,18.0,17.0,0.5434782608695652,0.45652173913043476,probe_country_service
AR,Topology-IPv4-UDP,resolved_entry_only,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,15.0,0.26666666666666666,0.4,0.4666666666666667,2.2459520807289133,0.9366347672506407,9.44940787421155,broad_network_transition_distribution,0.13333333333333333,0.26666666666666666,0.3333333333333333,2.6156305770275505,0.9658722633586913,13.67583732837325,0.029237496108050598,-0.029237496108050598,broad_corridor_observation_distribution,network_and_physical_both_broad,0.06666666666666667,False,False,False,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,10.0,10.0,0.4,0.6,probe_country_service
AT,Topology-IPv4-UDP,all_publicly_visible,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,121.0,0.14049586776859505,0.2396694214876033,0.3223140495867769,3.4139320105340394,0.8772070005882365,30.384481786625205,broad_network_transition_distribution,0.371900826446281,0.4132231404958677,0.44628099173553715,2.9468486266624456,0.7653858842589804,19.04583850756686,-0.11182111632925618,0.11182111632925618,broad_corridor_observation_distribution,network_and_physical_both_broad,0.15702479338842976,True,True,True,True,True,auditable,,64.0,36.0,0.5537190082644629,0.4462809917355372,probe_country_service
