country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id,path_scope_stratum
,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,641.0,0.1294851794071763,0.21528861154446177,0.2792511700468019,4.384523908112115,0.8135953885812184,80.20003153782582,broad_network_transition_distribution,0.27769110764430577,0.391575663026521,0.47581903276131043,3.2810989240261863,0.6953692293934188,26.60499350779159,-0.11822615918779955,0.11822615918779955,broad_corridor_observation_distribution,network_and_physical_both_broad,0.093603744149766,True,True,True,True,True,auditable,,334.0,153.0,0.719188767550702,0.28081123244929795,service_country_cross_layer_distribution_audit,US,Topology-IPv4-UDP,resolved_entry_only
,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,1280.0,0.1328125,0.2171875,0.29765625,4.368394104317438,0.7636636384368954,78.916797740995,broad_network_transition_distribution,0.290625,0.4421875,0.528125,3.1852913051015457,0.643654445893542,24.174329485749702,-0.1200091925433534,0.1200091925433534,broad_corridor_observation_distribution,network_and_physical_both_broad,0.115625,True,True,True,True,True,auditable,,587.0,232.0,0.73671875,0.26328125,service_country_cross_layer_distribution_audit,US,Topology-IPv4-UDP,all_publicly_visible
,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,651.0,0.19969278033794163,0.33333333333333337,0.3840245775729647,3.9426385371494828,0.7608651536452629,51.554450332778266,broad_network_transition_distribution,0.3655913978494624,0.43010752688172044,0.48847926267281105,3.0549659909441518,0.6823176628270216,21.220463826700524,-0.0785474908182413,0.0785474908182413,broad_corridor_observation_distribution,network_and_physical_both_broad,0.03225806451612903,True,True,True,True,True,auditable,,353.0,77.0,0.5192012288786483,0.4807987711213518,service_country_cross_layer_distribution_audit,FR,Topology-IPv4-UDP,all_publicly_visible
,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,490.0,0.15714285714285714,0.2204081632653061,0.26122448979591834,4.394311312230975,0.8374864021581662,80.98883553172793,broad_network_transition_distribution,0.39387755102040817,0.43673469387755104,0.4714285714285714,3.0474133192308543,0.6707496355119291,21.060796346832873,-0.16673676664623704,0.16673676664623704,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0673469387755102,True,True,True,True,True,auditable,,282.0,111.0,0.5469387755102042,0.453061224489796,service_country_cross_layer_distribution_audit,DE,Topology-IPv4-UDP,resolved_entry_only
,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,87.0,0.28735632183908044,0.367816091954023,0.43678160919540227,2.7936956869037,0.8213859336615239,16.341300674454434,broad_network_transition_distribution,0.13793103448275862,0.25287356321839083,0.3563218390804598,2.9992192420342034,0.8733926667277355,20.069861100545598,0.05200673306621162,-0.05200673306621162,broad_corridor_observation_distribution,network_and_physical_both_broad,0.08045977011494253,True,True,True,True,True,auditable,,39.0,25.0,0.2413793103448276,0.7586206896551724,service_country_cross_layer_distribution_audit,ZA,Topology-IPv4-UDP,resolved_entry_only
,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,331.0,0.1299093655589124,0.21450151057401812,0.29003021148036257,3.9477637386592477,0.8260434668301465,51.81935554588758,broad_network_transition_distribution,0.3987915407854985,0.46223564954682783,0.5120845921450151,2.955216083281451,0.6783138834474157,19.205872339403538,-0.1477295833827308,0.1477295833827308,broad_corridor_observation_distribution,network_and_physical_both_broad,0.02416918429003021,True,True,True,True,True,auditable,,169.0,89.0,0.6193353474320241,0.3806646525679758,service_country_cross_layer_distribution_audit,GB,Topology-IPv4-UDP,all_publicly_visible
,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,121.0,0.14049586776859505,0.2396694214876033,0.3223140495867769,3.4139320105340394,0.8772070005882365,30.384481786625205,broad_network_transition_distribution,0.371900826446281,0.4132231404958677,0.44628099173553715,2.9468486266624456,0.7653858842589804,19.04583850756686,-0.11182111632925618,0.11182111632925618,broad_corridor_observation_distribution,network_and_physical_both_broad,0.15702479338842976,True,True,True,True,True,auditable,,64.0,36.0,0.5537190082644629,0.4462809917355372,service_country_cross_layer_distribution_audit,AT,Topology-IPv4-UDP,all_publicly_visible
,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,974.0,0.1919917864476386,0.24537987679671458,0.28234086242299794,4.314836001379681,0.7820340440322382,74.80135511893876,broad_network_transition_distribution,0.43737166324435317,0.4799794661190965,0.5225872689938398,2.94085693447594,0.6186601739413882,18.932062900385947,-0.16337387009085003,0.16337387009085003,broad_corridor_observation_distribution,network_and_physical_both_broad,0.07700205338809035,True,True,True,True,True,auditable,,507.0,167.0,0.5872689938398357,0.41273100616016417,service_country_cross_layer_distribution_audit,DE,Topology-IPv4-UDP,all_publicly_visible
,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,349.0,0.17765042979942694,0.34957020057306587,0.3954154727793696,3.829224936208941,0.7854502458773497,46.026850660564456,broad_network_transition_distribution,0.3667621776504298,0.43266475644699137,0.489971346704871,2.9343547511521355,0.7109908419228941,18.809362499258487,-0.0744594039544556,0.0744594039544556,broad_corridor_observation_distribution,network_and_physical_both_broad,0.022922636103151862,True,True,True,True,True,auditable,,189.0,47.0,0.5186246418338109,0.4813753581661891,service_country_cross_layer_distribution_audit,FR,Topology-IPv4-UDP,resolved_entry_only
US,5051,topology-baseline_topology-ipv4-udp_msm5051_20260701T000000Z_010000Z.json,1088.0,0.11121323529411764,0.19117647058823528,0.25275735294117646,3.8725973652144905,0.7688373647508221,48.06707182383373,broad_network_transition_distribution,0.22426470588235295,0.3336397058823529,0.4126838235294118,2.9231331792066486,0.7550972349330686,18.599471739369108,-0.013740129817753521,0.013740129817753521,broad_corridor_observation_distribution,network_and_physical_both_broad,0.14246323529411764,True,True,True,True,True,auditable,,754.0,455.0,0.47518382352941174,0.5248161764705882,country_cross_layer_distribution_audit,,,
