unit_id,num_links,num_links_with_feasible_candidates,avg_feasible_candidates_per_link,median_feasible_candidates_per_link,max_feasible_candidates_per_link,avg_feasible_corridors_per_link,median_feasible_corridors_per_link,max_feasible_corridors_per_link,share_links_with_parallel_ambiguity,share_links_with_many_candidates,share_links_with_large_landing_radius,share_links_with_rtt_inconclusive,share_links_with_multi_segment_possible,share_links_with_domestic_submarine_candidate,share_links_with_only_low_support_feasible_candidates
probe_country=?|service_id=Topology-IPv4-UDP,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=AD|service_id=Topology-IPv4-UDP,11,11,1.7272727272727273,2.0,3,1.0,1.0,1,0.18181818181818182,0.0,0.0,0.36363636363636365,0.36363636363636365,0.45454545454545453,1.0
probe_country=AE|service_id=Topology-IPv4-UDP,48,48,4.541666666666667,2.0,14,1.2708333333333333,1.0,2,0.375,0.2708333333333333,0.0,0.5833333333333334,0.08333333333333333,0.6458333333333334,0.6041666666666666
probe_country=AF|service_id=Topology-IPv4-UDP,12,12,6.333333333333333,3.0,14,1.4166666666666667,1.0,2,0.4166666666666667,0.4166666666666667,0.0,0.6666666666666666,0.25,0.75,0.6666666666666666
probe_country=AL|service_id=Topology-IPv4-UDP,45,45,4.355555555555555,3.0,14,1.4222222222222223,1.0,5,0.28888888888888886,0.2222222222222222,0.0,0.5777777777777777,0.08888888888888889,0.5777777777777777,0.5777777777777777
probe_country=AM|service_id=Topology-IPv4-UDP,28,28,6.142857142857143,3.0,14,1.3928571428571428,1.0,2,0.39285714285714285,0.35714285714285715,0.0,0.8571428571428571,0.03571428571428571,0.8214285714285714,0.42857142857142855
probe_country=AO|service_id=Topology-IPv4-UDP,29,29,5.0344827586206895,2.0,14,1.3793103448275863,1.0,2,0.3448275862068966,0.3103448275862069,0.0,0.5172413793103449,0.20689655172413793,0.7241379310344828,0.5172413793103449
probe_country=AR|service_id=Topology-IPv4-UDP,83,83,4.686746987951807,2.0,14,1.2891566265060241,1.0,2,0.3132530120481928,0.25301204819277107,0.0,0.5783132530120482,0.13253012048192772,0.7469879518072289,0.6626506024096386
probe_country=AT|service_id=Topology-IPv4-UDP,255,255,4.250980392156863,2.0,14,1.2823529411764707,1.0,3,0.2901960784313726,0.23921568627450981,0.0,0.6823529411764706,0.06274509803921569,0.7843137254901961,0.6509803921568628
probe_country=AU|service_id=Topology-IPv4-UDP,1961,1961,3.553799082100969,3.0,14,1.1208567057623662,1.0,5,0.1295257521672616,0.10810810810810811,0.0,0.6119326874043856,0.14482406935237124,0.8811830698623151,0.7251402345741969
