country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,103,103.0,4,landing_region_0126::landing_region_0431,0.941747572815534,0.9805825242718447,0.9902912621359223,1.313465880349539,severe_corridor_observation_concentration,True,True,True,True,auditable,,50,16,1,0.05825242718446602,0.941747572815534,service_country_corridor_concentration_summary,ES,Wikipedia
IL,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,63,63.0,2,landing_region_0083::landing_region_0083,0.9206349206349206,1.0,1.0,1.3194512493601867,severe_corridor_observation_concentration,True,True,True,True,auditable,,18,9,1,0.9206349206349206,0.07936507936507936,country_corridor_concentration_summary,,
DK,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,373,373.0,4,landing_region_0051::landing_region_0051,0.9061662198391421,0.9865951742627346,0.9973190348525469,1.4283354651825038,severe_corridor_observation_concentration,True,True,True,True,auditable,,83,29,1,0.9731903485254692,0.02680965147453083,country_corridor_concentration_summary,,
,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,344,344.0,6,landing_region_0051::landing_region_0051,0.875,0.9622093023255814,0.9738372093023255,1.6519311861714807,severe_corridor_observation_concentration,True,True,True,True,auditable,,68,23,1,0.9738372093023255,0.02616279069767442,service_country_corridor_concentration_summary,DK,Wikipedia
,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,120,120.0,5,landing_region_0132::landing_region_0132,0.8666666666666667,0.9416666666666667,0.9666666666666667,1.7280453374546536,severe_corridor_observation_concentration,True,True,True,True,auditable,,24,13,1,0.8916666666666667,0.10833333333333334,service_country_corridor_concentration_summary,VN,Wikipedia
,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,92,92.0,3,landing_region_0132::landing_region_0132,0.8369565217391305,0.9565217391304348,1.0,1.7146924971950541,severe_corridor_observation_concentration,True,True,True,True,auditable,,30,15,1,0.75,0.25,service_country_corridor_concentration_summary,MY,Wikipedia
PT,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,405,405.0,3,landing_region_0239::landing_region_0239,0.7777777777777778,0.9901234567901235,1.0,1.7684628204603972,moderate_corridor_observation_concentration,True,True,True,True,auditable,,59,18,1,0.7876543209876543,0.2123456790123457,country_corridor_concentration_summary,,
PH,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,99,99.0,6,landing_region_0132::landing_region_0250,0.7777777777777778,0.8787878787878788,0.9393939393939394,2.3011747793866895,moderate_corridor_observation_concentration,True,True,True,True,auditable,,44,25,1,0.1414141414141414,0.8585858585858586,country_corridor_concentration_summary,,
,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,242,242.0,4,landing_region_0051::landing_region_0051,0.7727272727272727,0.9669421487603306,0.9917355371900827,1.913261188417806,moderate_corridor_observation_concentration,True,True,True,True,auditable,,39,17,1,0.9214876033057852,0.07851239669421488,service_country_corridor_concentration_summary,SE,Wikipedia
,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,540,540.0,4,landing_region_0132::landing_region_0132,0.7722222222222223,0.9388888888888889,0.9814814814814815,2.0269421345240755,moderate_corridor_observation_concentration,True,True,True,True,auditable,,85,41,1,0.7907407407407407,0.20925925925925926,service_country_corridor_concentration_summary,IN,Wikipedia
,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,332,332.0,4,landing_region_0239::landing_region_0239,0.7620481927710844,0.960843373493976,0.9879518072289157,1.9724505011909519,moderate_corridor_observation_concentration,True,True,True,True,auditable,,46,10,1,0.7740963855421686,0.22590361445783133,service_country_corridor_concentration_summary,PT,Wikipedia
MY,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,75,75.0,2,landing_region_0132::landing_region_0655,0.76,1.0,1.0,1.7351258175456956,moderate_corridor_observation_concentration,True,True,True,True,auditable,,33,7,1,0.08,0.92,country_corridor_concentration_summary,,
,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,36,36.0,2,landing_region_0512::landing_region_0640,0.75,1.0,1.0,1.7547653506033232,moderate_corridor_observation_concentration,True,True,True,True,auditable,,13,10,1,0.0,1.0,service_country_corridor_concentration_summary,EE,Wikipedia
US,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,777,776.9999999999999,14,landing_region_0223::landing_region_0223,0.7486057486057486,0.8721578721578721,0.9013299013299013,2.729436656029602,moderate_corridor_observation_concentration,True,True,True,True,auditable,,152,48,1,0.9536679536679536,0.04633204633204634,country_corridor_concentration_summary,,
,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,89,89.0,4,landing_region_0351::landing_region_0512,0.7415730337078652,0.9325842696629214,0.9775280898876405,2.1439375269736956,moderate_corridor_observation_concentration,True,True,True,True,auditable,,32,8,1,0.25842696629213485,0.7415730337078652,service_country_corridor_concentration_summary,FI,Wikipedia
EE,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,33,33.0,2,landing_region_0512::landing_region_0640,0.7272727272727273,1.0,1.0,1.7967017416268891,moderate_corridor_observation_concentration,True,True,True,True,auditable,,14,10,1,0.0,1.0,country_corridor_concentration_summary,,
,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,62,62.0,3,landing_region_0132::landing_region_0132,0.7258064516129032,0.967741935483871,1.0,1.9871494380874406,moderate_corridor_observation_concentration,True,True,True,True,auditable,,12,6,1,0.7258064516129032,0.27419354838709675,service_country_corridor_concentration_summary,LK,Wikipedia
IN,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,156,156.0,3,landing_region_0132::landing_region_0260,0.717948717948718,0.8846153846153846,1.0,2.193931782654484,moderate_corridor_observation_concentration,True,True,True,True,auditable,,65,31,1,0.11538461538461539,0.8846153846153846,country_corridor_concentration_summary,,
FI,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,124,124.0,4,landing_region_0351::landing_region_0512,0.7016129032258065,0.903225806451613,0.9838709677419355,2.3189251138433202,moderate_corridor_observation_concentration,True,True,True,True,auditable,,45,11,1,0.29838709677419356,0.7016129032258065,country_corridor_concentration_summary,,
,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,584,584.0,21,landing_region_0223::landing_region_0223,0.6883561643835616,0.8424657534246576,0.8972602739726028,3.3482066545931146,moderate_corridor_observation_concentration,True,True,True,True,auditable,,87,36,1,0.9794520547945206,0.02054794520547945,service_country_corridor_concentration_summary,US,Wikipedia
MV,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,60,60.0,3,landing_region_0439::landing_region_0439,0.6833333333333333,0.9666666666666667,1.0,2.0769247133939404,moderate_corridor_observation_concentration,True,True,True,True,auditable,,10,3,1,0.6833333333333333,0.31666666666666665,country_corridor_concentration_summary,,
TW,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,569,569.0,6,landing_region_0719::landing_region_0719,0.6660808435852372,0.8066783831282952,0.9279437609841827,2.8868050882564846,moderate_corridor_observation_concentration,True,True,True,True,auditable,,59,19,1,0.8172231985940246,0.1827768014059754,country_corridor_concentration_summary,,
SE,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,303,303.0,5,landing_region_0051::landing_region_0051,0.6468646864686468,0.8646864686468646,0.9768976897689768,2.611900005137753,moderate_corridor_observation_concentration,True,True,True,True,auditable,,44,19,1,0.8184818481848185,0.18151815181518152,country_corridor_concentration_summary,,
CA,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,272,272.0,3,landing_region_0008::landing_region_0008,0.6139705882352942,0.9558823529411765,1.0,2.2347448684781286,moderate_corridor_observation_concentration,True,True,True,True,auditable,,48,12,1,0.5845588235294118,0.41544117647058826,country_corridor_concentration_summary,,
,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,260,260.0,9,landing_region_0132::landing_region_0132,0.6076923076923076,0.8730769230769231,0.9115384615384615,3.1203674559594528,moderate_corridor_observation_concentration,True,True,True,True,auditable,,50,26,1,0.6923076923076923,0.3076923076923077,service_country_corridor_concentration_summary,PH,Wikipedia
,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,79,79.0,3,landing_region_0132::landing_region_0132,0.5949367088607594,0.9746835443037974,1.0,2.159143763644784,moderate_corridor_observation_concentration,True,True,True,True,auditable,,22,3,1,0.620253164556962,0.379746835443038,service_country_corridor_concentration_summary,RE,Wikipedia
HK,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,411,411.0,3,landing_region_0230::landing_region_0230,0.5669099756690997,0.9951338199513382,1.0,2.0357160519389956,moderate_corridor_observation_concentration,True,True,True,True,auditable,,111,55,1,0.5669099756690997,0.43309002433090027,country_corridor_concentration_summary,,
,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,506,506.0,10,landing_region_0132::landing_region_0132,0.49407114624505927,0.8162055335968379,0.9505928853754941,3.4007860138325148,moderate_corridor_observation_concentration,True,True,True,True,auditable,,73,54,1,0.8221343873517787,0.17786561264822134,service_country_corridor_concentration_summary,ID,Wikipedia
