probe_country,service_id,service_class,deployment_type,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_feasible_submarine_corridor_candidates,submarine_candidate_exposure_rate,any_candidate_exposure_rate,inter_region_candidate_exposure_rate,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
CR,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,35,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,13,7,2,1,1.0,True,True,auditable,,probe_country_service
CY,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,34,34,8,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.0,0.23529411764705882,0.0,8,0.23529411764705882,1.0,12,6,2,1,1.0,True,True,auditable,,probe_country_service
CY,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,34,34,8,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.0,0.23529411764705882,0.0,8,0.23529411764705882,1.0,12,6,2,1,1.0,True,True,auditable,,probe_country_service
CZ,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,795,782,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9836477987421384,275,111,4,2,0.979874213836478,True,True,auditable,,probe_country_service
CZ,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,779,779,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,270,111,2,1,1.0,True,True,auditable,,probe_country_service
DE,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,4605,4489,31,0.006731813246471227,0.006731813246471227,0.0,0.0,0.0,0.006731813246471227,31,0.006731813246471227,0.9748099891422367,1581,375,3,2,0.9715526601520087,True,True,auditable,,probe_country_service
DE,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,4474,4474,31,0.006928922664282521,0.006928922664282521,0.0,0.0,0.0,0.006928922664282521,31,0.006928922664282521,1.0,1546,367,2,1,1.0,True,True,auditable,,probe_country_service
DK,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,312,300,172,0.5512820512820513,0.5512820512820513,0.1282051282051282,0.07371794871794872,0.0641025641025641,0.4775641025641026,172,0.5512820512820513,0.9615384615384616,107,35,3,2,0.9615384615384616,True,True,auditable,,probe_country_service
DK,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,300,300,172,0.5733333333333334,0.5733333333333334,0.13333333333333333,0.07666666666666666,0.06666666666666667,0.49666666666666665,172,0.5733333333333334,1.0,103,34,2,1,1.0,True,True,auditable,,probe_country_service
EC,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,65,60,7,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.0,0.1076923076923077,0.0,7,0.1076923076923077,0.9230769230769231,24,19,2,1,0.9230769230769231,True,True,auditable,,probe_country_service
EC,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,60,60,7,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.0,0.11666666666666667,0.0,7,0.11666666666666667,1.0,23,18,2,1,1.0,True,True,auditable,,probe_country_service
EE,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,104,92,83,0.7980769230769231,0.7980769230769231,0.7980769230769231,0.0,0.7980769230769231,0.0,83,0.7980769230769231,0.8846153846153846,39,22,2,1,0.8846153846153846,True,True,auditable,,probe_country_service
EE,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,92,92,83,0.9021739130434783,0.9021739130434783,0.9021739130434783,0.0,0.9021739130434783,0.0,83,0.9021739130434783,1.0,35,20,2,1,1.0,True,True,auditable,,probe_country_service
ES,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,661,630,26,0.039334341906202726,0.039334341906202726,0.024205748865355523,0.006051437216338881,0.018154311649016642,0.02118003025718608,26,0.039334341906202726,0.9531013615733737,229,73,3,2,0.9515885022692889,True,True,auditable,,probe_country_service
ES,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,629,629,26,0.04133545310015898,0.04133545310015898,0.025437201907790145,0.006359300476947536,0.019077901430842606,0.022257551669316374,26,0.04133545310015898,1.0,221,69,2,1,1.0,True,True,auditable,,probe_country_service
FI,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,394,381,123,0.31218274111675126,0.31218274111675126,0.31218274111675126,0.0532994923857868,0.2715736040609137,0.0,123,0.31218274111675126,0.9670050761421319,141,50,3,2,0.9619289340101523,True,True,auditable,,probe_country_service
FI,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,379,379,123,0.3245382585751979,0.3245382585751979,0.3245382585751979,0.055408970976253295,0.28232189973614774,0.0,123,0.3245382585751979,1.0,135,49,2,1,1.0,True,True,auditable,,probe_country_service
FR,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,2779,2682,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9650953580424613,947,163,4,3,0.964735516372796,True,True,auditable,,probe_country_service
FR,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,2681,2681,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,924,158,2,1,1.0,True,True,auditable,,probe_country_service
GB,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,1503,1441,3,0.001996007984031936,0.001996007984031936,0.0,0.0,0.0,0.001996007984031936,3,0.001996007984031936,0.9587491683300067,519,185,3,2,0.9587491683300067,True,True,auditable,,probe_country_service
GB,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,1441,1441,3,0.002081887578070784,0.002081887578070784,0.0,0.0,0.0,0.002081887578070784,3,0.002081887578070784,1.0,502,179,2,1,1.0,True,True,auditable,,probe_country_service
GR,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,207,184,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8888888888888888,73,26,3,2,0.8888888888888888,True,True,auditable,,probe_country_service
GR,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,184,184,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,66,25,2,1,1.0,True,True,auditable,,probe_country_service
HK,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,142,129,83,0.5845070422535211,0.5845070422535211,0.0,0.0,0.0,0.5845070422535211,83,0.5845070422535211,0.9084507042253521,48,31,4,2,0.9084507042253521,True,True,auditable,,probe_country_service
HK,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,129,129,83,0.6434108527131783,0.6434108527131783,0.0,0.0,0.0,0.6434108527131783,83,0.6434108527131783,1.0,44,28,2,1,1.0,True,True,auditable,,probe_country_service
HR,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,119,117,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9831932773109243,42,20,3,2,0.9831932773109243,True,True,auditable,,probe_country_service
HR,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,117,117,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,42,20,2,1,1.0,True,True,auditable,,probe_country_service
HU,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,161,151,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.937888198757764,55,23,4,2,0.937888198757764,True,True,auditable,,probe_country_service
HU,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,151,151,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,52,22,2,1,1.0,True,True,auditable,,probe_country_service
ID,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,213,207,169,0.7934272300469484,0.7934272300469484,0.5633802816901409,0.40375586854460094,0.19718309859154928,0.6807511737089202,169,0.7934272300469484,0.971830985915493,77,56,3,2,0.971830985915493,True,True,auditable,,probe_country_service
ID,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,207,207,169,0.8164251207729468,0.8164251207729468,0.5797101449275363,0.41545893719806765,0.2028985507246377,0.7004830917874396,169,0.8164251207729468,1.0,75,56,2,1,1.0,True,True,auditable,,probe_country_service
IE,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,258,252,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9767441860465116,88,25,2,1,0.9767441860465116,True,True,auditable,,probe_country_service
IE,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,252,252,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,86,24,2,1,1.0,True,True,auditable,,probe_country_service
IL,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,84,84,36,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.42857142857142855,36,0.42857142857142855,1.0,29,12,2,1,1.0,True,True,auditable,,probe_country_service
IL,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,84,84,36,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.42857142857142855,36,0.42857142857142855,1.0,29,12,2,1,1.0,True,True,auditable,,probe_country_service
IN,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,377,347,29,0.07692307692307693,0.07692307692307693,0.058355437665782495,0.042440318302387266,0.015915119363395226,0.021220159151193633,29,0.07692307692307693,0.9204244031830239,131,58,3,2,0.9204244031830239,True,True,auditable,,probe_country_service
IN,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,347,347,29,0.08357348703170028,0.08357348703170028,0.06340057636887608,0.04610951008645533,0.01729106628242075,0.023054755043227664,29,0.08357348703170028,1.0,123,54,2,1,1.0,True,True,auditable,,probe_country_service
IR,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,119,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5966386554621849,42,21,3,2,0.5966386554621849,True,True,auditable,,probe_country_service
IR,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,71,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,28,16,2,1,1.0,True,True,auditable,,probe_country_service
IS,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,11,8,2,1,1.0,True,True,auditable,,probe_country_service
IS,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,11,8,2,1,1.0,True,True,auditable,,probe_country_service
IT,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,875,832,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9508571428571428,303,101,3,2,0.9508571428571428,True,True,auditable,,probe_country_service
IT,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,832,832,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,291,99,2,1,1.0,True,True,auditable,,probe_country_service
JP,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,647,600,30,0.04636785162287481,0.04636785162287481,0.00463678516228748,0.0,0.00463678516228748,0.04173106646058733,30,0.04636785162287481,0.9273570324574961,222,99,3,2,0.9273570324574961,True,True,auditable,,probe_country_service
JP,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,600,600,30,0.05,0.05,0.005,0.0,0.005,0.045,30,0.05,1.0,207,96,2,1,1.0,True,True,auditable,,probe_country_service
KE,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,39,36,3,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,3,0.07692307692307693,0.9230769230769231,14,9,2,1,0.8717948717948718,True,True,auditable,,probe_country_service
KE,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,34,34,3,0.08823529411764706,0.08823529411764706,0.0,0.0,0.0,0.08823529411764706,3,0.08823529411764706,1.0,12,9,2,1,1.0,True,True,auditable,,probe_country_service
KG,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,47,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.851063829787234,20,13,2,1,0.851063829787234,True,True,auditable,,probe_country_service
KG,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,40,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,17,10,2,1,1.0,True,True,auditable,,probe_country_service
KR,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,60,51,16,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.26666666666666666,16,0.26666666666666666,0.85,22,12,3,2,0.85,True,True,auditable,,probe_country_service
KR,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,51,51,16,0.3137254901960784,0.3137254901960784,0.0,0.0,0.0,0.3137254901960784,16,0.3137254901960784,1.0,19,11,2,1,1.0,True,True,auditable,,probe_country_service
KZ,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,134,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,54,20,2,1,1.0,True,True,auditable,,probe_country_service
KZ,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,134,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,54,20,2,1,1.0,True,True,auditable,,probe_country_service
LT,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,99,96,3,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,3,0.030303030303030304,0.9696969696969697,36,21,2,1,0.9696969696969697,True,True,auditable,,probe_country_service
LT,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,96,96,3,0.03125,0.03125,0.0,0.0,0.0,0.03125,3,0.03125,1.0,35,21,2,1,1.0,True,True,auditable,,probe_country_service
LU,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,105,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9333333333333333,38,20,3,2,0.9333333333333333,True,True,auditable,,probe_country_service
LU,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,98,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,36,18,2,1,1.0,True,True,auditable,,probe_country_service
LV,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,86,86,4,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.0,0.046511627906976744,0.0,4,0.046511627906976744,1.0,30,19,2,1,1.0,True,True,auditable,,probe_country_service
LV,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,86,86,4,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.0,0.046511627906976744,0.0,4,0.046511627906976744,1.0,30,19,2,1,1.0,True,True,auditable,,probe_country_service
MD,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,68,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9705882352941176,25,15,3,2,0.9705882352941176,True,True,auditable,,probe_country_service
MD,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,66,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,24,15,2,1,1.0,True,True,auditable,,probe_country_service
MX,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,115,111,7,0.06086956521739131,0.06086956521739131,0.05217391304347826,0.0,0.05217391304347826,0.02608695652173913,7,0.06086956521739131,0.9652173913043478,43,22,3,2,0.9652173913043478,True,True,auditable,,probe_country_service
MX,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,111,111,7,0.06306306306306306,0.06306306306306306,0.05405405405405406,0.0,0.05405405405405406,0.02702702702702703,7,0.06306306306306306,1.0,42,22,2,1,1.0,True,True,auditable,,probe_country_service
MY,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,89,87,37,0.4157303370786517,0.4157303370786517,0.12359550561797752,0.06741573033707865,0.056179775280898875,0.38202247191011235,37,0.4157303370786517,0.9775280898876404,33,18,2,1,0.9775280898876404,True,True,auditable,,probe_country_service
MY,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,87,87,37,0.42528735632183906,0.42528735632183906,0.12643678160919541,0.06896551724137931,0.05747126436781609,0.39080459770114945,37,0.42528735632183906,1.0,32,17,2,1,1.0,True,True,auditable,,probe_country_service
NA,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,4998,4729,605,0.1210484193677471,0.1210484193677471,0.05722288915566227,0.024009603841536616,0.0350140056022409,0.09263705482192877,605,0.1210484193677471,0.9461784713885554,1729,4,12,4,0.9441776710684273,True,True,auditable,,probe_country_service
NA,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,4719,4719,605,0.1282051282051282,0.1282051282051282,0.06060606060606061,0.02542911633820725,0.037084127993218904,0.0981140072049163,605,0.1282051282051282,1.0,1641,4,4,3,1.0,True,True,auditable,,probe_country_service
NL,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,1635,1444,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8831804281345565,569,158,3,2,0.8831804281345565,True,True,auditable,,probe_country_service
NL,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,1444,1444,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,508,152,2,1,1.0,True,True,auditable,,probe_country_service
NO,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,251,238,179,0.7131474103585658,0.7131474103585658,0.41832669322709165,0.41832669322709165,0.0,0.47410358565737054,179,0.7131474103585658,0.9482071713147411,89,33,3,2,0.9482071713147411,True,True,auditable,,probe_country_service
NO,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,238,238,179,0.7521008403361344,0.7521008403361344,0.4411764705882353,0.4411764705882353,0.0,0.5,179,0.7521008403361344,1.0,85,30,2,1,1.0,True,True,auditable,,probe_country_service
NP,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,33,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,15,9,2,1,1.0,True,True,auditable,,probe_country_service
NP,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,33,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,15,9,2,1,1.0,True,True,auditable,,probe_country_service
NZ,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,279,279,245,0.8781362007168458,0.8781362007168458,0.33691756272401435,0.33691756272401435,0.0,0.8781362007168458,245,0.8781362007168458,1.0,97,31,2,1,1.0,True,True,auditable,,probe_country_service
NZ,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,279,279,245,0.8781362007168458,0.8781362007168458,0.33691756272401435,0.33691756272401435,0.0,0.8781362007168458,245,0.8781362007168458,1.0,97,31,2,1,1.0,True,True,auditable,,probe_country_service
PA,Netflix-Assets,edge_localized_application,distributed,all_publicly_visible,49,49,5,0.10204081632653061,0.10204081632653061,0.10204081632653061,0.10204081632653061,0.061224489795918366,0.0,5,0.10204081632653061,1.0,17,10,2,1,1.0,True,True,auditable,,probe_country_service
PA,Netflix-Assets,edge_localized_application,distributed,resolved_entry_only,49,49,5,0.10204081632653061,0.10204081632653061,0.10204081632653061,0.10204081632653061,0.061224489795918366,0.0,5,0.10204081632653061,1.0,17,10,2,1,1.0,True,True,auditable,,probe_country_service
