network_definition,physical_level,candidate_view,projection_subset,target_units,strict_target_units,target_jaccard_vs_baseline,target_recall_vs_baseline,quadrant_agreement_rate,rank_gap_spearman_vs_baseline,pdb_country_coverage,median_pdb_interconnection_footprint_percentile,dominant_pdb_interconnection_footprint_tier,interpretation
application_observation_supplementary,corridor,weighted_support,strong_only,1,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"application_observation_supplementary network definition, corridor-level, weighted support view, strong projections only"
application_observation_supplementary,corridor,weighted_support,strong_or_moderate,10,0,0.0,0.0,0.18518518518518517,-0.4182354912486586,0,,,"application_observation_supplementary network definition, corridor-level, weighted support view, strong/moderate projections only"
as_egress_primary,cable,conservative_set,all,19,3,0.3684210526315789,1.0,0.7052631578947368,0.6667120550519714,0,,,"as_egress_primary network definition, cable-level, conservative feasible-set view, all projections"
as_egress_primary,cable,conservative_set,strong_only,0,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"as_egress_primary network definition, cable-level, conservative feasible-set view, strong projections only"
as_egress_primary,cable,conservative_set,strong_or_moderate,8,0,0.0,0.0,0.25925925925925924,0.06482195403748321,0,,,"as_egress_primary network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
as_egress_primary,cable,weighted_support,all,15,2,0.047619047619047616,0.14285714285714285,0.36507936507936506,0.3680555593808531,0,,,"as_egress_primary network definition, cable-level, weighted support view, all projections"
as_egress_primary,cable,weighted_support,strong_only,1,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"as_egress_primary network definition, cable-level, weighted support view, strong projections only"
as_egress_primary,cable,weighted_support,strong_or_moderate,11,0,0.0,0.0,0.14814814814814814,-0.003057639341390717,0,,,"as_egress_primary network definition, cable-level, weighted support view, strong/moderate projections only"
as_egress_primary,corridor,conservative_set,all,7,1,1.0,1.0,1.0,1.0,0,,,"as_egress_primary network definition, corridor-level, conservative feasible-set view, all projections"
as_egress_primary,corridor,conservative_set,strong_only,0,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"as_egress_primary network definition, corridor-level, conservative feasible-set view, strong projections only"
as_egress_primary,corridor,conservative_set,strong_or_moderate,10,0,0.0,0.0,0.18518518518518517,0.012844051711952813,0,,,"as_egress_primary network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
as_egress_primary,corridor,weighted_support,all,8,0,0.07142857142857142,0.14285714285714285,0.6349206349206349,0.6126218631324808,0,,,"as_egress_primary network definition, corridor-level, weighted support view, all projections"
as_egress_primary,corridor,weighted_support,strong_only,1,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"as_egress_primary network definition, corridor-level, weighted support view, strong projections only"
as_egress_primary,corridor,weighted_support,strong_or_moderate,10,0,0.0,0.0,0.18518518518518517,0.023864205060274594,0,,,"as_egress_primary network definition, corridor-level, weighted support view, strong/moderate projections only"
as_only,cable,conservative_set,all,18,2,0.13636363636363635,0.42857142857142855,0.5894736842105263,0.4228934356538972,0,,,"as_only network definition, cable-level, conservative feasible-set view, all projections"
as_only,cable,conservative_set,strong_only,0,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"as_only network definition, cable-level, conservative feasible-set view, strong projections only"
as_only,cable,conservative_set,strong_or_moderate,9,0,0.0,0.0,0.2222222222222222,-0.29461151312562905,0,,,"as_only network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
as_only,cable,weighted_support,all,14,2,0.05,0.14285714285714285,0.3492063492063492,0.05598337463685787,0,,,"as_only network definition, cable-level, weighted support view, all projections"
as_only,cable,weighted_support,strong_only,1,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"as_only network definition, cable-level, weighted support view, strong projections only"
as_only,cable,weighted_support,strong_or_moderate,11,0,0.0,0.0,0.14814814814814814,-0.37154633313356533,0,,,"as_only network definition, cable-level, weighted support view, strong/moderate projections only"
as_only,corridor,conservative_set,all,4,1,0.375,0.42857142857142855,0.8210526315789474,0.6435411124221553,0,,,"as_only network definition, corridor-level, conservative feasible-set view, all projections"
as_only,corridor,conservative_set,strong_only,0,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"as_only network definition, corridor-level, conservative feasible-set view, strong projections only"
as_only,corridor,conservative_set,strong_or_moderate,10,0,0.0,0.0,0.18518518518518517,-0.3774622123710962,0,,,"as_only network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
as_only,corridor,weighted_support,all,8,0,0.07142857142857142,0.14285714285714285,0.5714285714285714,0.25789648763821715,0,,,"as_only network definition, corridor-level, weighted support view, all projections"
as_only,corridor,weighted_support,strong_only,1,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"as_only network definition, corridor-level, weighted support view, strong projections only"
as_only,corridor,weighted_support,strong_or_moderate,10,0,0.0,0.0,0.18518518518518517,-0.3627197391508257,0,,,"as_only network definition, corridor-level, weighted support view, strong/moderate projections only"
as_pair_primary,cable,conservative_set,all,18,2,0.13636363636363635,0.42857142857142855,0.5894736842105263,0.4228934356538972,0,,,"as_pair_primary network definition, cable-level, conservative feasible-set view, all projections"
as_pair_primary,cable,conservative_set,strong_only,0,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"as_pair_primary network definition, cable-level, conservative feasible-set view, strong projections only"
as_pair_primary,cable,conservative_set,strong_or_moderate,9,0,0.0,0.0,0.2222222222222222,-0.29461151312562905,0,,,"as_pair_primary network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
as_pair_primary,cable,weighted_support,all,14,2,0.05,0.14285714285714285,0.3492063492063492,0.05598337463685787,0,,,"as_pair_primary network definition, cable-level, weighted support view, all projections"
as_pair_primary,cable,weighted_support,strong_only,1,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"as_pair_primary network definition, cable-level, weighted support view, strong projections only"
as_pair_primary,cable,weighted_support,strong_or_moderate,11,0,0.0,0.0,0.14814814814814814,-0.37154633313356533,0,,,"as_pair_primary network definition, cable-level, weighted support view, strong/moderate projections only"
as_pair_primary,corridor,conservative_set,all,4,1,0.375,0.42857142857142855,0.8210526315789474,0.6435411124221553,0,,,"as_pair_primary network definition, corridor-level, conservative feasible-set view, all projections"
as_pair_primary,corridor,conservative_set,strong_only,0,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"as_pair_primary network definition, corridor-level, conservative feasible-set view, strong projections only"
as_pair_primary,corridor,conservative_set,strong_or_moderate,10,0,0.0,0.0,0.18518518518518517,-0.3774622123710962,0,,,"as_pair_primary network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
as_pair_primary,corridor,weighted_support,all,8,0,0.07142857142857142,0.14285714285714285,0.5714285714285714,0.25789648763821715,0,,,"as_pair_primary network definition, corridor-level, weighted support view, all projections"
as_pair_primary,corridor,weighted_support,strong_only,1,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"as_pair_primary network definition, corridor-level, weighted support view, strong projections only"
as_pair_primary,corridor,weighted_support,strong_or_moderate,10,0,0.0,0.0,0.18518518518518517,-0.3627197391508257,0,,,"as_pair_primary network definition, corridor-level, weighted support view, strong/moderate projections only"
combined_supplementary,cable,conservative_set,all,15,2,0.1,0.2857142857142857,0.6105263157894737,0.3647661905124495,0,,,"combined_supplementary network definition, cable-level, conservative feasible-set view, all projections"
combined_supplementary,cable,conservative_set,strong_only,0,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"combined_supplementary network definition, cable-level, conservative feasible-set view, strong projections only"
combined_supplementary,cable,conservative_set,strong_or_moderate,9,0,0.0,0.0,0.2222222222222222,-0.3504808467028208,0,,,"combined_supplementary network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
combined_supplementary,cable,weighted_support,all,14,1,0.05,0.14285714285714285,0.3492063492063492,-0.01870719705921247,0,,,"combined_supplementary network definition, cable-level, weighted support view, all projections"
combined_supplementary,cable,weighted_support,strong_only,1,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"combined_supplementary network definition, cable-level, weighted support view, strong projections only"
combined_supplementary,cable,weighted_support,strong_or_moderate,11,0,0.0,0.0,0.14814814814814814,-0.4194779471861287,0,,,"combined_supplementary network definition, cable-level, weighted support view, strong/moderate projections only"
combined_supplementary,corridor,conservative_set,all,2,1,0.2857142857142857,0.2857142857142857,0.8315789473684211,0.6055283255911369,0,,,"combined_supplementary network definition, corridor-level, conservative feasible-set view, all projections"
combined_supplementary,corridor,conservative_set,strong_only,0,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"combined_supplementary network definition, corridor-level, conservative feasible-set view, strong projections only"
combined_supplementary,corridor,conservative_set,strong_or_moderate,10,0,0.0,0.0,0.18518518518518517,-0.41899527133749515,0,,,"combined_supplementary network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
combined_supplementary,corridor,weighted_support,all,8,0,0.07142857142857142,0.14285714285714285,0.5714285714285714,0.1725593140420986,0,,,"combined_supplementary network definition, corridor-level, weighted support view, all projections"
combined_supplementary,corridor,weighted_support,strong_only,1,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"combined_supplementary network definition, corridor-level, weighted support view, strong projections only"
combined_supplementary,corridor,weighted_support,strong_or_moderate,10,0,0.0,0.0,0.18518518518518517,-0.4072716922907243,0,,,"combined_supplementary network definition, corridor-level, weighted support view, strong/moderate projections only"
composite,cable,conservative_set,all,15,2,0.1,0.2857142857142857,0.6105263157894737,0.3647661905124495,0,,,"composite network definition, cable-level, conservative feasible-set view, all projections"
composite,cable,conservative_set,strong_only,0,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"composite network definition, cable-level, conservative feasible-set view, strong projections only"
composite,cable,conservative_set,strong_or_moderate,9,0,0.0,0.0,0.2222222222222222,-0.3504808467028208,0,,,"composite network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
composite,cable,weighted_support,all,14,1,0.05,0.14285714285714285,0.3492063492063492,-0.01870719705921247,0,,,"composite network definition, cable-level, weighted support view, all projections"
composite,cable,weighted_support,strong_only,1,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"composite network definition, cable-level, weighted support view, strong projections only"
composite,cable,weighted_support,strong_or_moderate,11,0,0.0,0.0,0.14814814814814814,-0.4194779471861287,0,,,"composite network definition, cable-level, weighted support view, strong/moderate projections only"
composite,corridor,conservative_set,all,2,1,0.2857142857142857,0.2857142857142857,0.8315789473684211,0.6055283255911369,0,,,"composite network definition, corridor-level, conservative feasible-set view, all projections"
composite,corridor,conservative_set,strong_only,0,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"composite network definition, corridor-level, conservative feasible-set view, strong projections only"
composite,corridor,conservative_set,strong_or_moderate,10,0,0.0,0.0,0.18518518518518517,-0.41899527133749515,0,,,"composite network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
composite,corridor,weighted_support,all,8,0,0.07142857142857142,0.14285714285714285,0.5714285714285714,0.1725593140420986,0,,,"composite network definition, corridor-level, weighted support view, all projections"
composite,corridor,weighted_support,strong_only,1,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"composite network definition, corridor-level, weighted support view, strong projections only"
composite,corridor,weighted_support,strong_or_moderate,10,0,0.0,0.0,0.18518518518518517,-0.4072716922907243,0,,,"composite network definition, corridor-level, weighted support view, strong/moderate projections only"
country_only,cable,conservative_set,all,17,0,0.0,0.0,0.5157894736842106,-0.05066615037443396,0,,,"country_only network definition, cable-level, conservative feasible-set view, all projections"
country_only,cable,conservative_set,strong_only,0,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"country_only network definition, cable-level, conservative feasible-set view, strong projections only"
country_only,cable,conservative_set,strong_or_moderate,8,0,0.0,0.0,0.25925925925925924,-0.7173209991093288,0,,,"country_only network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
country_only,cable,weighted_support,all,15,2,0.0,0.0,0.3333333333333333,-0.3731389121478987,0,,,"country_only network definition, cable-level, weighted support view, all projections"
country_only,cable,weighted_support,strong_only,1,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"country_only network definition, cable-level, weighted support view, strong projections only"
country_only,cable,weighted_support,strong_or_moderate,11,0,0.0,0.0,0.14814814814814814,-0.7559955587532207,0,,,"country_only network definition, cable-level, weighted support view, strong/moderate projections only"
country_only,corridor,conservative_set,all,1,0,0.0,0.0,0.7263157894736842,-0.21071546560560736,0,,,"country_only network definition, corridor-level, conservative feasible-set view, all projections"
country_only,corridor,conservative_set,strong_only,0,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"country_only network definition, corridor-level, conservative feasible-set view, strong projections only"
country_only,corridor,conservative_set,strong_or_moderate,12,0,0.0,0.0,0.1111111111111111,-0.6450259962970246,0,,,"country_only network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
country_only,corridor,weighted_support,all,10,0,0.0,0.0,0.47619047619047616,-0.328439653307815,0,,,"country_only network definition, corridor-level, weighted support view, all projections"
country_only,corridor,weighted_support,strong_only,1,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"country_only network definition, corridor-level, weighted support view, strong projections only"
country_only,corridor,weighted_support,strong_or_moderate,12,0,0.0,0.0,0.1111111111111111,-0.6370627123921231,0,,,"country_only network definition, corridor-level, weighted support view, strong/moderate projections only"
dst_asn_primary,cable,conservative_set,all,16,3,0.15,0.42857142857142855,0.5789473684210527,0.39247807215262076,0,,,"dst_asn_primary network definition, cable-level, conservative feasible-set view, all projections"
dst_asn_primary,cable,conservative_set,strong_only,0,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"dst_asn_primary network definition, cable-level, conservative feasible-set view, strong projections only"
dst_asn_primary,cable,conservative_set,strong_or_moderate,9,0,0.0,0.0,0.2222222222222222,-0.24614445240380545,0,,,"dst_asn_primary network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
dst_asn_primary,cable,weighted_support,all,14,2,0.05,0.14285714285714285,0.3492063492063492,0.06973753817740544,0,,,"dst_asn_primary network definition, cable-level, weighted support view, all projections"
dst_asn_primary,cable,weighted_support,strong_only,1,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"dst_asn_primary network definition, cable-level, weighted support view, strong projections only"
dst_asn_primary,cable,weighted_support,strong_or_moderate,11,0,0.0,0.0,0.14814814814814814,-0.31316840554988173,0,,,"dst_asn_primary network definition, cable-level, weighted support view, strong/moderate projections only"
dst_asn_primary,corridor,conservative_set,all,6,2,0.3,0.42857142857142855,0.7894736842105263,0.602092657905142,0,,,"dst_asn_primary network definition, corridor-level, conservative feasible-set view, all projections"
dst_asn_primary,corridor,conservative_set,strong_only,0,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"dst_asn_primary network definition, corridor-level, conservative feasible-set view, strong projections only"
dst_asn_primary,corridor,conservative_set,strong_or_moderate,10,0,0.0,0.0,0.18518518518518517,-0.3176542603884079,0,,,"dst_asn_primary network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
dst_asn_primary,corridor,weighted_support,all,9,0,0.06666666666666667,0.14285714285714285,0.5555555555555556,0.26597524476201634,0,,,"dst_asn_primary network definition, corridor-level, weighted support view, all projections"
dst_asn_primary,corridor,weighted_support,strong_only,1,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"dst_asn_primary network definition, corridor-level, weighted support view, strong projections only"
dst_asn_primary,corridor,weighted_support,strong_or_moderate,10,0,0.0,0.0,0.18518518518518517,-0.3123951046540155,0,,,"dst_asn_primary network definition, corridor-level, weighted support view, strong/moderate projections only"
geographic_transition_supplementary,cable,conservative_set,all,17,0,0.0,0.0,0.5157894736842106,-0.05066615037443396,0,,,"geographic_transition_supplementary network definition, cable-level, conservative feasible-set view, all projections"
geographic_transition_supplementary,cable,conservative_set,strong_only,0,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"geographic_transition_supplementary network definition, cable-level, conservative feasible-set view, strong projections only"
geographic_transition_supplementary,cable,conservative_set,strong_or_moderate,8,0,0.0,0.0,0.25925925925925924,-0.7173209991093288,0,,,"geographic_transition_supplementary network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
geographic_transition_supplementary,cable,weighted_support,all,15,2,0.0,0.0,0.3333333333333333,-0.3731389121478987,0,,,"geographic_transition_supplementary network definition, cable-level, weighted support view, all projections"
geographic_transition_supplementary,cable,weighted_support,strong_only,1,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"geographic_transition_supplementary network definition, cable-level, weighted support view, strong projections only"
geographic_transition_supplementary,cable,weighted_support,strong_or_moderate,11,0,0.0,0.0,0.14814814814814814,-0.7559955587532207,0,,,"geographic_transition_supplementary network definition, cable-level, weighted support view, strong/moderate projections only"
geographic_transition_supplementary,corridor,conservative_set,all,1,0,0.0,0.0,0.7263157894736842,-0.21071546560560736,0,,,"geographic_transition_supplementary network definition, corridor-level, conservative feasible-set view, all projections"
geographic_transition_supplementary,corridor,conservative_set,strong_only,0,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"geographic_transition_supplementary network definition, corridor-level, conservative feasible-set view, strong projections only"
geographic_transition_supplementary,corridor,conservative_set,strong_or_moderate,12,0,0.0,0.0,0.1111111111111111,-0.6450259962970246,0,,,"geographic_transition_supplementary network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
geographic_transition_supplementary,corridor,weighted_support,all,10,0,0.0,0.0,0.47619047619047616,-0.328439653307815,0,,,"geographic_transition_supplementary network definition, corridor-level, weighted support view, all projections"
geographic_transition_supplementary,corridor,weighted_support,strong_only,1,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"geographic_transition_supplementary network definition, corridor-level, weighted support view, strong projections only"
geographic_transition_supplementary,corridor,weighted_support,strong_or_moderate,12,0,0.0,0.0,0.1111111111111111,-0.6370627123921231,0,,,"geographic_transition_supplementary network definition, corridor-level, weighted support view, strong/moderate projections only"
probe_target_only,cable,conservative_set,all,17,3,0.2631578947368421,0.7142857142857143,0.6,0.3554004470205379,0,,,"probe_target_only network definition, cable-level, conservative feasible-set view, all projections"
probe_target_only,cable,conservative_set,strong_only,0,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"probe_target_only network definition, cable-level, conservative feasible-set view, strong projections only"
probe_target_only,cable,conservative_set,strong_or_moderate,9,0,0.0,0.0,0.2222222222222222,-0.32212230461551206,0,,,"probe_target_only network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
probe_target_only,cable,weighted_support,all,13,2,0.05263157894736842,0.14285714285714285,0.36507936507936506,0.03267376994959081,0,,,"probe_target_only network definition, cable-level, weighted support view, all projections"
probe_target_only,cable,weighted_support,strong_only,1,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"probe_target_only network definition, cable-level, weighted support view, strong projections only"
probe_target_only,cable,weighted_support,strong_or_moderate,11,0,0.0,0.0,0.14814814814814814,-0.41511235415205117,0,,,"probe_target_only network definition, cable-level, weighted support view, strong/moderate projections only"
probe_target_only,corridor,conservative_set,all,8,2,0.5,0.7142857142857143,0.8,0.5212208297759582,0,,,"probe_target_only network definition, corridor-level, conservative feasible-set view, all projections"
probe_target_only,corridor,conservative_set,strong_only,0,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"probe_target_only network definition, corridor-level, conservative feasible-set view, strong projections only"
probe_target_only,corridor,conservative_set,strong_or_moderate,10,0,0.0,0.0,0.18518518518518517,-0.38764035655599893,0,,,"probe_target_only network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
probe_target_only,corridor,weighted_support,all,8,0,0.07142857142857142,0.14285714285714285,0.6031746031746031,0.24705275889435746,0,,,"probe_target_only network definition, corridor-level, weighted support view, all projections"
probe_target_only,corridor,weighted_support,strong_only,1,0,0.0,0.0,0.5,-0.9999999999999999,0,,,"probe_target_only network definition, corridor-level, weighted support view, strong projections only"
probe_target_only,corridor,weighted_support,strong_or_moderate,10,0,0.0,0.0,0.18518518518518517,-0.4182354912486586,0,,,"probe_target_only network definition, corridor-level, weighted support view, strong/moderate projections only"
