network_definition,physical_level,candidate_view,projection_subset,target_units,strict_target_units,target_jaccard_vs_baseline,target_recall_vs_baseline,quadrant_agreement_rate,rank_gap_spearman_vs_baseline,pdb_country_coverage,median_pdb_interconnection_footprint_percentile,dominant_pdb_interconnection_footprint_tier,interpretation
application_observation_supplementary,corridor,weighted_support,strong_or_moderate,9,0,0.0,0.0,0.18518518518518517,0.15028586776019584,0,,,"application_observation_supplementary network definition, corridor-level, weighted support view, strong/moderate projections only"
as_egress_primary,cable,conservative_set,all,15,1,0.3333333333333333,0.5384615384615384,0.7433628318584071,0.6643830930048998,0,,,"as_egress_primary network definition, cable-level, conservative feasible-set view, all projections"
as_egress_primary,cable,conservative_set,strong_only,0,0,0.0,0.0,1.0,1.0,0,,,"as_egress_primary network definition, cable-level, conservative feasible-set view, strong projections only"
as_egress_primary,cable,conservative_set,strong_or_moderate,7,0,0.05263157894736842,0.07692307692307693,0.4074074074074074,0.5726860651701219,0,,,"as_egress_primary network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
as_egress_primary,cable,weighted_support,all,13,3,0.3,0.46153846153846156,0.6164383561643836,0.45407615681283187,0,,,"as_egress_primary network definition, cable-level, weighted support view, all projections"
as_egress_primary,cable,weighted_support,strong_only,2,0,0.0,0.0,0.0,1.0,0,,,"as_egress_primary network definition, cable-level, weighted support view, strong projections only"
as_egress_primary,cable,weighted_support,strong_or_moderate,9,0,0.047619047619047616,0.07692307692307693,0.2222222222222222,0.6617758889683585,0,,,"as_egress_primary network definition, cable-level, weighted support view, strong/moderate projections only"
as_egress_primary,corridor,conservative_set,all,13,5,1.0,1.0,1.0,0.9999999999999998,0,,,"as_egress_primary network definition, corridor-level, conservative feasible-set view, all projections"
as_egress_primary,corridor,conservative_set,strong_only,0,0,0.0,0.0,1.0,1.0,0,,,"as_egress_primary network definition, corridor-level, conservative feasible-set view, strong projections only"
as_egress_primary,corridor,conservative_set,strong_or_moderate,8,0,0.05,0.07692307692307693,0.25925925925925924,0.77394129387825,0,,,"as_egress_primary network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
as_egress_primary,corridor,weighted_support,all,17,0,0.36363636363636365,0.6153846153846154,0.6712328767123288,0.7861064431278776,0,,,"as_egress_primary network definition, corridor-level, weighted support view, all projections"
as_egress_primary,corridor,weighted_support,strong_only,2,0,0.0,0.0,0.0,1.0,0,,,"as_egress_primary network definition, corridor-level, weighted support view, strong projections only"
as_egress_primary,corridor,weighted_support,strong_or_moderate,8,0,0.05,0.07692307692307693,0.25925925925925924,0.7745644350166382,0,,,"as_egress_primary network definition, corridor-level, weighted support view, strong/moderate projections only"
as_only,cable,conservative_set,all,14,0,0.22727272727272727,0.38461538461538464,0.6460176991150443,0.19155259342523578,0,,,"as_only network definition, cable-level, conservative feasible-set view, all projections"
as_only,cable,conservative_set,strong_only,0,0,0.0,0.0,0.3333333333333333,-0.5,0,,,"as_only network definition, cable-level, conservative feasible-set view, strong projections only"
as_only,cable,conservative_set,strong_or_moderate,8,0,0.0,0.0,0.3333333333333333,0.1076454411450188,0,,,"as_only network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
as_only,cable,weighted_support,all,9,1,0.2222222222222222,0.3076923076923077,0.5068493150684932,-0.04218210332946906,0,,,"as_only network definition, cable-level, weighted support view, all projections"
as_only,cable,weighted_support,strong_only,2,0,0.0,0.0,0.0,-0.5,0,,,"as_only network definition, cable-level, weighted support view, strong projections only"
as_only,cable,weighted_support,strong_or_moderate,10,0,0.0,0.0,0.14814814814814814,0.11240266706994305,0,,,"as_only network definition, cable-level, weighted support view, strong/moderate projections only"
as_only,corridor,conservative_set,all,9,3,0.5714285714285714,0.6153846153846154,0.7876106194690266,0.6002360536602109,0,,,"as_only network definition, corridor-level, conservative feasible-set view, all projections"
as_only,corridor,conservative_set,strong_only,0,0,0.0,0.0,0.3333333333333333,-0.5,0,,,"as_only network definition, corridor-level, conservative feasible-set view, strong projections only"
as_only,corridor,conservative_set,strong_or_moderate,9,0,0.0,0.0,0.18518518518518517,0.13394517960658586,0,,,"as_only network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
as_only,corridor,weighted_support,all,10,0,0.21052631578947367,0.3076923076923077,0.4931506849315068,0.4036223049975136,0,,,"as_only network definition, corridor-level, weighted support view, all projections"
as_only,corridor,weighted_support,strong_only,2,0,0.0,0.0,0.0,-0.5,0,,,"as_only network definition, corridor-level, weighted support view, strong projections only"
as_only,corridor,weighted_support,strong_or_moderate,9,0,0.0,0.0,0.18518518518518517,0.12637708365016576,0,,,"as_only network definition, corridor-level, weighted support view, strong/moderate projections only"
as_pair_primary,cable,conservative_set,all,14,0,0.22727272727272727,0.38461538461538464,0.6460176991150443,0.19155259342523578,0,,,"as_pair_primary network definition, cable-level, conservative feasible-set view, all projections"
as_pair_primary,cable,conservative_set,strong_only,0,0,0.0,0.0,0.3333333333333333,-0.5,0,,,"as_pair_primary network definition, cable-level, conservative feasible-set view, strong projections only"
as_pair_primary,cable,conservative_set,strong_or_moderate,8,0,0.0,0.0,0.3333333333333333,0.1076454411450188,0,,,"as_pair_primary network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
as_pair_primary,cable,weighted_support,all,9,1,0.2222222222222222,0.3076923076923077,0.5068493150684932,-0.04218210332946906,0,,,"as_pair_primary network definition, cable-level, weighted support view, all projections"
as_pair_primary,cable,weighted_support,strong_only,2,0,0.0,0.0,0.0,-0.5,0,,,"as_pair_primary network definition, cable-level, weighted support view, strong projections only"
as_pair_primary,cable,weighted_support,strong_or_moderate,10,0,0.0,0.0,0.14814814814814814,0.11240266706994305,0,,,"as_pair_primary network definition, cable-level, weighted support view, strong/moderate projections only"
as_pair_primary,corridor,conservative_set,all,9,3,0.5714285714285714,0.6153846153846154,0.7876106194690266,0.6002360536602109,0,,,"as_pair_primary network definition, corridor-level, conservative feasible-set view, all projections"
as_pair_primary,corridor,conservative_set,strong_only,0,0,0.0,0.0,0.3333333333333333,-0.5,0,,,"as_pair_primary network definition, corridor-level, conservative feasible-set view, strong projections only"
as_pair_primary,corridor,conservative_set,strong_or_moderate,9,0,0.0,0.0,0.18518518518518517,0.13394517960658586,0,,,"as_pair_primary network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
as_pair_primary,corridor,weighted_support,all,10,0,0.21052631578947367,0.3076923076923077,0.4931506849315068,0.4036223049975136,0,,,"as_pair_primary network definition, corridor-level, weighted support view, all projections"
as_pair_primary,corridor,weighted_support,strong_only,2,0,0.0,0.0,0.0,-0.5,0,,,"as_pair_primary network definition, corridor-level, weighted support view, strong projections only"
as_pair_primary,corridor,weighted_support,strong_or_moderate,9,0,0.0,0.0,0.18518518518518517,0.12637708365016576,0,,,"as_pair_primary network definition, corridor-level, weighted support view, strong/moderate projections only"
combined_supplementary,cable,conservative_set,all,14,0,0.17391304347826086,0.3076923076923077,0.6194690265486725,0.11885190976540147,0,,,"combined_supplementary network definition, cable-level, conservative feasible-set view, all projections"
combined_supplementary,cable,conservative_set,strong_only,0,0,0.0,0.0,0.3333333333333333,-0.5,0,,,"combined_supplementary network definition, cable-level, conservative feasible-set view, strong projections only"
combined_supplementary,cable,conservative_set,strong_or_moderate,8,0,0.0,0.0,0.3333333333333333,0.0718765354052697,0,,,"combined_supplementary network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
combined_supplementary,cable,weighted_support,all,8,0,0.10526315789473684,0.15384615384615385,0.4657534246575342,-0.1718546253201542,0,,,"combined_supplementary network definition, cable-level, weighted support view, all projections"
combined_supplementary,cable,weighted_support,strong_only,2,0,0.0,0.0,0.0,-0.5,0,,,"combined_supplementary network definition, cable-level, weighted support view, strong projections only"
combined_supplementary,cable,weighted_support,strong_or_moderate,10,0,0.0,0.0,0.14814814814814814,0.07815854966741645,0,,,"combined_supplementary network definition, cable-level, weighted support view, strong/moderate projections only"
combined_supplementary,corridor,conservative_set,all,6,2,0.35714285714285715,0.38461538461538464,0.7522123893805309,0.557198160490109,0,,,"combined_supplementary network definition, corridor-level, conservative feasible-set view, all projections"
combined_supplementary,corridor,conservative_set,strong_only,0,0,0.0,0.0,0.3333333333333333,-0.5,0,,,"combined_supplementary network definition, corridor-level, conservative feasible-set view, strong projections only"
combined_supplementary,corridor,conservative_set,strong_or_moderate,9,0,0.0,0.0,0.18518518518518517,0.07646439936730821,0,,,"combined_supplementary network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
combined_supplementary,corridor,weighted_support,all,9,0,0.1,0.15384615384615385,0.5068493150684932,0.29641812945322454,0,,,"combined_supplementary network definition, corridor-level, weighted support view, all projections"
combined_supplementary,corridor,weighted_support,strong_only,2,0,0.0,0.0,0.0,-0.5,0,,,"combined_supplementary network definition, corridor-level, weighted support view, strong projections only"
combined_supplementary,corridor,weighted_support,strong_or_moderate,9,0,0.0,0.0,0.18518518518518517,0.09634514320280833,0,,,"combined_supplementary network definition, corridor-level, weighted support view, strong/moderate projections only"
composite,cable,conservative_set,all,14,0,0.17391304347826086,0.3076923076923077,0.6194690265486725,0.11885190976540147,0,,,"composite network definition, cable-level, conservative feasible-set view, all projections"
composite,cable,conservative_set,strong_only,0,0,0.0,0.0,0.3333333333333333,-0.5,0,,,"composite network definition, cable-level, conservative feasible-set view, strong projections only"
composite,cable,conservative_set,strong_or_moderate,8,0,0.0,0.0,0.3333333333333333,0.0718765354052697,0,,,"composite network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
composite,cable,weighted_support,all,8,0,0.10526315789473684,0.15384615384615385,0.4657534246575342,-0.1718546253201542,0,,,"composite network definition, cable-level, weighted support view, all projections"
composite,cable,weighted_support,strong_only,2,0,0.0,0.0,0.0,-0.5,0,,,"composite network definition, cable-level, weighted support view, strong projections only"
composite,cable,weighted_support,strong_or_moderate,10,0,0.0,0.0,0.14814814814814814,0.07815854966741645,0,,,"composite network definition, cable-level, weighted support view, strong/moderate projections only"
composite,corridor,conservative_set,all,6,2,0.35714285714285715,0.38461538461538464,0.7522123893805309,0.557198160490109,0,,,"composite network definition, corridor-level, conservative feasible-set view, all projections"
composite,corridor,conservative_set,strong_only,0,0,0.0,0.0,0.3333333333333333,-0.5,0,,,"composite network definition, corridor-level, conservative feasible-set view, strong projections only"
composite,corridor,conservative_set,strong_or_moderate,9,0,0.0,0.0,0.18518518518518517,0.07646439936730821,0,,,"composite network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
composite,corridor,weighted_support,all,9,0,0.1,0.15384615384615385,0.5068493150684932,0.29641812945322454,0,,,"composite network definition, corridor-level, weighted support view, all projections"
composite,corridor,weighted_support,strong_only,2,0,0.0,0.0,0.0,-0.5,0,,,"composite network definition, corridor-level, weighted support view, strong projections only"
composite,corridor,weighted_support,strong_or_moderate,9,0,0.0,0.0,0.18518518518518517,0.09634514320280833,0,,,"composite network definition, corridor-level, weighted support view, strong/moderate projections only"
country_only,cable,conservative_set,all,15,0,0.0,0.0,0.5486725663716814,-0.21248786579695528,0,,,"country_only network definition, cable-level, conservative feasible-set view, all projections"
country_only,cable,conservative_set,strong_only,0,0,0.0,0.0,1.0,0.5,0,,,"country_only network definition, cable-level, conservative feasible-set view, strong projections only"
country_only,cable,conservative_set,strong_or_moderate,7,0,0.0,0.0,0.2962962962962963,-0.1743388305574627,0,,,"country_only network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
country_only,cable,weighted_support,all,10,2,0.0,0.0,0.4246575342465753,-0.37919884536800147,0,,,"country_only network definition, cable-level, weighted support view, all projections"
country_only,cable,weighted_support,strong_only,2,0,0.0,0.0,0.0,0.5,0,,,"country_only network definition, cable-level, weighted support view, strong projections only"
country_only,cable,weighted_support,strong_or_moderate,8,0,0.0,0.0,0.2222222222222222,-0.20085685244144497,0,,,"country_only network definition, cable-level, weighted support view, strong/moderate projections only"
country_only,corridor,conservative_set,all,1,1,0.0,0.0,0.6637168141592921,-0.05208709774321355,0,,,"country_only network definition, corridor-level, conservative feasible-set view, all projections"
country_only,corridor,conservative_set,strong_only,0,0,0.0,0.0,1.0,0.5,0,,,"country_only network definition, corridor-level, conservative feasible-set view, strong projections only"
country_only,corridor,conservative_set,strong_or_moderate,8,0,0.0,0.0,0.2222222222222222,-0.20214101305925403,0,,,"country_only network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
country_only,corridor,weighted_support,all,11,0,0.0,0.0,0.410958904109589,-0.11872153196858126,0,,,"country_only network definition, corridor-level, weighted support view, all projections"
country_only,corridor,weighted_support,strong_only,2,0,0.0,0.0,0.0,0.5,0,,,"country_only network definition, corridor-level, weighted support view, strong projections only"
country_only,corridor,weighted_support,strong_or_moderate,8,0,0.0,0.0,0.2222222222222222,-0.20293651592083595,0,,,"country_only network definition, corridor-level, weighted support view, strong/moderate projections only"
dst_asn_primary,cable,conservative_set,all,17,0,0.2,0.38461538461538464,0.6283185840707964,0.18164808491137371,0,,,"dst_asn_primary network definition, cable-level, conservative feasible-set view, all projections"
dst_asn_primary,cable,conservative_set,strong_only,0,0,0.0,0.0,0.3333333333333333,-0.5,0,,,"dst_asn_primary network definition, cable-level, conservative feasible-set view, strong projections only"
dst_asn_primary,cable,conservative_set,strong_or_moderate,8,0,0.0,0.0,0.3333333333333333,0.0971246165143042,0,,,"dst_asn_primary network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
dst_asn_primary,cable,weighted_support,all,10,1,0.15,0.23076923076923078,0.4931506849315068,-0.12209440078299762,0,,,"dst_asn_primary network definition, cable-level, weighted support view, all projections"
dst_asn_primary,cable,weighted_support,strong_only,2,0,0.0,0.0,0.0,-0.5,0,,,"dst_asn_primary network definition, cable-level, weighted support view, strong projections only"
dst_asn_primary,cable,weighted_support,strong_or_moderate,10,0,0.0,0.0,0.14814814814814814,0.1364889705882353,0,,,"dst_asn_primary network definition, cable-level, weighted support view, strong/moderate projections only"
dst_asn_primary,corridor,conservative_set,all,8,3,0.5,0.5384615384615384,0.7522123893805309,0.5508175818600143,0,,,"dst_asn_primary network definition, corridor-level, conservative feasible-set view, all projections"
dst_asn_primary,corridor,conservative_set,strong_only,0,0,0.0,0.0,0.3333333333333333,-0.5,0,,,"dst_asn_primary network definition, corridor-level, conservative feasible-set view, strong projections only"
dst_asn_primary,corridor,conservative_set,strong_or_moderate,9,0,0.0,0.0,0.18518518518518517,0.1493566176470588,0,,,"dst_asn_primary network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
dst_asn_primary,corridor,weighted_support,all,9,0,0.15789473684210525,0.23076923076923078,0.5068493150684932,0.34195970649398805,0,,,"dst_asn_primary network definition, corridor-level, weighted support view, all projections"
dst_asn_primary,corridor,weighted_support,strong_only,2,0,0.0,0.0,0.0,-0.5,0,,,"dst_asn_primary network definition, corridor-level, weighted support view, strong projections only"
dst_asn_primary,corridor,weighted_support,strong_or_moderate,9,0,0.0,0.0,0.18518518518518517,0.14182683645521044,0,,,"dst_asn_primary network definition, corridor-level, weighted support view, strong/moderate projections only"
geographic_transition_supplementary,cable,conservative_set,all,15,0,0.0,0.0,0.5486725663716814,-0.21248786579695528,0,,,"geographic_transition_supplementary network definition, cable-level, conservative feasible-set view, all projections"
geographic_transition_supplementary,cable,conservative_set,strong_only,0,0,0.0,0.0,1.0,0.5,0,,,"geographic_transition_supplementary network definition, cable-level, conservative feasible-set view, strong projections only"
geographic_transition_supplementary,cable,conservative_set,strong_or_moderate,7,0,0.0,0.0,0.2962962962962963,-0.1743388305574627,0,,,"geographic_transition_supplementary network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
geographic_transition_supplementary,cable,weighted_support,all,10,2,0.0,0.0,0.4246575342465753,-0.37919884536800147,0,,,"geographic_transition_supplementary network definition, cable-level, weighted support view, all projections"
geographic_transition_supplementary,cable,weighted_support,strong_only,2,0,0.0,0.0,0.0,0.5,0,,,"geographic_transition_supplementary network definition, cable-level, weighted support view, strong projections only"
geographic_transition_supplementary,cable,weighted_support,strong_or_moderate,8,0,0.0,0.0,0.2222222222222222,-0.20085685244144497,0,,,"geographic_transition_supplementary network definition, cable-level, weighted support view, strong/moderate projections only"
geographic_transition_supplementary,corridor,conservative_set,all,1,1,0.0,0.0,0.6637168141592921,-0.05208709774321355,0,,,"geographic_transition_supplementary network definition, corridor-level, conservative feasible-set view, all projections"
geographic_transition_supplementary,corridor,conservative_set,strong_only,0,0,0.0,0.0,1.0,0.5,0,,,"geographic_transition_supplementary network definition, corridor-level, conservative feasible-set view, strong projections only"
geographic_transition_supplementary,corridor,conservative_set,strong_or_moderate,8,0,0.0,0.0,0.2222222222222222,-0.20214101305925403,0,,,"geographic_transition_supplementary network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
geographic_transition_supplementary,corridor,weighted_support,all,11,0,0.0,0.0,0.410958904109589,-0.11872153196858126,0,,,"geographic_transition_supplementary network definition, corridor-level, weighted support view, all projections"
geographic_transition_supplementary,corridor,weighted_support,strong_only,2,0,0.0,0.0,0.0,0.5,0,,,"geographic_transition_supplementary network definition, corridor-level, weighted support view, strong projections only"
geographic_transition_supplementary,corridor,weighted_support,strong_or_moderate,8,0,0.0,0.0,0.2222222222222222,-0.20293651592083595,0,,,"geographic_transition_supplementary network definition, corridor-level, weighted support view, strong/moderate projections only"
probe_target_only,cable,conservative_set,all,18,2,0.14814814814814814,0.3076923076923077,0.5575221238938053,0.13851594000369397,0,,,"probe_target_only network definition, cable-level, conservative feasible-set view, all projections"
probe_target_only,cable,conservative_set,strong_only,0,0,0.0,0.0,0.3333333333333333,-0.5,0,,,"probe_target_only network definition, cable-level, conservative feasible-set view, strong projections only"
probe_target_only,cable,conservative_set,strong_or_moderate,6,0,0.0,0.0,0.3333333333333333,0.11834049983715966,0,,,"probe_target_only network definition, cable-level, conservative feasible-set view, strong/moderate projections only"
probe_target_only,cable,weighted_support,all,11,0,0.09090909090909091,0.15384615384615385,0.4657534246575342,-0.19925294897545015,0,,,"probe_target_only network definition, cable-level, weighted support view, all projections"
probe_target_only,cable,weighted_support,strong_only,2,0,0.0,0.0,0.0,-0.5,0,,,"probe_target_only network definition, cable-level, weighted support view, strong projections only"
probe_target_only,cable,weighted_support,strong_or_moderate,9,0,0.0,0.0,0.18518518518518517,0.10056836129806429,0,,,"probe_target_only network definition, cable-level, weighted support view, strong/moderate projections only"
probe_target_only,corridor,conservative_set,all,11,5,0.2631578947368421,0.38461538461538464,0.6991150442477876,0.3840984275054145,0,,,"probe_target_only network definition, corridor-level, conservative feasible-set view, all projections"
probe_target_only,corridor,conservative_set,strong_only,0,0,0.0,0.0,0.3333333333333333,-0.5,0,,,"probe_target_only network definition, corridor-level, conservative feasible-set view, strong projections only"
probe_target_only,corridor,conservative_set,strong_or_moderate,9,0,0.0,0.0,0.18518518518518517,0.12722550733700166,0,,,"probe_target_only network definition, corridor-level, conservative feasible-set view, strong/moderate projections only"
probe_target_only,corridor,weighted_support,all,12,0,0.13636363636363635,0.23076923076923078,0.5068493150684932,0.16360880443072814,0,,,"probe_target_only network definition, corridor-level, weighted support view, all projections"
probe_target_only,corridor,weighted_support,strong_only,2,0,0.0,0.0,0.0,-0.5,0,,,"probe_target_only network definition, corridor-level, weighted support view, strong projections only"
probe_target_only,corridor,weighted_support,strong_or_moderate,9,0,0.0,0.0,0.18518518518518517,0.15028586776019584,0,,,"probe_target_only network definition, corridor-level, weighted support view, strong/moderate projections only"
