country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
EE,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,60,0.48333333333333334,0.75,0.8666666666666667,3.7269833493981013,weak_network_transition_concentration,0.8833333333333333,1.0,1.0,1.4336598654557535,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,28,15,0.0,1.0,country_cross_layer_distribution_audit,,
FI,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,252,0.503968253968254,0.7579365079365079,0.8095238095238095,4.823197402990576,weak_network_transition_concentration,0.8690476190476191,0.9246031746031746,0.9484126984126984,1.800339972747436,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,122,43,0.09523809523809523,0.9047619047619048,country_cross_layer_distribution_audit,,
ID,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,93,0.16129032258064516,0.25806451612903225,0.34408602150537637,18.735563133298342,broad_network_transition_distribution,0.8494623655913979,0.9032258064516129,0.946236559139785,1.9058931010506566,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,45,30,0.5483870967741935,0.45161290322580644,country_cross_layer_distribution_audit,,
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,79,0.16455696202531644,0.27848101265822783,0.35443037974683544,18.85852455280322,broad_network_transition_distribution,0.8227848101265823,0.8860759493670887,0.9367088607594938,2.070259738352759,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,36,28,0.5949367088607594,0.4050632911392405,service_country_cross_layer_distribution_audit,ID,C-Root
SG,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,31,0.41935483870967744,0.7419354838709677,0.935483870967742,3.4010444216105733,weak_network_transition_concentration,0.8064516129032258,1.0,1.0,1.6344844743969267,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,14,8,0.0,1.0,country_cross_layer_distribution_audit,,
TW,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,144,0.4027777777777778,0.6319444444444444,0.7361111111111112,6.614865731418819,broad_network_transition_distribution,0.7569444444444444,0.9027777777777778,0.9444444444444444,2.260962017989157,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,40,9,0.8125,0.1875,country_cross_layer_distribution_audit,,
CA,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,43,0.27906976744186046,0.5348837209302326,0.7441860465116279,5.677569755342772,broad_network_transition_distribution,0.6046511627906976,0.9767441860465116,1.0,2.137265772251806,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,19,10,0.0,1.0,country_cross_layer_distribution_audit,,
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,56,0.35714285714285715,0.6071428571428572,0.7857142857142857,5.268310681758107,broad_network_transition_distribution,0.5714285714285714,0.9464285714285714,0.9821428571428571,2.4072379327663964,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,16,9,0.17857142857142858,0.8214285714285714,service_country_cross_layer_distribution_audit,CA,C-Root
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,329,0.5379939209726444,0.7416413373860182,0.8601823708206687,4.300755151469322,weak_network_transition_concentration,0.547112462006079,0.9483282674772036,0.9787234042553191,2.474024471379897,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,92,33,0.0425531914893617,0.9574468085106383,service_country_cross_layer_distribution_audit,FI,C-Root
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,113,0.45132743362831856,0.6991150442477876,0.8672566371681416,4.109895294636193,weak_network_transition_concentration,0.48672566371681414,0.9380530973451326,1.0,2.415320608716292,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,27,16,0.0,1.0,service_country_cross_layer_distribution_audit,EE,C-Root
IN,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,152,0.2894736842105263,0.5657894736842106,0.6842105263157895,6.575987505344858,broad_network_transition_distribution,0.4473684210526316,0.8289473684210527,0.9605263157894737,3.0707560594863303,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,44,29,0.13157894736842105,0.868421052631579,country_cross_layer_distribution_audit,,
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,115,0.30434782608695654,0.6000000000000001,0.7217391304347827,6.107958698418697,broad_network_transition_distribution,0.43478260869565216,0.8347826086956522,0.9478260869565217,3.0930637437199535,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,34,24,0.11304347826086956,0.8869565217391304,service_country_cross_layer_distribution_audit,IN,C-Root
