probe_country,service_id,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share
KY,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
LA,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
LC,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,6,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,0.16666666666666666,0.3333333333333333,0.5,7.55952629936924,broad_corridor_observation_distribution,network_concentrated_physical_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.6666666666666666,0.3333333333333333
LI,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,6,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.3333333333333333,0.6666666666666666
LK,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,16,0.75,0.875,0.9375,2.2756491157934366,moderate_network_transition_concentration,0.8125,0.9375,0.96875,1.9064553316130282,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",7,2,0.0,1.0
ME,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
ML,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,4,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,0.5,0.75,1.0,2.82842712474619,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.5,0.5
MM,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,7,0.5714285714285714,1.0,1.0,1.9796263300525183,moderate_network_transition_concentration,0.5714285714285714,1.0,1.0,1.9796263300525183,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
MP,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,0.75,1.0,2.82842712474619,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
MT,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,26,0.3076923076923077,0.5384615384615385,0.6923076923076923,5.91938942435933,broad_network_transition_distribution,0.4230769230769231,0.8461538461538461,0.9230769230769231,3.072434372200789,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",8,2,0.8461538461538461,0.15384615384615385
MV,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,3,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
MX,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
MY,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,8,0.5,0.75,0.875,3.363585661014858,weak_network_transition_concentration,0.375,0.625,0.875,3.7467482975009925,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,0.625,0.375
NA,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,594,0.2053872053872054,0.2457912457912458,0.2760942760942761,59.269988208384035,broad_network_transition_distribution,0.0563973063973064,0.10858585858585859,0.15824915824915825,58.42255029723988,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,insufficient_minimum_unique_probe_asns,minimum_unique_probe_asns,28,1,0.6531986531986532,0.3468013468013468
NG,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,10,0.4,0.8,1.0,2.8717458874925876,moderate_network_transition_concentration,0.6,1.0,1.0,1.9601317042077895,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,0.0,1.0
NL,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,156,0.9551282051282052,0.9807692307692308,0.9935897435897436,1.253592265136244,severe_network_transition_concentration,0.9615384615384616,0.9743589743589743,0.9807692307692308,1.2498842573649058,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,116,17,0.02564102564102564,0.9743589743589743
NO,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,150,0.37333333333333335,0.6799999999999999,0.7333333333333333,6.650134500182999,broad_network_transition_distribution,0.16,0.32,0.4222222222222222,17.39008466688176,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,24,9,0.9866666666666667,0.013333333333333334
NZ,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,163,0.6134969325153374,0.8220858895705522,0.8957055214723927,3.3716380930518786,moderate_network_transition_concentration,0.2822085889570552,0.5460122699386503,0.8098159509202454,5.223940090485454,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,47,11,0.43558282208588955,0.5644171779141104
PA,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,14,0.2857142857142857,0.5714285714285714,0.7142857142857142,4.710650674213248,broad_network_transition_distribution,0.2857142857142857,0.42857142857142855,0.5714285714285714,6.3400656498473476,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.42857142857142855,0.5714285714285714
PE,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,32,0.5,0.6875,0.875,3.912631016434835,weak_network_transition_concentration,0.75,0.9375,0.96875,2.1090563702358125,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,12,9,0.03125,0.96875
PH,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,157,0.31210191082802546,0.4267515923566879,0.5159235668789809,12.534759928940451,broad_network_transition_distribution,0.43375796178343945,0.5611464968152866,0.675796178343949,8.433143018433888,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,32,17,0.6178343949044587,0.3821656050955413
PK,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
PR,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
PT,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,20,0.4,0.7,0.8,4.130851920890753,weak_network_transition_concentration,0.4,0.65,0.9,3.8932204747617334,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",5,3,1.0,0.0
PW,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
QA,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
RO,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,6,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,0.5,0.6666666666666666,0.8333333333333333,3.464101615137755,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.6666666666666666,0.3333333333333333
RU,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,122,0.9590163934426229,1.0,1.0,1.186559096007836,severe_network_transition_concentration,0.23770491803278687,0.47540983606557374,0.7131147540983607,4.674166657551345,broad_corridor_observation_distribution,network_concentrated_physical_broad,0.0,True,True,True,True,True,auditable,,30,24,0.9508196721311475,0.04918032786885246
SA,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1.0,0.0
SE,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,373,0.6166219839142091,0.7667560321715817,0.8310991957104558,4.307198111509552,weak_network_transition_concentration,0.2520107238605898,0.4879356568364611,0.7109025915996425,5.546558347651963,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,85,26,1.0,0.0
SG,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,89,0.2808988764044944,0.5056179775280899,0.6629213483146068,7.777781469597475,broad_network_transition_distribution,0.8764044943820225,0.901685393258427,0.9269662921348315,1.7889617827466906,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,49,22,0.12359550561797752,0.8764044943820225
SL,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
SV,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,0.75,1.0,2.82842712474619,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
TH,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,71,0.352112676056338,0.45070422535211263,0.5352112676056338,9.28472173716661,broad_network_transition_distribution,0.4507042253521127,0.6056338028169014,0.7323943661971831,5.454288407906236,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,18,11,0.22535211267605634,0.7746478873239436
TL,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,8,0.5,0.75,1.0,2.82842712474619,weak_network_transition_concentration,0.25,0.375,0.5,7.336032345637369,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.75,0.25
TO,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,4,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
TV,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
TW,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,102,0.3431372549019608,0.47058823529411764,0.5882352941176471,9.756437683343076,broad_network_transition_distribution,0.30392156862745096,0.5392156862745098,0.75,6.201529556974636,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,18,6,0.43137254901960786,0.5686274509803921
US,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,440,0.29772727272727273,0.38181818181818183,0.45227272727272727,19.20188907644467,broad_network_transition_distribution,0.2590909090909091,0.5068181818181818,0.7159090909090909,7.2744690735333135,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,61,23,0.9795454545454545,0.02045454545454545
VA,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
VE,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,25,0.56,0.7200000000000001,0.8400000000000001,3.583928692950867,weak_network_transition_concentration,0.6,0.76,0.84,3.6293767697429185,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",7,6,0.84,0.16
VI,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,0.6666666666666666,0.8333333333333333,3.464101615137755,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.5000000000000001,0.5000000000000001
VN,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,9,0.4444444444444444,0.6666666666666666,0.8888888888888888,3.5716523669284492,weak_network_transition_concentration,0.3333333333333333,0.5555555555555556,0.7777777777777777,4.585756412345816,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0
ZA,H-Root,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,18,0.2222222222222222,0.4444444444444444,0.5555555555555556,6.613805215240194,broad_network_transition_distribution,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",6,5,1.0,0.0
