probe_country,service_id,path_scope_stratum,total_atomic_segments,uniquely_resolved_segments,bounded_candidate_set_segments,no_matched_corridor_segments,insufficiently_resolved_segments,rtt_conclusive_segments,rtt_inconclusive_segments,uniquely_resolved_share,bounded_candidate_set_share,no_matched_corridor_share,insufficiently_resolved_share
PT,H-Root,resolved_entry_only,1487,347,0,729,411,1002,485,0.23335574983187626,0.0,0.4902488231338265,0.27639542703429726
PW,H-Root,all_publicly_visible,5,2,0,3,0,3,2,0.4,0.0,0.6,0.0
PW,H-Root,resolved_entry_only,5,2,0,3,0,3,2,0.4,0.0,0.6,0.0
PY,H-Root,all_publicly_visible,148,0,0,88,60,104,44,0.0,0.0,0.5945945945945946,0.40540540540540543
PY,H-Root,resolved_entry_only,136,0,0,84,52,95,41,0.0,0.0,0.6176470588235294,0.38235294117647056
QA,H-Root,all_publicly_visible,14,2,0,12,0,6,8,0.14285714285714285,0.0,0.8571428571428571,0.0
QA,H-Root,resolved_entry_only,14,2,0,12,0,6,8,0.14285714285714285,0.0,0.8571428571428571,0.0
RE,H-Root,all_publicly_visible,548,0,0,432,116,389,159,0.0,0.0,0.7883211678832117,0.2116788321167883
RE,H-Root,resolved_entry_only,548,0,0,432,116,389,159,0.0,0.0,0.7883211678832117,0.2116788321167883
RO,H-Root,all_publicly_visible,1440,3,3,896,538,950,490,0.0020833333333333333,0.0020833333333333333,0.6222222222222222,0.3736111111111111
RO,H-Root,resolved_entry_only,1428,3,3,888,534,946,482,0.0021008403361344537,0.0021008403361344537,0.6218487394957983,0.3739495798319328
RS,H-Root,all_publicly_visible,628,0,0,464,164,415,213,0.0,0.0,0.7388535031847133,0.2611464968152866
RS,H-Root,resolved_entry_only,551,0,0,433,118,361,190,0.0,0.0,0.7858439201451906,0.21415607985480944
RU,H-Root,all_publicly_visible,6706,77,59,4620,1950,4724,1982,0.011482254697286013,0.008798091261556815,0.6889352818371608,0.29078437220399644
RU,H-Root,resolved_entry_only,6547,77,59,4548,1863,4598,1949,0.011761111959676187,0.009011761111959676,0.6946693141897052,0.28455781273865893
RW,H-Root,all_publicly_visible,19,0,0,17,2,13,6,0.0,0.0,0.8947368421052632,0.10526315789473684
RW,H-Root,resolved_entry_only,19,0,0,17,2,13,6,0.0,0.0,0.8947368421052632,0.10526315789473684
SA,H-Root,all_publicly_visible,312,0,0,140,172,220,92,0.0,0.0,0.44871794871794873,0.5512820512820513
SA,H-Root,resolved_entry_only,280,0,0,124,156,196,84,0.0,0.0,0.44285714285714284,0.5571428571428572
SE,H-Root,all_publicly_visible,4199,438,191,3006,564,2510,1689,0.10431055013098357,0.04548702071921886,0.7158847344605859,0.13431769468921173
SE,H-Root,resolved_entry_only,4189,438,189,3000,562,2501,1688,0.10455956075435664,0.045118166626879924,0.71616137502984,0.13416089758892338
SG,H-Root,all_publicly_visible,1777,12,657,728,380,1224,553,0.006752954417557681,0.3697242543612831,0.40967923466516604,0.21384355655599324
SG,H-Root,resolved_entry_only,1777,12,657,728,380,1224,553,0.006752954417557681,0.3697242543612831,0.40967923466516604,0.21384355655599324
SI,H-Root,all_publicly_visible,622,0,0,538,84,438,184,0.0,0.0,0.864951768488746,0.13504823151125403
SI,H-Root,resolved_entry_only,622,0,0,538,84,438,184,0.0,0.0,0.864951768488746,0.13504823151125403
SK,H-Root,all_publicly_visible,740,0,0,480,260,526,214,0.0,0.0,0.6486486486486487,0.35135135135135137
SK,H-Root,resolved_entry_only,740,0,0,480,260,526,214,0.0,0.0,0.6486486486486487,0.35135135135135137
SL,H-Root,all_publicly_visible,22,2,0,8,12,17,5,0.09090909090909091,0.0,0.36363636363636365,0.5454545454545454
SL,H-Root,resolved_entry_only,18,2,0,8,8,13,5,0.1111111111111111,0.0,0.4444444444444444,0.4444444444444444
SM,H-Root,all_publicly_visible,19,0,0,19,0,14,5,0.0,0.0,1.0,0.0
SM,H-Root,resolved_entry_only,19,0,0,19,0,14,5,0.0,0.0,1.0,0.0
SN,H-Root,all_publicly_visible,30,0,0,18,12,17,13,0.0,0.0,0.6,0.4
SN,H-Root,resolved_entry_only,30,0,0,18,12,17,13,0.0,0.0,0.6,0.4
SR,H-Root,all_publicly_visible,10,1,0,7,2,7,3,0.1,0.0,0.7,0.2
SS,H-Root,all_publicly_visible,29,0,0,24,5,20,9,0.0,0.0,0.8275862068965517,0.1724137931034483
SS,H-Root,resolved_entry_only,29,0,0,24,5,20,9,0.0,0.0,0.8275862068965517,0.1724137931034483
