country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id,path_scope_stratum
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,478.0,0.09832635983263599,0.16108786610878661,0.2217573221757322,3.9933983878551023,0.8874593994910024,54.23890133778063,broad_network_transition_distribution,0.44142259414225943,0.500139470013947,0.5588563458856346,2.3609517331499927,0.724641429619427,10.60103601016376,-0.16281796987157537,0.16281796987157537,broad_corridor_observation_distribution,network_and_physical_both_broad,0.1192468619246862,True,True,True,True,True,auditable,,85.0,60.0,0.8410041841004184,0.1589958158995816,service_country_cross_layer_distribution_audit,ID,H-Root,all_publicly_visible
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,464.0,0.10129310344827586,0.15948275862068964,0.21551724137931033,3.9780015158947832,0.8907486249612343,53.41018808594838,broad_network_transition_distribution,0.4418103448275862,0.5008620689655172,0.5599137931034482,2.355608356737809,0.723001399512944,10.544541753857684,-0.16774722544829035,0.16774722544829035,broad_corridor_observation_distribution,network_and_physical_both_broad,0.11422413793103449,True,True,True,True,True,auditable,,83.0,58.0,0.8448275862068966,0.15517241379310345,service_country_cross_layer_distribution_audit,ID,H-Root,resolved_entry_only
ID,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,401.0,0.1172069825436409,0.18952618453865339,0.24438902743142144,3.9100675291693943,0.8872967188905473,49.90232172196515,broad_network_transition_distribution,0.5261845386533666,0.558941930887068,0.5916993231207694,2.0751607461475046,0.6713465691462472,7.965826832099444,-0.21595014974430005,0.21595014974430005,broad_corridor_observation_distribution,network_and_physical_both_broad,0.10473815461346633,True,True,True,True,True,auditable,,81.0,58.0,0.8778054862842892,0.12219451371571072,country_cross_layer_distribution_audit,,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,94.0,0.3191489361702128,0.425531914893617,0.5319148936170213,2.4055260684138853,0.8169726339837006,11.084259827668744,broad_network_transition_distribution,0.40425531914893614,0.6170212765957447,0.6843971631205673,1.921313978086919,0.7094824081565846,6.829926950154478,-0.10749022582711598,0.10749022582711598,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,34.0,19.0,0.30851063829787234,0.6914893617021277,service_country_cross_layer_distribution_audit,PH,H-Root,all_publicly_visible
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,94.0,0.3191489361702128,0.425531914893617,0.5319148936170213,2.4055260684138853,0.8169726339837006,11.084259827668744,broad_network_transition_distribution,0.40425531914893614,0.6170212765957447,0.6843971631205673,1.921313978086919,0.7094824081565846,6.829926950154478,-0.10749022582711598,0.10749022582711598,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,34.0,19.0,0.30851063829787234,0.6914893617021277,service_country_cross_layer_distribution_audit,PH,H-Root,resolved_entry_only
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,289.0,0.629757785467128,0.754325259515571,0.8027681660899654,1.4616781133966037,0.5538637213348063,4.313191483037845,weak_network_transition_concentration,0.2491349480968858,0.4256055363321799,0.6020761245674741,1.9000867420579726,0.8251971872133048,6.686474415676259,0.2713334658784985,-0.2713334658784985,broad_corridor_observation_distribution,network_and_physical_both_broad,0.01384083044982699,True,True,True,True,True,auditable,,73.0,29.0,0.5813148788927336,0.4186851211072664,service_country_cross_layer_distribution_audit,FI,H-Root,all_publicly_visible
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,289.0,0.629757785467128,0.754325259515571,0.8027681660899654,1.4616781133966037,0.5538637213348063,4.313191483037845,weak_network_transition_concentration,0.2491349480968858,0.4256055363321799,0.6020761245674741,1.9000867420579726,0.8251971872133048,6.686474415676259,0.2713334658784985,-0.2713334658784985,broad_corridor_observation_distribution,network_and_physical_both_broad,0.01384083044982699,True,True,True,True,True,auditable,,73.0,29.0,0.5813148788927336,0.4186851211072664,service_country_cross_layer_distribution_audit,FI,H-Root,resolved_entry_only
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,669.0,0.2705530642750374,0.3961136023916293,0.4469357249626308,3.0288574129621946,0.7367916197475672,20.67359770474213,broad_network_transition_distribution,0.25062282012954656,0.5012456402590931,0.7518684603886396,1.7895033787339323,0.7771714427313717,5.986478715391316,0.04037982298380449,-0.04037982298380449,broad_corridor_observation_distribution,network_and_physical_both_broad,0.01195814648729447,True,True,True,True,True,auditable,,104.0,42.0,0.7698056801195815,0.23019431988041852,service_country_cross_layer_distribution_audit,SG,H-Root,all_publicly_visible
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,669.0,0.2705530642750374,0.3961136023916293,0.4469357249626308,3.0288574129621946,0.7367916197475672,20.67359770474213,broad_network_transition_distribution,0.25062282012954656,0.5012456402590931,0.7518684603886396,1.7895033787339323,0.7771714427313717,5.986478715391316,0.04037982298380449,-0.04037982298380449,broad_corridor_observation_distribution,network_and_physical_both_broad,0.01195814648729447,True,True,True,True,True,auditable,,104.0,42.0,0.7698056801195815,0.23019431988041852,service_country_cross_layer_distribution_audit,SG,H-Root,resolved_entry_only
NZ,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,287.0,0.4808362369337979,0.7003484320557491,0.7909407665505226,1.6818326611125,0.5936131370554244,5.375398232907687,broad_network_transition_distribution,0.445993031358885,0.5644599303135889,0.6829268292682926,1.7675898081209431,0.7371422047378016,5.856720516563272,0.14352906768237716,-0.14352906768237716,broad_corridor_observation_distribution,network_and_physical_both_broad,0.09059233449477352,True,True,True,True,True,auditable,,80.0,22.0,0.5331010452961672,0.46689895470383275,country_cross_layer_distribution_audit,,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,287.0,0.4808362369337979,0.7003484320557491,0.7909407665505226,1.6818326611125,0.5936131370554244,5.375398232907687,broad_network_transition_distribution,0.445993031358885,0.5644599303135889,0.6829268292682926,1.7675898081209431,0.7371422047378016,5.856720516563272,0.14352906768237716,-0.14352906768237716,broad_corridor_observation_distribution,network_and_physical_both_broad,0.09059233449477352,True,True,True,True,True,auditable,,80.0,22.0,0.5331010452961672,0.46689895470383275,service_country_cross_layer_distribution_audit,NZ,H-Root,all_publicly_visible
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,287.0,0.4808362369337979,0.7003484320557491,0.7909407665505226,1.6818326611125,0.5936131370554244,5.375398232907687,broad_network_transition_distribution,0.445993031358885,0.5644599303135889,0.6829268292682926,1.7675898081209431,0.7371422047378016,5.856720516563272,0.14352906768237716,-0.14352906768237716,broad_corridor_observation_distribution,network_and_physical_both_broad,0.09059233449477352,True,True,True,True,True,auditable,,80.0,22.0,0.5331010452961672,0.46689895470383275,service_country_cross_layer_distribution_audit,NZ,H-Root,resolved_entry_only
SG,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,893.0,0.2810750279955207,0.38185890257558786,0.42217245240761475,3.2334796272719286,0.7512617856029584,25.367773973037213,broad_network_transition_distribution,0.24300111982082867,0.48600223964165734,0.7290033594624861,1.7608207673336729,0.904882873543007,5.817210011481103,0.15362108794004858,-0.15362108794004858,broad_corridor_observation_distribution,network_and_physical_both_broad,0.05375139977603583,True,True,True,True,True,auditable,,192.0,89.0,0.729003359462486,0.270996640537514,country_cross_layer_distribution_audit,,,
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,371.0,0.18867924528301888,0.3450134770889488,0.4366576819407008,2.7407099323881408,0.813920151589161,15.497983712329392,broad_network_transition_distribution,0.5696316262353999,0.7151841868823001,0.7565139263252472,1.750601636297237,0.537308092583503,5.758065895546619,-0.276612059005658,0.276612059005658,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,77.0,29.0,0.9946091644204852,0.005390835579514825,service_country_cross_layer_distribution_audit,NO,H-Root,resolved_entry_only
,5015,dns-root_h-root_msm5015_20260701T000000Z_010000Z.json,383.0,0.18276762402088773,0.3342036553524804,0.4360313315926893,2.732371742964018,0.8114439244190177,15.369295845936088,broad_network_transition_distribution,0.5831157528285466,0.7241079199303743,0.7641427328111401,1.713013002865628,0.5257711006641551,5.545645376095358,-0.2856728237548626,0.2856728237548626,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,78.0,29.0,0.9947780678851175,0.005221932114882507,service_country_cross_layer_distribution_audit,NO,H-Root,all_publicly_visible
