country_geography_type,path_scope_stratum,num_countries,num_geography_summary_eligible_countries,total_valid_traces,traces_with_inter_region_candidates,trace_weighted_candidate_dependency_proxy_rate,eligible_trace_weighted_candidate_dependency_proxy_rate,median_country_candidate_dependency_proxy_rate,country_candidate_dependency_proxy_rate_p25,country_candidate_dependency_proxy_rate_p75,high_or_very_high_country_share,num_service_country_units,num_auditable_service_country_units,auditable_corridor_concentrated_unit_share,auditable_network_broad_physical_concentrated_unit_share,interpretation_boundary
coastal_mainland_or_mixed,all_publicly_visible,94,51,20857,1809,0.0867334707771971,0.08381120423467137,0.06039735099337749,0.017549923195084485,0.24487543361715547,0.37254901960784315,94,12,0.6666666666666666,0.3333333333333333,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
island_or_archipelagic,all_publicly_visible,50,9,3434,980,0.28538147932440305,0.2862179487179487,0.5,0.15025906735751296,0.58125,0.7777777777777778,50,2,1.0,0.5,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
landlocked,all_publicly_visible,40,13,2745,76,0.027686703096539162,0.014050582095543959,0.011782032400589101,0.0,0.027777777777777776,0.0,40,0,,,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
unknown,all_publicly_visible,2,0,10,0,0.0,,,,,,2,0,,,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
coastal_mainland_or_mixed,resolved_entry_only,91,51,19157,1796,0.09375163125750378,0.09020358262903312,0.0625,0.019096004023381387,0.2736406619385343,0.37254901960784315,91,11,0.5454545454545454,0.2727272727272727,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
island_or_archipelagic,resolved_entry_only,46,9,3168,959,0.30271464646464646,0.30398899587345257,0.5048543689320388,0.15508021390374332,0.6038961038961039,0.7777777777777778,46,2,1.0,0.5,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
landlocked,resolved_entry_only,39,13,2539,75,0.029539188656951557,0.015040825096691019,0.012598425196850394,0.0,0.027777777777777776,0.0,39,0,,,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
unknown,resolved_entry_only,2,0,10,0,0.0,,,,,,2,0,,,"geography-stratified feasible-corridor candidate exposure; not real traffic, cable use, or national resilience"
