country,total_mappable_segments,unique_network_transitions_observed,top1_network_transition_key,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,country_fallback_share,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,analysis_scope
MY,195,7,COUNTRY_FALLBACK:MY->SG,0.48717948717948717,0.641025641025641,0.7435897435897436,1.562429969415557,0.802930171351475,4.770399096432887,broad_network_transition_distribution,0.48717948717948717,False,False,insufficient_maximum_country_fallback_share,maximum_country_fallback_share,21,16,0.1282051282051282,0.8717948717948718,transition_near_country
MZ,15,1,36944->36944,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,1,0.0,1.0,transition_near_country
NG,145,5,37721->37721,0.5517241379310345,0.6896551724137931,0.8275862068965517,1.2937128757823415,0.8038290050131484,3.6462997117892377,weak_network_transition_concentration,0.13793103448275862,True,True,auditable,,16,11,0.0,1.0,transition_near_country
NL,155,3,COUNTRY_FALLBACK:NL->US,0.9354838709677419,0.9677419354838709,1.0,0.2839362667558641,0.2584499278631691,1.328348268110442,severe_network_transition_concentration,0.9354838709677419,False,False,insufficient_maximum_country_fallback_share,maximum_country_fallback_share,26,9,0.0,1.0,transition_near_country
NO,340,12,29695->29695,0.3235294117647059,0.4411764705882353,0.5588235294117647,2.1489644850870544,0.8648069275642178,8.575973249427545,broad_network_transition_distribution,0.11764705882352941,True,True,auditable,,28,14,1.0,0.0,transition_near_country
NU,10,1,55885->38800,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0,0.0,1.0,transition_near_country
NZ,470,4,COUNTRY_FALLBACK:NZ->NZ,0.7553191489361702,0.8617021276595745,0.9680851063829787,0.7986372291229971,0.5760949849625253,2.22251009176661,moderate_network_transition_concentration,0.7553191489361702,False,False,insufficient_maximum_country_fallback_share,maximum_country_fallback_share,48,14,0.8936170212765957,0.10638297872340426,transition_near_country
PA,35,4,12956->12956,0.2857142857142857,0.5714285714285714,0.8571428571428571,1.351783994289646,0.9751060324573735,3.8643132978583434,weak_network_transition_concentration,0.0,True,False,insufficient_minimum_unique_probes,minimum_unique_probes,4,4,0.2857142857142857,0.7142857142857143,transition_near_country
PE,135,3,12956->12956,0.48148148148148145,0.9259259259259258,1.0,0.9051140583904078,0.8238703205183628,2.472213883713497,moderate_network_transition_concentration,0.0,True,True,auditable,,14,8,0.0,1.0,transition_near_country
PG,10,1,17828->6939,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
