total_traces_processed,empty_trace_count,total_links_seen,same_city_filtered,links_without_landing_candidates,links_without_segment_candidates,links_with_ls_candidates,links_with_geo_candidates,candidate_segments_considered,rtt_infeasible_filtered,candidates_rtt_infeasible,candidates_rtt_feasible,candidates_support_below_threshold,candidates_support_above_threshold,links_with_any_match,links_with_feasible_candidates,links_with_no_feasible_candidate,links_with_only_low_support_feasible_candidates,total_candidates_generated,total_candidates_after_threshold,links_with_parallel_ambiguity,links_with_domestic_candidates
135230,0,681395,307035,314890,31315,59470,59470,175550,9120,9120,144185,122650,21535,5915,23905,350455,17990,144185,21535,2090,2825
