probe_country,service_id,path_scope_stratum,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,analysis_scope
AD,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,25.0,0.6,1.0,1.0,0.6730116670092565,0.9709505944546688,1.9601317042077895,moderate_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,-0.9709505944546688,0.9709505944546688,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.4,False,False,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",3.0,1.0,0.0,1.0,probe_country_service
AD,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,25.0,0.6,1.0,1.0,0.6730116670092565,0.9709505944546688,1.9601317042077895,moderate_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,-0.9709505944546688,0.9709505944546688,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.4,False,False,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",3.0,1.0,0.0,1.0,probe_country_service
AE,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,110.0,0.2727272727272727,0.45454545454545453,0.5909090909090908,1.9484629728886893,0.9370126227807597,7.017892595438636,broad_network_transition_distribution,0.3181818181818182,0.5909090909090908,0.7727272727272727,1.699667340458542,0.8173672144134907,5.472126733744318,-0.119645408367269,0.119645408367269,broad_corridor_observation_distribution,network_and_physical_both_broad,0.22727272727272727,False,False,False,True,False,insufficient_minimum_unique_probes,minimum_unique_probes,7.0,7.0,0.45454545454545453,0.5454545454545454,probe_country_service
AE,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,110.0,0.2727272727272727,0.45454545454545453,0.5909090909090908,1.9484629728886893,0.9370126227807597,7.017892595438636,broad_network_transition_distribution,0.3181818181818182,0.5909090909090908,0.7727272727272727,1.699667340458542,0.8173672144134907,5.472126733744318,-0.119645408367269,0.119645408367269,broad_corridor_observation_distribution,network_and_physical_both_broad,0.22727272727272727,False,False,False,True,False,insufficient_minimum_unique_probes,minimum_unique_probes,7.0,7.0,0.45454545454545453,0.5454545454545454,probe_country_service
AF,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,20.0,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,1.0,False,False,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",2.0,1.0,0.0,1.0,probe_country_service
AF,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,20.0,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,1.0,False,False,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",2.0,1.0,0.0,1.0,probe_country_service
AL,L-Root,all_publicly_visible,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,55.0,0.7272727272727273,0.9090909090909092,1.0,0.7595473914748635,0.6913698302025114,2.137308637435014,moderate_network_transition_concentration,0.9090909090909091,1.0,1.0,0.30463609734923813,0.43949698692151334,1.3561314133862727,-0.25187284328099807,0.25187284328099807,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.18181818181818182,False,False,False,True,False,insufficient_minimum_unique_probes,minimum_unique_probes,6.0,6.0,0.09090909090909091,0.9090909090909091,probe_country_service
AL,L-Root,resolved_entry_only,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,50.0,0.8,1.0,1.0,0.5004024235381879,0.7219280948873623,1.6493848884661177,severe_network_transition_concentration,1.0,1.0,1.0,-0.0,0.0,1.0,-0.7219280948873623,0.7219280948873623,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.2,False,False,False,True,False,insufficient_minimum_unique_probes,minimum_unique_probes,5.0,5.0,0.0,1.0,probe_country_service
AM,L-Root,all_publicly_visible,,,0.0,,,,,,,,,,,,,,,,,unknown_cross_layer_distribution_class,,False,False,False,False,False,insufficient_no_inter_region_projection_segments,"minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",0.0,0.0,,,probe_country_service
AM,L-Root,resolved_entry_only,,,0.0,,,,,,,,,,,,,,,,,unknown_cross_layer_distribution_class,,False,False,False,False,False,insufficient_no_inter_region_projection_segments,"minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",0.0,0.0,,,probe_country_service
