country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id,path_scope_stratum
,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,114.0,0.24561403508771928,0.47368421052631576,0.6842105263157894,1.961382866125906,0.8518177556580654,7.109151275289884,broad_network_transition_distribution,0.9824561403508771,1.0,1.0,0.08831978220001763,0.12741851179235877,1.0923373762319153,-0.7243992438657066,0.7243992438657066,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.03508771929824561,True,True,True,True,True,auditable,,37.0,15.0,0.9824561403508771,0.017543859649122806,service_country_cross_layer_distribution_audit,SE,L-Root,all_publicly_visible
,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,114.0,0.24561403508771928,0.47368421052631576,0.6842105263157894,1.961382866125906,0.8518177556580654,7.109151275289884,broad_network_transition_distribution,0.9824561403508771,1.0,1.0,0.08831978220001763,0.12741851179235877,1.0923373762319153,-0.7243992438657066,0.7243992438657066,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.03508771929824561,True,True,True,True,True,auditable,,37.0,15.0,0.9824561403508771,0.017543859649122806,service_country_cross_layer_distribution_audit,SE,L-Root,resolved_entry_only
CA,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,320.0,0.221875,0.4125,0.584375,2.025985466283124,0.7676928589416007,7.5835806264852845,broad_network_transition_distribution,0.9725000000000001,0.9787500000000001,0.9850000000000001,0.17434802466899363,0.08959716087283623,1.1904698065935642,-0.6780956980687645,0.6780956980687645,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.278125,True,True,True,True,True,auditable,,55.0,14.0,0.7218749999999999,0.27812500000000007,country_cross_layer_distribution_audit,,,
,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,323.0,0.21981424148606812,0.4086687306501548,0.5789473684210527,2.08933266620009,0.7374427593260107,8.07952162699155,broad_network_transition_distribution,0.9572755417956658,0.9727554179566564,0.9789473684210528,0.2524383625887142,0.12139719127895601,1.2871601564897182,-0.6160455680470547,0.6160455680470547,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.2755417956656347,True,True,True,True,True,auditable,,57.0,16.0,0.7213622291021672,0.2786377708978328,service_country_cross_layer_distribution_audit,CA,L-Root,all_publicly_visible
,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,323.0,0.21981424148606812,0.4086687306501548,0.5789473684210527,2.08933266620009,0.7374427593260107,8.07952162699155,broad_network_transition_distribution,0.9572755417956658,0.9727554179566564,0.9789473684210528,0.2524383625887142,0.12139719127895601,1.2871601564897182,-0.6160455680470547,0.6160455680470547,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.2755417956656347,True,True,True,True,True,auditable,,57.0,16.0,0.7213622291021672,0.2786377708978328,service_country_cross_layer_distribution_audit,CA,L-Root,resolved_entry_only
,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,654.0,0.18960244648318042,0.28593272171253825,0.3730886850152905,3.1897709958128937,0.7855721623300513,24.28286592834125,broad_network_transition_distribution,0.845565749235474,0.8944954128440367,0.9403669724770642,0.6973529974263644,0.30285655872096257,2.0084293474532005,-0.4827156036090888,0.4827156036090888,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.26146788990825687,True,True,True,True,True,auditable,,100.0,48.0,0.8960244648318043,0.10397553516819572,service_country_cross_layer_distribution_audit,SG,L-Root,all_publicly_visible
,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,654.0,0.18960244648318042,0.28593272171253825,0.3730886850152905,3.1897709958128937,0.7855721623300513,24.28286592834125,broad_network_transition_distribution,0.845565749235474,0.8944954128440367,0.9403669724770642,0.6973529974263644,0.30285655872096257,2.0084293474532005,-0.4827156036090888,0.4827156036090888,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.26146788990825687,True,True,True,True,True,auditable,,100.0,48.0,0.8960244648318043,0.10397553516819572,service_country_cross_layer_distribution_audit,SG,L-Root,resolved_entry_only
,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,299.0,0.2976588628762542,0.43143812709030105,0.548494983277592,2.4462315980204963,0.7913937239402021,11.544759349454228,broad_network_transition_distribution,0.8060200668896321,0.8762541806020067,0.9130434782608696,0.886622121291951,0.3456684704954244,2.4269179555535327,-0.44572525344477776,0.44572525344477776,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.2976588628762542,True,True,True,True,True,auditable,,71.0,28.0,1.0,0.0,service_country_cross_layer_distribution_audit,NO,L-Root,all_publicly_visible
SE,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,265.0,0.44528301886792454,0.6226415094339622,0.7207547169811321,1.76271116298552,0.7351076516900659,5.828217240723891,broad_network_transition_distribution,0.7924528301886793,0.9924528301886792,1.0,0.5431096477596155,0.4943597057502864,1.7213513445013464,-0.24074794593977944,0.24074794593977944,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.045283018867924525,True,True,True,True,True,auditable,,120.0,48.0,0.7924528301886793,0.20754716981132076,country_cross_layer_distribution_audit,,,
PH,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,89.0,0.3146067415730337,0.550561797752809,0.6629213483146067,1.9524365871016625,0.8142292990232001,7.045834471553088,broad_network_transition_distribution,0.7134831460674157,0.8258426966292134,0.8932584269662921,1.01092687535659,0.5642090318027612,2.748147024671295,-0.2500202672204389,0.2500202672204389,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.23595505617977527,True,True,True,True,True,auditable,,42.0,23.0,0.15730337078651685,0.8426966292134831,country_cross_layer_distribution_audit,,,
