country,total_mappable_segments,unique_network_transitions_observed,top1_network_transition_key,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,country_fallback_share,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,analysis_scope
FI,211,20,1299->1299,0.6255924170616114,0.6682464454976303,0.7109004739336493,1.6895704044831397,0.5639924566686046,5.417153020533803,broad_network_transition_distribution,0.0,True,True,auditable,,99,48,0.2890995260663507,0.7109004739336493,transition_near_country
FJ,6,3,24390->7575,0.3333333333333333,0.6666666666666666,1.0,1.0986122886681096,0.9999999999999998,2.9999999999999996,weak_network_transition_concentration,0.3333333333333333,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns,maximum_country_fallback_share",3,2,0.0,1.0,transition_near_country
FR,2,1,16276->16276,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0,1.0,0.0,transition_near_country
GB,4,2,6939->6939,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,moderate_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0,transition_near_country
GH,6,2,37721->37721,0.6666666666666666,1.0,1.0,0.6365141682948128,0.9182958340544894,1.8898815748423097,moderate_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",4,2,0.0,1.0,transition_near_country
GP,2,1,21351->21351,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,transition_near_country
GQ,2,1,37529->37529,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
GT,10,3,7195->7195,0.5,0.9,1.0,0.9433483923290391,0.8586727110732548,2.568567607415555,moderate_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",8,7,0.0,1.0,transition_near_country
GU,32,5,7131->7131,0.625,0.75,0.875,1.1438347394858743,0.7107044830054664,3.138781726633471,weak_network_transition_concentration,0.0,True,True,auditable,,10,5,0.5,0.5,transition_near_country
HK,197,14,174->174,0.7157360406091371,0.868020304568528,0.8883248730964467,1.112381506923197,0.4215071398564003,3.041593351590295,moderate_network_transition_concentration,0.01015228426395939,True,True,auditable,,109,57,0.09137055837563451,0.9086294416243654,transition_near_country
HN,17,2,23520->23520,0.5294117647058824,1.0,1.0,0.6914160776171183,0.9975025463691153,1.996540789103284,moderate_network_transition_concentration,0.0,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,11,6,0.0,1.0,transition_near_country
ID,125,28,7713->7713,0.192,0.312,0.432,2.8725975684051384,0.8620712083047088,17.68289111429727,broad_network_transition_distribution,0.088,True,True,auditable,,48,30,0.456,0.544,transition_near_country
IL,21,5,1680->1680,0.5238095238095238,0.7142857142857143,0.8095238095238095,1.3263839363605034,0.8241286762994737,3.7673955845891487,weak_network_transition_concentration,0.0,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,13,7,1.0,0.0,transition_near_country
IM,4,2,13122->1299,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,moderate_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0,transition_near_country
IN,88,8,64049->64049,0.4772727272727273,0.6818181818181819,0.8636363636363636,1.4444574883023311,0.6946372183829004,4.239551512529022,weak_network_transition_concentration,0.10227272727272728,True,True,auditable,,56,26,0.09090909090909091,0.9090909090909091,transition_near_country
IT,52,3,174->174,0.9230769230769231,0.9615384615384616,1.0,0.32450838693107065,0.29538026315406024,1.3833504056486075,severe_network_transition_concentration,0.0,True,True,auditable,,23,14,0.23076923076923078,0.7692307692307693,transition_near_country
JM,2,1,30689->23520,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0,0.0,1.0,transition_near_country
JP,221,46,2914->2914,0.13122171945701358,0.25791855203619907,0.36199095022624433,3.2339702731241204,0.8446782913880903,25.380223620050504,broad_network_transition_distribution,0.13574660633484162,True,True,auditable,,102,45,0.7285067873303167,0.27149321266968324,transition_near_country
KE,3,1,30844->30844,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,0.0,1.0,transition_near_country
KY,1,1,36549->3855,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
LC,5,2,15344->23520,0.8,1.0,1.0,0.5004024235381879,0.7219280948873623,1.6493848884661177,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.8,0.2,transition_near_country
LK,18,4,18001->18001,0.6111111111111112,0.7777777777777778,0.9444444444444444,1.0587872171855681,0.7637535337951226,2.8828725699762985,weak_network_transition_concentration,0.0,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,11,5,0.0,1.0,transition_near_country
ME,2,1,15397->15397,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,transition_near_country
MM,4,1,136168->136168,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,0.0,1.0,transition_near_country
MP,2,1,7131->7131,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
MT,24,7,15735->15735,0.2916666666666667,0.5416666666666667,0.6666666666666667,1.7723792339727802,0.9108227503891803,5.884838125064615,broad_network_transition_distribution,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",9,2,0.7916666666666666,0.20833333333333334,transition_near_country
MV,17,2,7642->174,0.9411764705882353,1.0,1.0,0.22371807606583377,0.3227569588973983,1.2507183622782252,severe_network_transition_concentration,0.0,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,10,3,0.0,1.0,transition_near_country
MX,4,1,265539->23520,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.0,1.0,transition_near_country
MY,17,5,2914->2914,0.29411764705882354,0.5294117647058824,0.7058823529411765,1.5643701028927681,0.9719977955078913,4.779663291400973,broad_network_transition_distribution,0.0,True,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,10,7,0.0,1.0,transition_near_country
NC,9,1,18200->38195,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",5,2,0.0,1.0,transition_near_country
NG,6,3,30844->36937,0.3333333333333333,0.6666666666666666,1.0,1.0986122886681096,0.9999999999999998,2.9999999999999996,weak_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",5,4,0.0,1.0,transition_near_country
NO,92,16,29695->29695,0.4891304347826087,0.5760869565217391,0.6413043478260869,1.9965291640523413,0.7200956809921252,7.36345435283493,broad_network_transition_distribution,0.0,True,True,auditable,,41,16,0.967391304347826,0.03260869565217391,transition_near_country
NU,1,1,55885->38800,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,0,0.0,1.0,transition_near_country
NZ,222,13,7578->7578,0.3063063063063063,0.545045045045045,0.6621621621621622,1.9832575116135351,0.773215075706724,7.266374774065269,broad_network_transition_distribution,0.0,True,True,auditable,,68,18,0.49099099099099097,0.509009009009009,transition_near_country
PA,8,4,272037->52468,0.25,0.5,0.75,1.3862943611198906,1.0,4.0,weak_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,4,0.25,0.75,transition_near_country
PE,37,5,7195->7195,0.40540540540540543,0.7567567567567568,0.918918918918919,1.2838382953463503,0.7976935832241482,3.6104712187874104,weak_network_transition_concentration,0.0,True,True,auditable,,23,13,0.0,1.0,transition_near_country
PG,2,1,17828->4826,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
PH,131,29,9299->9299,0.15267175572519084,0.29770992366412213,0.40458015267175573,2.8579477980868906,0.8487367734774792,17.42572910235052,broad_network_transition_distribution,0.015267175572519083,True,True,auditable,,44,23,0.7709923664122137,0.22900763358778625,transition_near_country
PR,5,3,5786->20080,0.4,0.8,1.0,1.0549201679861442,0.9602297178607612,2.8717458874925876,moderate_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,0.0,1.0,transition_near_country
PT,38,6,6453->6453,0.6578947368421053,0.7894736842105263,0.8421052631578948,1.1622108274012521,0.6486422130655564,3.196993469570052,weak_network_transition_concentration,0.0,True,True,auditable,,28,8,0.34210526315789475,0.6578947368421053,transition_near_country
QA,2,1,8781->8781,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
RU,2,1,210171->12389,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,transition_near_country
SE,1629,18,174->174,0.8956414978514426,0.939840392879067,0.9643953345610805,0.5323797983624623,0.18419076954653382,1.7029802396639375,severe_network_transition_concentration,0.0,True,True,auditable,,863,396,0.049723756906077346,0.9502762430939227,transition_near_country
SG,45,8,7473->6762,0.28888888888888886,0.5111111111111111,0.711111111111111,1.7832257415104438,0.8575503113542207,5.949015487079671,broad_network_transition_distribution,0.0,True,True,auditable,,24,12,0.3111111111111111,0.6888888888888889,transition_near_country
SL,2,1,329109->60171,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
SN,1,1,8346->6453,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
TH,55,13,45629->45629,0.18181818181818182,0.34545454545454546,0.4727272727272727,2.3732103142069296,0.9252464604430373,10.73178945786385,broad_network_transition_distribution,0.0,True,True,auditable,,30,16,0.2,0.8,transition_near_country
TN,1,1,2609->5511,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
TO,2,1,24390->24390,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
TW,119,11,COUNTRY_FALLBACK:TW->TW,0.5378151260504201,0.6638655462184874,0.7478991596638656,1.639912012782206,0.6838964284159126,5.154715943166476,broad_network_transition_distribution,0.5378151260504201,False,False,insufficient_maximum_country_fallback_share,maximum_country_fallback_share,54,14,0.7478991596638656,0.25210084033613445,transition_near_country
TZ,2,1,37035->37662,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,transition_near_country
US,1090,47,174->174,0.6697247706422018,0.7486238532110092,0.7807339449541284,1.6191681938883673,0.42054704426635675,5.04888887279147,broad_network_transition_distribution,0.03211009174311927,True,True,auditable,,699,236,0.9688073394495413,0.031192660550458717,transition_near_country
VE,1,1,21826->21826,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,transition_near_country
VI,6,1,14434->14434,1.0,1.0,1.0,-0.0,0.0,1.0,severe_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.5,0.5,transition_near_country
VN,9,4,18403->18403,0.4444444444444444,0.6666666666666666,0.8888888888888888,1.2730283365896258,0.9182958340544897,3.5716523669284492,weak_network_transition_concentration,0.0,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",5,4,0.0,1.0,transition_near_country
ZA,70,12,37468->37468,0.38571428571428573,0.5714285714285714,0.6571428571428571,1.9758911187326116,0.7951570812131653,7.213044469804574,broad_network_transition_distribution,0.0,True,True,auditable,,33,17,0.38571428571428573,0.6142857142857143,transition_near_country
