probe_country,service_id,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share
AE,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6,6.0,2,landing_region_0337::landing_region_0377,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,3,1,0.6666666666666666,0.3333333333333333
AF,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0051::landing_region_0512,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0
AM,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,4,4.0,1,landing_region_0051::landing_region_0512,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1,0.0,1.0
AO,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,40,40.0,3,landing_region_0770::landing_region_0809,0.525,0.9,1.0,2.5506721502843184,moderate_corridor_observation_concentration,True,False,False,False,insufficient_minimum_unique_probes,minimum_unique_probes,8,3,1,0.9,0.1
AR,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,56,56.0,4,landing_region_0770::landing_region_0809,0.6964285714285714,0.9285714285714286,0.9642857142857143,2.2910208448596365,moderate_corridor_observation_concentration,True,True,True,True,auditable,,14,13,1,0.7321428571428571,0.26785714285714285
AT,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0376::landing_region_0376,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0
AU,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,327,327.0,14,landing_region_0041::landing_region_0735,0.28134556574923547,0.40061162079510704,0.5045871559633027,9.408484629896481,broad_corridor_observation_distribution,False,False,True,True,auditable,,51,18,1,0.8685015290519877,0.13149847094801223
AX,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,10,10.0,6,landing_region_0415::landing_region_0693,0.3,0.5,0.7,5.450691787846755,broad_corridor_observation_distribution,False,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.4,0.6
AZ,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,7,7.0,1,landing_region_0051::landing_region_0512,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",4,4,1,0.0,1.0
BF,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0006::landing_region_0239,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1,0.0,1.0
BH,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6,6.0,1,landing_region_0035::landing_region_0431,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,1,0.0,1.0
BI,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_0054::landing_region_0650,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0
BJ,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,8,8.0,2,landing_region_0239::landing_region_0297,0.75,1.0,1.0,1.7547653506033232,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,1,0.0,1.0
BO,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,15,15.0,2,landing_region_0174::landing_region_0591,0.9333333333333333,1.0,1.0,1.2775319170740629,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",8,5,1,0.0,1.0
BR,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,123,123.0,10,landing_region_0770::landing_region_0809,0.5691056910569106,0.8455284552845528,0.8943089430894309,3.5264586241227307,moderate_corridor_observation_concentration,True,True,True,True,auditable,,26,19,1,0.6422764227642277,0.35772357723577236
BZ,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_0174::landing_region_0785,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0
CA,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,121,121.0,10,landing_region_0348::landing_region_0843,0.39669421487603307,0.7355371900826446,0.8195592286501377,4.714755392765078,weak_corridor_observation_concentration,True,True,True,True,auditable,,36,13,1,0.6363636363636364,0.36363636363636365
CG,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_0370::landing_region_0841,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0
CH,C-Root,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,251,251.0,1,landing_region_0376::landing_region_0376,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,82,25,1,0.9601593625498008,0.0398406374501992
