country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,network_transition_entropy,network_transition_normalized_entropy,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_minus_network_normalized_entropy,normalized_entropy_reduction,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id,path_scope_stratum
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,746.0,0.5670241286863271,0.693029490616622,0.7774798927613942,1.4794217263527216,0.576783990704934,4.390406090557416,broad_network_transition_distribution,0.8163538873994638,0.8981233243967828,0.967828418230563,0.6810994245580599,0.42319086638637143,1.9760490552680923,-0.1535931243185626,0.1535931243185626,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.01742627345844504,True,True,True,True,True,auditable,,129.0,54.0,0.8431635388739946,0.15683646112600536,service_country_cross_layer_distribution_audit,IN,C-Root,resolved_entry_only
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,748.0,0.5655080213903744,0.6911764705882353,0.7754010695187166,1.488870799814365,0.5804679127418958,4.432087977710295,broad_network_transition_distribution,0.8141711229946524,0.8957219251336899,0.96524064171123,0.6926830496287798,0.43038817731165024,1.9990719535218668,-0.15007973543024555,0.15007973543024555,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.020053475935828877,True,True,True,True,True,auditable,,130.0,55.0,0.8409090909090909,0.1590909090909091,service_country_cross_layer_distribution_audit,IN,C-Root,all_publicly_visible
CA,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,188.0,0.21808510638297873,0.4095744680851064,0.5691489361702128,2.349893975016473,0.7980786804016973,10.484458051303859,broad_network_transition_distribution,0.75,0.8882978723404256,0.973404255319149,0.8383192283208175,0.40314633112676873,2.312476962796365,-0.39493234927492854,0.39493234927492854,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.19148936170212766,True,True,True,True,True,auditable,,65.0,22.0,0.7712765957446809,0.22872340425531915,country_cross_layer_distribution_audit,,,
IL,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,45.0,0.35555555555555557,0.7111111111111111,0.8,1.5885915119784946,0.7639510321098916,4.896846918540698,weak_network_transition_concentration,0.7481481481481481,0.8962962962962963,1.0,0.7349887022409431,0.6690155479072589,2.0854584313650535,-0.09493548420263265,0.09493548420263265,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,18.0,8.0,1.0,0.0,country_cross_layer_distribution_audit,,,
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,45.0,0.35555555555555557,0.7111111111111111,0.8,1.5885915119784946,0.7639510321098916,4.896846918540698,weak_network_transition_concentration,0.7481481481481481,0.8962962962962963,1.0,0.7349887022409431,0.6690155479072589,2.0854584313650535,-0.09493548420263265,0.09493548420263265,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,18.0,8.0,1.0,0.0,service_country_cross_layer_distribution_audit,IL,C-Root,all_publicly_visible
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,45.0,0.35555555555555557,0.7111111111111111,0.8,1.5885915119784946,0.7639510321098916,4.896846918540698,weak_network_transition_concentration,0.7481481481481481,0.8962962962962963,1.0,0.7349887022409431,0.6690155479072589,2.0854584313650535,-0.09493548420263265,0.09493548420263265,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,18.0,8.0,1.0,0.0,service_country_cross_layer_distribution_audit,IL,C-Root,resolved_entry_only
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,206.0,0.529126213592233,0.5776699029126213,0.616504854368932,2.1002597169460633,0.6302913613293303,8.16829108071811,broad_network_transition_distribution,0.7378640776699029,0.8058252427184466,0.8689320388349515,1.0656289583384198,0.4627967763626859,2.9026640648167863,-0.16749458496664438,0.16749458496664438,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,33.0,23.0,0.8009708737864077,0.19902912621359223,service_country_cross_layer_distribution_audit,PH,C-Root,all_publicly_visible
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,206.0,0.529126213592233,0.5776699029126213,0.616504854368932,2.1002597169460633,0.6302913613293303,8.16829108071811,broad_network_transition_distribution,0.7378640776699029,0.8058252427184466,0.8689320388349515,1.0656289583384198,0.4627967763626859,2.9026640648167863,-0.16749458496664438,0.16749458496664438,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,33.0,23.0,0.8009708737864077,0.19902912621359223,service_country_cross_layer_distribution_audit,PH,C-Root,resolved_entry_only
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,70.0,0.44285714285714284,0.6,0.7571428571428571,1.6334098269694355,0.7855040857027015,5.121307753125324,broad_network_transition_distribution,0.7142857142857143,0.8714285714285714,0.9428571428571428,0.9153377463298702,0.5687313187158125,2.497618671005565,-0.21677276698688897,0.21677276698688897,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,12.0,6.0,0.7142857142857143,0.2857142857142857,service_country_cross_layer_distribution_audit,LK,C-Root,all_publicly_visible
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,70.0,0.44285714285714284,0.6,0.7571428571428571,1.6334098269694355,0.7855040857027015,5.121307753125324,broad_network_transition_distribution,0.7142857142857143,0.8714285714285714,0.9428571428571428,0.9153377463298702,0.5687313187158125,2.497618671005565,-0.21677276698688897,0.21677276698688897,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,12.0,6.0,0.7142857142857143,0.2857142857142857,service_country_cross_layer_distribution_audit,LK,C-Root,resolved_entry_only
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,205.0,0.2,0.375609756097561,0.5219512195121951,2.3896996437454634,0.797701338280954,10.910216499102367,broad_network_transition_distribution,0.6682926829268293,0.8585365853658538,0.9658536585365854,0.9995684212237147,0.4549231933476414,2.7171089288314185,-0.3427781449333126,0.3427781449333126,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.17560975609756097,True,True,True,True,True,auditable,,67.0,25.0,0.7365853658536585,0.2634146341463415,service_country_cross_layer_distribution_audit,CA,C-Root,all_publicly_visible
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,205.0,0.2,0.375609756097561,0.5219512195121951,2.3896996437454634,0.797701338280954,10.910216499102367,broad_network_transition_distribution,0.6682926829268293,0.8585365853658538,0.9658536585365854,0.9995684212237147,0.4549231933476414,2.7171089288314185,-0.3427781449333126,0.3427781449333126,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.17560975609756097,True,True,True,True,True,auditable,,67.0,25.0,0.7365853658536585,0.2634146341463415,service_country_cross_layer_distribution_audit,CA,C-Root,resolved_entry_only
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,714.0,0.4677871148459384,0.5980392156862745,0.6778711484593838,1.9538560765655306,0.632102633997385,7.055843061212835,broad_network_transition_distribution,0.6526610644257703,0.8095238095238095,0.8795518207282913,1.1582867849067662,0.5570182001707377,3.184472913004944,-0.07508443382664731,0.07508443382664731,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.06302521008403361,True,True,True,True,True,auditable,,139.0,47.0,0.9243697478991597,0.07563025210084033,service_country_cross_layer_distribution_audit,AU,C-Root,resolved_entry_only
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,717.0,0.46722454672245467,0.596931659693166,0.6764295676429568,1.954520694135611,0.6323176480517401,7.06053405716954,broad_network_transition_distribution,0.6513249651324965,0.807531380753138,0.8800557880055788,1.1614043599710524,0.558517436865686,3.1944162378286958,-0.07380021118605407,0.07380021118605407,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.06555090655509066,True,True,True,True,True,auditable,,141.0,49.0,0.9246861924686193,0.07531380753138076,service_country_cross_layer_distribution_audit,AU,C-Root,all_publicly_visible
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,429.0,0.5407925407925408,0.7272727272727273,0.8671328671328672,1.4664759028828285,0.5717367863879236,4.333934989484965,weak_network_transition_concentration,0.5501165501165501,0.9370629370629371,0.9696969696969697,0.9510995482631668,0.48876848128106015,2.5885543355235896,-0.08296830510686343,0.08296830510686343,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,130.0,48.0,0.055944055944055944,0.9440559440559441,service_country_cross_layer_distribution_audit,FI,C-Root,all_publicly_visible
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,427.0,0.5386416861826698,0.7259953161592506,0.8665105386416863,1.4704560818254935,0.5732885437086233,4.351219200577728,weak_network_transition_concentration,0.5480093676814989,0.936768149882904,0.9695550351288057,0.9527461981867534,0.4896146919472546,2.5928202896249646,-0.08367385176136866,0.08367385176136866,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,129.0,48.0,0.05620608899297424,0.9437939110070258,service_country_cross_layer_distribution_audit,FI,C-Root,resolved_entry_only
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,127.0,0.44881889763779526,0.7007874015748031,0.8818897637795275,1.393907054530423,0.777954339558178,4.030566974524129,weak_network_transition_concentration,0.49606299212598426,0.9448818897637795,1.0,0.8670785740757321,0.7892489306913952,2.3799478461852313,0.01129459113321718,-0.01129459113321718,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,34.0,17.0,0.0,1.0,service_country_cross_layer_distribution_audit,EE,C-Root,all_publicly_visible
,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,127.0,0.44881889763779526,0.7007874015748031,0.8818897637795275,1.393907054530423,0.777954339558178,4.030566974524129,weak_network_transition_concentration,0.49606299212598426,0.9448818897637795,1.0,0.8670785740757321,0.7892489306913952,2.3799478461852313,0.01129459113321718,-0.01129459113321718,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,34.0,17.0,0.0,1.0,service_country_cross_layer_distribution_audit,EE,C-Root,resolved_entry_only
IN,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,152.0,0.2894736842105263,0.5657894736842106,0.6842105263157895,1.8834247577132748,0.7854491307767987,6.575987505344858,broad_network_transition_distribution,0.4473684210526316,0.8289473684210527,0.9605263157894737,1.121923804727094,0.8092969546675283,3.0707560594863303,0.02384782389072959,-0.02384782389072959,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.14473684210526316,True,True,True,True,True,auditable,,88.0,48.0,0.13157894736842105,0.868421052631579,country_cross_layer_distribution_audit,,,
