country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,analysis_scope
PR,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,5,5.0,2,landing_region_0c894d5ef6d3::landing_region_222235fff376,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,1,0.0,1.0,transition_near_country
PT,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,38,38.0,4,landing_region_1159954a018c::landing_region_c88b92706e9c,0.6578947368421053,0.8421052631578948,0.9473684210526316,0.9790404104976578,0.706228372527433,2.661900684029577,moderate_corridor_observation_concentration,True,True,True,True,auditable,,28,8,1,0.34210526315789475,0.6578947368421053,transition_near_country
QA,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_08ea81d123b5::landing_region_f0ff9789c5ea,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
RU,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_4a305adf53fa::landing_region_530fd95ed1fa,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,transition_near_country
SE,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1629,1628.9999999999998,15,landing_region_1ce0b85cd8b9::landing_region_e1a72a298b9d,0.907305095150399,0.9633722119909965,0.9725803151217516,0.4485310578419004,0.16562878253118893,1.5660101168206493,severe_corridor_observation_concentration,True,True,True,True,auditable,,863,396,1,0.049723756906077346,0.9502762430939228,transition_near_country
SG,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,45,45.0,10,landing_region_08ea81d123b5::landing_region_d0ecf913edd7,0.25555555555555554,0.5111111111111111,0.6444444444444444,1.8769605893416224,0.815153626700942,6.533616309713362,broad_corridor_observation_distribution,False,False,True,True,auditable,,24,12,1,0.31111111111111106,0.6888888888888889,transition_near_country
SL,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_c88b92706e9c::landing_region_dbe3261635ed,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
SN,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_9d5009d65552::landing_region_c88b92706e9c,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
TH,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,55,55.0,8,landing_region_b8a30afb11ed::landing_region_d0ecf913edd7,0.6545454545454545,0.7636363636363637,0.8363636363636363,1.261249585351639,0.606532840703357,3.5298295559697395,weak_corridor_observation_concentration,True,True,True,True,auditable,,30,16,1,0.2,0.8,transition_near_country
TN,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_08ea81d123b5::landing_region_408d7085b44b,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
TO,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_1cece50a3587::landing_region_ab5fcb6a28e2,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
TW,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,119,119.0,11,landing_region_3362110f86da::landing_region_7a95dbddaa36,0.680672268907563,0.7521008403361344,0.8235294117647058,1.2860905829071416,0.5363414313779682,3.618612202678992,weak_corridor_observation_concentration,True,True,True,True,auditable,,54,14,1,0.7478991596638656,0.25210084033613445,transition_near_country
TZ,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_173727a59ebb::landing_region_5524694c9ae5,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
US,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1090,1090.0,22,landing_region_661389eca7bf::landing_region_df61fea74887,0.6302752293577981,0.7266055045871559,0.8183486238532109,1.4527616948077646,0.4699908580127674,4.274904208664631,weak_corridor_observation_concentration,True,True,True,True,auditable,,699,236,1,0.9688073394495413,0.031192660550458717,transition_near_country
VE,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_8812d6f6982d::landing_region_9329cea6236f,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,1.0,0.0,transition_near_country
VI,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,6,6.0,2,landing_region_0c894d5ef6d3::landing_region_fd5565d28cce,0.5,1.0,1.0,0.6931471805599453,1.0,2.0,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1,0.5,0.5,transition_near_country
VN,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,9,9.0,3,landing_region_319252418c1f::landing_region_66a38a926c5f,0.6666666666666666,0.8888888888888888,1.0,0.8486855577264172,0.7725068857142601,2.336573541485641,moderate_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",5,4,1,0.0,1.0,transition_near_country
ZA,5011,dns-root_c-root_msm5011_20260701T000000Z_010000Z.json,70,70.0,9,landing_region_22e3b376dfe7::landing_region_44e270aeb18c,0.37142857142857144,0.5142857142857142,0.6428571428571428,1.7776387983632784,0.8090382825220255,5.91587134919197,broad_corridor_observation_distribution,False,False,True,True,auditable,,33,17,1,0.38571428571428573,0.6142857142857143,transition_near_country
