probe_country,service_id,service_class,deployment_type,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_feasible_submarine_corridor_candidates,submarine_candidate_exposure_rate,any_candidate_exposure_rate,inter_region_candidate_exposure_rate,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
BO,D-Root,dns_root,anycast,resolved_entry_only,36,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,18,9,1,1,1.0,True,True,auditable,,probe_country_service
BR,D-Root,dns_root,anycast,all_publicly_visible,174,159,5,0.028735632183908046,0.028735632183908046,0.028735632183908046,0.005747126436781609,0.022988505747126436,0.0,5,0.028735632183908046,0.9137931034482759,87,58,1,1,0.8275862068965517,True,True,auditable,,probe_country_service
BR,D-Root,dns_root,anycast,resolved_entry_only,144,144,5,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.006944444444444444,0.027777777777777776,0.0,5,0.034722222222222224,1.0,72,51,1,1,1.0,True,True,auditable,,probe_country_service
BY,D-Root,dns_root,anycast,all_publicly_visible,45,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,23,14,1,1,1.0,True,True,auditable,,probe_country_service
BY,D-Root,dns_root,anycast,resolved_entry_only,45,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,23,14,1,1,1.0,True,True,auditable,,probe_country_service
CA,D-Root,dns_root,anycast,all_publicly_visible,536,516,88,0.16417910447761194,0.16417910447761194,0.041044776119402986,0.0018656716417910447,0.03917910447761194,0.14738805970149255,88,0.16417910447761194,0.9626865671641791,269,84,1,1,0.9496268656716418,True,True,auditable,,probe_country_service
CA,D-Root,dns_root,anycast,resolved_entry_only,509,509,87,0.17092337917485265,0.17092337917485265,0.043222003929273084,0.0019646365422396855,0.0412573673870334,0.15324165029469547,87,0.17092337917485265,1.0,257,81,1,1,1.0,True,True,auditable,,probe_country_service
CH,D-Root,dns_root,anycast,all_publicly_visible,644,618,24,0.037267080745341616,0.037267080745341616,0.0,0.0,0.0,0.037267080745341616,24,0.037267080745341616,0.9596273291925466,323,81,1,1,0.2950310559006211,True,True,auditable,,probe_country_service
CH,D-Root,dns_root,anycast,resolved_entry_only,190,190,6,0.031578947368421054,0.031578947368421054,0.0,0.0,0.0,0.031578947368421054,6,0.031578947368421054,1.0,102,36,1,1,1.0,True,True,auditable,,probe_country_service
CL,D-Root,dns_root,anycast,all_publicly_visible,153,148,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9673202614379085,76,33,1,1,0.9673202614379085,True,True,auditable,,probe_country_service
CL,D-Root,dns_root,anycast,resolved_entry_only,148,148,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,75,33,1,1,1.0,True,True,auditable,,probe_country_service
CN,D-Root,dns_root,anycast,all_publicly_visible,98,90,20,0.20408163265306123,0.20408163265306123,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.20408163265306123,20,0.20408163265306123,0.9183673469387755,49,22,1,1,0.8877551020408163,True,True,auditable,,probe_country_service
CN,D-Root,dns_root,anycast,resolved_entry_only,87,87,20,0.22988505747126436,0.22988505747126436,0.04597701149425287,0.022988505747126436,0.022988505747126436,0.22988505747126436,20,0.22988505747126436,1.0,44,19,1,1,1.0,True,True,auditable,,probe_country_service
CO,D-Root,dns_root,anycast,all_publicly_visible,62,60,7,0.11290322580645161,0.11290322580645161,0.11290322580645161,0.0,0.11290322580645161,0.0,7,0.11290322580645161,0.967741935483871,31,22,1,1,0.9354838709677419,True,True,auditable,,probe_country_service
CO,D-Root,dns_root,anycast,resolved_entry_only,58,58,5,0.08620689655172414,0.08620689655172414,0.08620689655172414,0.0,0.08620689655172414,0.0,5,0.08620689655172414,1.0,29,21,1,1,1.0,True,True,auditable,,probe_country_service
CR,D-Root,dns_root,anycast,all_publicly_visible,32,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8125,16,8,1,1,0.8125,True,True,auditable,,probe_country_service
CZ,D-Root,dns_root,anycast,all_publicly_visible,552,534,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.967391304347826,276,112,1,1,0.8061594202898551,True,True,auditable,,probe_country_service
CZ,D-Root,dns_root,anycast,resolved_entry_only,445,445,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,223,100,1,1,1.0,True,True,auditable,,probe_country_service
DE,D-Root,dns_root,anycast,all_publicly_visible,3187,3109,15,0.004706620646375902,0.004706620646375902,0.0,0.0,0.0,0.004706620646375902,15,0.004706620646375902,0.9755255726388453,1594,376,1,1,0.9651710072168184,True,True,auditable,,probe_country_service
DE,D-Root,dns_root,anycast,resolved_entry_only,3076,3076,15,0.004876462938881665,0.004876462938881665,0.0,0.0,0.0,0.004876462938881665,15,0.004876462938881665,1.0,1540,361,1,1,1.0,True,True,auditable,,probe_country_service
DK,D-Root,dns_root,anycast,all_publicly_visible,216,206,160,0.7407407407407407,0.7407407407407407,0.0,0.0,0.0,0.7407407407407407,160,0.7407407407407407,0.9537037037037037,108,35,1,1,0.9351851851851852,True,True,auditable,,probe_country_service
DK,D-Root,dns_root,anycast,resolved_entry_only,202,202,156,0.7722772277227723,0.7722772277227723,0.0,0.0,0.0,0.7722772277227723,156,0.7722772277227723,1.0,101,34,1,1,1.0,True,True,auditable,,probe_country_service
EC,D-Root,dns_root,anycast,all_publicly_visible,48,42,2,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,2,0.041666666666666664,0.875,24,19,1,1,0.875,True,True,auditable,,probe_country_service
EC,D-Root,dns_root,anycast,resolved_entry_only,42,42,2,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.0,2,0.047619047619047616,1.0,21,16,1,1,1.0,True,True,auditable,,probe_country_service
EE,D-Root,dns_root,anycast,all_publicly_visible,75,65,34,0.4533333333333333,0.4533333333333333,0.4533333333333333,0.0,0.4533333333333333,0.0,34,0.4533333333333333,0.8666666666666667,38,22,1,1,0.8666666666666667,True,True,auditable,,probe_country_service
EE,D-Root,dns_root,anycast,resolved_entry_only,65,65,34,0.5230769230769231,0.5230769230769231,0.5230769230769231,0.0,0.5230769230769231,0.0,34,0.5230769230769231,1.0,33,20,1,1,1.0,True,True,auditable,,probe_country_service
ES,D-Root,dns_root,anycast,all_publicly_visible,459,432,7,0.015250544662309368,0.015250544662309368,0.006535947712418301,0.006535947712418301,0.0,0.010893246187363835,7,0.015250544662309368,0.9411764705882353,230,73,1,1,0.9324618736383442,True,True,auditable,,probe_country_service
ES,D-Root,dns_root,anycast,resolved_entry_only,428,428,7,0.016355140186915886,0.016355140186915886,0.007009345794392523,0.007009345794392523,0.0,0.011682242990654205,7,0.016355140186915886,1.0,216,64,1,1,1.0,True,True,auditable,,probe_country_service
FI,D-Root,dns_root,anycast,all_publicly_visible,281,266,58,0.20640569395017794,0.20640569395017794,0.20640569395017794,0.06405693950177936,0.1423487544483986,0.014234875444839857,58,0.20640569395017794,0.9466192170818505,141,49,1,1,0.9395017793594306,True,True,auditable,,probe_country_service
FI,D-Root,dns_root,anycast,resolved_entry_only,264,264,57,0.2159090909090909,0.2159090909090909,0.2159090909090909,0.06818181818181818,0.14772727272727273,0.015151515151515152,57,0.2159090909090909,1.0,132,48,1,1,1.0,True,True,auditable,,probe_country_service
FR,D-Root,dns_root,anycast,all_publicly_visible,1894,1818,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9598732840549102,949,161,1,1,0.9440337909186906,True,True,auditable,,probe_country_service
FR,D-Root,dns_root,anycast,resolved_entry_only,1788,1788,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,899,150,1,1,1.0,True,True,auditable,,probe_country_service
GB,D-Root,dns_root,anycast,all_publicly_visible,1048,985,2,0.0019083969465648854,0.0019083969465648854,0.0,0.0,0.0,0.0019083969465648854,2,0.0019083969465648854,0.9398854961832062,525,186,1,1,0.9150763358778626,True,True,auditable,,probe_country_service
GB,D-Root,dns_root,anycast,resolved_entry_only,959,959,2,0.0020855057351407717,0.0020855057351407717,0.0,0.0,0.0,0.0020855057351407717,2,0.0020855057351407717,1.0,481,173,1,1,1.0,True,True,auditable,,probe_country_service
GR,D-Root,dns_root,anycast,all_publicly_visible,146,136,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9315068493150684,73,26,1,1,0.9178082191780822,True,True,auditable,,probe_country_service
GR,D-Root,dns_root,anycast,resolved_entry_only,134,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,67,26,1,1,1.0,True,True,auditable,,probe_country_service
HK,D-Root,dns_root,anycast,all_publicly_visible,98,92,60,0.6122448979591837,0.6122448979591837,0.11224489795918367,0.0,0.11224489795918367,0.6020408163265306,60,0.6122448979591837,0.9387755102040817,49,32,1,1,0.9183673469387755,True,True,auditable,,probe_country_service
HK,D-Root,dns_root,anycast,resolved_entry_only,90,90,58,0.6444444444444445,0.6444444444444445,0.1,0.0,0.1,0.6333333333333333,58,0.6444444444444445,1.0,45,30,1,1,1.0,True,True,auditable,,probe_country_service
HR,D-Root,dns_root,anycast,all_publicly_visible,84,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,42,20,1,1,1.0,True,True,auditable,,probe_country_service
HR,D-Root,dns_root,anycast,resolved_entry_only,84,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,42,20,1,1,1.0,True,True,auditable,,probe_country_service
HU,D-Root,dns_root,anycast,all_publicly_visible,110,102,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9272727272727272,55,23,1,1,0.9272727272727272,True,True,auditable,,probe_country_service
HU,D-Root,dns_root,anycast,resolved_entry_only,102,102,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,51,23,1,1,1.0,True,True,auditable,,probe_country_service
ID,D-Root,dns_root,anycast,all_publicly_visible,155,153,114,0.7354838709677419,0.7354838709677419,0.0967741935483871,0.0967741935483871,0.01935483870967742,0.7354838709677419,114,0.7354838709677419,0.9870967741935484,77,57,1,1,0.9741935483870968,True,True,auditable,,probe_country_service
ID,D-Root,dns_root,anycast,resolved_entry_only,151,151,112,0.7417218543046358,0.7417218543046358,0.09933774834437085,0.09933774834437085,0.019867549668874173,0.7417218543046358,112,0.7417218543046358,1.0,75,56,1,1,1.0,True,True,auditable,,probe_country_service
IE,D-Root,dns_root,anycast,all_publicly_visible,176,172,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9772727272727273,88,25,1,1,0.9545454545454546,True,True,auditable,,probe_country_service
IE,D-Root,dns_root,anycast,resolved_entry_only,168,168,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,84,23,1,1,1.0,True,True,auditable,,probe_country_service
IL,D-Root,dns_root,anycast,all_publicly_visible,60,60,56,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0.9333333333333333,56,0.9333333333333333,1.0,30,12,1,1,0.9333333333333333,True,True,auditable,,probe_country_service
IL,D-Root,dns_root,anycast,resolved_entry_only,56,56,54,0.9642857142857143,0.9642857142857143,0.0,0.0,0.0,0.9642857142857143,54,0.9642857142857143,1.0,28,11,1,1,1.0,True,True,auditable,,probe_country_service
IN,D-Root,dns_root,anycast,all_publicly_visible,270,238,59,0.21851851851851853,0.21851851851851853,0.1111111111111111,0.025925925925925925,0.08518518518518518,0.12222222222222222,59,0.21851851851851853,0.8814814814814815,135,59,1,1,0.8629629629629629,True,True,auditable,,probe_country_service
IN,D-Root,dns_root,anycast,resolved_entry_only,233,233,57,0.2446351931330472,0.2446351931330472,0.12017167381974249,0.030042918454935622,0.09012875536480687,0.14163090128755365,57,0.2446351931330472,1.0,117,53,1,1,1.0,True,True,auditable,,probe_country_service
IR,D-Root,dns_root,anycast,all_publicly_visible,88,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4090909090909091,44,22,1,1,0.38636363636363635,True,True,auditable,,probe_country_service
IR,D-Root,dns_root,anycast,resolved_entry_only,34,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,18,11,1,1,1.0,True,True,auditable,,probe_country_service
IT,D-Root,dns_root,anycast,all_publicly_visible,609,573,2,0.003284072249589491,0.003284072249589491,0.003284072249589491,0.003284072249589491,0.0,0.0,2,0.003284072249589491,0.9408866995073891,306,102,1,1,0.8160919540229885,True,True,auditable,,probe_country_service
IT,D-Root,dns_root,anycast,resolved_entry_only,497,497,2,0.004024144869215292,0.004024144869215292,0.004024144869215292,0.004024144869215292,0.0,0.0,2,0.004024144869215292,1.0,250,83,1,1,1.0,True,True,auditable,,probe_country_service
JP,D-Root,dns_root,anycast,all_publicly_visible,452,422,54,0.11946902654867257,0.11946902654867257,0.004424778761061947,0.0,0.004424778761061947,0.11504424778761062,54,0.11946902654867257,0.9336283185840708,225,99,1,1,0.9292035398230089,True,True,auditable,,probe_country_service
JP,D-Root,dns_root,anycast,resolved_entry_only,420,420,54,0.12857142857142856,0.12857142857142856,0.004761904761904762,0.0,0.004761904761904762,0.12380952380952381,54,0.12857142857142856,1.0,210,97,1,1,1.0,True,True,auditable,,probe_country_service
KG,D-Root,dns_root,anycast,all_publicly_visible,40,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9,20,13,1,1,0.85,True,True,auditable,,probe_country_service
KG,D-Root,dns_root,anycast,resolved_entry_only,34,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,17,10,1,1,1.0,True,True,auditable,,probe_country_service
KR,D-Root,dns_root,anycast,all_publicly_visible,44,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8636363636363636,22,12,1,1,0.8636363636363636,True,True,auditable,,probe_country_service
KR,D-Root,dns_root,anycast,resolved_entry_only,38,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,19,11,1,1,1.0,True,True,auditable,,probe_country_service
KZ,D-Root,dns_root,anycast,all_publicly_visible,107,107,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,54,20,1,1,1.0,True,True,auditable,,probe_country_service
KZ,D-Root,dns_root,anycast,resolved_entry_only,107,107,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,54,20,1,1,1.0,True,True,auditable,,probe_country_service
LT,D-Root,dns_root,anycast,all_publicly_visible,72,68,2,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.027777777777777776,2,0.027777777777777776,0.9444444444444444,36,21,1,1,0.9444444444444444,True,True,auditable,,probe_country_service
LT,D-Root,dns_root,anycast,resolved_entry_only,68,68,2,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.029411764705882353,2,0.029411764705882353,1.0,34,20,1,1,1.0,True,True,auditable,,probe_country_service
LU,D-Root,dns_root,anycast,all_publicly_visible,76,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9210526315789473,38,20,1,1,0.9210526315789473,True,True,auditable,,probe_country_service
LU,D-Root,dns_root,anycast,resolved_entry_only,70,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,35,18,1,1,1.0,True,True,auditable,,probe_country_service
LV,D-Root,dns_root,anycast,all_publicly_visible,60,57,4,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,4,0.06666666666666667,0.95,30,19,1,1,0.8166666666666667,True,True,auditable,,probe_country_service
LV,D-Root,dns_root,anycast,resolved_entry_only,49,49,4,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.0,0.08163265306122448,0.0,4,0.08163265306122448,1.0,25,18,1,1,1.0,True,True,auditable,,probe_country_service
MD,D-Root,dns_root,anycast,all_publicly_visible,49,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,25,15,1,1,1.0,True,True,auditable,,probe_country_service
MD,D-Root,dns_root,anycast,resolved_entry_only,49,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,25,15,1,1,1.0,True,True,auditable,,probe_country_service
MX,D-Root,dns_root,anycast,all_publicly_visible,84,80,2,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808,0.0,2,0.023809523809523808,0.9523809523809523,42,22,1,1,0.9523809523809523,True,True,auditable,,probe_country_service
MX,D-Root,dns_root,anycast,resolved_entry_only,80,80,2,0.025,0.025,0.025,0.0,0.025,0.0,2,0.025,1.0,40,22,1,1,1.0,True,True,auditable,,probe_country_service
MY,D-Root,dns_root,anycast,all_publicly_visible,67,65,1,0.014925373134328358,0.014925373134328358,0.0,0.0,0.0,0.014925373134328358,1,0.014925373134328358,0.9701492537313433,33,18,1,1,0.9402985074626866,True,True,auditable,,probe_country_service
MY,D-Root,dns_root,anycast,resolved_entry_only,63,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,31,17,1,1,1.0,True,True,auditable,,probe_country_service
NA,D-Root,dns_root,anycast,all_publicly_visible,3492,3266,411,0.11769759450171821,0.11769759450171821,0.04009163802978236,0.01632302405498282,0.02720504009163803,0.09736540664375716,411,0.11769759450171821,0.9352806414662085,1747,4,1,1,0.8983390607101948,True,True,auditable,,probe_country_service
NA,D-Root,dns_root,anycast,resolved_entry_only,3137,3137,401,0.12782913611730953,0.12782913611730953,0.04462862607586866,0.018170226330889386,0.03028371055148231,0.10519604717883328,401,0.12782913611730953,1.0,1578,4,1,1,1.0,True,True,auditable,,probe_country_service
NL,D-Root,dns_root,anycast,all_publicly_visible,1147,999,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8709677419354839,574,159,1,1,0.8631211857018308,True,True,auditable,,probe_country_service
NL,D-Root,dns_root,anycast,resolved_entry_only,990,990,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,496,149,1,1,1.0,True,True,auditable,,probe_country_service
NO,D-Root,dns_root,anycast,all_publicly_visible,177,169,153,0.864406779661017,0.864406779661017,0.3163841807909605,0.3163841807909605,0.0,0.8248587570621468,153,0.864406779661017,0.9548022598870056,89,33,1,1,0.943502824858757,True,True,auditable,,probe_country_service
NO,D-Root,dns_root,anycast,resolved_entry_only,167,167,151,0.9041916167664671,0.9041916167664671,0.33532934131736525,0.33532934131736525,0.0,0.8622754491017964,151,0.9041916167664671,1.0,84,31,1,1,1.0,True,True,auditable,,probe_country_service
NZ,D-Root,dns_root,anycast,all_publicly_visible,196,180,158,0.8061224489795918,0.8061224489795918,0.34183673469387754,0.32653061224489793,0.015306122448979591,0.7908163265306123,158,0.8061224489795918,0.9183673469387755,98,32,1,1,0.9183673469387755,True,True,auditable,,probe_country_service
NZ,D-Root,dns_root,anycast,resolved_entry_only,180,180,158,0.8777777777777778,0.8777777777777778,0.37222222222222223,0.35555555555555557,0.016666666666666666,0.8611111111111112,158,0.8777777777777778,1.0,90,31,1,1,1.0,True,True,auditable,,probe_country_service
PA,D-Root,dns_root,anycast,all_publicly_visible,36,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8888888888888888,18,11,1,1,0.8888888888888888,True,True,auditable,,probe_country_service
PA,D-Root,dns_root,anycast,resolved_entry_only,32,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,16,9,1,1,1.0,True,True,auditable,,probe_country_service
PE,D-Root,dns_root,anycast,all_publicly_visible,38,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,19,14,1,1,1.0,True,True,auditable,,probe_country_service
PE,D-Root,dns_root,anycast,resolved_entry_only,38,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,19,14,1,1,1.0,True,True,auditable,,probe_country_service
PH,D-Root,dns_root,anycast,all_publicly_visible,118,114,66,0.559322033898305,0.559322033898305,0.5423728813559322,0.1016949152542373,0.5254237288135594,0.3728813559322034,66,0.559322033898305,0.9661016949152542,59,33,1,1,0.9661016949152542,True,True,auditable,,probe_country_service
PH,D-Root,dns_root,anycast,resolved_entry_only,114,114,66,0.5789473684210527,0.5789473684210527,0.5614035087719298,0.10526315789473684,0.543859649122807,0.38596491228070173,66,0.5789473684210527,1.0,57,33,1,1,1.0,True,True,auditable,,probe_country_service
PL,D-Root,dns_root,anycast,all_publicly_visible,404,383,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.948019801980198,202,119,1,1,0.943069306930693,True,True,auditable,,probe_country_service
PL,D-Root,dns_root,anycast,resolved_entry_only,381,381,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,191,115,1,1,1.0,True,True,auditable,,probe_country_service
PT,D-Root,dns_root,anycast,all_publicly_visible,189,176,106,0.5608465608465608,0.5608465608465608,0.0,0.0,0.0,0.5608465608465608,106,0.5608465608465608,0.9312169312169312,95,21,1,1,0.9312169312169312,True,True,auditable,,probe_country_service
PT,D-Root,dns_root,anycast,resolved_entry_only,176,176,106,0.6022727272727273,0.6022727272727273,0.0,0.0,0.0,0.6022727272727273,106,0.6022727272727273,1.0,88,19,1,1,1.0,True,True,auditable,,probe_country_service
RE,D-Root,dns_root,anycast,all_publicly_visible,72,72,62,0.8611111111111112,0.8611111111111112,0.4722222222222222,0.0,0.4722222222222222,0.3888888888888889,62,0.8611111111111112,1.0,36,4,1,1,1.0,True,True,auditable,,probe_country_service
RE,D-Root,dns_root,anycast,resolved_entry_only,72,72,62,0.8611111111111112,0.8611111111111112,0.4722222222222222,0.0,0.4722222222222222,0.3888888888888889,62,0.8611111111111112,1.0,36,4,1,1,1.0,True,True,auditable,,probe_country_service
RO,D-Root,dns_root,anycast,all_publicly_visible,161,159,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9875776397515528,81,43,1,1,0.9751552795031055,True,True,auditable,,probe_country_service
RO,D-Root,dns_root,anycast,resolved_entry_only,157,157,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,79,41,1,1,1.0,True,True,auditable,,probe_country_service
RS,D-Root,dns_root,anycast,all_publicly_visible,90,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9444444444444444,45,16,1,1,0.8333333333333334,True,True,auditable,,probe_country_service
RS,D-Root,dns_root,anycast,resolved_entry_only,75,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,38,15,1,1,1.0,True,True,auditable,,probe_country_service
RU,D-Root,dns_root,anycast,all_publicly_visible,936,892,4,0.004273504273504274,0.004273504273504274,0.004273504273504274,0.0,0.004273504273504274,0.0,4,0.004273504273504274,0.9529914529914529,467,280,1,1,0.9305555555555556,True,True,auditable,,probe_country_service
RU,D-Root,dns_root,anycast,resolved_entry_only,871,871,4,0.004592422502870264,0.004592422502870264,0.004592422502870264,0.0,0.004592422502870264,0.0,4,0.004592422502870264,1.0,436,268,1,1,1.0,True,True,auditable,,probe_country_service
SA,D-Root,dns_root,anycast,all_publicly_visible,30,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5333333333333333,15,8,1,1,0.5333333333333333,True,True,auditable,,probe_country_service
SE,D-Root,dns_root,anycast,all_publicly_visible,399,377,156,0.39097744360902253,0.39097744360902253,0.14786967418546365,0.14285714285714285,0.005012531328320802,0.37593984962406013,156,0.39097744360902253,0.9448621553884712,200,70,1,1,0.9398496240601504,True,True,auditable,,probe_country_service
SE,D-Root,dns_root,anycast,resolved_entry_only,375,375,154,0.4106666666666667,0.4106666666666667,0.152,0.14666666666666667,0.005333333333333333,0.4,154,0.4106666666666667,1.0,188,66,1,1,1.0,True,True,auditable,,probe_country_service
