country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
FR,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,255,255.0,1,landing_region_0132::landing_region_0431,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,189,84,1,0.0,1.0,country_corridor_concentration_summary,,
DK,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,38,38.0,1,landing_region_0051::landing_region_0512,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,21,6,1,0.0,1.0,country_corridor_concentration_summary,,
,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,41,41.0,2,landing_region_0051::landing_region_0512,0.926829268292683,1.0,1.0,1.2992205177568863,severe_corridor_observation_concentration,True,True,True,True,auditable,,21,6,1,0.0,1.0,service_country_corridor_concentration_summary,DK,M-Root
SG,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,51,51.0,2,landing_region_0132::landing_region_0663,0.9215686274509803,1.0,1.0,1.3164272291547559,severe_corridor_observation_concentration,True,True,True,True,auditable,,30,16,1,0.0,1.0,country_corridor_concentration_summary,,
ES,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,40,40.0,3,landing_region_0126::landing_region_0431,0.9,0.975,1.0,1.4642109370627328,severe_corridor_observation_concentration,True,True,True,True,auditable,,20,13,1,0.1,0.9,country_corridor_concentration_summary,,
,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,151,151.0,5,landing_region_0008::landing_region_0223,0.8410596026490066,0.9470198675496688,0.9801324503311258,1.798174766427489,severe_corridor_observation_concentration,True,True,True,True,auditable,,64,21,1,0.8940397350993378,0.10596026490066225,service_country_corridor_concentration_summary,CA,M-Root
,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,97,97.0,5,landing_region_0233::landing_region_0239,0.8247422680412371,0.8865979381443299,0.9381443298969072,2.0045482451146848,severe_corridor_observation_concentration,True,True,True,True,auditable,,42,28,1,0.05154639175257732,0.9484536082474226,service_country_corridor_concentration_summary,ZA,M-Root
ZA,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,221,221.0,3,landing_region_0233::landing_region_0239,0.7104072398190046,0.9819004524886878,1.0,1.9532428971580587,moderate_corridor_observation_concentration,True,True,True,True,auditable,,83,35,1,0.27149321266968324,0.7285067873303167,country_corridor_concentration_summary,,
,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,31,31.0,3,landing_region_0364::landing_region_0431,0.6774193548387096,0.9354838709677419,1.0,2.203880192556479,moderate_corridor_observation_concentration,True,True,True,True,auditable,,18,9,1,0.06451612903225806,0.9354838709677419,service_country_corridor_concentration_summary,IT,M-Root
US,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,207,207.0,9,landing_region_0008::landing_region_0223,0.6763285024154589,0.8695652173913043,0.9033816425120773,2.979597031336243,moderate_corridor_observation_concentration,True,True,True,True,auditable,,70,21,1,0.7391304347826086,0.2608695652173913,country_corridor_concentration_summary,,
FI,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,214,214.0,6,landing_region_0351::landing_region_0640,0.6308411214953271,0.8504672897196262,0.9065420560747663,2.988530126979817,moderate_corridor_observation_concentration,True,True,True,True,auditable,,116,53,1,0.11214953271028037,0.8878504672897196,country_corridor_concentration_summary,,
,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,143,143.0,6,landing_region_0351::landing_region_0640,0.5734265734265734,0.8111888111888113,0.8811188811188811,3.3892803590195664,moderate_corridor_observation_concentration,True,True,True,True,auditable,,71,30,1,0.0979020979020979,0.9020979020979021,service_country_corridor_concentration_summary,FI,M-Root
,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,37,37.0,4,landing_region_0126::landing_region_0431,0.5405405405405406,0.8918918918918919,0.972972972972973,2.7218943095337322,moderate_corridor_observation_concentration,True,True,True,True,auditable,,12,9,1,0.10810810810810811,0.8918918918918919,service_country_corridor_concentration_summary,ES,M-Root
PH,5006,dns-root_m-root_msm5006_20260701T000000Z_010000Z.json,86,86.0,6,landing_region_0230::landing_region_0250,0.4883720930232558,0.8662790697674418,0.936046511627907,3.1552599956002556,moderate_corridor_observation_concentration,True,True,True,True,auditable,,22,13,1,0.11627906976744186,0.8837209302325582,country_corridor_concentration_summary,,
