country,msm_id,file_name,network_transition_key,network_transition_representation,hop_pair_as_class,network_transition_observation_count,unique_atomic_segments,share_of_network_transition_observations,rank_within_unit,is_top1_network_transition,is_top2_network_transition,is_top3_network_transition,used_country_fallback_transition,group_total_mappable_segments,group_unique_probes,group_unique_probe_asns,domestic_segment_count,international_segment_count
EE,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,3327->3327,as_transition,intra_as_hop_pair,3,3,0.09090909090909091,4,False,False,False,False,33,19,11,0,3
EE,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:EE->SE,country_fallback,country_fallback,3,3,0.09090909090909091,5,False,False,False,True,33,19,11,0,3
ES,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,52,52,0.4642857142857143,1,True,False,False,False,112,59,21,0,52
ES,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,12956->12956,as_transition,intra_as_hop_pair,40,40,0.35714285714285715,2,False,True,False,False,112,59,21,0,40
ES,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,5511->5511,as_transition,intra_as_hop_pair,12,12,0.10714285714285714,3,False,False,True,False,112,59,21,0,12
ES,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,6453->6453,as_transition,intra_as_hop_pair,4,4,0.03571428571428571,4,False,False,False,False,112,59,21,0,4
ES,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,3352->3352,as_transition,intra_as_hop_pair,2,2,0.017857142857142856,5,False,False,False,False,112,59,21,2,0
ES,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:ES->FR,country_fallback,country_fallback,1,1,0.008928571428571428,6,False,False,False,True,112,59,21,0,1
ES,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,2914->2914,as_transition,intra_as_hop_pair,1,1,0.008928571428571428,7,False,False,False,False,112,59,21,0,1
FI,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,49,49,0.3951612903225806,1,True,False,False,False,124,54,13,0,49
FI,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,24940->24940,as_transition,intra_as_hop_pair,33,33,0.2661290322580645,2,False,True,False,False,124,54,13,0,33
FI,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,39699->39699,as_transition,intra_as_hop_pair,10,10,0.08064516129032258,3,False,False,True,False,124,54,13,10,0
FI,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:FI->FI,country_fallback,country_fallback,9,9,0.07258064516129033,4,False,False,False,True,124,54,13,9,0
FI,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,719->6667,as_transition,cross_as_transition,8,8,0.06451612903225806,5,False,False,False,False,124,54,13,8,0
FI,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,719->719,as_transition,intra_as_hop_pair,6,6,0.04838709677419355,6,False,False,False,False,124,54,13,6,0
FI,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,8473->8473,as_transition,intra_as_hop_pair,2,2,0.016129032258064516,7,False,False,False,False,124,54,13,0,2
FI,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,1759->1759,as_transition,intra_as_hop_pair,2,2,0.016129032258064516,8,False,False,False,False,124,54,13,2,0
FI,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,202246->1299,as_transition,cross_as_transition,2,2,0.016129032258064516,9,False,False,False,False,124,54,13,0,2
FI,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,16086->16086,as_transition,intra_as_hop_pair,2,2,0.016129032258064516,10,False,False,False,False,124,54,13,2,0
FI,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,1759->1299,as_transition,cross_as_transition,1,1,0.008064516129032258,11,False,False,False,False,124,54,13,0,1
FJ,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,38442->38442,as_transition,intra_as_hop_pair,3,3,0.5,1,True,False,False,False,6,4,3,0,3
FJ,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,24390->7575,as_transition,cross_as_transition,2,2,0.3333333333333333,2,False,True,False,False,6,4,3,0,2
FJ,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:FJ->AU,country_fallback,country_fallback,1,1,0.16666666666666666,3,False,False,True,True,6,4,3,0,1
FR,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,6,6,0.5454545454545454,1,True,False,False,False,11,7,6,0,6
FR,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,6453->6453,as_transition,intra_as_hop_pair,3,3,0.2727272727272727,2,False,True,False,False,11,7,6,0,3
FR,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,1273->1273,as_transition,intra_as_hop_pair,2,2,0.18181818181818182,3,False,False,True,False,11,7,6,0,2
GH,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,37468->37468,as_transition,intra_as_hop_pair,2,2,1.0,1,True,False,False,False,2,1,1,0,2
GU,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,6939->6939,as_transition,intra_as_hop_pair,3,3,0.75,1,True,False,False,False,4,3,2,0,3
GU,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,140627->140627,as_transition,intra_as_hop_pair,1,1,0.25,2,False,True,False,False,4,3,2,0,1
HK,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,2914->2914,as_transition,intra_as_hop_pair,50,50,0.2808988764044944,1,True,False,False,False,178,112,54,0,50
HK,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,3491->3491,as_transition,intra_as_hop_pair,35,35,0.19662921348314608,2,False,True,False,False,178,112,54,0,35
HK,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,6453->6453,as_transition,intra_as_hop_pair,23,23,0.12921348314606743,3,False,False,True,False,178,112,54,0,23
HK,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,1299->1299,as_transition,intra_as_hop_pair,20,20,0.11235955056179775,4,False,False,False,False,178,112,54,0,20
HK,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,3491->14907,as_transition,cross_as_transition,13,13,0.07303370786516854,5,False,False,False,False,178,112,54,0,13
HK,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:HK->SG,country_fallback,country_fallback,9,9,0.05056179775280899,6,False,False,False,True,178,112,54,0,9
HK,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,4637->4637,as_transition,intra_as_hop_pair,8,8,0.0449438202247191,7,False,False,False,False,178,112,54,0,8
HK,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,10099->10099,as_transition,intra_as_hop_pair,4,4,0.02247191011235955,8,False,False,False,False,178,112,54,0,4
HK,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,174->6453,as_transition,cross_as_transition,4,4,0.02247191011235955,9,False,False,False,False,178,112,54,0,4
HK,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,6939->6939,as_transition,intra_as_hop_pair,3,3,0.016853932584269662,10,False,False,False,False,178,112,54,0,3
HK,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,8888->8888,as_transition,intra_as_hop_pair,2,2,0.011235955056179775,11,False,False,False,False,178,112,54,0,2
HK,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,983->983,as_transition,intra_as_hop_pair,2,2,0.011235955056179775,12,False,False,False,False,178,112,54,0,2
HK,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,955->6939,as_transition,cross_as_transition,2,2,0.011235955056179775,13,False,False,False,False,178,112,54,0,2
HK,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,7552->2914,as_transition,cross_as_transition,1,1,0.0056179775280898875,14,False,False,False,False,178,112,54,0,1
HK,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,58453->6453,as_transition,cross_as_transition,1,1,0.0056179775280898875,15,False,False,False,False,178,112,54,0,1
HK,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,21859->4229,as_transition,cross_as_transition,1,1,0.0056179775280898875,16,False,False,False,False,178,112,54,0,1
HN,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,263725->54082,as_transition,cross_as_transition,8,8,0.6666666666666666,1,True,False,False,False,12,6,4,0,8
HN,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,23520->23520,as_transition,intra_as_hop_pair,4,4,0.3333333333333333,2,False,True,False,False,12,6,4,0,4
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:ID->SG,country_fallback,country_fallback,37,37,0.3274336283185841,1,True,False,False,True,113,56,39,0,37
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,38158->38158,as_transition,intra_as_hop_pair,16,16,0.1415929203539823,2,False,True,False,False,113,56,39,16,0
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,136106->136106,as_transition,intra_as_hop_pair,10,10,0.08849557522123894,3,False,False,True,False,113,56,39,10,0
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,7713->7713,as_transition,intra_as_hop_pair,8,8,0.07079646017699115,4,False,False,False,False,113,56,39,8,0
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:ID->ID,country_fallback,country_fallback,7,7,0.061946902654867256,5,False,False,False,True,113,56,39,7,0
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,23700->7632,as_transition,cross_as_transition,6,6,0.05309734513274336,6,False,False,False,False,113,56,39,6,0
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,4800->4800,as_transition,intra_as_hop_pair,4,4,0.035398230088495575,7,False,False,False,False,113,56,39,4,0
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,133815->45430,as_transition,cross_as_transition,3,3,0.02654867256637168,8,False,False,False,False,113,56,39,0,3
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,9905->7632,as_transition,cross_as_transition,2,2,0.017699115044247787,9,False,False,False,False,113,56,39,2,0
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,141626->58389,as_transition,cross_as_transition,2,2,0.017699115044247787,10,False,False,False,False,113,56,39,2,0
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,55818->55818,as_transition,intra_as_hop_pair,2,2,0.017699115044247787,11,False,False,False,False,113,56,39,2,0
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,17451->17451,as_transition,intra_as_hop_pair,2,2,0.017699115044247787,12,False,False,False,False,113,56,39,2,0
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,4229->4229,as_transition,intra_as_hop_pair,2,2,0.017699115044247787,13,False,False,False,False,113,56,39,0,2
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,149728->58389,as_transition,cross_as_transition,2,2,0.017699115044247787,14,False,False,False,False,113,56,39,2,0
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,138074->4787,as_transition,cross_as_transition,2,2,0.017699115044247787,15,False,False,False,False,113,56,39,2,0
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,24521->24521,as_transition,intra_as_hop_pair,2,2,0.017699115044247787,16,False,False,False,False,113,56,39,2,0
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,7713->14907,as_transition,cross_as_transition,2,2,0.017699115044247787,17,False,False,False,False,113,56,39,0,2
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,9340->136106,as_transition,cross_as_transition,1,1,0.008849557522123894,18,False,False,False,False,113,56,39,1,0
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,131749->58389,as_transition,cross_as_transition,1,1,0.008849557522123894,19,False,False,False,False,113,56,39,1,0
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,142360->142360,as_transition,intra_as_hop_pair,1,1,0.008849557522123894,20,False,False,False,False,113,56,39,1,0
ID,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,142360->136106,as_transition,cross_as_transition,1,1,0.008849557522123894,21,False,False,False,False,113,56,39,1,0
IL,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,12400->12400,as_transition,intra_as_hop_pair,5,5,1.0,1,True,False,False,False,5,3,1,0,5
IN,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,6453->6453,as_transition,intra_as_hop_pair,50,50,0.32051282051282054,1,True,False,False,False,156,82,35,0,50
IN,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,64049->64049,as_transition,intra_as_hop_pair,40,40,0.2564102564102564,2,False,True,False,False,156,82,35,0,40
IN,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:IN->SG,country_fallback,country_fallback,31,31,0.1987179487179487,3,False,False,True,True,156,82,35,0,31
IN,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,4755->4755,as_transition,intra_as_hop_pair,13,13,0.08333333333333333,4,False,False,False,False,156,82,35,13,0
IN,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,9498->9498,as_transition,intra_as_hop_pair,12,12,0.07692307692307693,5,False,False,False,False,156,82,35,0,12
IN,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,9498->14907,as_transition,cross_as_transition,3,3,0.019230769230769232,6,False,False,False,False,156,82,35,0,3
IN,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,55836->64049,as_transition,cross_as_transition,2,2,0.01282051282051282,7,False,False,False,False,156,82,35,2,0
IN,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,COUNTRY_FALLBACK:IN->IN,country_fallback,country_fallback,2,2,0.01282051282051282,8,False,False,False,True,156,82,35,2,0
IN,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,4637->4637,as_transition,intra_as_hop_pair,2,2,0.01282051282051282,9,False,False,False,False,156,82,35,0,2
IN,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,136308->9498,as_transition,cross_as_transition,1,1,0.00641025641025641,10,False,False,False,False,156,82,35,1,0
IT,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,9002->9002,as_transition,intra_as_hop_pair,4,4,0.5,1,True,False,False,False,8,4,2,0,4
IT,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,6453->6453,as_transition,intra_as_hop_pair,2,2,0.25,2,False,True,False,False,8,4,2,0,2
