analysis_scope,country,network_atomic_segments,corridor_atomic_segments,shared_atomic_segments,network_only_atomic_segments,corridor_only_atomic_segments,segment_population_aligned,probe_country,service_id,path_scope_stratum
transition_near_country,NO,85,85,85,0,0,True,,,
transition_near_country,NU,2,2,2,0,0,True,,,
transition_near_country,NZ,224,224,224,0,0,True,,,
transition_near_country,PA,2,2,2,0,0,True,,,
transition_near_country,PE,16,16,16,0,0,True,,,
transition_near_country,PG,2,2,2,0,0,True,,,
transition_near_country,PH,99,99,99,0,0,True,,,
transition_near_country,PK,8,8,8,0,0,True,,,
transition_near_country,PR,4,4,4,0,0,True,,,
transition_near_country,PT,86,86,86,0,0,True,,,
transition_near_country,SA,4,4,4,0,0,True,,,
transition_near_country,SE,107,107,107,0,0,True,,,
transition_near_country,SG,4,4,4,0,0,True,,,
transition_near_country,SL,1,1,1,0,0,True,,,
transition_near_country,SN,4,4,4,0,0,True,,,
transition_near_country,TH,2,2,2,0,0,True,,,
transition_near_country,TO,2,2,2,0,0,True,,,
transition_near_country,TW,190,190,190,0,0,True,,,
transition_near_country,TZ,2,2,2,0,0,True,,,
transition_near_country,US,87,87,87,0,0,True,,,
transition_near_country,VI,4,4,4,0,0,True,,,
transition_near_country,VN,2,2,2,0,0,True,,,
transition_near_country,ZA,27,27,27,0,0,True,,,
probe_country_service,,15,15,15,0,0,True,AE,Wikipedia,all_publicly_visible
probe_country_service,,15,15,15,0,0,True,AE,Wikipedia,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,AL,Wikipedia,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,AL,Wikipedia,resolved_entry_only
probe_country_service,,350,350,350,0,0,True,AU,Wikipedia,all_publicly_visible
probe_country_service,,350,350,350,0,0,True,AU,Wikipedia,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,AX,Wikipedia,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,AX,Wikipedia,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,BB,Wikipedia,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,BB,Wikipedia,resolved_entry_only
probe_country_service,,10,10,10,0,0,True,BH,Wikipedia,all_publicly_visible
probe_country_service,,10,10,10,0,0,True,BH,Wikipedia,resolved_entry_only
probe_country_service,,6,6,6,0,0,True,BJ,Wikipedia,all_publicly_visible
probe_country_service,,6,6,6,0,0,True,BJ,Wikipedia,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,BR,Wikipedia,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,BR,Wikipedia,resolved_entry_only
probe_country_service,,107,107,107,0,0,True,CA,Wikipedia,all_publicly_visible
probe_country_service,,107,107,107,0,0,True,CA,Wikipedia,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,CD,Wikipedia,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,CD,Wikipedia,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,CK,Wikipedia,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,CK,Wikipedia,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,CM,Wikipedia,all_publicly_visible
probe_country_service,,15,15,15,0,0,True,CN,Wikipedia,all_publicly_visible
probe_country_service,,13,13,13,0,0,True,CN,Wikipedia,resolved_entry_only
probe_country_service,,5,5,5,0,0,True,CO,Wikipedia,all_publicly_visible
probe_country_service,,5,5,5,0,0,True,CO,Wikipedia,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,CU,Wikipedia,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,CU,Wikipedia,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,CW,Wikipedia,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,CW,Wikipedia,resolved_entry_only
probe_country_service,,14,14,14,0,0,True,CY,Wikipedia,all_publicly_visible
probe_country_service,,14,14,14,0,0,True,CY,Wikipedia,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,DE,Wikipedia,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,DE,Wikipedia,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,DJ,Wikipedia,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,DJ,Wikipedia,resolved_entry_only
probe_country_service,,8,8,8,0,0,True,DK,Wikipedia,all_publicly_visible
probe_country_service,,8,8,8,0,0,True,DK,Wikipedia,resolved_entry_only
probe_country_service,,6,6,6,0,0,True,DO,Wikipedia,all_publicly_visible
probe_country_service,,6,6,6,0,0,True,DO,Wikipedia,resolved_entry_only
probe_country_service,,36,36,36,0,0,True,EE,Wikipedia,all_publicly_visible
probe_country_service,,36,36,36,0,0,True,EE,Wikipedia,resolved_entry_only
probe_country_service,,99,99,99,0,0,True,ES,Wikipedia,all_publicly_visible
probe_country_service,,99,99,99,0,0,True,ES,Wikipedia,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,ET,Wikipedia,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,ET,Wikipedia,resolved_entry_only
probe_country_service,,87,87,87,0,0,True,FI,Wikipedia,all_publicly_visible
probe_country_service,,87,87,87,0,0,True,FI,Wikipedia,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,FJ,Wikipedia,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,FJ,Wikipedia,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,FR,Wikipedia,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,FR,Wikipedia,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,GB,Wikipedia,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,GB,Wikipedia,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,GH,Wikipedia,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,GH,Wikipedia,resolved_entry_only
probe_country_service,,10,10,10,0,0,True,GU,Wikipedia,all_publicly_visible
probe_country_service,,10,10,10,0,0,True,GU,Wikipedia,resolved_entry_only
probe_country_service,,68,68,68,0,0,True,HK,Wikipedia,all_publicly_visible
probe_country_service,,68,68,68,0,0,True,HK,Wikipedia,resolved_entry_only
probe_country_service,,8,8,8,0,0,True,HN,Wikipedia,all_publicly_visible
probe_country_service,,8,8,8,0,0,True,HN,Wikipedia,resolved_entry_only
probe_country_service,,90,90,90,0,0,True,ID,Wikipedia,all_publicly_visible
probe_country_service,,90,90,90,0,0,True,ID,Wikipedia,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,IL,Wikipedia,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,IL,Wikipedia,resolved_entry_only
probe_country_service,,123,123,123,0,0,True,IN,Wikipedia,all_publicly_visible
probe_country_service,,123,123,123,0,0,True,IN,Wikipedia,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,IT,Wikipedia,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,IT,Wikipedia,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,JP,Wikipedia,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,JP,Wikipedia,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,KE,Wikipedia,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,KE,Wikipedia,resolved_entry_only
probe_country_service,,6,6,6,0,0,True,KI,Wikipedia,all_publicly_visible
probe_country_service,,6,6,6,0,0,True,KI,Wikipedia,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,KY,Wikipedia,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,KY,Wikipedia,resolved_entry_only
probe_country_service,,17,17,17,0,0,True,LK,Wikipedia,all_publicly_visible
probe_country_service,,17,17,17,0,0,True,LK,Wikipedia,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,ML,Wikipedia,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,ML,Wikipedia,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,MM,Wikipedia,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,MM,Wikipedia,resolved_entry_only
probe_country_service,,7,7,7,0,0,True,MN,Wikipedia,all_publicly_visible
probe_country_service,,7,7,7,0,0,True,MN,Wikipedia,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,MP,Wikipedia,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,MP,Wikipedia,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,MT,Wikipedia,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,MT,Wikipedia,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,MU,Wikipedia,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,MU,Wikipedia,resolved_entry_only
probe_country_service,,21,21,21,0,0,True,MV,Wikipedia,all_publicly_visible
probe_country_service,,21,21,21,0,0,True,MV,Wikipedia,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,MX,Wikipedia,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,MX,Wikipedia,resolved_entry_only
probe_country_service,,11,11,11,0,0,True,MY,Wikipedia,all_publicly_visible
probe_country_service,,11,11,11,0,0,True,MY,Wikipedia,resolved_entry_only
probe_country_service,,439,439,439,0,0,True,NA,Wikipedia,all_publicly_visible
probe_country_service,,438,438,438,0,0,True,NA,Wikipedia,resolved_entry_only
probe_country_service,,11,11,11,0,0,True,NC,Wikipedia,all_publicly_visible
probe_country_service,,11,11,11,0,0,True,NC,Wikipedia,resolved_entry_only
probe_country_service,,9,9,9,0,0,True,NG,Wikipedia,all_publicly_visible
probe_country_service,,9,9,9,0,0,True,NG,Wikipedia,resolved_entry_only
probe_country_service,,78,78,78,0,0,True,NO,Wikipedia,all_publicly_visible
probe_country_service,,78,78,78,0,0,True,NO,Wikipedia,resolved_entry_only
probe_country_service,,331,331,331,0,0,True,NZ,Wikipedia,all_publicly_visible
probe_country_service,,331,331,331,0,0,True,NZ,Wikipedia,resolved_entry_only
probe_country_service,,6,6,6,0,0,True,PA,Wikipedia,all_publicly_visible
probe_country_service,,6,6,6,0,0,True,PA,Wikipedia,resolved_entry_only
probe_country_service,,14,14,14,0,0,True,PE,Wikipedia,all_publicly_visible
probe_country_service,,14,14,14,0,0,True,PE,Wikipedia,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,PG,Wikipedia,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,PG,Wikipedia,resolved_entry_only
probe_country_service,,94,94,94,0,0,True,PH,Wikipedia,all_publicly_visible
probe_country_service,,94,94,94,0,0,True,PH,Wikipedia,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,PK,Wikipedia,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,PK,Wikipedia,resolved_entry_only
probe_country_service,,75,75,75,0,0,True,PT,Wikipedia,all_publicly_visible
probe_country_service,,75,75,75,0,0,True,PT,Wikipedia,resolved_entry_only
probe_country_service,,30,30,30,0,0,True,RE,Wikipedia,all_publicly_visible
probe_country_service,,30,30,30,0,0,True,RE,Wikipedia,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,RU,Wikipedia,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,RU,Wikipedia,resolved_entry_only
probe_country_service,,4,4,4,0,0,True,SA,Wikipedia,all_publicly_visible
probe_country_service,,4,4,4,0,0,True,SA,Wikipedia,resolved_entry_only
probe_country_service,,55,55,55,0,0,True,SE,Wikipedia,all_publicly_visible
probe_country_service,,55,55,55,0,0,True,SE,Wikipedia,resolved_entry_only
probe_country_service,,8,8,8,0,0,True,SG,Wikipedia,all_publicly_visible
probe_country_service,,8,8,8,0,0,True,SG,Wikipedia,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,SL,Wikipedia,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,SL,Wikipedia,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,SV,Wikipedia,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,SV,Wikipedia,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,TH,Wikipedia,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,TH,Wikipedia,resolved_entry_only
probe_country_service,,10,10,10,0,0,True,TL,Wikipedia,all_publicly_visible
probe_country_service,,10,10,10,0,0,True,TL,Wikipedia,resolved_entry_only
probe_country_service,,6,6,6,0,0,True,TO,Wikipedia,all_publicly_visible
probe_country_service,,6,6,6,0,0,True,TO,Wikipedia,resolved_entry_only
probe_country_service,,3,3,3,0,0,True,TV,Wikipedia,all_publicly_visible
probe_country_service,,3,3,3,0,0,True,TV,Wikipedia,resolved_entry_only
probe_country_service,,188,188,188,0,0,True,TW,Wikipedia,all_publicly_visible
probe_country_service,,188,188,188,0,0,True,TW,Wikipedia,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,TZ,Wikipedia,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,TZ,Wikipedia,resolved_entry_only
probe_country_service,,32,32,32,0,0,True,US,Wikipedia,all_publicly_visible
probe_country_service,,32,32,32,0,0,True,US,Wikipedia,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,VE,Wikipedia,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,VE,Wikipedia,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,VI,Wikipedia,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,VI,Wikipedia,resolved_entry_only
probe_country_service,,13,13,13,0,0,True,VN,Wikipedia,all_publicly_visible
probe_country_service,,13,13,13,0,0,True,VN,Wikipedia,resolved_entry_only
probe_country_service,,2,2,2,0,0,True,VU,Wikipedia,all_publicly_visible
probe_country_service,,2,2,2,0,0,True,VU,Wikipedia,resolved_entry_only
probe_country_service,,33,33,33,0,0,True,ZA,Wikipedia,all_publicly_visible
probe_country_service,,33,33,33,0,0,True,ZA,Wikipedia,resolved_entry_only
probe_country_service,,1,1,1,0,0,True,ZM,Wikipedia,all_publicly_visible
probe_country_service,,1,1,1,0,0,True,ZM,Wikipedia,resolved_entry_only
