country,msm_id,file_name,as_boundary_transition_key,as_boundary_observation_count,share_of_as_boundary_observations,rank_within_unit,is_top1_as_boundary_transition,is_top2_as_boundary_transition,is_top3_as_boundary_transition,group_total_hop_pair_segments,group_cross_as_boundary_segments,group_intra_as_hop_pair_segments,group_country_fallback_segments,cross_as_boundary_coverage_rate,intra_as_hop_pair_share,country_fallback_share,group_unique_probes,group_unique_probe_asns
AE,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,8966->5384,10,0.7142857142857143,1,True,False,False,32,14,8,10,0.4375,0.25,0.3125,6,3
AE,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,5384->8966,4,0.2857142857142857,2,False,True,False,32,14,8,10,0.4375,0.25,0.3125,6,3
AU,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,1221->4637,41,0.5694444444444444,1,True,False,False,586,72,458,56,0.12286689419795221,0.7815699658703071,0.09556313993174062,40,18
AU,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,4826->14907,10,0.1388888888888889,2,False,True,False,586,72,458,56,0.12286689419795221,0.7815699658703071,0.09556313993174062,40,18
AU,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,4826->45430,7,0.09722222222222222,3,False,False,True,586,72,458,56,0.12286689419795221,0.7815699658703071,0.09556313993174062,40,18
AU,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,4804->7474,4,0.05555555555555555,4,False,False,False,586,72,458,56,0.12286689419795221,0.7815699658703071,0.09556313993174062,40,18
AU,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,9942->7545,4,0.05555555555555555,5,False,False,False,586,72,458,56,0.12286689419795221,0.7815699658703071,0.09556313993174062,40,18
AU,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,38195->14907,2,0.027777777777777776,6,False,False,False,586,72,458,56,0.12286689419795221,0.7815699658703071,0.09556313993174062,40,18
AU,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,7699->4826,2,0.027777777777777776,7,False,False,False,586,72,458,56,0.12286689419795221,0.7815699658703071,0.09556313993174062,40,18
AU,86710103,popular-application_wikipedia_msm86710103_20260701T000000Z_010000Z.json,6939->45430,1,0.013888888888888888,8,False,False,False,586,72,458,56,0.12286689419795221,0.7815699658703071,0.09556313993174062,40,18
