country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id,path_scope_stratum,country_fallback_share,sufficient_network_transition_resolution
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,118.0,118.0,1.0,landing_region_5a1e27deaea1::landing_region_ae1b031adf3a,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,True,True,True,auditable,,59.0,41.0,1.0,1.0,0.0,service_country_corridor_concentration_summary,CZ,I-Root,all_publicly_visible,0.0,True
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,300.0,300.0,3.0,landing_region_5a1e27deaea1::landing_region_ae1b031adf3a,0.9966666666666667,0.9983333333333334,1.0,0.02465087044535004,0.02243818924985378,1.024957215194324,severe_corridor_observation_concentration,True,True,True,True,auditable,,151.0,91.0,1.0,0.9966666666666667,0.0033333333333333335,service_country_corridor_concentration_summary,RU,I-Root,all_publicly_visible,0.0,True
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,107.0,107.0,2.0,landing_region_343850da3642::landing_region_f7627feb3284,0.9813084112149533,1.0,1.0,0.09290237532489827,0.13402979616803595,1.0973546011522917,severe_corridor_observation_concentration,True,True,True,True,auditable,,38.0,10.0,1.0,0.9813084112149533,0.018691588785046728,service_country_corridor_concentration_summary,PT,I-Root,all_publicly_visible,0.0,True
PT,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,110.0,110.0,3.0,landing_region_343850da3642::landing_region_f7627feb3284,0.9636363636363636,0.9818181818181818,1.0,0.18141552308224446,0.16513152542848536,1.1989132519354815,severe_corridor_observation_concentration,True,True,True,True,auditable,,39.0,11.0,1.0,0.9636363636363636,0.03636363636363636,country_corridor_concentration_summary,,,,,
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,113.0,113.0,4.0,landing_region_5a1e27deaea1::landing_region_ae1b031adf3a,0.9469026548672567,0.9823008849557522,0.9911504424778761,0.25360142285478726,0.1829347575574933,1.2886580722380945,severe_corridor_observation_concentration,True,True,True,True,auditable,,56.0,44.0,1.0,1.0,0.0,service_country_corridor_concentration_summary,NL,I-Root,all_publicly_visible,0.017699115044247787,True
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,33.0,33.0,3.0,landing_region_5a1e27deaea1::landing_region_ae1b031adf3a,0.9090909090909091,0.9545454545454545,1.0,0.3676494774001422,0.3346489759784663,1.4443356779366723,severe_corridor_observation_concentration,True,True,True,True,auditable,,17.0,16.0,1.0,0.9090909090909091,0.09090909090909091,service_country_corridor_concentration_summary,PL,I-Root,all_publicly_visible,0.06060606060606061,True
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,32.0,32.0,2.0,landing_region_5a1e27deaea1::landing_region_ae1b031adf3a,0.875,1.0,1.0,0.37677016125643675,0.5435644431995964,1.4575692649810903,severe_corridor_observation_concentration,True,True,True,True,auditable,,16.0,7.0,1.0,0.875,0.125,service_country_corridor_concentration_summary,IT,I-Root,all_publicly_visible,0.0,True
ID,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1265.0,1264.9999999999998,21.0,landing_region_5a1e27deaea1::landing_region_ae1b031adf3a,0.8624505928853755,0.8728853754940712,0.8833201581027668,0.7900354737475834,0.25949405527730046,2.2034745903709667,severe_corridor_observation_concentration,True,True,True,True,auditable,,512.0,332.0,1.0,0.9256916996047433,0.07430830039525693,country_corridor_concentration_summary,,,,,
CA,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,159.0,158.99999999999994,7.0,landing_region_82a1b23200f3::landing_region_c94f4fef1bdd,0.8440251572327044,0.9446540880503145,0.969811320754717,0.6143633795418009,0.3157203223592095,1.848479445066478,severe_corridor_observation_concentration,True,True,True,True,auditable,,31.0,14.0,1.0,0.8742138364779873,0.12578616352201263,country_corridor_concentration_summary,,,,,
DK,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,448.0,448.0,3.0,landing_region_d073d559153a::landing_region_e2b0cd002b0c,0.8370535714285714,0.9263392857142857,1.0,0.5567191533260223,0.5067476115718262,1.7449382240305105,severe_corridor_observation_concentration,True,True,True,True,auditable,,97.0,35.0,1.0,0.6004464285714286,0.39955357142857145,country_corridor_concentration_summary,,,,,
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,109.0,109.0,4.0,landing_region_5a1e27deaea1::landing_region_ae1b031adf3a,0.8348623853211009,0.9908256880733946,0.9954128440366973,0.4898827926747485,0.35337573780434794,1.6321249117488539,severe_corridor_observation_concentration,True,True,True,True,auditable,,50.0,30.0,1.0,0.981651376146789,0.01834862385321101,service_country_corridor_concentration_summary,DE,I-Root,all_publicly_visible,0.08256880733944955,True
NO,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,504.0,503.99999999999994,16.0,landing_region_2f1f6d8f7ce5::landing_region_d514e04d4eb8,0.8201058201058201,0.8783068783068784,0.9027777777777778,0.8431823412770529,0.30411374558138743,2.3237501887432,severe_corridor_observation_concentration,True,True,True,True,auditable,,84.0,30.0,1.0,1.0,0.0,country_corridor_concentration_summary,,,,,
SE,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,677.0,677.0,8.0,landing_region_d073d559153a::landing_region_e2b0cd002b0c,0.7813884785819794,0.8847858197932054,0.9660265878877401,0.7963235831256518,0.3829506947727694,2.2173739341051784,moderate_corridor_observation_concentration,True,True,True,True,auditable,,141.0,57.0,1.0,0.9601181683899557,0.03988183161004431,country_corridor_concentration_summary,,,,,
TW,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,72.0,72.0,8.0,landing_region_3362110f86da::landing_region_7a95dbddaa36,0.7777777777777778,0.8472222222222222,0.9027777777777778,0.9112786391018505,0.43823239116676105,2.4875011170152095,moderate_corridor_observation_concentration,True,True,True,True,auditable,,29.0,9.0,1.0,0.9444444444444444,0.05555555555555555,country_corridor_concentration_summary,,,,,
MV,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,59.0,59.0,4.0,landing_region_05d4f4227b7d::landing_region_946d8574d05e,0.711864406779661,0.9661016949152542,0.983050847457627,0.7283361390847938,0.5253834679789232,2.071630832923671,moderate_corridor_observation_concentration,True,True,True,True,auditable,,10.0,3.0,1.0,0.711864406779661,0.288135593220339,country_corridor_concentration_summary,,,,,
US,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,984.0,983.9999999999999,12.0,landing_region_08d221ee162c::landing_region_b451e83206f9,0.6803861788617886,0.9415650406504066,0.9600271002710027,0.8962399794655449,0.36067350036751183,2.450372317813871,moderate_corridor_observation_concentration,True,True,True,True,auditable,,300.0,102.0,1.0,0.9908536585365854,0.009146341463414635,country_corridor_concentration_summary,,,,,
