probe_country,service_id,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share
CA,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,43,0.3953488372093023,0.6976744186046511,0.7674418604651162,5.092649986418534,broad_network_transition_distribution,0.19767441860465115,0.3953488372093023,0.5232558139534884,8.598518993106307,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,10,3,0.744186046511628,0.25581395348837216
CD,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
CH,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,359,0.30362116991643456,0.6072423398328691,0.754874651810585,8.10966362892563,broad_network_transition_distribution,0.9944289693593314,1.0,1.0,1.035071088257354,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,120,31,0.6462395543175488,0.35376044568245124
CL,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,8,0.25,0.5,0.75,4.0,weak_network_transition_concentration,0.75,1.0,1.0,1.7547653506033232,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,1.0,0.0
CM,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,3,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
CN,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,42,0.38095238095238093,0.6904761904761905,0.8333333333333333,4.785319487052018,weak_network_transition_concentration,0.27380952380952384,0.5476190476190477,0.6666666666666667,7.613019852577416,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,15,8,0.2619047619047619,0.7380952380952382
CO,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,28,0.6071428571428571,0.8214285714285714,0.8928571428571428,3.092778203914302,moderate_network_transition_concentration,0.39285714285714285,0.6071428571428571,0.6785714285714286,5.804730579400997,broad_corridor_observation_distribution,network_concentrated_physical_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",7,7,0.4642857142857143,0.5357142857142857
CV,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
CW,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
CY,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,11,0.36363636363636365,0.7272727272727273,1.0,2.9744515192128187,weak_network_transition_concentration,0.36363636363636365,0.6818181818181819,1.0,2.993895655709594,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",4,2,0.36363636363636365,0.6363636363636364
CZ,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,158,0.6962025316455697,1.0,1.0,1.8478958913944656,moderate_network_transition_concentration,0.6962025316455697,1.0,1.0,1.8478958913944656,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,55,41,0.6962025316455697,0.3037974683544304
DE,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,122,0.5819672131147541,0.7131147540983607,0.7622950819672131,5.29629951214676,broad_network_transition_distribution,0.5819672131147541,0.8770491803278688,0.9098360655737705,3.274967084982578,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,36,22,0.7704918032786885,0.22950819672131148
DK,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,365,0.20273972602739726,0.3452054794520548,0.44109589041095887,15.498634415975262,broad_network_transition_distribution,0.29954337899543376,0.5557077625570777,0.7210045662100456,5.5267118925561345,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,55,19,0.5726027397260275,0.4273972602739727
DO,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
EE,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,32,0.625,0.75,0.875,2.9257265599673192,weak_network_transition_concentration,0.375,0.75,0.875,3.509530701206647,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,insufficient_minimum_unique_probes,minimum_unique_probes,6,4,0.125,0.875
ES,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,22,0.8181818181818182,1.0,1.0,1.6066307960863546,severe_network_transition_concentration,0.8181818181818182,1.0,1.0,1.6066307960863546,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",9,8,0.8181818181818182,0.18181818181818182
FI,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,142,0.3028169014084507,0.4577464788732394,0.5845070422535211,11.404063115852699,broad_network_transition_distribution,0.8585680751173709,0.9078638497652582,0.9325117370892019,1.9402334383568218,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,65,20,0.9507042253521126,0.049295774647887314
FM,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,3,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,0.0,1.0
FR,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,287,0.9163763066202091,0.9790940766550523,0.9930313588850175,1.4160384415648413,severe_network_transition_concentration,0.9163763066202091,0.9790940766550523,1.0,1.3973201539428632,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,196,10,0.08362369337979095,0.9163763066202091
GB,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,9,0.4444444444444444,0.6666666666666666,0.8888888888888888,3.5716523669284492,weak_network_transition_concentration,0.4444444444444444,0.6666666666666666,0.7777777777777777,4.166436205292808,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.8888888888888888,0.1111111111111111
GH,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
GP,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,3,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,0.3333333333333333,0.6666666666666666,0.8333333333333333,3.77976314968462,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
GQ,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,3,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.3333333333333333,0.6666666666666666
GR,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,7,0.7142857142857143,1.0,1.0,1.8189685116531733,moderate_network_transition_concentration,0.7142857142857143,1.0,1.0,1.8189685116531733,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,1,0.2857142857142857,0.7142857142857143
GT,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
GU,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,38,0.42105263157894735,0.631578947368421,0.7368421052631579,4.75,broad_network_transition_distribution,0.2631578947368421,0.5,0.7368421052631579,4.76842953543777,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_unique_probes,minimum_unique_probe_asns","minimum_unique_probes,minimum_unique_probe_asns",5,2,0.631578947368421,0.3684210526315789
HK,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,28,0.5714285714285714,0.6428571428571428,0.7142857142857142,4.483103414174955,broad_network_transition_distribution,0.5714285714285714,0.7857142857142857,0.8571428571428571,3.371602332953886,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",8,7,0.2857142857142857,0.7142857142857143
HN,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,10,0.7,1.0,1.0,1.8420227750373133,moderate_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",6,4,0.0,1.0
HR,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,6,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,1.0,0.0
ID,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,247,0.12955465587044535,0.23481781376518218,0.3157894736842105,29.786470397024388,broad_network_transition_distribution,0.3967611336032389,0.6234817813765182,0.7044534412955465,6.816021369129363,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,46,35,0.4331983805668016,0.5668016194331984
IE,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,25,0.48,0.9199999999999999,1.0,2.498261121569521,moderate_network_transition_concentration,0.48,0.9199999999999999,1.0,2.498261121569521,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",6,2,0.48,0.52
IL,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,38,0.4473684210526316,0.6578947368421053,0.763157894736842,4.794668192340632,broad_network_transition_distribution,0.631578947368421,0.9473684210526315,1.0,2.246122672934479,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,11,7,0.6842105263157895,0.3157894736842105
IM,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
IN,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,11,0.45454545454545453,0.6363636363636364,0.8181818181818181,3.6264430977659163,weak_network_transition_concentration,0.45454545454545453,0.6363636363636364,0.8181818181818181,3.6264430977659163,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,0.6363636363636364,0.36363636363636365
IQ,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.25,0.5,0.75,4.0,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.5,0.5
IT,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,22,0.7272727272727273,0.9090909090909092,1.0,2.137308637435014,moderate_network_transition_concentration,0.7272727272727273,0.9090909090909092,1.0,2.137308637435014,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",8,4,0.8181818181818182,0.18181818181818182
JP,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,160,0.1,0.175,0.2375,31.345599698105552,broad_network_transition_distribution,0.503125,0.8187500000000001,0.86875,4.257021848229163,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,45,24,0.95625,0.04375
KI,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,5,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.4,0.7,1.0,2.971004096610006,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1.0,0.0
KN,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
KY,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,3,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
LA,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,4,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
LC,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,5,0.8,1.0,1.0,1.6493848884661177,severe_network_transition_concentration,0.2,0.4,0.6000000000000001,6.597539553864473,broad_corridor_observation_distribution,network_concentrated_physical_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,2,0.8,0.2
LI,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,8,0.25,0.5,0.75,4.0,weak_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",3,3,0.75,0.25
LK,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,12,0.5,0.8333333333333333,0.9166666666666666,3.0861636884341044,moderate_network_transition_concentration,0.5,0.9166666666666667,1.0,2.505348345611202,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,0.0,1.0
LT,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.25,0.5,0.75,4.0,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.5,0.5
LV,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,1.0,1.0,2.0,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
MD,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,14,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",7,5,1.0,0.0
ME,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,2,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0
ML,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,3,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_network_transition_concentration,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
MM,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
MP,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,0.5,0.75,1.0,2.82842712474619,weak_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0
MT,I-Root,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,26,0.3076923076923077,0.5384615384615385,0.6923076923076923,5.91938942435933,broad_network_transition_distribution,0.4230769230769231,0.8461538461538461,0.9230769230769231,3.072434372200789,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",8,2,0.8461538461538461,0.15384615384615385
