country,msm_id,file_name,total_mappable_segments,total_observation_mass,unique_corridors_observed,top1_corridor_id,top1_corridor_share,top2_corridor_share,top3_corridor_share,corridor_entropy,corridor_normalized_entropy,effective_corridor_count,corridor_concentration_tier,is_corridor_concentrated,auditable_corridor_concentration,sufficient_corridor_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,unique_measurements_or_targets,domestic_segment_share,international_segment_share,analysis_scope
SE,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,148,148.0,4,landing_region_1ce0b85cd8b9::landing_region_e1a72a298b9d,0.8445945945945946,0.9459459459459459,0.9864864864864865,0.5627742916302704,0.4059558398373952,1.7555361197909636,severe_corridor_observation_concentration,True,True,True,True,auditable,,74,39,1,0.831081081081081,0.16891891891891891,transition_near_country
SG,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1128,1128.0,6,landing_region_149ad599e1a3::landing_region_d0ecf913edd7,0.9069148936170213,0.9516843971631206,0.9964539007092199,0.39043392594626086,0.21790532303673094,1.4776218332429842,severe_corridor_observation_concentration,True,True,True,True,auditable,,250,116,1,0.9069148936170213,0.09308510638297872,transition_near_country
SL,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_c88b92706e9c::landing_region_dbe3261635ed,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
SN,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,1,1.0,1,landing_region_9d5009d65552::landing_region_c88b92706e9c,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
TH,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_319252418c1f::landing_region_b8a30afb11ed,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
TO,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_1cece50a3587::landing_region_ab5fcb6a28e2,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
TW,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,72,72.0,5,landing_region_3362110f86da::landing_region_7a95dbddaa36,0.7777777777777778,0.8888888888888888,0.9444444444444444,0.7992634359420777,0.4966102946669614,2.2239022785944984,moderate_corridor_observation_concentration,True,True,True,True,auditable,,29,9,1,0.9444444444444444,0.05555555555555555,transition_near_country
US,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,326,326.00000000000006,12,landing_region_35391ab448ed::landing_region_a4e660c6c620,0.7883435582822086,0.8793456032719836,0.9038854805725971,0.9228274162106812,0.3713730720183843,2.5163952377098155,moderate_corridor_observation_concentration,True,True,True,True,auditable,,124,25,1,0.9723926380368099,0.02760736196319018,transition_near_country
VE,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,12,12.0,1,landing_region_9329cea6236f::landing_region_bd6dab3eedc5,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",6,4,1,1.0,0.0,transition_near_country
VI,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,4,4.0,1,landing_region_0c894d5ef6d3::landing_region_fd5565d28cce,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1,0.0,1.0,transition_near_country
ZA,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,2,2.0,1,landing_region_44e270aeb18c::landing_region_991301515953,1.0,1.0,1.0,-0.0,0.0,1.0,severe_corridor_observation_concentration,True,False,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1,0.0,1.0,transition_near_country
