country,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,paper_case_scope,probe_country,service_id
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,126,0.19047619047619047,0.30158730158730157,0.4126984126984127,15.798679823966195,broad_network_transition_distribution,0.22486772486772486,0.3994708994708994,0.4973544973544973,13.223817378511407,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,21,9,0.8968253968253969,0.10317460317460317,service_country_cross_layer_distribution_audit,NO,I-Root
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,262,0.22137404580152673,0.41984732824427484,0.5267175572519084,12.478762341331079,broad_network_transition_distribution,0.1946564885496183,0.3015267175572519,0.40458015267175573,10.562337188050975,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,22,14,0.7977099236641222,0.20229007633587787,service_country_cross_layer_distribution_audit,AU,I-Root
NO,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,93,0.25806451612903225,0.4086021505376344,0.5161290322580645,11.212654737339403,broad_network_transition_distribution,0.3189964157706093,0.4659498207885304,0.5806451612903225,9.529357846920892,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,23,11,1.0,0.0,country_cross_layer_distribution_audit,,
AU,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,298,0.28187919463087246,0.47651006711409394,0.5637583892617449,12.864194969494038,broad_network_transition_distribution,0.19463087248322147,0.3657718120805369,0.4697986577181208,9.35435015077931,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,28,17,0.9161073825503355,0.08389261744966443,country_cross_layer_distribution_audit,,
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,43,0.3953488372093023,0.6976744186046511,0.7674418604651162,5.092649986418534,broad_network_transition_distribution,0.19767441860465115,0.3953488372093023,0.5232558139534884,8.598518993106307,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,10,3,0.744186046511628,0.25581395348837216,service_country_cross_layer_distribution_audit,CA,I-Root
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,107,0.19626168224299065,0.34579439252336447,0.4485981308411215,13.339365277070328,broad_network_transition_distribution,0.24766355140186916,0.4392523364485981,0.5638629283489096,8.485916486145399,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,22,14,0.9439252336448598,0.05607476635514018,service_country_cross_layer_distribution_audit,SE,I-Root
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,154,0.2987012987012987,0.44155844155844154,0.5194805194805194,13.787750195429457,broad_network_transition_distribution,0.5201298701298701,0.5883116883116883,0.6564935064935065,8.267569494893396,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,34,18,0.7012987012987015,0.2987012987012987,service_country_cross_layer_distribution_audit,PH,I-Root
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,42,0.38095238095238093,0.6904761904761905,0.8333333333333333,4.785319487052018,weak_network_transition_concentration,0.27380952380952384,0.5476190476190477,0.6666666666666667,7.613019852577416,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,15,8,0.2619047619047619,0.7380952380952382,service_country_cross_layer_distribution_audit,CN,I-Root
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,247,0.12955465587044535,0.23481781376518218,0.3157894736842105,29.786470397024388,broad_network_transition_distribution,0.3967611336032389,0.6234817813765182,0.7044534412955465,6.816021369129363,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,46,35,0.4331983805668016,0.5668016194331984,service_country_cross_layer_distribution_audit,ID,I-Root
PH,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,152,0.34210526315789475,0.4868421052631579,0.5657894736842105,12.106441939717591,broad_network_transition_distribution,0.5532894736842104,0.6355263157894736,0.7177631578947368,6.776804512696947,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,36,19,0.7105263157894738,0.2894736842105263,country_cross_layer_distribution_audit,,
SE,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,218,0.21100917431192662,0.3807339449541285,0.46788990825688076,15.695092578090469,broad_network_transition_distribution,0.32798165137614677,0.6192660550458715,0.6896024464831804,6.770437088296477,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,68,32,0.8761467889908257,0.12385321100917429,country_cross_layer_distribution_audit,,
CA,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,41,0.4878048780487805,0.6829268292682926,0.7317073170731707,5.173876498008372,broad_network_transition_distribution,0.18699186991869918,0.37398373983739835,0.5609756097560975,5.955438746672206,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,12,3,0.6097560975609756,0.3902439024390244,country_cross_layer_distribution_audit,,
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,201,0.4975124378109453,0.6965174129353234,0.791044776119403,4.8129874861290265,broad_network_transition_distribution,0.27114427860696516,0.5422885572139303,0.7661691542288557,5.842831335081324,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,60,16,0.3880597014925373,0.6119402985074627,service_country_cross_layer_distribution_audit,NZ,I-Root
NZ,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,234,0.5042735042735043,0.7008547008547008,0.7735042735042735,4.892658301946075,broad_network_transition_distribution,0.27564102564102566,0.5512820512820513,0.7777777777777778,5.707216165430165,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,70,17,0.3888888888888889,0.6111111111111112,country_cross_layer_distribution_audit,,
,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,365,0.20273972602739726,0.3452054794520548,0.44109589041095887,15.498634415975262,broad_network_transition_distribution,0.29954337899543376,0.5557077625570777,0.7210045662100456,5.5267118925561345,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,55,19,0.5726027397260275,0.4273972602739727,service_country_cross_layer_distribution_audit,DK,I-Root
DK,5005,dns-root_i-root_msm5005_20260701T000000Z_010000Z.json,351,0.2222222222222222,0.37037037037037035,0.45584045584045585,13.781126823668426,broad_network_transition_distribution,0.38556505223171894,0.5859449192782527,0.7825261158594492,4.608783972563209,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,62,22,0.5014245014245013,0.4985754985754985,country_cross_layer_distribution_audit,,
