probe_country,service_id,service_class,deployment_type,total_valid_traces,mappable_traces,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
CA,L-Root,dns_root,anycast,537,512,99,0.18435754189944134,0.9534450651769087,270,84,1,1,0.9292364990689013,True,True,auditable,,probe_country_service
CD,L-Root,dns_root,anycast,6,6,0,0.0,1.0,3,3,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
CG,L-Root,dns_root,anycast,4,4,0,0.0,1.0,2,2,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CH,L-Root,dns_root,anycast,643,609,35,0.05443234836702955,0.9471228615863142,322,81,1,1,0.9346811819595645,True,True,auditable,,probe_country_service
CI,L-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CK,L-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CL,L-Root,dns_root,anycast,154,150,0,0.0,0.974025974025974,76,33,1,1,0.974025974025974,True,True,auditable,,probe_country_service
CM,L-Root,dns_root,anycast,4,4,2,0.5,1.0,2,2,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CN,L-Root,dns_root,anycast,100,94,20,0.2,0.94,50,23,1,1,0.52,True,True,auditable,,probe_country_service
CO,L-Root,dns_root,anycast,62,50,3,0.04838709677419355,0.8064516129032258,31,22,1,1,0.7741935483870968,True,True,auditable,,probe_country_service
CR,L-Root,dns_root,anycast,32,26,0,0.0,0.8125,16,8,1,1,0.8125,True,True,auditable,,probe_country_service
CU,L-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CV,L-Root,dns_root,anycast,8,8,2,0.25,1.0,4,2,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CW,L-Root,dns_root,anycast,4,4,0,0.0,1.0,2,2,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
CY,L-Root,dns_root,anycast,26,24,7,0.2692307692307692,0.9230769230769231,13,6,1,1,0.9230769230769231,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
CZ,L-Root,dns_root,anycast,551,511,16,0.029038112522686024,0.9274047186932849,276,111,1,1,0.9201451905626135,True,True,auditable,,probe_country_service
DE,L-Root,dns_root,anycast,3183,3083,68,0.02136349355953503,0.9685830977065661,1593,376,1,1,0.964813069431354,True,True,auditable,,probe_country_service
DJ,L-Root,dns_root,anycast,6,6,3,0.5,1.0,3,2,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
DK,L-Root,dns_root,anycast,217,206,189,0.8709677419354839,0.9493087557603687,108,35,1,1,0.9493087557603687,True,True,auditable,,probe_country_service
DO,L-Root,dns_root,anycast,18,18,3,0.16666666666666666,1.0,9,7,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
DZ,L-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
EC,L-Root,dns_root,anycast,48,21,0,0.0,0.4375,24,19,1,1,0.4375,True,True,auditable,,probe_country_service
EE,L-Root,dns_root,anycast,76,66,20,0.2631578947368421,0.868421052631579,38,22,1,1,0.868421052631579,True,True,auditable,,probe_country_service
EG,L-Root,dns_root,anycast,4,4,0,0.0,1.0,2,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
ES,L-Root,dns_root,anycast,460,430,30,0.06521739130434782,0.9347826086956522,229,72,1,1,0.9239130434782609,True,True,auditable,,probe_country_service
ET,L-Root,dns_root,anycast,2,2,1,0.5,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
FI,L-Root,dns_root,anycast,280,261,96,0.34285714285714286,0.9321428571428572,141,50,1,1,0.925,True,True,auditable,,probe_country_service
FJ,L-Root,dns_root,anycast,4,2,2,0.5,0.5,2,2,1,1,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
FM,L-Root,dns_root,anycast,4,2,0,0.0,0.5,3,1,1,1,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
FR,L-Root,dns_root,anycast,1899,1786,39,0.020537124802527645,0.9404949973670352,950,163,1,1,0.932596103212217,True,True,auditable,,probe_country_service
GB,L-Root,dns_root,anycast,1045,968,13,0.012440191387559809,0.9263157894736842,524,185,1,1,0.9196172248803828,True,True,auditable,,probe_country_service
GE,L-Root,dns_root,anycast,20,20,2,0.1,1.0,10,6,1,1,1.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
GF,L-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GG,L-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GH,L-Root,dns_root,anycast,6,6,3,0.5,1.0,3,3,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
GP,L-Root,dns_root,anycast,4,4,2,0.5,1.0,2,2,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GQ,L-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
GR,L-Root,dns_root,anycast,145,135,36,0.2482758620689655,0.9310344827586207,73,26,1,1,0.9310344827586207,True,True,auditable,,probe_country_service
GT,L-Root,dns_root,anycast,8,4,2,0.25,0.5,4,3,1,1,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
GU,L-Root,dns_root,anycast,18,12,12,0.6666666666666666,0.6666666666666666,9,5,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
HK,L-Root,dns_root,anycast,98,93,82,0.8367346938775511,0.9489795918367347,49,32,1,1,0.9387755102040817,True,True,auditable,,probe_country_service
HN,L-Root,dns_root,anycast,18,14,11,0.6111111111111112,0.7777777777777778,9,6,1,1,0.7777777777777778,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
HR,L-Root,dns_root,anycast,84,84,10,0.11904761904761904,1.0,42,20,1,1,1.0,True,True,auditable,,probe_country_service
HT,L-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
HU,L-Root,dns_root,anycast,110,104,2,0.01818181818181818,0.9454545454545454,55,23,1,1,0.9454545454545454,True,True,auditable,,probe_country_service
ID,L-Root,dns_root,anycast,159,157,151,0.949685534591195,0.9874213836477987,79,57,1,1,0.9874213836477987,True,True,auditable,,probe_country_service
IE,L-Root,dns_root,anycast,176,172,10,0.056818181818181816,0.9772727272727273,88,25,1,1,0.9545454545454546,True,True,auditable,,probe_country_service
IL,L-Root,dns_root,anycast,58,56,38,0.6551724137931034,0.9655172413793104,29,12,1,1,0.9655172413793104,True,True,auditable,,probe_country_service
IM,L-Root,dns_root,anycast,6,6,4,0.6666666666666666,1.0,3,3,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
IN,L-Root,dns_root,anycast,272,200,6,0.022058823529411766,0.7352941176470589,135,59,1,1,0.7205882352941176,True,True,auditable,,probe_country_service
IQ,L-Root,dns_root,anycast,16,8,0,0.0,0.5,8,6,1,1,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
IR,L-Root,dns_root,anycast,88,39,0,0.0,0.4431818181818182,44,22,1,1,0.42045454545454547,True,True,auditable,,probe_country_service
IS,L-Root,dns_root,anycast,22,22,0,0.0,1.0,11,8,1,1,1.0,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
IT,L-Root,dns_root,anycast,611,583,2,0.0032733224222585926,0.9541734860883797,307,102,1,1,0.9247135842880524,True,True,auditable,,probe_country_service
JO,L-Root,dns_root,anycast,4,2,0,0.0,0.5,2,2,1,1,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
JP,L-Root,dns_root,anycast,445,419,285,0.6404494382022472,0.9415730337078652,223,99,1,1,0.9370786516853933,True,True,auditable,,probe_country_service
KE,L-Root,dns_root,anycast,30,28,11,0.36666666666666664,0.9333333333333333,15,10,1,1,0.9333333333333333,True,True,auditable,,probe_country_service
KG,L-Root,dns_root,anycast,40,36,0,0.0,0.9,20,13,1,1,0.875,True,True,auditable,,probe_country_service
KH,L-Root,dns_root,anycast,6,6,6,1.0,1.0,3,3,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
KI,L-Root,dns_root,anycast,4,4,3,0.75,1.0,2,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KN,L-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KR,L-Root,dns_root,anycast,44,31,8,0.18181818181818182,0.7045454545454546,22,12,1,1,0.6590909090909091,True,True,auditable,,probe_country_service
KW,L-Root,dns_root,anycast,4,2,0,0.0,0.5,2,2,1,1,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KY,L-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
KZ,L-Root,dns_root,anycast,106,106,0,0.0,1.0,53,20,1,1,1.0,True,True,auditable,,probe_country_service
LA,L-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LB,L-Root,dns_root,anycast,4,2,0,0.0,0.5,2,2,1,1,0.5,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LC,L-Root,dns_root,anycast,4,4,0,0.0,1.0,2,2,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LI,L-Root,dns_root,anycast,6,6,0,0.0,1.0,3,3,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
LK,L-Root,dns_root,anycast,26,24,6,0.23076923076923078,0.9230769230769231,13,6,1,1,0.9230769230769231,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
LS,L-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
LT,L-Root,dns_root,anycast,72,68,6,0.08333333333333333,0.9444444444444444,36,21,1,1,0.9444444444444444,True,True,auditable,,probe_country_service
LU,L-Root,dns_root,anycast,76,70,2,0.02631578947368421,0.9210526315789473,38,20,1,1,0.881578947368421,True,True,auditable,,probe_country_service
LV,L-Root,dns_root,anycast,60,58,0,0.0,0.9666666666666667,30,19,1,1,0.9666666666666667,True,True,auditable,,probe_country_service
MA,L-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MD,L-Root,dns_root,anycast,50,50,0,0.0,1.0,25,15,1,1,1.0,True,True,auditable,,probe_country_service
ME,L-Root,dns_root,anycast,12,12,0,0.0,1.0,6,5,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MG,L-Root,dns_root,anycast,4,4,0,0.0,1.0,2,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MH,L-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MK,L-Root,dns_root,anycast,20,18,0,0.0,0.9,10,8,1,1,0.6,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
ML,L-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MM,L-Root,dns_root,anycast,6,6,6,1.0,1.0,3,3,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MN,L-Root,dns_root,anycast,14,14,14,1.0,1.0,7,7,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MP,L-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MT,L-Root,dns_root,anycast,16,16,16,1.0,1.0,8,2,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MU,L-Root,dns_root,anycast,16,14,0,0.0,0.875,8,4,1,1,0.875,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
MV,L-Root,dns_root,anycast,22,22,19,0.8636363636363636,1.0,11,4,1,1,0.9090909090909091,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
MW,L-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
MX,L-Root,dns_root,anycast,86,82,8,0.09302325581395349,0.9534883720930233,43,22,1,1,0.9534883720930233,True,True,auditable,,probe_country_service
MY,L-Root,dns_root,anycast,66,64,54,0.8181818181818182,0.9696969696969697,33,18,1,1,0.9696969696969697,True,True,auditable,,probe_country_service
MZ,L-Root,dns_root,anycast,6,6,2,0.3333333333333333,1.0,3,3,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NA,L-Root,dns_root,anycast,3498,3237,628,0.17953116066323613,0.9253859348198971,1748,4,1,1,0.9053744997141223,True,True,auditable,,probe_country_service
NC,L-Root,dns_root,anycast,10,6,6,0.6,0.6,5,2,1,1,0.6,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
NG,L-Root,dns_root,anycast,18,18,9,0.5,1.0,9,6,1,1,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NI,L-Root,dns_root,anycast,12,8,0,0.0,0.6666666666666666,6,4,1,1,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
NL,L-Root,dns_root,anycast,1147,1091,12,0.010462074978204011,0.951176983435048,574,158,1,1,0.948561464690497,True,True,auditable,,probe_country_service
NO,L-Root,dns_root,anycast,175,161,135,0.7714285714285715,0.92,88,33,1,1,0.9085714285714286,True,True,auditable,,probe_country_service
NP,L-Root,dns_root,anycast,29,27,0,0.0,0.9310344827586207,15,9,1,1,0.9310344827586207,False,False,insufficient_minimum_mappable_segments,minimum_mappable_segments,probe_country_service
NZ,L-Root,dns_root,anycast,196,192,163,0.8316326530612245,0.9795918367346939,98,32,1,1,0.9744897959183674,True,True,auditable,,probe_country_service
OM,L-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PA,L-Root,dns_root,anycast,36,34,3,0.08333333333333333,0.9444444444444444,18,11,1,1,0.9444444444444444,True,True,auditable,,probe_country_service
PE,L-Root,dns_root,anycast,38,36,2,0.05263157894736842,0.9473684210526315,19,14,1,1,0.9473684210526315,True,True,auditable,,probe_country_service
PF,L-Root,dns_root,anycast,10,0,0,0.0,0.0,5,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PG,L-Root,dns_root,anycast,2,2,2,1.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PH,L-Root,dns_root,anycast,118,114,76,0.6440677966101694,0.9661016949152542,59,33,1,1,0.9491525423728814,True,True,auditable,,probe_country_service
PK,L-Root,dns_root,anycast,12,8,6,0.5,0.6666666666666666,6,5,1,1,0.6666666666666666,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes","minimum_mappable_segments,minimum_unique_probes",probe_country_service
PL,L-Root,dns_root,anycast,407,381,4,0.009828009828009828,0.9361179361179361,202,119,1,1,0.9312039312039312,True,True,auditable,,probe_country_service
PR,L-Root,dns_root,anycast,2,0,0,0.0,0.0,1,1,1,1,0.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PS,L-Root,dns_root,anycast,2,2,1,0.5,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
PT,L-Root,dns_root,anycast,188,176,86,0.4574468085106383,0.9361702127659575,94,21,1,1,0.9361702127659575,True,True,auditable,,probe_country_service
PW,L-Root,dns_root,anycast,2,2,0,0.0,1.0,1,1,1,1,1.0,False,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",probe_country_service
