probe_country,service_id,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,analysis_scope
PS,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,1.0,0.0,probe_country_service
PT,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,185,0.5081081081081081,0.6054054054054054,0.6810810810810811,6.8331598916121115,broad_network_transition_distribution,0.9459459459459459,0.9783783783783784,1.0,1.2797470245310942,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,48,13,1.0,0.0,probe_country_service
QA,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,6,0.3333333333333333,0.6666666666666666,1.0,2.9999999999999996,weak_network_transition_concentration,0.6666666666666666,1.0,1.0,1.8898815748423097,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.6666666666666666,0.3333333333333333,probe_country_service
RE,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,35,0.9714285714285714,1.0,1.0,1.1385331173948228,severe_network_transition_concentration,0.9714285714285714,1.0,1.0,1.1385331173948228,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,insufficient_minimum_unique_probe_asns,minimum_unique_probe_asns,17,1,0.0,1.0,probe_country_service
RO,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,10,0.6,1.0,1.0,1.9601317042077895,moderate_network_transition_concentration,0.6,1.0,1.0,1.9601317042077895,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,1,1.0,0.0,probe_country_service
RS,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,4,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",2,1,1.0,0.0,probe_country_service
RU,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,49,0.9387755102040817,0.979591836734694,1.0,1.3090396752783968,severe_network_transition_concentration,0.9387755102040817,0.979591836734694,1.0,1.3090396752783968,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,24,13,0.0,1.0,probe_country_service
RW,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,1,1.0,1.0,1.0,1.0,severe_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,probe_country_service
SA,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,23,0.34782608695652173,0.5217391304347826,0.6956521739130435,5.750000000000002,broad_network_transition_distribution,0.4782608695652174,0.7391304347826086,0.9130434782608696,3.386818159266716,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",3,2,0.6521739130434783,0.34782608695652173,probe_country_service
SE,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,253,0.3359683794466403,0.42292490118577075,0.5098814229249011,9.4455707971329,broad_network_transition_distribution,0.6126482213438735,0.9920948616600791,1.0,2.026151235809367,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,34,14,0.9683794466403162,0.03162055335968379,probe_country_service
SG,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,607,0.08731466227347612,0.16803953871499178,0.24382207578253706,35.36879196288218,broad_network_transition_distribution,0.7627677100494233,0.815485996705107,0.8616144975288302,2.7535602666282584,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,78,37,0.899505766062603,0.10049423393739704,probe_country_service
SL,L-Root,5008,dns-root_l-root_msm5008_20260701T000000Z_010000Z.json,4,0.5,1.0,1.0,2.0,moderate_network_transition_concentration,1.0,1.0,1.0,1.0,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,False,False,False,True,False,"insufficient_minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns","minimum_mappable_segments,minimum_unique_probes,minimum_unique_probe_asns",1,1,0.0,1.0,probe_country_service
