probe_country,service_id,service_class,deployment_type,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_feasible_submarine_corridor_candidates,submarine_candidate_exposure_rate,any_candidate_exposure_rate,inter_region_candidate_exposure_rate,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
GB,K-Root,dns_root,anycast,all_publicly_visible,1047,981,24,0.022922636103151862,0.022922636103151862,0.015281757402101241,0.015281757402101241,0.0,0.022922636103151862,24,0.022922636103151862,0.9369627507163324,524,186,1,1,0.933142311365807,True,True,auditable,,probe_country_service
GB,K-Root,dns_root,anycast,resolved_entry_only,977,977,24,0.02456499488229273,0.02456499488229273,0.016376663254861822,0.016376663254861822,0.0,0.02456499488229273,24,0.02456499488229273,1.0,489,176,1,1,1.0,True,True,auditable,,probe_country_service
GR,K-Root,dns_root,anycast,all_publicly_visible,148,136,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.918918918918919,74,26,1,1,0.918918918918919,True,True,auditable,,probe_country_service
GR,K-Root,dns_root,anycast,resolved_entry_only,136,136,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,68,26,1,1,1.0,True,True,auditable,,probe_country_service
HK,K-Root,dns_root,anycast,all_publicly_visible,98,95,72,0.7346938775510204,0.7346938775510204,0.11224489795918367,0.0,0.11224489795918367,0.7346938775510204,72,0.7346938775510204,0.9693877551020408,49,32,1,1,0.9081632653061225,True,True,auditable,,probe_country_service
HK,K-Root,dns_root,anycast,resolved_entry_only,89,89,66,0.7415730337078652,0.7415730337078652,0.10112359550561797,0.0,0.10112359550561797,0.7415730337078652,66,0.7415730337078652,1.0,45,28,1,1,1.0,True,True,auditable,,probe_country_service
HR,K-Root,dns_root,anycast,all_publicly_visible,84,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,42,20,1,1,1.0,True,True,auditable,,probe_country_service
HR,K-Root,dns_root,anycast,resolved_entry_only,84,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,42,20,1,1,1.0,True,True,auditable,,probe_country_service
HU,K-Root,dns_root,anycast,all_publicly_visible,110,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9454545454545454,55,23,1,1,0.9454545454545454,True,True,auditable,,probe_country_service
HU,K-Root,dns_root,anycast,resolved_entry_only,104,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,52,23,1,1,1.0,True,True,auditable,,probe_country_service
ID,K-Root,dns_root,anycast,all_publicly_visible,157,149,129,0.821656050955414,0.821656050955414,0.1464968152866242,0.1464968152866242,0.0,0.821656050955414,129,0.821656050955414,0.9490445859872612,79,57,1,1,0.9363057324840764,True,True,auditable,,probe_country_service
ID,K-Root,dns_root,anycast,resolved_entry_only,147,147,127,0.8639455782312925,0.8639455782312925,0.1564625850340136,0.1564625850340136,0.0,0.8639455782312925,127,0.8639455782312925,1.0,74,55,1,1,1.0,True,True,auditable,,probe_country_service
IE,K-Root,dns_root,anycast,all_publicly_visible,174,170,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9770114942528736,87,24,1,1,0.9655172413793104,True,True,auditable,,probe_country_service
IE,K-Root,dns_root,anycast,resolved_entry_only,168,168,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,84,23,1,1,1.0,True,True,auditable,,probe_country_service
IL,K-Root,dns_root,anycast,all_publicly_visible,61,59,39,0.639344262295082,0.639344262295082,0.2786885245901639,0.0,0.2786885245901639,0.5737704918032787,39,0.639344262295082,0.9672131147540983,31,12,1,1,0.9508196721311475,True,True,auditable,,probe_country_service
IL,K-Root,dns_root,anycast,resolved_entry_only,58,58,38,0.6551724137931034,0.6551724137931034,0.29310344827586204,0.0,0.29310344827586204,0.5862068965517241,38,0.6551724137931034,1.0,29,12,1,1,1.0,True,True,auditable,,probe_country_service
IN,K-Root,dns_root,anycast,all_publicly_visible,271,228,8,0.02952029520295203,0.02952029520295203,0.02952029520295203,0.02952029520295203,0.0,0.0,8,0.02952029520295203,0.8413284132841329,135,59,1,1,0.8339483394833949,True,True,auditable,,probe_country_service
IN,K-Root,dns_root,anycast,resolved_entry_only,226,226,8,0.035398230088495575,0.035398230088495575,0.035398230088495575,0.035398230088495575,0.0,0.0,8,0.035398230088495575,1.0,113,52,1,1,1.0,True,True,auditable,,probe_country_service
