probe_country,service_id,msm_id,file_name,total_mappable_segments,top1_network_transition_share,top2_network_transition_share,top3_network_transition_share,effective_network_transition_count,network_transition_concentration_tier,top1_corridor_share,top2_corridor_share,top3_corridor_share,effective_corridor_count,corridor_concentration_tier,cross_layer_distribution_class,country_fallback_share,auditable_cross_layer_case,sufficient_trace_observation,sufficient_corridor_observation,sufficient_network_transition_resolution,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,unique_probes,unique_probe_asns,domestic_segment_share,international_segment_share,analysis_scope
AU,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,622,0.5176848874598071,0.689710610932476,0.7845659163987139,5.832873045230538,broad_network_transition_distribution,0.4180064308681672,0.590032154340836,0.7186495176848875,5.307022504233414,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,94,39,0.684887459807074,0.31511254019292606,probe_country_service
CA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,59,0.7627118644067796,0.8644067796610169,0.9322033898305084,2.341891378309473,moderate_network_transition_concentration,0.9322033898305084,0.9661016949152542,1.0,1.3429851165805868,severe_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,28,6,0.7966101694915254,0.2033898305084746,probe_country_service
CN,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,88,0.2727272727272727,0.4772727272727273,0.6704545454545454,5.899079837279686,broad_network_transition_distribution,0.5454545454545454,0.7613636363636364,0.9545454545454545,3.212221755404834,weak_corridor_observation_concentration,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,12,5,0.2840909090909091,0.7159090909090909,probe_country_service
FI,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,129,0.37209302325581395,0.6201550387596899,0.751937984496124,5.782221660811545,broad_network_transition_distribution,0.5581395348837209,0.8062015503875969,0.8837209302325582,3.3134540881569574,moderate_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,37,11,0.37209302325581395,0.627906976744186,probe_country_service
NO,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,51,0.39215686274509803,0.5098039215686274,0.6078431372549019,6.680314302073396,broad_network_transition_distribution,0.5294117647058824,0.6666666666666667,0.7450980392156863,4.49017515685593,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,11,5,0.8431372549019608,0.1568627450980392,probe_country_service
NZ,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,125,0.424,0.6,0.712,6.241029779999905,broad_network_transition_distribution,0.432,0.592,0.736,5.29601576560542,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,20,8,0.792,0.208,probe_country_service
PH,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,76,0.21052631578947367,0.2894736842105263,0.3684210526315789,14.933820140210218,broad_network_transition_distribution,0.3223684210526316,0.5460526315789473,0.6907894736842105,6.935531501178389,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,15,9,0.13157894736842105,0.868421052631579,probe_country_service
SE,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,47,0.3404255319148936,0.5957446808510638,0.6808510638297872,5.982152336195731,broad_network_transition_distribution,0.9148936170212766,0.9574468085106382,1.0,1.4191503878204665,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,15,11,0.9148936170212766,0.0851063829787234,probe_country_service
SG,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,105,0.19047619047619047,0.32380952380952377,0.4380952380952381,13.536904003742645,broad_network_transition_distribution,0.5238095238095238,0.6666666666666667,0.780952380952381,4.497244708226571,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,28,11,0.02857142857142857,0.9714285714285714,probe_country_service
TW,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,47,0.48936170212765956,0.7021276595744681,0.7872340425531915,4.487937407674044,broad_network_transition_distribution,0.8297872340425532,0.9148936170212766,0.9574468085106382,1.883623223063423,severe_corridor_observation_concentration,network_broad_physical_concentrated,0.0,True,True,True,True,True,auditable,,16,3,0.9574468085106383,0.0425531914893617,probe_country_service
US,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,117,0.4188034188034188,0.5726495726495726,0.6324786324786325,8.794490784191572,broad_network_transition_distribution,0.3504273504273504,0.5384615384615384,0.6068376068376068,8.91359147741721,broad_corridor_observation_distribution,network_and_physical_both_broad,0.0,True,True,True,True,True,auditable,,25,18,0.7264957264957265,0.27350427350427353,probe_country_service
ZA,K-Root,5001,dns-root_k-root_msm5001_20260701T000000Z_010000Z.json,70,0.9142857142857143,0.9428571428571428,0.9714285714285714,1.4720783356916396,severe_network_transition_concentration,0.5,0.9142857142857144,0.9428571428571428,2.763190630779913,moderate_corridor_observation_concentration,network_and_physical_both_concentrated,0.0,True,True,True,True,True,auditable,,18,6,0.02857142857142857,0.9714285714285714,probe_country_service
