unit_id,num_links,num_links_with_feasible_candidates,avg_feasible_candidates_per_link,median_feasible_candidates_per_link,max_feasible_candidates_per_link,avg_feasible_corridors_per_link,median_feasible_corridors_per_link,max_feasible_corridors_per_link,share_links_with_parallel_ambiguity,share_links_with_many_candidates,share_links_with_large_landing_radius,share_links_with_rtt_inconclusive,share_links_with_multi_segment_possible,share_links_with_domestic_submarine_candidate,share_links_with_only_low_support_feasible_candidates
probe_country=AD|service_id=K-Root,6,6,3.0,3.0,3,1.0,1.0,1,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
probe_country=AE|service_id=K-Root,6,6,1.3333333333333333,1.0,2,1.0,1.0,1,0.6666666666666666,0.0,0.0,0.5,0.0,1.0,0.5
probe_country=AL|service_id=K-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=AR|service_id=K-Root,2,2,2.0,2.0,2,1.0,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=AT|service_id=K-Root,2,2,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=AU|service_id=K-Root,1488,1488,2.4818548387096775,3.0,14,1.0,1.0,1,0.6377688172043011,0.5463709677419355,0.0,0.5940860215053764,0.16196236559139784,0.8682795698924731,0.9442204301075269
probe_country=AX|service_id=K-Root,8,8,1.0,1.0,1,1.0,1.0,1,0.5,0.0,0.0,0.75,0.0,0.75,0.75
probe_country=BB|service_id=K-Root,2,2,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.5,0.0,0.0,1.0
probe_country=BD|service_id=K-Root,13,13,6.384615384615385,2.0,14,1.0,1.0,1,0.7692307692307693,0.38461538461538464,0.0,0.6153846153846154,0.15384615384615385,0.7692307692307693,1.0
probe_country=BG|service_id=K-Root,4,4,2.0,2.0,3,1.0,1.0,1,0.5,0.5,0.0,1.0,0.0,1.0,1.0
probe_country=BH|service_id=K-Root,4,4,4.0,4.0,4,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.25
probe_country=BJ|service_id=K-Root,8,8,3.0,2.0,6,1.0,1.0,1,0.25,0.25,0.0,0.125,0.75,0.0,1.0
probe_country=BO|service_id=K-Root,6,6,2.3333333333333335,3.0,3,1.0,1.0,1,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,1.0
probe_country=BR|service_id=K-Root,15,15,1.6,1.0,4,1.0,1.0,1,0.2,0.2,0.0,0.7333333333333333,0.13333333333333333,0.6,0.7333333333333333
probe_country=BZ|service_id=K-Root,2,2,3.0,3.0,3,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_country=CA|service_id=K-Root,341,341,1.7448680351906158,2.0,3,1.0,1.0,1,0.718475073313783,0.7126099706744868,0.0,0.7008797653958945,0.0,0.8680351906158358,0.782991202346041
probe_country=CD|service_id=K-Root,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
probe_country=CH|service_id=K-Root,52,52,1.5769230769230769,2.0,2,1.0,1.0,1,0.9230769230769231,0.0,0.0,1.0,0.0,1.0,1.0
probe_country=CK|service_id=K-Root,8,8,2.0,2.0,3,1.0,1.0,1,1.0,0.5,0.0,1.0,0.0,0.75,1.0
probe_country=CL|service_id=K-Root,1,1,2.0,2.0,2,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
probe_country=CM|service_id=K-Root,4,4,3.5,3.5,6,1.0,1.0,1,0.5,0.5,0.0,0.75,0.0,0.0,0.5
probe_country=CN|service_id=K-Root,204,204,6.127450980392157,2.0,14,1.0,1.0,1,0.8921568627450981,0.4215686274509804,0.0,0.5441176470588235,0.004901960784313725,0.6813725490196079,0.6225490196078431
probe_country=CO|service_id=K-Root,22,22,1.7727272727272727,2.0,2,1.0,1.0,1,0.2727272727272727,0.0,0.0,0.2727272727272727,0.0,0.0,0.7272727272727273
probe_country=CU|service_id=K-Root,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
probe_country=CV|service_id=K-Root,14,14,1.0,1.0,1,1.0,1.0,1,0.8571428571428571,0.42857142857142855,0.0,0.42857142857142855,0.0,0.8571428571428571,1.0
probe_country=CW|service_id=K-Root,4,4,1.25,1.0,2,1.0,1.0,1,0.0,0.0,0.0,0.75,0.0,0.0,0.75
probe_country=CY|service_id=K-Root,8,8,1.0,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.5
probe_country=DE|service_id=K-Root,64,64,3.203125,2.0,5,1.0,1.0,1,0.96875,0.265625,0.0,0.828125,0.015625,0.515625,1.0
probe_country=DJ|service_id=K-Root,4,4,4.0,4.0,4,1.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.5
probe_country=DK|service_id=K-Root,396,396,4.790404040404041,6.0,7,1.02020202020202,1.0,2,0.9570707070707071,0.7676767676767676,0.0,0.696969696969697,0.0,0.9595959595959596,0.5252525252525253
probe_country=DO|service_id=K-Root,8,8,1.75,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.375,0.0,0.0,1.0
probe_country=EC|service_id=K-Root,15,15,1.9333333333333333,1.0,3,1.0,1.0,1,0.4666666666666667,0.0,0.0,0.5333333333333333,0.0,0.5333333333333333,0.5333333333333333
probe_country=EE|service_id=K-Root,15,15,2.0,2.0,2,1.0,1.0,1,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.4666666666666667
