landing_station_id,landing_station_name,landing_region_id,landing_region_label,latitude,longitude,region_assignment_method
agatti-india,"Agatti, India",landing_region_48065bfc061a,"Bangaram, India",10.862867747435985,72.19544560983998,diameter_limited_complete_link_greedy
agios-sostis-greece,"Agios Sostis, Greece",landing_region_974cba2a2339,"Tinos, Greece",37.53133917516844,25.20710136390776,diameter_limited_complete_link_greedy
aguimes-canary-islands-spain,"Aguimes, Canary Islands, Spain",landing_region_ea3290db8988,"Tarahales, Spain",27.895462213161103,-15.390735174214871,diameter_limited_complete_link_greedy
aguni-japan,"Aguni, Japan",landing_region_8ae1d67a602e,"Aguni, Japan",26.587226800000273,127.22899780000009,diameter_limited_complete_link_greedy
aheloy-bulgaria,"Aheloy, Bulgaria",landing_region_7af483e4013e,"Aheloy, Bulgaria",42.649060000000276,27.648440999999888,diameter_limited_complete_link_greedy
ahousat-bc-canada,"Ahousat, BC, Canada",landing_region_7384eefdc238,"Ahousat, BC, Canada",49.27631697591595,-126.0563412065071,diameter_limited_complete_link_greedy
aikerness-bay-united-kingdom,"Aikerness Bay, United Kingdom",landing_region_891bcc1127ab,"Bay of London, United Kingdom",59.11804019999936,-3.095076000000142,diameter_limited_complete_link_greedy
aitutaki-cook-islands,"Aitutaki, Cook Islands",landing_region_c92bb91dd683,"Aitutaki, Cook Islands",-18.825717893638707,-159.7748995537159,diameter_limited_complete_link_greedy
ajaccio-france,"Ajaccio, France",landing_region_49e2a8c6d531,"Ajaccio, France",41.91932911005837,8.738642263557752,diameter_limited_complete_link_greedy
ajigaura-japan,"Ajigaura, Japan",landing_region_cfeb44e542fb,"Ajigaura, Japan",36.38355921004956,140.61227931178595,diameter_limited_complete_link_greedy
akita-japan,"Akita, Japan",landing_region_4b8b4bd56b51,"Akita, Japan",39.71667000000023,140.11667000000028,diameter_limited_complete_link_greedy
aktau-kazakhstan,"Aktau, Kazakhstan",landing_region_2ef8c179d691,"Aktau, Kazakhstan",43.6500019999995,51.20000099999987,diameter_limited_complete_link_greedy
akulivik-qc-canada,"Akulivik, QC, Canada",landing_region_e371f2a53624,"Akulivik, QC, Canada",60.81768099999956,-78.14424100000058,diameter_limited_complete_link_greedy
akutan-ak-united-states,"Akutan, AK, United States",landing_region_1b1af8bd92ae,"Akutan, AK, United States",54.135556,-165.773056,diameter_limited_complete_link_greedy
al-bayda-libya,"Al Bayda, Libya",landing_region_38cb598362df,"Al Bayda, Libya",32.88172722141822,21.74166039584776,diameter_limited_complete_link_greedy
al-bustan-oman,"Al Bustan, Oman",landing_region_fcffffdae613,"Muscat, Oman",23.57609000000019,58.60606000000028,diameter_limited_complete_link_greedy
al-daayen-qatar,"Al Daayen, Qatar",landing_region_f0ff9789c5ea,"Al-Kheesa, Qatar",25.5385891916817,51.45189325509,diameter_limited_complete_link_greedy
al-faw-iraq,"Al Faw, Iraq",landing_region_39715153c465,"Al Faw, Iraq",29.923295047889447,48.531778136227075,diameter_limited_complete_link_greedy
al-ghariya-qatar,"Al Ghariya, Qatar",landing_region_dd98804a0f5e,"Al Ghariya, Qatar",26.129239999999825,51.212749,diameter_limited_complete_link_greedy
al-ghaydah-yemen,"Al Ghaydah, Yemen",landing_region_b0ec13b02b16,"Al Ghaydah, Yemen",16.21038241802069,52.18236148761941,diameter_limited_complete_link_greedy
al-hidd-bahrain,"Al Hidd, Bahrain",landing_region_445416594174,"Amwaj Island, Bahrain",26.24158547784863,50.656190693773084,diameter_limited_complete_link_greedy
al-hudaydah-yemen,"Al Hudaydah, Yemen",landing_region_54df44679988,"Al Hudaydah, Yemen",14.797809999999796,42.954519999999896,diameter_limited_complete_link_greedy
al-kheesa-qatar,"Al-Kheesa, Qatar",landing_region_f0ff9789c5ea,"Al-Kheesa, Qatar",25.294340911551398,51.51937367603625,diameter_limited_complete_link_greedy
al-khobar-saudi-arabia,"Al Khobar, Saudi Arabia",landing_region_445416594174,"Amwaj Island, Bahrain",26.286171946143295,50.214198819384315,diameter_limited_complete_link_greedy
al-khums-libya,"Al Khums, Libya",landing_region_79fc3caaae62,"Al Khums, Libya",32.64966152384897,14.26441959904531,diameter_limited_complete_link_greedy
al-safat-kuwait,"Al Safat, Kuwait",landing_region_fab792fddadd,"Kuwait City, Kuwait",29.3699313067502,47.97650509208753,diameter_limited_complete_link_greedy
al-seeb-oman,"Al Seeb, Oman",landing_region_6fa1e5de30e2,"Al Seeb, Oman",23.684699958424957,58.176107241594856,diameter_limited_complete_link_greedy
aldeburgh-united-kingdom,"Aldeburgh, United Kingdom",landing_region_c0cd1a04639b,"Sizewell, United Kingdom",52.1578426448517,1.590600452297692,diameter_limited_complete_link_greedy
alenquer-brazil,"Alenquer, Brazil",landing_region_edc5b2e0c0ab,"Alenquer, Brazil",-1.944987034999834,-54.73603937000024,diameter_limited_complete_link_greedy
alert-bay-bc-canada,"Alert Bay, BC, Canada",landing_region_7bdceaa19ebe,"Alert Bay, BC, Canada",50.588350919856595,-126.92634115400956,diameter_limited_complete_link_greedy
alexandria-egypt,"Alexandria, Egypt",landing_region_64a572f9238e,"Abu Talat, Egypt",31.191886381300385,29.889799154879793,diameter_limited_complete_link_greedy
alexandria-nsw-australia,"Alexandria, NSW, Australia",landing_region_58084817cbe7,"Paddington, NSW, Australia",-33.913673538776834,151.19620853634117,diameter_limited_complete_link_greedy
algiers-algeria,"Algiers, Algeria",landing_region_b763cdeff890,"Algiers, Algeria",36.76533572626506,3.031810368831078,diameter_limited_complete_link_greedy
alice-town-bahamas,"Alice Town, Bahamas",landing_region_69e552ca40c0,"Alice Town, Bahamas",25.727000831751454,-79.29337855999978,diameter_limited_complete_link_greedy
alicudi-porto-italy,"Alicudi Porto, Italy",landing_region_0bf9620f8853,"Filicudi Porto, Italy",38.5358504297281,14.358271440312812,diameter_limited_complete_link_greedy
allen-philippines,"Allen, Philippines",landing_region_6bfc07cf0a74,"Matnog, Philippines",12.501379842633215,124.28234656591367,diameter_limited_complete_link_greedy
almeirim-brazil,"Almeirim, Brazil",landing_region_44881e2261b3,"Almeirim, Brazil",-1.528422080999817,-52.57775842999971,diameter_limited_complete_link_greedy
almera-spain,"Almería, Spain",landing_region_ca4edf31a8f3,"Almería, Spain",36.84186500000091,-2.463795000000609,diameter_limited_complete_link_greedy
alofi-niue,"Alofi, Niue",landing_region_3b96281acedd,"Alofi, Niue",-19.016700578491267,-169.9167037400163,diameter_limited_complete_link_greedy
alor-indonesia,"Alor, Indonesia",landing_region_d0dc64a35758,"Alor, Indonesia",-8.32065399999956,124.40375899999984,diameter_limited_complete_link_greedy
alotau-papua-new-guinea,"Alotau, Papua New Guinea",landing_region_4acb5842315f,"Alotau, Papua New Guinea",-10.315707376355984,150.4587811254958,diameter_limited_complete_link_greedy
alsgarde-denmark,"Alsgarde, Denmark",landing_region_c71bf02b463f,"Helsingør, Denmark",56.074882184341305,12.536881760350429,diameter_limited_complete_link_greedy
alta-vista-canary-islands-spain,"Alta Vista, Canary Islands, Spain",landing_region_ea3290db8988,"Tarahales, Spain",27.999500527830264,-15.699963470779627,diameter_limited_complete_link_greedy
alupang-guam,"Alupang, Guam",landing_region_bc6c664daa8f,"Alupang, Guam",13.490037,144.776754,diameter_limited_complete_link_greedy
alvares-brazil,"Alvarães, Brazil",landing_region_b20cafc74ab9,"Tefé, Brazil",-3.21455230799988,-64.81206968999977,diameter_limited_complete_link_greedy
alyangula-nt-australia,"Alyangula, NT, Australia",landing_region_31fbd22192f6,"Alyangula, NT, Australia",-13.851199136976314,136.4202931616224,diameter_limited_complete_link_greedy
ama-japan,"Ama, Japan",landing_region_eaf653d4b51e,"Naha, Japan",26.230968589999883,127.292292,diameter_limited_complete_link_greedy
amanzimtoti-south-africa,"Amanzimtoti, South Africa",landing_region_eafefa1c1ea4,"Amanzimtoti, South Africa",-30.057720000000288,30.88039000000108,diameter_limited_complete_link_greedy
amatur-brazil,"Amaturá, Brazil",landing_region_1f27abf2a361,"Amaturá, Brazil",-3.362085687000277,-68.19721486000019,diameter_limited_complete_link_greedy
ambon-indonesia,"Ambon, Indonesia",landing_region_1c2d4f32ae54,"Ambon, Indonesia",-3.655379222174619,128.19070608009508,diameter_limited_complete_link_greedy
amderma-russia,"Amderma, Russia",landing_region_4e13a0776c8a,"Amderma, Russia",69.7511999999999,61.663700000000304,diameter_limited_complete_link_greedy
amini-india,"Amini, India",landing_region_634d2f7d688a,"Kadmat, India",11.124258631805647,72.72286795461697,diameter_limited_complete_link_greedy
amwaj-island-bahrain,"Amwaj Island, Bahrain",landing_region_445416594174,"Amwaj Island, Bahrain",26.228971616238493,50.57581965695888,diameter_limited_complete_link_greedy
anadyr-russia,"Anadyr, Russia",landing_region_c6826274cd68,"Ugolnye Kopi, Russia",64.727191,177.50214600000047,diameter_limited_complete_link_greedy
anchorage-ak-united-states,"Anchorage, AK, United States",landing_region_826d50434ee9,"Anchorage, AK, United States",61.21746022819186,-149.85837062897107,diameter_limited_complete_link_greedy
ancol-indonesia,"Ancol, Indonesia",landing_region_ce5716d12955,"Ancol, Indonesia",-6.129010757137125,106.83337257701858,diameter_limited_complete_link_greedy
ancon-ecuador,"Ancon, Ecuador",landing_region_6e5e4a1ac2a9,"Punta Carnero, Ecuador",-2.329805834324001,-80.85594945632162,diameter_limited_complete_link_greedy
andalsnes-norway,"Andalsnes, Norway",landing_region_f8ebd95c71ce,"Molde, Norway",62.56581899999933,7.681580000000571,diameter_limited_complete_link_greedy
andrott-india,"Andrott, India",landing_region_650c8be457c1,"Andrott, India",10.810878179169102,73.67409529270167,diameter_limited_complete_link_greedy
angoon-ak-united-states,"Angoon, AK, United States",landing_region_b8c17b22c8cc,"Angoon, AK, United States",57.50184070413134,-134.58225230032588,diameter_limited_complete_link_greedy
angra-do-heroismo-portugal,"Angra do Heroismo, Portugal",landing_region_0df733c8cc48,"Terceira, Portugal",38.65852273411055,-27.215824453460687,diameter_limited_complete_link_greedy
annaba-algeria,"Annaba, Algeria",landing_region_3a6575387387,"Annaba, Algeria",36.902343529231146,7.755439835067562,diameter_limited_complete_link_greedy
annies-bay-bermuda,"Annie's Bay, Bermuda",landing_region_84b32cf4ec23,"St. David’s, Bermuda",32.36157644999963,-64.65918272000046,diameter_limited_complete_link_greedy
annobon-equatorial-guinea,"Annobon, Equatorial Guinea",landing_region_eafe62fe4902,"Annobon, Equatorial Guinea",-1.435134530086755,5.636850199935443,diameter_limited_complete_link_greedy
antofagasta-chile,"Antofagasta, Chile",landing_region_b1640eb246c9,"Antofagasta, Chile",-23.65,-70.39999999999955,diameter_limited_complete_link_greedy
anyer-indonesia,"Anyer, Indonesia",landing_region_31ef4e194db5,"Anyer, Indonesia",-6.073698462562994,105.88391035900133,diameter_limited_complete_link_greedy
aogashima-japan,"Aogashima, Japan",landing_region_9e174572651b,"Aogashima, Japan",32.45723123281979,139.76561090792202,diameter_limited_complete_link_greedy
apia-samoa,"Apia, Samoa",landing_region_0601a73acabb,"Apia, Samoa",-13.83367556515764,-171.7666841189259,diameter_limited_complete_link_greedy
aqaba-jordan,"Aqaba, Jordan",landing_region_0755ee466aed,"Taba, Egypt",29.581029499999897,35.005095000000225,diameter_limited_complete_link_greedy
aracaj-brazil,"Aracajú, Brazil",landing_region_e894f8f8667d,"Aracajú, Brazil",-10.909604310398228,-37.07480184426858,diameter_limited_complete_link_greedy
arawa-papua-new-guinea,"Arawa, Papua New Guinea",landing_region_771d0251b861,"Arawa, Papua New Guinea",-6.225626589587894,155.56781070933528,diameter_limited_complete_link_greedy
archirondel-jersey,"Archirondel, Jersey",landing_region_6f4e74811068,"Archirondel, Jersey",49.22527885088672,-2.021311051490342,diameter_limited_complete_link_greedy
ardbeg-point-united-kingdom,"Ardbeg Point, United Kingdom",landing_region_76cb6de7f2af,"Ardbeg Point, United Kingdom",55.858590024607395,-5.063594052558523,diameter_limited_complete_link_greedy
ardgour-united-kingdom,"Ardgour, United Kingdom",landing_region_64259f15b967,"Corran, United Kingdom",56.72156793829049,-5.233662291455637,diameter_limited_complete_link_greedy
ardmair-united-kingdom,"Ardmair, United Kingdom",landing_region_0595a7175b82,"Ardmair, United Kingdom",57.93407860444327,-5.196211146111312,diameter_limited_complete_link_greedy
ardnacross-united-kingdom,"Ardnacross, United Kingdom",landing_region_70d8d5b99ece,"Blackwaterfoot, United Kingdom",55.476548995475824,-5.533417938480915,diameter_limited_complete_link_greedy
ardneil-bay-united-kingdom,"Ardneil Bay, United Kingdom",landing_region_76cb6de7f2af,"Ardbeg Point, United Kingdom",55.693046380984796,-4.889375425976623,diameter_limited_complete_link_greedy
ardvasar-united-kingdom,"Ardvasar, United Kingdom",landing_region_ae009e7912f0,"Morar, United Kingdom",57.059371673818994,-5.906464549211167,diameter_limited_complete_link_greedy
ardyne-point-united-kingdom,"Ardyne Point, United Kingdom",landing_region_76cb6de7f2af,"Ardbeg Point, United Kingdom",55.86941315469073,-5.019990567822677,diameter_limited_complete_link_greedy
arendal-norway,"Arendal, Norway",landing_region_b89ae8b4224f,"Arendal, Norway",58.470047,8.758665999999655,diameter_limited_complete_link_greedy
arica-chile,"Arica, Chile",landing_region_d2089b057e43,"Arica, Chile",-18.473810108334412,-70.30671189622174,diameter_limited_complete_link_greedy
arrecife-canary-islands-spain,"Arrecife, Canary Islands, Spain",landing_region_71824ec155de,"Arrecife, Canary Islands, Spain",28.959510000000208,-13.547600000000134,diameter_limited_complete_link_greedy
arutua-french-polynesia,"Arutua, French Polynesia",landing_region_330066ca2640,"Arutua, French Polynesia",-15.289899868101953,-146.78615295672594,diameter_limited_complete_link_greedy
ashkelon-israel,"Ashkelon, Israel",landing_region_c6ca70161fbc,"Rishon Le’Zion, Israel",31.669509999999626,34.55601100000069,diameter_limited_complete_link_greedy
asilah-morocco,"Asilah, Morocco",landing_region_1ea97fff8487,"Asilah, Morocco",35.47077689497444,-6.03576133261609,diameter_limited_complete_link_greedy
atafona-brazil,"Atafona, Brazil",landing_region_ed34ae44f147,"Atafona, Brazil",-21.631160717587278,-41.027240450573984,diameter_limited_complete_link_greedy
atafu-tokelau,"Atafu, Tokelau",landing_region_c105e69a8d54,"Atafu, Tokelau",-8.559089911025799,-172.5108858421898,diameter_limited_complete_link_greedy
atalaia-do-norte-brazil,"Atalaia do Norte, Brazil",landing_region_2217ae7404be,"Benjamin Constant, Brazil",-4.366370093000299,-70.19319400999984,diameter_limited_complete_link_greedy
athens-greece,"Athens, Greece",landing_region_8935cd2c0a21,"Athens, Greece",37.97607760623158,23.73628788908491,diameter_limited_complete_link_greedy
auckland-new-zealand,"Auckland, New Zealand",landing_region_64abd2b76b5b,"Takapuna, New Zealand",-36.88420899999972,174.7704190000004,diameter_limited_complete_link_greedy
auki-solomon-islands,"Auki, Solomon Islands",landing_region_75a954577d24,"Auki, Solomon Islands",-8.774649361837039,160.70132758051585,diameter_limited_complete_link_greedy
aupaluk-qc-canada,"Aupaluk, QC, Canada",landing_region_81bb1b855548,"Aupaluk, QC, Canada",59.30574000000011,-69.59748899999985,diameter_limited_complete_link_greedy
autazes-brazil,"Autazes, Brazil",landing_region_90b5ec68aec1,"Nova Olinda do Norte, Brazil",-3.580329971999896,-59.131660679999904,diameter_limited_complete_link_greedy
auxiliadora-brazil,"Auxiliadora, Brazil",landing_region_de9dfbd6b522,"Auxiliadora, Brazil",-6.249583144669121,-61.83829256374144,diameter_limited_complete_link_greedy
awashimaura-japan,"Awashimaura, Japan",landing_region_820058b5b333,"Awashimaura, Japan",38.464632729999536,139.25283649999992,diameter_limited_complete_link_greedy
aylesford-ns-canada,"Aylesford, NS, Canada",landing_region_7aaa0727bd23,"Aylesford, NS, Canada",45.089458,-64.94827799999959,diameter_limited_complete_link_greedy
ayre-of-cara-united-kingdom,"Ayre of Cara, United Kingdom",landing_region_1c198a797a88,"Crockness, United Kingdom",58.83327167074278,-2.900119022684513,diameter_limited_complete_link_greedy
baa-indonesia,"Baa, Indonesia",landing_region_9a417b8fbaa2,"Baa, Indonesia",-10.733340209244103,123.03526539632057,diameter_limited_complete_link_greedy
baby-beach-aruba,"Baby Beach, Aruba",landing_region_67794f8d8642,"Hudishibana, Aruba",12.414141621401608,-69.87868485568913,diameter_limited_complete_link_greedy
baclayon-philippines,"Baclayon, Philippines",landing_region_e0e5e838eb99,"Tagbilaran, Philippines",9.622559999999629,123.9135399999997,diameter_limited_complete_link_greedy
bacolod-philippines,"Bacolod, Philippines",landing_region_65dc35728215,"Leganes, Philippines",10.640738999999655,122.968957,diameter_limited_complete_link_greedy
bacong-philippines,"Bacong, Philippines",landing_region_44c1453a4e71,"Bacong, Philippines",9.246330876791975,123.29495595749427,diameter_limited_complete_link_greedy
bagre-brazil,"Bagre, Brazil",landing_region_d39e5ac337da,"Bagre, Brazil",-1.898843353,-50.20909264999976,diameter_limited_complete_link_greedy
bahar-ic-caghaq-malta,"Bahar ic-Caghaq, Malta",landing_region_9e3a5ff856b9,"Balluta Bay, Malta",35.93405994507042,14.45875539887589,diameter_limited_complete_link_greedy
baie-comeau-qc-canada,"Baie-Comeau, QC, Canada",landing_region_b1f424fd08e2,"Baie-Comeau, QC, Canada",49.22103999999976,-68.15247899999949,diameter_limited_complete_link_greedy
baie-du-tombeau-mauritius,"Baie du Tombeau, Mauritius",landing_region_991301515953,"Baie du Tombeau, Mauritius",-20.122119652452948,57.49512645132687,diameter_limited_complete_link_greedy
baie-jacotet-mauritius,"Baie Jacotet, Mauritius",landing_region_991301515953,"Baie du Tombeau, Mauritius",-20.473998881300506,57.48538507465786,diameter_limited_complete_link_greedy
baie-longue-saint-martin,"Baie Longue, Saint Martin",landing_region_b221e27b3993,"Philipsburg, Sint Maarten",18.05965128120834,-63.14570622695726,diameter_limited_complete_link_greedy
baie-mahault-guadeloupe,"Baie-Mahault, Guadeloupe",landing_region_89faef27b517,"Capesterre-Belle-Eau, Guadeloupe",16.244479667931955,-61.5717247194846,diameter_limited_complete_link_greedy
baile-mr-united-kingdom,"Baile Mòr, United Kingdom",landing_region_6cafc97c4bac,"Scoor, United Kingdom",56.329009999999805,-6.394689999999684,diameter_limited_complete_link_greedy
baillif-guadeloupe,"Baillif, Guadeloupe",landing_region_89faef27b517,"Capesterre-Belle-Eau, Guadeloupe",16.02894096235337,-61.71394454591877,diameter_limited_complete_link_greedy
balboa-panama,"Balboa, Panama",landing_region_466f092d0a6e,"Fort Amador, Panama",8.950027090049982,-79.56667848090554,diameter_limited_complete_link_greedy
balchik-bulgaria,"Balchik, Bulgaria",landing_region_c11b043bc415,"Balchik, Bulgaria",43.41434082476211,28.167437093767106,diameter_limited_complete_link_greedy
baler-philippines,"Baler, Philippines",landing_region_227ee9e116da,"Baler, Philippines",15.76153,121.56019,diameter_limited_complete_link_greedy
bali-indonesia,"Bali, Indonesia",landing_region_8b50d5cb7b72,"Senggigi, Indonesia",-8.410099999999819,115.69240000000046,diameter_limited_complete_link_greedy
balikpapan-indonesia,"Balikpapan, Indonesia",landing_region_f7b7f8501745,"Balikpapan, Indonesia",-1.265365259496888,116.83119264290589,diameter_limited_complete_link_greedy
balla-united-kingdom,"Balla, United Kingdom",landing_region_86fed66ea47f,"Ludag, United Kingdom",57.0815220684469,-7.312176444016704,diameter_limited_complete_link_greedy
ballesteros-philippines,"Ballesteros, Philippines",landing_region_9a6e2a575c79,"Ballesteros, Philippines",18.40940773757574,121.51395299746949,diameter_limited_complete_link_greedy
ballinesker-ireland,"Ballinesker, Ireland",landing_region_fbe5691b6aca,"Ballygrangans, Ireland",52.401459561554596,-6.364862661977602,diameter_limited_complete_link_greedy
balluta-bay-malta,"Balluta Bay, Malta",landing_region_9e3a5ff856b9,"Balluta Bay, Malta",35.93405994507042,14.380044517135529,diameter_limited_complete_link_greedy
ballygrangans-ireland,"Ballygrangans, Ireland",landing_region_fbe5691b6aca,"Ballygrangans, Ireland",52.18407589401448,-6.558807837085033,diameter_limited_complete_link_greedy
ballyhornan-united-kingdom,"Ballyhornan, United Kingdom",landing_region_61ef33abfd2d,"Ballywater, United Kingdom",54.3021,-5.559439999999554,diameter_limited_complete_link_greedy
ballywater-united-kingdom,"Ballywater, United Kingdom",landing_region_61ef33abfd2d,"Ballywater, United Kingdom",54.542741580201856,-5.484394535704497,diameter_limited_complete_link_greedy
bamfield-bc-canada,"Bamfield, BC, Canada",landing_region_49c51c03c37a,"Toquaht Bay, BC, Canada",48.832827880049535,-125.14150866980336,diameter_limited_complete_link_greedy
banana-bay-virgin-islands-u-s-,"Banana Bay, Virgin Islands (U.S.)",landing_region_75e3d0794dc5,"Great Bay, Virgin Islands (U.S.)",18.328219740149585,-64.94377624225066,diameter_limited_complete_link_greedy
bandaneria-indonesia,"Bandaneria, Indonesia",landing_region_20360c062a37,"Bandaneria, Indonesia",-4.520181235524493,129.8720525452634,diameter_limited_complete_link_greedy
bandar-abbas-iran,"Bandar Abbas, Iran",landing_region_626f69d96e99,"Bandar Abbas, Iran",27.187166634918263,56.2743507763158,diameter_limited_complete_link_greedy
bandar-lampung-indonesia,"Bandar Lampung, Indonesia",landing_region_baee9027aae4,"Bandar Lampung, Indonesia",-5.40921,105.2540970000002,diameter_limited_complete_link_greedy
bandon-or-united-states,"Bandon, OR, United States",landing_region_d8d4b71b38ed,"Bandon, OR, United States",43.11855671756466,-124.40823607019432,diameter_limited_complete_link_greedy
banff-united-kingdom,"Banff, United Kingdom",landing_region_e1c78a0dd84d,"Banff, United Kingdom",57.666865033116686,-2.523654445625608,diameter_limited_complete_link_greedy
bangaram-india,"Bangaram, India",landing_region_48065bfc061a,"Bangaram, India",10.939880964178196,72.28722656010738,diameter_limited_complete_link_greedy
bangga-indonesia,"Bangga, Indonesia",landing_region_91a6760ece6a,"Bangga, Indonesia",-1.600278223931106,123.5275341004328,diameter_limited_complete_link_greedy
banjarmasin-indonesia,"Banjarmasin, Indonesia",landing_region_12b2e61408d0,"Banjarmasin, Indonesia",-3.327961488455888,114.60399695504718,diameter_limited_complete_link_greedy
banjul-gambia,"Banjul, Gambia",landing_region_4152cf6e5b87,"Banjul, Gambia",13.455945272538813,-16.58135933076553,diameter_limited_complete_link_greedy
banyu-urip-indonesia,"Banyu Urip, Indonesia",landing_region_26e606e1a782,"Gresik, Indonesia",-7.271904005469731,112.71968042869285,diameter_limited_complete_link_greedy
barbers-point-hi-united-states,"Barber’s Point, HI, United States",landing_region_91000f65ec77,"Kapolei, HI, United States",21.313832454732772,-158.09434188207686,diameter_limited_complete_link_greedy
barcelona-spain,"Barcelona, Spain",landing_region_8eb611963dd1,"Barcelona, Spain",41.38562799999929,2.168764,diameter_limited_complete_link_greedy
barcelos-brazil,"Barcelos, Brazil",landing_region_5121a0752084,"Barcelos, Brazil",-0.974081207000161,-62.925769709999486,diameter_limited_complete_link_greedy
bari-italy,"Bari, Italy",landing_region_6c6f20567c17,"Bari, Italy",41.12549190517644,16.866663849341016,diameter_limited_complete_link_greedy
barka-oman,"Barka, Oman",landing_region_6fa1e5de30e2,"Al Seeb, Oman",23.678719999999707,57.88605,diameter_limited_complete_link_greedy
barranquilla-colombia,"Barranquilla, Colombia",landing_region_af49038972b6,"Barranquilla, Colombia",10.94046235659719,-74.77975560247559,diameter_limited_complete_link_greedy
barsebck-sweden,"Barsebäck, Sweden",landing_region_c71bf02b463f,"Helsingør, Denmark",55.770378890641,12.955436151341473,diameter_limited_complete_link_greedy
basseterre-saint-kitts-and-nevis,"Basseterre, Saint Kitts and Nevis",landing_region_b69228a09b14,"Basseterre, Saint Kitts and Nevis",17.29863882853097,-62.73121677449255,diameter_limited_complete_link_greedy
bastia-france,"Bastia, France",landing_region_6bac5c0af20c,"Bastia, France",42.69728299999956,9.450881000001129,diameter_limited_complete_link_greedy
bata-equatorial-guinea,"Bata, Equatorial Guinea",landing_region_26cbd7e9a6d0,"Bata, Equatorial Guinea",1.860069534049234,9.768231377937187,diameter_limited_complete_link_greedy
batam-indonesia,"Batam, Indonesia",landing_region_149ad599e1a3,"Tanjung Bemban, Indonesia",1.066796188550793,104.01664054897991,diameter_limited_complete_link_greedy
batangas-philippines,"Batangas, Philippines",landing_region_85b85b02a38f,"Batangas, Philippines",13.765553306627538,121.06492987806165,diameter_limited_complete_link_greedy
batu-prahu-indonesia,"Batu Prahu, Indonesia",landing_region_d7cca9432f66,"Batu Prahu, Indonesia",-3.079924874677993,106.54745969362382,diameter_limited_complete_link_greedy
bauang-philippines,"Bauang, Philippines",landing_region_560a6188b489,"La Union, Philippines",16.51402480000008,120.35558309999966,diameter_limited_complete_link_greedy
baubau-indonesia,"Baubau, Indonesia",landing_region_590b6b2415a2,"Baubau, Indonesia",-5.507063767817269,122.59688680062212,diameter_limited_complete_link_greedy
bawean-indonesia,"Bawean, Indonesia",landing_region_107a6a151862,"Bawean, Indonesia",-5.79349087209221,112.5856147684581,diameter_limited_complete_link_greedy
baxedes-greece,"Baxedes, Greece",landing_region_3063ebb9e126,"Baxedes, Greece",36.47742641187417,25.40234207588245,diameter_limited_complete_link_greedy
bay-of-london-united-kingdom,"Bay of London, United Kingdom",landing_region_891bcc1127ab,"Bay of London, United Kingdom",59.19229999999987,-2.766219999999832,diameter_limited_complete_link_greedy
